"p_1" "p_2" "p_3"
0.3046329 0.2980288 0.3973383
0.3111376 0.2987884 0.390074
0.2882734 0.3315196 0.380207
0.3102149 0.2850636 0.4047214
0.3120666 0.3143102 0.3736231
0.2811899 0.3299476 0.3888625
0.3116818 0.3095461 0.3787721
0.2849612 0.2860264 0.4290123
0.2886026 0.2868918 0.4245057
0.2741536 0.3062005 0.4196459
0.3121237 0.3240813 0.3637949
0.3325995 0.2895535 0.377847
0.2724063 0.3248019 0.4027919
0.2833004 0.3280015 0.3886981
0.2905145 0.3237629 0.3857226
0.2936965 0.287884 0.4184195
0.305386 0.3205216 0.3740925
0.2703213 0.3191726 0.4105061
0.3184993 0.3065642 0.3749365
0.3227137 0.3083707 0.3689156
0.2746685 0.3261977 0.3991338
0.2734309 0.3136829 0.4128861
0.2647297 0.3077483 0.427522
0.3036759 0.3156699 0.3806542
0.283181 0.3108235 0.4059955
0.3199906 0.2947704 0.385239
0.2938101 0.3015535 0.4046364
0.2956149 0.2934289 0.4109561
0.2936161 0.3023899 0.403994
0.3130186 0.3185461 0.3684353
0.2912408 0.3102478 0.3985114
0.2848461 0.3238039 0.39135
0.2915391 0.3217721 0.3866887
0.269528 0.3202212 0.4102507
0.2855015 0.3149373 0.3995613
0.2957858 0.307016 0.3971981
0.2968309 0.2949415 0.4082275
0.3037183 0.2880916 0.4081901
0.3050986 0.3088596 0.3860418
0.32228 0.2825633 0.3951567
0.271841 0.3299784 0.3981805
0.2821134 0.3214347 0.3964519
0.2789167 0.335009 0.3860743
0.2997569 0.3284785 0.3717646
0.2817521 0.3465322 0.3717157
0.3014912 0.2981204 0.4003884
0.2953173 0.3289312 0.3757515
0.2802108 0.3324234 0.3873658
0.2756042 0.3016719 0.422724
0.2988416 0.3339839 0.3671745
0.2703687 0.3100992 0.4195321
0.2979455 0.2982457 0.4038088
0.2981344 0.2998917 0.4019738
0.31492 0.3128334 0.3722467
0.2988192 0.2900621 0.4111187
0.2962782 0.3216532 0.3820686
0.2994712 0.2976923 0.4028364
0.2889644 0.2973983 0.4136373
0.3008979 0.3126878 0.3864144
0.278855 0.3199414 0.4012036
0.3047669 0.3113947 0.3838383
0.2968474 0.3145401 0.3886125
0.3029796 0.3064953 0.3905251
0.3054619 0.2961346 0.3984035
0.3341254 0.306032 0.3598426
0.2976518 0.3106052 0.3917431
0.3155053 0.3098558 0.3746389
0.2996956 0.3158138 0.3844906
0.3019347 0.2837851 0.4142802
0.2825517 0.3297417 0.3877065
0.2844991 0.2966927 0.4188082
0.2824269 0.3398953 0.3776778
0.3123947 0.2750138 0.4125915
0.3013838 0.2933846 0.4052316
0.2849985 0.3147711 0.4002304
0.3067452 0.2945086 0.3987461
0.2947185 0.3053282 0.3999533
0.3057857 0.3101545 0.3840597
0.3016973 0.2966004 0.4017023
0.2939421 0.3031961 0.4028618
0.2812639 0.3044139 0.4143222
0.2659588 0.3225346 0.4115066
0.2975216 0.3134722 0.3890062
0.2976292 0.3120896 0.3902812
0.3044676 0.3323443 0.363188
0.3002962 0.2986915 0.4010123
0.2950579 0.3041009 0.4008411
0.2773325 0.3295255 0.393142
0.2967682 0.3030561 0.4001758
0.3145324 0.291231 0.3942366
0.2923255 0.2985083 0.4091662
0.2999854 0.300574 0.3994406
0.2818231 0.3318004 0.3863764
0.3022338 0.2916814 0.4060849
0.3046356 0.3099365 0.3854279
0.3080782 0.2994022 0.3925196
0.2900443 0.3122262 0.3977295
0.2950429 0.3074422 0.3975149
0.2875053 0.3313969 0.3810978
0.2980261 0.3132914 0.3886826
0.312764 0.2816841 0.4055518
0.3011248 0.3064583 0.3924169
0.3101195 0.2915048 0.3983757
0.2984026 0.3133846 0.3882128
0.3134241 0.2951425 0.3914334
0.2889409 0.3240533 0.3870057
0.2952492 0.3059597 0.3987911
0.3084463 0.3157239 0.3758298
0.3085195 0.3095192 0.3819614
0.3045499 0.3131023 0.3823479
0.2900666 0.3199249 0.3900085
0.2915031 0.3044567 0.4040402
0.3059751 0.307772 0.386253
0.311836 0.2782365 0.4099275
0.2916409 0.3068779 0.4014812
0.2980648 0.3287633 0.3731718
0.2896462 0.3211194 0.3892344
0.3096969 0.3065831 0.38372
0.3198253 0.3073057 0.372869
0.3134822 0.3157836 0.3707342
0.2921439 0.3094605 0.3983956
0.2819693 0.3087186 0.4093122
0.2980066 0.3158512 0.3861422
0.3119515 0.2824708 0.4055777
0.3049199 0.2993156 0.3957645
0.324883 0.2716624 0.4034545
0.3044143 0.289538 0.4060476
0.2898738 0.3185267 0.3915996
0.2968502 0.3244286 0.3787211
0.3065867 0.309605 0.3838083
0.3341861 0.293165 0.3726488
0.2956109 0.3255032 0.3788859
0.2834108 0.3221055 0.3944836
0.3098585 0.2785387 0.4116028
0.2875736 0.3265226 0.3859038
0.2934683 0.3075552 0.3989765
0.2926249 0.2955509 0.4118243
0.2934718 0.3296287 0.3768995
0.3012978 0.286833 0.4118692
0.2906292 0.320767 0.3886038
0.2927783 0.3087475 0.3984742
0.3104644 0.3049382 0.3845974
0.2730581 0.325447 0.4014948
0.2798055 0.3317835 0.388411
0.3025811 0.3084991 0.3889198
0.2883415 0.3038262 0.4078323
0.2932437 0.32169 0.3850662
0.2944176 0.3179834 0.3875991
0.3232137 0.3114464 0.36534
0.2962655 0.3187434 0.3849911
0.2944111 0.3139137 0.3916752
0.3094792 0.2873612 0.4031597
0.3054941 0.2728829 0.421623
0.2891821 0.3271244 0.3836934
0.3209639 0.3212195 0.3578165
