"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-30.59641 -3.776553 20.45092 3.60841
-35.9229 -4.025287 25.42631 5.102668
-31.08497 -3.77003 19.03686 3.262169
-32.09317 -3.958478 19.81072 3.246592
-29.26831 -3.52743 16.1886 4.317648
-110.4013 -3.87392 194.2875 6.854441
-31.36538 -3.89683 19.20155 3.970481
-45.6203 -3.909019 34.97924 3.950147
-33.8839 -3.923584 21.83064 3.946292
-30.25313 -3.868352 18.45363 3.622804
-33.59522 -3.745817 23.24654 5.184259
-32.13046 -3.716657 23.54817 4.281875
-38.69722 -3.993539 30.17441 5.882337
-32.40761 -3.857773 20.51143 2.782197
-33.64767 -3.881983 33.62395 -0.05248896
-29.91889 -4.071259 18.37985 3.252895
-33.04289 -3.851071 20.48391 3.154426
-29.5828 -4.055449 17.68634 4.67226
-31.06846 -3.77429 20.50193 5.437159
-30.61724 -4.027056 20.44911 3.048602
-29.88081 -3.764619 18.86749 5.893271
-30.81623 -3.815057 20.38503 3.791114
-30.61113 -3.953668 19.26159 2.152526
-29.93844 -3.75443 18.87669 5.643413
-29.70486 -3.803477 18.09515 5.424913
-29.74096 -3.757814 18.3768 4.09325
-28.9713 -3.900929 16.90764 4.035136
-29.92141 -3.631212 16.34517 2.52183
-33.52604 -3.928112 17.94314 7.3747
-30.2174 -3.968153 22.14632 5.534528
-30.76236 -3.914192 20.05447 4.040772
-30.84255 -3.816717 19.25296 3.267603
-30.39837 -3.990335 19.75556 6.318761
-31.20151 -3.789675 19.33154 5.830382
-30.22236 -4.115741 21.00397 1.397293
-29.92317 -3.90714 19.17751 2.191592
-30.35661 -4.058797 21.69487 2.499311
-29.66927 -4.020641 20.86205 3.216464
-30.298 -3.513009 19.53281 2.802143
-29.50722 -3.837352 18.43923 3.182918
-30.36942 -3.918314 16.86205 4.559877
-30.24136 -3.707584 17.27075 6.520815
-30.02657 -3.769468 16.82717 4.492135
-30.80829 -4.077575 22.5803 4.131887
-29.8293 -3.913691 20.63683 4.676633
-30.19787 -3.970421 22.32611 5.661568
-30.0359 -3.809988 22.36865 2.664901
-30.18537 -3.961529 22.86655 4.799908
-30.1452 -3.956976 21.35301 4.192085
-30.12736 -4.031448 18.69104 3.267497
-32.16841 -3.848969 20.51383 4.682706
-34.13941 -3.814385 15.48757 4.957672
-29.89612 -3.806663 17.077 5.493649
-30.39715 -3.773505 23.95154 6.44011
-29.36873 -4.095438 19.79281 6.83942
-29.50564 -3.813074 21.81824 7.191407
-30.15519 -4.015539 22.809 3.940964
-29.81227 -3.751742 20.94168 4.332627
-30.89619 -3.969544 23.03241 7.32024
-29.62724 -3.867956 19.74321 3.558255
-29.97475 -3.904607 17.53738 6.481441
-29.64662 -3.905691 16.29397 5.847877
-30.74741 -4.239045 21.69708 1.858072
-32.04343 -3.813954 19.62908 5.761566
-32.28798 -3.96467 23.77515 4.267507
-198.7601 -4.044361 213.0185 3.026273
-35.49411 -4.011112 24.74356 3.710432
206.3874 -3.948324 -41.57288 5.221577
-14.85533 -3.931093 8.651833 6.020937
-40.74298 -3.670205 24.98732 5.391858
-37.5918 -4.114502 25.42934 3.785695
-30.06295 -3.98829 16.05788 7.200567
-32.00907 -4.023642 20.19424 5.651971
-30.96109 -3.956358 17.26205 2.198181
-30.73384 -4.192461 23.68918 5.570515
-29.73374 -3.939409 17.55054 5.63682
-31.69408 -3.80833 20.06834 8.572905
-29.78609 -3.954851 17.23822 5.84673
-30.44844 -3.94751 20.3274 4.911237
-30.53386 -3.71421 15.9238 3.65558
-29.95188 -3.969471 19.98321 5.406758
-35.48846 -3.913824 26.15797 5.796273
-33.16828 -4.017664 23.76976 4.585165
-30.60758 -3.745666 16.92971 6.5397
-30.19357 -4.019448 22.67782 5.771716
-29.92883 -3.84551 21.91538 3.817535
-29.99607 -3.782953 21.7234 1.25711
-30.1848 -3.86445 20.17805 -0.0324279
-29.94396 -3.955046 18.67881 3.564473
-30.08094 -3.844952 20.33238 0.320357
-30.05639 -4.005974 17.42551 5.921943
-30.32059 -3.774072 16.25515 3.031119
-31.29231 -4.034271 18.91476 4.33627
-31.23991 -3.643468 21.35322 3.184804
-29.84011 -4.085937 18.57108 3.534561
-30.08252 -3.798286 19.76466 6.99534
-34.79819 -4.010405 30.06687 6.220741
-29.98742 -3.779298 18.70508 3.50483
-33.61566 -3.857161 23.13861 3.121663
-32.18543 -3.661407 18.54459 3.493767
-32.73557 -4.019084 19.61195 5.909924
-31.1851 -3.857859 21.97375 5.914932
-31.05753 -3.945465 22.26909 2.514311
-30.23444 -4.010733 19.0282 7.777633
-29.41381 -3.814961 18.74431 6.495957
-29.84814 -3.753667 19.01438 6.754273
-30.22693 -3.971596 17.81382 5.428666
-30.59516 -3.694668 17.182 6.325444
-31.26174 -3.599639 21.03863 6.426003
-32.44977 -4.126486 22.35503 4.666437
-31.29952 -3.875041 21.49997 5.796769
-30.1369 -4.002225 16.64415 5.177062
-30.08648 -3.952565 19.16817 5.10563
-31.82936 -3.910088 21.3805 3.569919
-30.37506 -3.871042 18.64182 3.489034
-29.70218 -4.042841 16.66246 5.430097
-29.8844 -3.94834 18.73475 4.331444
-30.88378 -3.925091 17.71137 4.496765
-29.81985 -4.046065 19.82413 9.169331
-30.24571 -3.663604 19.97834 5.266715
-29.79524 -3.91863 17.53232 7.069576
-29.79121 -4.009059 17.80467 4.114271
-30.05735 -3.916085 15.6242 5.548409
-29.58241 -4.002283 23.75606 1.714267
-29.79481 -3.981042 20.47289 6.71421
-29.221 -3.714378 19.75667 3.274303
-29.42825 -3.823663 20.65512 5.63934
