"Delta_1" "Delta_2" "Delta_3" "Delta_4"
-2.045878 -10.76289 -3.045414 1.209785
-2.027896 -1.562973 -2.798663 1.244632
-1.979714 -1.378702 -2.995195 1.250124
-2.147986 9.057958 -3.010771 1.211682
-2.183916 23.2422 -2.737753 1.185437
-2.18623 -18.80926 -2.748671 1.181215
-2.237073 -10.22974 -3.227271 1.139936
-2.174365 -0.008858845 -3.190956 1.160494
-2.025377 -11.95974 -3.301631 1.09155
-2.074514 6.179503 -2.964023 1.097443
-2.044087 -17.04467 -2.922671 1.146932
-2.148987 7.752637 -2.847587 1.096434
-2.134134 6.266584 -2.618289 1.100892
-2.01647 -3.555099 -2.495142 1.149489
-2.213586 2.219323 -2.840947 1.228013
-2.414441 2.095105 -2.981897 1.186847
-2.428205 -6.92922 -3.013423 1.225261
-2.42593 8.420802 -3.268965 1.163054
-2.436563 4.169362 -3.113599 1.174424
-2.368265 3.00913 -3.275438 1.145958
-2.397067 -2.828644 -3.159194 1.17999
-2.382471 -4.001827 -3.002971 1.262583
-2.452805 -7.125113 -3.16213 1.319878
-2.399378 -5.560472 -3.330212 1.306947
-2.415797 0.01353961 -3.111046 1.259158
-2.206787 1.281423 -2.878184 1.279767
-2.171739 -11.52892 -3.038602 1.292639
-2.094669 1.898675 -3.258215 1.271551
-2.116931 -2.322317 -3.328955 1.192252
-2.290147 2.524954 -3.382974 1.200397
-2.057538 -12.05969 -3.26869 1.276024
-2.145218 -3.711937 -3.070161 1.264234
-2.204914 0.5597755 -3.059386 1.286882
-2.158576 -22.82119 -2.676386 1.351589
-2.154295 6.38923 -2.652965 1.296063
-2.301371 7.025041 -2.836131 1.252272
-2.202276 3.451608 -3.125204 1.133354
-2.141114 -0.5873261 -3.346012 1.258451
-2.239273 -5.259154 -3.104134 1.214449
-2.252035 -14.1955 -2.937624 1.165028
-2.36498 -13.31444 -2.806543 1.153265
-2.352656 4.740454 -2.865993 1.228614
-2.342922 13.36164 -3.093955 1.126037
-2.360188 -12.58389 -3.095279 1.243445
-2.34586 -13.22268 -3.453766 1.187121
-2.383306 18.22266 -3.30824 1.208079
-2.256653 11.18367 -3.28407 1.060771
-2.1826 19.76682 -3.179916 1.087472
-2.235433 -2.804614 -2.892347 1.12337
-2.186475 -9.14739 -2.911299 1.097295
-2.163813 2.77954 -2.754821 1.194793
-2.071374 8.350169 -2.70086 1.141285
-1.924115 -7.528918 -2.677507 1.201026
-1.888291 -17.64662 -2.682956 1.136407
-1.860225 -4.595005 -2.791265 1.038175
-1.902966 -4.288827 -2.638299 1.024952
-1.976289 22.21079 -2.931116 1.109104
-2.052734 5.034395 -2.694044 1.137029
-2.084182 11.19541 -2.894575 1.110264
-2.179842 1.338395 -2.90583 1.181285
-2.226408 0.9119797 -2.730974 1.14288
-2.347245 2.176518 -2.930744 1.114202
-2.382479 -6.90963 -3.203494 1.170837
-2.41259 -13.78148 -2.873796 1.207654
-2.212591 -5.876668 -2.997079 1.048716
-2.187576 -0.07821823 -3.110457 1.07793
-2.143205 -6.956333 -3.147053 1.1423
-1.823635 -5.685354 -2.795286 1.266984
-1.734812 -2.512287 -2.774057 1.217114
-1.923761 -0.7449206 -2.957956 1.274178
-1.869168 -0.6661374 -2.733538 1.302081
-1.881166 14.30691 -3.08432 1.330619
-1.955109 -0.6263986 -3.17941 1.30491
-1.918295 -3.677597 -2.857484 1.303954
-1.894895 2.364328 -3.020061 1.178866
-2.01922 0.05110308 -2.632812 1.1725
-2.064309 -0.3326591 -3.043422 1.154086
-2.104955 -0.6042392 -3.046728 1.141158
-2.326683 12.63925 -3.021693 1.176631
-2.25176 7.783128 -2.896399 1.175243
-2.163661 20.15827 -2.97817 1.103376
-2.20959 23.56382 -3.246876 1.192308
-2.186891 7.64351 -3.34067 1.128603
-2.065119 4.291095 -3.260467 1.162308
-2.06768 -2.468699 -2.993113 1.117369
-2.094588 -0.5371038 -2.769594 1.131808
-2.097984 -21.14888 -2.839399 1.208512
-2.124624 -5.072814 -2.940308 1.342264
-2.141256 -0.8193321 -3.107293 1.335823
-2.096778 6.507388 -3.156366 1.375606
-2.10533 0.8227831 -3.194145 1.252918
-2.133355 0.1462576 -3.368732 1.11316
-2.106671 3.147771 -3.367414 1.140793
-2.055319 2.100361 -3.166537 1.193105
