"p_1" "p_2" "p_3" "p_4"
0.3842336 0.001348935 0.3098199 0.3045976
0.3722801 0.003089249 0.3115085 0.3131221
0.3595907 0.01596601 0.3016193 0.322824
0.3784164 0.003252826 0.3248822 0.2934486
0.3756681 0.004380016 0.2956684 0.3242835
0.3721528 0.003218963 0.3199192 0.304709
0.3917965 0.006273795 0.3005081 0.3014216
0.3628913 0.004486232 0.3019548 0.3306676
0.4124371 0.0004726876 0.2810425 0.3060477
0.3902935 0.0006243609 0.3121909 0.2968913
0.3795817 0.001706028 0.2888394 0.3298729
0.3939547 0.001670844 0.2958249 0.3085496
0.4074329 0.0003061422 0.2840087 0.3082523
0.3705484 0.0001723342 0.3228744 0.3064049
0.3967274 0.002067691 0.2926101 0.3085949
0.4084454 0.002004163 0.2987566 0.2907938
0.3811631 0.006274186 0.285153 0.3274097
0.3837974 0.003165984 0.3032636 0.309773
0.4236395 0.00149888 0.2807619 0.2940997
0.368547 0.001795601 0.2967029 0.3329545
0.3748263 0.006349426 0.2956379 0.3231864
0.3897588 0.005645791 0.3040302 0.3005652
0.404981 0.008394932 0.2838304 0.3027936
0.3738498 0.001491565 0.3165171 0.3081416
0.3464754 0.01415888 0.309779 0.3295868
0.4163753 0.006074619 0.2813631 0.296187
0.3782974 0.001107242 0.3000422 0.3205532
0.3650725 0.0008425681 0.3206216 0.3134633
0.3972191 0.002655641 0.2881485 0.3119768
0.3902867 0.003363591 0.3124684 0.2938812
0.4031518 0.001098607 0.277616 0.3181336
0.3934924 0.007233312 0.2844936 0.3147806
0.3971068 0.006690206 0.2856216 0.3105814
0.4007851 0.0097559 0.2897918 0.2996672
0.3717019 0.002250017 0.2870598 0.3389883
0.4023797 0.002745443 0.292482 0.3023928
0.3921805 0.006123395 0.3050536 0.2966425
0.4165412 0.002269303 0.2887585 0.2924309
0.4052037 0.009363284 0.2847863 0.3006467
0.4242737 0.005048147 0.2809908 0.2896873
0.3762301 0.0008028603 0.3097291 0.3132379
0.3789855 0.0007199453 0.3047555 0.3155391
0.386211 0.004335904 0.2998002 0.309653
0.3671281 0.001945642 0.307466 0.3234603
0.399276 0.002829009 0.2976656 0.3002294
0.4030011 0.007768368 0.2929049 0.2963256
0.3828544 0.001837695 0.2925437 0.3227642
0.3889589 0.00177566 0.3132561 0.2960093
0.385696 0.002875762 0.2911687 0.3202596
0.3562822 0.003739111 0.3107153 0.3292633
0.3804215 0.0001878327 0.3203673 0.2990234
0.3573389 0.00207543 0.3165956 0.32399
0.3924352 0.003871267 0.2846424 0.3190511
0.4131353 0.005108434 0.2744249 0.3073314
0.3843556 0.00239243 0.3125735 0.3006785
0.4134114 0.006963897 0.2774694 0.3021553
0.3953395 0.0001285864 0.3067498 0.2977821
0.3875093 0.00902462 0.3018616 0.3016045
0.3704013 0.003759725 0.2966319 0.3292071
0.3744058 0.001075929 0.2958126 0.3287056
0.3850181 0.002286526 0.30565 0.3070453
0.4044955 0.003010303 0.2849663 0.3075279
0.3894924 0.001388088 0.3060773 0.3030422
0.4108908 0.00140869 0.285121 0.3025795
0.4075015 0.001203916 0.299418 0.2918766
0.4005897 0.008471075 0.2857909 0.3051484
0.3832234 0.001182955 0.2942515 0.3213422
0.3956653 0.005673494 0.299855 0.2988062
0.3660985 0.01861277 0.3056758 0.309613
0.3785623 0.009735027 0.2949166 0.3167861
0.3582201 0.007878158 0.31805 0.3158517
0.396785 0.001375579 0.301185 0.3006544
0.3772327 0.00430024 0.2976771 0.3207899
0.3782653 0.009462839 0.3346724 0.2775994
0.4071293 0.004414576 0.2746108 0.3138453
0.4108387 0.01304276 0.2717627 0.3043558
0.3827414 0.0112527 0.31123 0.2947758
0.3912174 0.006445671 0.2895049 0.312832
0.3924083 0.0003966382 0.2833752 0.3238199
0.3715101 0.0008192153 0.3097984 0.3178723
0.4235681 0.00156297 0.2916714 0.2831975
0.3847224 0.002693778 0.2905141 0.3220698
0.4089972 3.748812e-05 0.2655573 0.3254079
0.3737388 0.01081393 0.2923986 0.3230487
0.3579977 0.02124878 0.3101298 0.3106238
0.3954245 0.0246428 0.3016593 0.2782734
0.3824727 0.001700499 0.3018886 0.3139382
0.3810245 0.01196953 0.2825301 0.3244758
0.383545 0.02010237 0.2875129 0.3088397
0.3918379 0.002437534 0.3109808 0.2947438
0.3886038 0.002915949 0.29918 0.3093003
0.4039043 0.008598258 0.2857267 0.3017708
0.380862 0.005859476 0.2854532 0.3278253
0.3506345 0.004945958 0.3296295 0.31479
0.3930119 0.001495999 0.2783888 0.3271033
0.3896907 0.002089244 0.3004833 0.3077367
0.3929153 0.003641819 0.306599 0.2968439
0.3856036 0.001711053 0.3078522 0.3048332
0.3791477 0.0113094 0.29968 0.309863
0.3702286 0.00575116 0.3125029 0.3115173
0.401349 0.0005215311 0.3014651 0.2966643
0.4158633 0.0009400493 0.3044493 0.2787473
0.392848 0.008244014 0.3161276 0.2827804
0.4030166 0.0009246773 0.2867167 0.309342
0.3810226 0.004564578 0.3146787 0.2997341
0.3821603 0.0007602232 0.3172143 0.2998652
0.4041284 0.009685578 0.2744978 0.3116882
0.4008881 0.005620506 0.277807 0.3156844
0.3886148 0.009783597 0.2903909 0.3112106
0.4246103 0.007253414 0.2822042 0.2859321
0.3869389 0.0009946376 0.2987464 0.31332
