"nu" "alpha"
4.295285 0.1583383
5.745194 0.2788372
6.584723 0.2476496
6.177975 0.3576893
5.238777 0.4233393
4.949661 0.2241929
4.131822 0.3811756
4.991727 0.2453978
4.900274 0.3836994
5.005859 0.3421693
6.062406 0.318654
6.434039 0.325691
4.716828 0.1868946
4.650069 0.2627324
6.103657 0.1250758
4.169548 0.1680447
4.271145 0.2434723
4.082538 0.07265391
4.06019 0.2828231
5.079721 0.419625
4.341492 0.1038013
4.549891 0.1806174
5.977286 0.3411282
5.486767 0.2518491
5.779157 0.2481098
5.347434 0.1225036
4.899415 0.4684783
4.847228 0.4161206
5.433556 0.4237921
5.47218 0.4535084
3.895945 0.1857435
5.397838 0.4054417
5.571704 0.2656991
4.676198 0.3838498
4.923695 0.08254782
5.999443 0.1222906
7.076854 0.2133484
6.612651 0.1169832
5.338834 0.4325648
7.034533 0.306646
5.934906 0.2411911
7.036972 0.1431083
6.660377 0.3102352
4.710888 0.2299391
5.352098 0.2155408
7.51583 0.06595253
6.569837 0.06393449
5.274921 0.3021668
5.382547 0.215485
5.665884 0.09902669
4.946886 0.4960517
4.400808 0.1219094
4.979386 0.4810344
5.100982 0.1404158
4.319514 0.2693974
5.698469 0.2899466
6.684061 0.1862384
5.325781 0.4334207
4.116783 0.1930375
6.106912 0.2122598
4.776484 0.3385378
4.564957 0.3593682
5.564817 0.4605707
4.701599 0.3923978
5.622216 0.3989565
4.561803 0.107314
5.160261 0.3308491
5.943923 0.2223479
5.414299 0.2481969
6.625928 0.4161991
5.308475 0.2094686
6.544198 0.1641947
5.400755 0.3690542
5.220575 0.3309365
4.017085 0.3687558
4.474458 0.1879326
4.671927 0.4803524
5.042841 0.3869673
6.615976 0.2661713
5.102045 0.1258884
4.885911 0.3758558
7.059037 0.07778073
6.841465 0.2239318
5.564841 0.4186501
6.53725 0.3452109
7.467903 0.1612261
6.386864 0.1499466
4.908381 0.2413082
4.572493 0.3870824
6.018771 0.2143919
5.09803 0.1987452
4.429718 0.1526744
3.426365 0.2928017
3.899339 0.2070881
4.130322 0.1445241
4.360998 0.3549893
4.62617 0.2719887
4.830591 0.3281066
6.051158 0.1268016
5.730317 0.3436592
5.724768 0.4602764
6.133103 0.193508
4.52989 0.1624497
4.946783 0.1510947
4.658304 0.4808243
6.870906 0.1687575
6.075728 0.4973129
5.966555 0.2926362
5.592593 0.2338152
6.61882 0.172128
6.533408 0.02986678
7.043498 0.03095103
7.572935 0.2705579
6.880558 0.2484323
6.228492 0.341581
4.908583 0.190493
5.445233 0.1660765
5.874216 0.1686352
5.042068 0.3457278
4.896472 0.2016058
4.614568 0.3816617
4.241854 0.3749124
4.633297 0.0713022
4.955571 0.2834402
5.517526 0.1587041
4.152541 0.3035569
6.204258 0.1445851
5.977636 0.1290924
6.274907 0.1804915
5.835202 0.08650429
4.551702 0.2534661
5.627772 0.4455023
4.554559 0.1959011
5.381077 0.1804398
5.119872 0.2643483
5.784597 0.3586452
4.364154 0.2190475
5.075031 0.05670234
3.934123 0.1344554
