beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
29.70794 3.90239 -29.42015 -3.994082 15.75536 4.29375 
28.90591 3.374119 -30.12673 -3.780096 15.94146 3.11368 
28.77853 4.40024 -29.7088 -3.901147 15.80323 3.573123 
28.89721 5.158101 -29.91968 -3.627542 15.81917 3.620726 
22.04052 8.757671 -29.80253 -3.997746 14.80303 5.306499 
23.91916 2.36503 -30.4286 -3.984138 16.58002 2.323085 
26.44204 5.018377 -30.09266 -4.037577 15.42346 4.316768 
29.52899 4.079691 -30.13385 -3.610715 15.92595 3.65732 
29.01191 4.614083 -30.44967 -4.060594 14.41176 4.438887 
29.31681 4.231536 -30.3498 -3.861 16.36815 3.180541 
28.48344 5.558294 -30.00199 -3.864098 15.56626 3.525919 
27.64985 6.277585 -30.6155 -3.761354 16.50811 3.100085 
27.84303 3.801462 -29.85414 -3.928121 15.0787 4.75112 
31.27905 2.649398 -30.00189 -3.883026 13.62117 5.610169 
28.9502 4.880055 -29.30065 -3.903415 15.07736 4.607563 
28.60732 4.566696 -29.73271 -3.652129 14.60604 4.716484 
28.05149 5.509197 -29.89064 -3.803044 15.92341 4.382723 
29.34915 4.529679 -30.7586 -3.824609 15.68629 3.324086 
29.44625 3.946104 -30.05859 -3.905402 16.96203 3.780712 
28.74898 4.691541 -30.13443 -4.005216 16.78893 2.839603 
29.14195 4.164181 -30.05238 -3.929359 14.82829 3.998754 
28.48988 4.445549 -30.01204 -3.77119 14.58325 5.413017 
29.73127 3.787676 -30.06599 -3.912931 16.33805 2.988686 
29.48582 4.052255 -30.13374 -3.823804 15.19318 3.991561 
27.19317 1.375631 -28.98454 -4.173541 16.42587 3.219426 
23.17786 3.664978 -30.40246 -4.017429 15.8016 3.847875 
20.8883 3.822045 -31.83593 -3.790914 16.18391 3.550064 
27.14553 5.092186 -30.46208 -3.98354 16.05144 3.34337 
29.3119 3.628662 -29.54072 -4.008373 15.06412 4.751117 
29.17361 3.742164 -30.06528 -4.043749 15.13364 3.855607 
29.34343 4.221606 -29.73128 -3.952587 15.24541 2.199373 
26.04099 7.839293 -29.56765 -4.001319 15.48749 2.635987 
29.36422 4.50748 -29.23836 -3.856725 15.84576 4.251442 
29.27099 4.159199 -29.53824 -3.934691 15.77591 3.25416 
27.74947 8.277094 -29.66072 -3.740408 15.29003 4.663596 
29.02162 4.608351 -29.7401 -4.132402 15.03159 4.596743 
29.03893 4.15947 -30.03224 -4.051652 15.62936 3.747227 
27.70162 7.529553 -30.62213 -3.92439 16.07355 2.547145 
29.04776 4.608993 -30.09847 -3.802337 15.2834 3.188783 
28.7226 4.749799 -30.24868 -3.888618 16.18339 4.860798 
28.83364 3.946587 -32.14981 -3.841221 14.35565 5.071587 
29.00724 4.473618 -29.14867 -3.94021 14.81725 4.116204 
28.91637 5.410374 -29.97611 -3.91054 13.55822 3.879776 
29.7794 4.398771 -29.61885 -3.899765 15.34962 2.706625 
29.97611 3.518894 -30.37182 -3.607717 15.29312 2.981484 
29.05071 4.572711 -29.2596 -3.929839 16.46658 3.388424 
28.65718 2.837447 -31.16279 -4.173999 15.95739 3.774183 
24.85909 12.67648 -29.96672 -3.823613 16.53234 4.660948 
25.43234 5.810027 -29.87879 -3.836666 14.99938 4.189045 
27.31104 4.795813 -29.63595 -3.894478 15.77374 4.949104 
28.49675 3.242787 -29.21545 -3.611525 13.93472 3.925199 
28.92846 5.403239 -29.78726 -3.876861 15.39326 3.773745 
29.40752 3.864207 -30.18998 -3.906777 15.25962 3.805705 
28.53874 5.094459 -29.67493 -3.867899 14.51888 6.334354 
29.32632 3.217594 -29.90483 -3.998381 15.73657 3.162345 
30.66312 3.275939 -30.43929 -4.123769 15.32536 5.073495 
28.32809 4.88368 -30.0889 -4.000493 15.20768 3.471763 
28.56245 4.227061 -30.12229 -3.865192 13.22334 4.232783 
29.72445 4.269351 -29.46469 -4.15447 12.04505 4.941852 
30.73503 4.643503 -29.54935 -4.115314 14.33063 3.663691 
29.56375 4.902516 -29.96621 -3.659622 12.90669 5.001928 
28.97122 4.521633 -30.18463 -3.979837 15.57487 3.929767 
29.4485 4.326349 -29.98983 -4.140635 18.48788 2.486567 
29.47242 6.485649 -29.74793 -4.025389 16.23487 2.396185 
27.9645 6.201423 -29.37658 -4.063051 15.77057 3.401503 
29.07422 4.411454 -29.24495 -3.793007 16.10973 3.582388 
29.33588 3.841119 -31.22613 -3.962611 17.33313 3.557618 
29.36827 4.421102 -30.11369 -4.026623 16.74544 3.104076 
29.09779 4.529572 -28.98917 -3.766973 15.36031 3.989111 
28.79162 4.822021 -30.05244 -3.780916 13.91497 4.293637 
29.10041 4.4695 -29.39684 -4.027661 15.17099 3.78859 
29.39573 6.930986 -29.60294 -4.01155 15.3525 4.278246 
28.93326 5.063164 -29.9007 -4.114881 15.53672 4.18209 
29.37609 4.584681 -30.12655 -3.905632 15.79313 3.713467 
