tau2_1 tau2_2 tau2_3 
0.1797521 0.2937266 0.08722477 
0.48531 0.3422697 0.6848904 
0.1049276 0.2021029 0.4967452 
0.1239964 0.2307484 2.739244 
6.376239 0.116256 0.07452051 
0.2098416 0.08990972 0.1587625 
0.05804145 0.1642126 0.6682424 
0.0463916 0.1581526 0.4840679 
0.1125643 0.1158241 0.5514807 
0.05528681 0.05063296 0.3706272 
0.1323308 0.206403 0.1787005 
2.435519 0.0872028 1.913051 
0.244231 0.1456602 0.2230654 
1.485273 0.5787526 0.4021664 
0.03460228 0.07951145 0.9376859 
0.05060046 0.3703424 0.5179991 
0.1157421 0.06000162 0.2466162 
0.02297147 0.0767031 0.9138092 
0.05187762 0.06434375 0.5097741 
0.3429068 0.1844528 1.607875 
0.1470702 0.1028122 0.6304156 
0.04376224 0.233688 1.366607 
0.1143256 0.09720878 0.3480793 
0.07696079 0.2954024 0.3312353 
0.1374056 0.3470331 0.7418632 
0.3243836 0.1057479 0.05024624 
0.1073499 0.2297073 0.3618874 
0.7323913 0.2076627 0.3808723 
0.04839339 0.3259396 0.181533 
0.3378556 0.07787923 0.08909136 
0.02601567 0.1282845 0.2883686 
0.7243052 0.137704 0.5763215 
0.04456866 0.1873964 2.52367 
0.07684968 0.4022282 1.061023 
12.01714 0.1402245 0.07999082 
0.2943666 0.3477981 1.363587 
0.1004805 0.1550535 0.4977244 
0.1126343 0.2869378 0.5361386 
0.05148363 0.08526486 1.344589 
0.0222646 0.18067 0.4895865 
0.1430992 0.367775 0.727598 
0.1537512 0.1926729 0.04185479 
0.3322091 0.1413943 0.7630801 
0.05694322 0.2250511 1.799855 
0.01200458 0.214629 0.3550321 
0.05290054 0.08417338 0.2185459 
0.1872722 0.3521147 0.06888312 
0.7601499 0.3803482 2.169238 
14.0982 0.3814364 1.225865 
0.09373704 0.1831986 0.5192526 
0.7869767 0.1835156 0.8611158 
0.2097152 0.1622131 0.6563418 
0.03945622 0.1295858 0.685026 
0.4773525 0.2115912 0.8672646 
1.112656 0.08536713 1.262855 
0.3322869 0.2099503 0.8446901 
0.03029537 0.3471685 1.449979 
0.2684826 0.2692386 0.3282726 
0.1254512 0.377213 0.02805505 
0.109254 0.2574925 0.1543294 
0.07999988 0.3745613 0.2748453 
0.4184 0.1481249 0.6544253 
0.0664508 0.4774179 0.5737213 
3.007839 0.09915662 0.7148566 
0.5856368 0.6017741 0.7505991 
0.1281305 0.3397284 0.116749 
0.01459222 0.2215119 0.5970281 
0.3706812 0.1581183 0.1607269 
0.03544715 0.2176283 0.4484692 
0.07483049 0.6040955 0.03444493 
0.08205486 0.2679043 0.8352973 
0.4501179 0.04757167 1.159814 
0.0948658 0.1359196 0.3491604 
0.5265256 0.2209073 2.41036 
0.1669944 0.1861472 2.765515 
0.472372 0.05074939 0.2089517 
0.08469055 0.1654256 0.6677985 
0.07555992 0.456908 0.1359445 
0.1932014 0.237723 0.3365889 
0.857539 0.1771625 0.4686892 
0.1159291 0.09210691 0.4802957 
0.1104183 0.178855 0.1700131 
0.04878229 0.1220591 0.3698072 
0.1075495 0.259915 0.3540967 
0.07010034 0.3237551 0.3610455 
0.2558253 0.1305926 2.026504 
0.04783522 0.1245731 0.9110861 
7.474863 0.2045594 0.02598453 
0.162 0.157391 0.6722681 
0.04637689 0.127342 1.348736 
0.2484885 0.3001886 0.3695526 
0.1287043 0.3318597 0.7664421 
0.2105978 0.1865157 0.4202425 
0.1361326 0.08814622 0.2907791 
0.1889709 0.1376261 0.5816094 
0.01873144 0.3207786 1.001923 
0.02631013 0.7116208 0.1269184 
0.1107685 0.1232121 0.3767592 
0.09320827 0.1021499 0.2657779 
0.1586549 0.298915 0.2993762 
0.1313907 0.1882562 0.09433463 
0.1329193 0.1422295 0.5182158 
0.1895736 0.2201569 1.371323 
7.404991 0.4110231 1.044049 
0.02652435 0.2798049 0.3910055 
0.2335457 0.4631378 0.5957911 
0.4035628 0.3321873 1.500086 
0.4577241 0.2075099 0.6369576 
0.03012198 0.2048614 0.709944 
0.06143242 0.3481244 1.158367 
0.07523049 0.09093215 0.1352207 
0.5482712 0.232783 1.009343 
0.04199875 0.08066704 0.3676591 
0.1072182 0.1075135 0.4673966 
0.2074703 0.08478435 2.453361 
0.02050943 0.2199387 0.3524368 
0.1834613 0.1548972 0.5371501 
0.3276519 0.4490198 0.5188021 
0.04272337 0.2201208 0.4375781 
0.1252261 0.5827644 1.609028 
0.3557307 0.7111062 0.1652967 
0.07308723 0.5940575 0.2117854 
0.2389767 0.2225966 0.08297342 
0.07561009 0.1623489 0.1776357 
0.04647947 0.4908376 0.3231835 
0.02137363 0.2166822 0.8834795 
0.1153041 0.2530524 1.809974 
0.7540318 0.1854317 0.6972054 
21.10425 0.2083692 0.07140502 
0.6682154 0.09159064 0.6410812 
0.5689399 0.4926368 0.2559706 
0.4099789 0.3054747 0.1027472 
0.4325908 0.1729659 0.5108877 
0.02206752 0.2043967 0.1988035 
0.03197296 0.5006256 2.994532 
0.311706 0.2866087 1.349865 
0.406369 0.7565465 0.2411014 
0.3230157 0.09612043 0.6859305 
0.03089141 0.1932313 0.553556 
0.8794032 0.05270188 1.231755 
0.09251701 0.3677798 1.416095 
0.141021 0.09930788 0.3593519 
0.158775 0.2077654 0.3050746 
6.442727 0.3520573 0.5165878 
0.03581356 0.3597404 0.1007532 
0.02324033 0.3360096 1.152436 
0.3884613 0.1531999 0.6503537 
0.09512595 0.1196084 0.3484337 
0.134621 0.1588615 0.5460209 
0.04993968 0.09511583 0.07247495 
0.07262985 0.08755839 0.681445 
0.3583052 0.1177788 0.5275766 
0.1453656 0.1448886 0.4411362 
0.08411976 0.2501767 0.6282475 
0.07561457 0.2563566 0.07025534 
0.1733761 0.4107764 0.2773991 
85.86024 0.5188618 1.365729 
0.5525179 0.7061137 0.1087858 
0.07148441 0.1231011 2.06569 
1.469903 0.1568664 0.4838864 
0.1656874 0.05653828 0.8994281 
0.1687255 0.3120828 0.3813367 
0.1334308 0.1375282 0.1938724 
0.07981784 0.1052362 0.7810032 
1.418886 0.2058515 1.321921 
0.1504543 0.1625577 0.5443252 
0.05660737 0.417963 1.271799 
0.4107723 0.02889104 1.148543 
0.09174611 0.039875 0.1099348 
4.273957 0.5867107 0.3431332 
0.4139286 0.2039191 0.5486533 
0.1690006 0.2195107 0.4742374 
0.01303152 0.3258271 0.05038255 
0.7586677 0.04782217 0.2799055 
0.03433166 0.08487607 0.1421671 
0.2409833 0.1009857 0.4516926 
0.1335724 0.4125735 0.50409 
0.0184429 0.2721636 0.1301803 
0.16152 0.2420971 0.6568729 
0.03428506 0.1610972 0.8412971 
0.07211257 0.09701347 1.462211 
0.03673387 0.1640938 0.6483448 
0.2897235 0.7999584 1.614328 
0.3248122 0.5405191 0.5032808 
0.1906221 0.5730744 1.501967 
1.252155 0.1615393 0.1026425 
0.05041202 0.2943454 0.05191284 
0.08652513 0.1182567 0.78974 
0.03198878 0.2294919 0.6524019 
0.1584013 0.3130783 0.8685601 
0.02389201 0.1250501 0.6790615 
0.1939866 0.1108557 0.8450958 
0.06307178 0.4786071 3.574684 
0.02740569 0.2453241 0.48691 
0.5318406 0.2584101 0.09511092 
0.2027994 0.06066221 0.08987624 
0.03005269 0.2077621 0.447307 
0.2629943 0.1366666 0.06065783 
0.1692023 0.04555708 0.4401995 
0.1193967 0.1481456 0.7953752 
0.09197012 0.3979054 0.3233476 
0.1371595 0.7952999 0.5995273 
0.07346878 0.1596408 0.3609246 
0.05432922 0.5710845 1.601776 
0.0513774 0.1443859 1.571927 
0.09748211 0.1105452 0.3501764 
0.2328086 0.0898902 0.5121615 
17.58087 0.08443964 1.613464 
3.967917 0.1261974 0.4036498 
1.832582 0.2665577 0.5685617 
0.05980352 0.05042231 0.3323202 
0.05944659 0.07956646 0.6595594 
0.03210376 0.1472584 0.4667844 
0.0197224 0.1097971 1.847139 
0.1275634 0.3771106 0.5516827 
0.09297764 0.2511818 0.8696297 
0.2818818 0.1332996 0.2981024 
0.0770859 0.562121 2.649127 
1.026951 0.09943949 2.268121 
0.03392128 0.8212458 0.3671775 
0.1106365 0.3037082 0.7763889 
0.1114737 0.4725445 0.0467752 
0.2806272 0.1684843 2.104213 
0.3568667 0.05905127 0.4877769 
0.06131648 0.1313671 0.7864688 
0.09639541 0.06524516 0.849676 
1.076691 0.09582899 1.169013 
0.09175768 0.3075039 0.2988709 
0.2030555 0.1611984 1.198701 
0.257942 0.1162621 0.1970943 
0.1900979 0.08441585 0.05450704 
0.2296346 0.1479617 0.5681324 
0.05719913 0.2571015 1.888394 
0.8721277 0.4140403 0.4879301 
0.1772552 0.3749605 0.1353703 
0.08421926 0.231164 0.9736184 
2.231467 0.1481919 0.805363 
0.03553497 0.2015239 0.5173912 
0.986397 0.0616197 1.336183 
