p_1 p_2 p_3 
0.06188776 0.8218407 0.1162716 
0.03623871 0.8819445 0.08181679 
0.02518889 0.8047425 0.1700686 
0.05076553 0.7981568 0.1510777 
0.06184268 0.8201188 0.1180385 
0.0702447 0.7872787 0.1424766 
0.04325426 0.8060731 0.1506726 
0.06086499 0.799713 0.139422 
0.08437979 0.8196071 0.09601308 
0.06719809 0.7620506 0.1707513 
0.06878822 0.8256395 0.1055723 
0.09362239 0.7384144 0.1679632 
0.06784337 0.8095197 0.1226369 
0.0578401 0.7437297 0.1984302 
0.04814849 0.7841694 0.1676821 
0.09104114 0.679071 0.2298879 
0.06458845 0.7674043 0.1680072 
0.08749644 0.8000408 0.1124627 
0.06187655 0.8447719 0.09335156 
0.04406086 0.817544 0.1383951 
0.06282412 0.7905248 0.1466511 
0.1114841 0.7964814 0.09203447 
0.058503 0.8018756 0.1396214 
0.04480243 0.832944 0.1222536 
0.0625969 0.849028 0.08837513 
0.08160636 0.8053029 0.1130907 
0.07766878 0.8064368 0.1158944 
0.05990678 0.7704614 0.1696318 
0.03351848 0.8603589 0.1061226 
0.0439454 0.7626092 0.1934454 
0.09918181 0.8050267 0.09579148 
0.06059278 0.8366002 0.1028071 
0.06665371 0.7545123 0.178834 
0.04666096 0.8298289 0.1235101 
0.08467746 0.7931512 0.1221713 
0.04254954 0.8702505 0.08719991 
0.08562031 0.7128848 0.2014949 
0.03435669 0.8619539 0.1036894 
0.03205023 0.8033653 0.1645845 
0.04831487 0.8077118 0.1439733 
0.03818547 0.8194874 0.1423271 
0.0367478 0.8818478 0.08140435 
0.03541138 0.7952213 0.1693674 
0.0707411 0.7523506 0.1769083 
0.04407663 0.8416646 0.1142588 
0.04608783 0.7891953 0.1647169 
0.05046732 0.8051784 0.1443543 
0.0342226 0.8510741 0.1147033 
0.1128065 0.7362452 0.1509482 
0.05114481 0.8460447 0.1028105 
0.04116696 0.8435383 0.1152948 
0.05929322 0.7574854 0.1832213 
0.06808531 0.7892517 0.142663 
0.05209604 0.8327184 0.1151855 
0.04783213 0.7689074 0.1832605 
0.0756697 0.8025006 0.1218297 
0.05372591 0.8233204 0.1229537 
0.06503217 0.7803035 0.1546644 
0.09384181 0.770045 0.1361132 
0.06643233 0.7900356 0.143532 
0.02544855 0.7738166 0.2007348 
0.04640955 0.7832484 0.1703421 
0.07376681 0.72992 0.1963132 
0.05181294 0.803031 0.1451561 
0.0331349 0.8194239 0.1474412 
0.07466951 0.7476817 0.1776488 
0.06930065 0.7782643 0.1524351 
0.09239207 0.7896604 0.1179475 
0.03285251 0.8426945 0.124453 
0.03652364 0.8601892 0.1032872 
0.0544386 0.7901915 0.1553699 
0.07297741 0.8129307 0.1140918 
0.057161 0.7446475 0.1981915 
0.05451196 0.8319066 0.1135815 
0.04390978 0.8087569 0.1473334 
0.02378816 0.8814633 0.09474859 
0.02785561 0.8092448 0.1628996 
0.07459716 0.8410276 0.0843752 
0.06976002 0.7695249 0.1607151 
0.05294176 0.7861005 0.1609578 
0.05258541 0.7712461 0.1761685 
0.04398801 0.7884104 0.1676016 
0.0705525 0.8006076 0.1288399 
0.02864829 0.8588268 0.1125249 
0.08080238 0.8042274 0.1149702 
0.03703947 0.8540622 0.1088983 
0.04801933 0.8896858 0.06229492 
0.08247969 0.7617922 0.1557281 
0.06771308 0.8136837 0.1186032 
0.02322895 0.8421898 0.1345812 
0.05392566 0.7878075 0.1582669 
0.06864422 0.8502139 0.08114191 
