"comp1" "comp2"
10.45198 -3.211018
10.59645 -2.650647
10.48343 -2.716139
10.47772 -2.928466
10.58846 -3.299557
10.88424 -3.711203
10.34924 -3.571919
9.909837 -3.712602
10.31193 -3.046256
10.4346 -3.133611
10.37558 -3.282258
10.32434 -3.223563
10.42008 -3.466497
10.53403 -3.437195
11.86444 -3.396411
11.71268 -4.026672
10.39522 -3.779231
10.77994 -3.594551
10.03779 -3.465427
10.04132 -3.230077
10.43349 -3.127769
10.44029 -3.259156
11.34878 -3.096779
10.68189 -3.064365
10.3527 -3.279527
10.75466 -3.498703
10.14998 -3.464973
10.58369 -3.207957
10.1834 -3.1118
10.32014 -3.349355
10.70792 -3.255272
11.11483 -3.531869
10.28006 -3.514234
11.07709 -3.437811
10.72506 -3.624601
10.75824 -2.918164
11.28107 -3.2772
10.58286 -3.573705
11.10909 -3.445549
10.26161 -3.458528
9.601621 -2.940059
10.36436 -3.236458
10.3575 -3.262529
10.12044 -3.296837
9.933606 -3.666765
10.09524 -3.465593
9.888822 -3.237336
9.981967 -3.550638
11.42642 -3.410741
10.20746 -3.419858
10.1892 -3.64114
10.39856 -3.235127
10.79906 -3.303156
10.85703 -3.413563
10.24917 -3.499049
10.41853 -3.400949
10.00956 -3.168004
9.966335 -3.383489
10.64077 -3.435263
10.1078 -3.487377
10.20578 -3.552899
11.19134 -3.767843
10.53175 -3.432763
10.17596 -3.171983
10.95035 -3.339563
10.78338 -3.503463
10.95812 -3.94978
10.08604 -3.576518
10.5221 -2.960335
10.06524 -3.463985
10.79495 -3.366781
10.71536 -3.032077
10.46033 -3.472196
9.661605 -3.766569
10.80739 -3.805223
10.53554 -3.875435
11.05181 -4.016949
10.87271 -3.885434
11.13575 -3.946117
11.37353 -3.459766
10.4592 -3.534594
10.92371 -3.616174
10.07864 -3.617567
11.02552 -3.265584
10.23894 -3.239777
10.96619 -3.293273
10.33126 -3.175434
10.02045 -3.32083
10.6747 -2.795884
10.962 -3.312495
10.52952 -2.810156
10.71329 -3.051034
9.623208 -3.512107
10.37502 -3.352973
10.87589 -3.367109
10.96774 -3.145748
11.46804 -3.146885
10.81357 -3.357085
10.66493 -3.504811
10.9225 -3.459364
10.14237 -3.435741
10.12967 -3.18406
9.817416 -3.244117
9.912256 -2.885591
10.17044 -3.232725
11.10869 -3.142992
9.741689 -3.485608
10.54592 -3.600974
10.43591 -3.27947
10.9816 -3.346823
10.32735 -3.394525
11.4702 -3.554235
10.98738 -3.417607
10.41538 -3.647563
10.12514 -3.384834
10.91736 -3.410094
10.55577 -3.396519
10.3922 -3.192892
10.95536 -3.361885
9.927941 -3.718704
10.8043 -3.418698
9.949212 -3.349836
9.991371 -3.050398
10.12831 -3.31813
10.64669 -3.274132
10.81256 -3.220047
10.56865 -3.219434
10.76516 -3.244364
11.42533 -3.00952
10.21777 -2.76322
10.04172 -3.071729
10.34616 -3.249868
10.0249 -3.240333
10.57112 -3.211761
10.04691 -3.669723
11.3605 -3.472265
11.35392 -3.469253
10.20811 -3.543096
11.54356 -3.15788
10.27653 -3.214217
10.18617 -3.402307
11.36229 -3.507623
10.51751 -3.392371
11.38314 -3.508537
9.752841 -3.405316
10.48917 -3.471421
10.28012 -3.345228
10.57845 -3.422733
11.41948 -3.488957
10.45916 -3.025448
11.04562 -3.072921
10.77358 -3.149163
10.65988 -3.370714
10.3211 -3.463258
10.71045 -3.794177
10.70123 -3.886595
11.29993 -3.768914
10.69131 -3.784587
11.1316 -3.364565
10.8942 -3.173233
10.67809 -3.40724
10.68155 -3.225324
10.1916 -3.146567
10.39682 -3.388537
11.31412 -3.215875
10.98502 -3.337467
10.45877 -3.374009
10.54598 -3.636687
10.59282 -3.496804
10.712 -3.838876
11.55754 -3.314142
10.52208 -3.753985
10.74197 -3.839798
11.17644 -3.834518
11.36449 -3.975324
10.89886 -3.973746
11.08878 -3.600604
10.24098 -3.564785
9.796947 -3.328948
10.4489 -3.381125
11.12893 -3.706174
11.17784 -3.541273
11.46348 -3.63416
10.9177 -3.447922
11.51224 -3.388349
10.45931 -3.540058
10.79749 -3.614804
10.58772 -3.566318
10.20321 -3.484665
10.47 -3.174069
9.703689 -3.263997
11.19804 -3.447145
10.37543 -3.173762
10.45075 -3.268873
10.75752 -3.076553
11.01656 -3.307614
11.70139 -3.370314
10.29952 -3.085042
10.91008 -3.151032
10.85852 -2.887318
10.7062 -3.290027
10.71319 -3.151928
9.905877 -3.278123
10.59721 -3.389661
11.29436 -3.358584
10.81378 -3.224066
9.974954 -3.383917
10.35042 -3.222138
10.61766 -3.573668
10.75607 -3.592097
10.59683 -3.444784
11.79738 -3.5517
10.95801 -3.289443
10.41165 -3.328662
11.39908 -3.363387
10.73119 -3.342626
11.17556 -3.382815
10.69532 -3.529066
10.61555 -3.679755
10.66762 -3.511238
10.5844 -3.903065
10.89301 -3.581781
10.95608 -3.654143
10.09284 -3.81585
10.55966 -3.550347
10.27149 -3.700305
10.43618 -3.587572
10.2819 -3.294582
12.18941 -3.808027
11.46646 -3.982458
11.53548 -3.817114
10.84318 -3.778946
10.03778 -3.470372
11.00454 -3.68444
9.958888 -3.283243
10.29154 -3.518879
10.40469 -3.332641
10.83503 -3.731855
11.77509 -3.367395
11.39379 -3.551952
10.8293 -3.708029
11.46447 -3.752593
10.50587 -3.599641
10.77007 -3.455934
10.53192 -3.41974
10.16946 -3.563655
10.2261 -3.724802
10.62675 -3.650966
11.5725 -3.333028
10.98392 -3.053031
10.10859 -3.020511
11.16148 -3.335308
11.20335 -3.385186
10.70755 -3.366995
10.58804 -3.327288
10.58672 -3.484486
10.69733 -3.606295
10.13066 -3.365843
10.53866 -3.409751
10.98935 -3.558073
10.81378 -3.469335
10.08913 -3.323073
10.19056 -3.382537
11.10689 -3.388811
10.47869 -3.614491
10.73788 -3.708078
10.21184 -3.554914
10.16737 -3.559115
10.89124 -3.325264
10.83081 -3.507024
11.18597 -3.598446
10.91571 -3.452079
10.52575 -3.191687
10.30801 -3.023661
10.85934 -3.140237
10.80353 -3.424096
11.00563 -3.385022
11.0703 -3.668388
10.54769 -3.40341
9.991189 -3.500399
10.36283 -3.464049
10.48328 -3.607276
10.62521 -3.535117
10.3721 -3.25067
9.870687 -3.141184
10.93101 -3.142417
10.76779 -3.302905
10.73734 -3.244314
10.24433 -3.207948
9.374573 -2.94005
10.00682 -3.36185
10.97089 -3.181972
11.22411 -3.095871
10.41457 -3.202877
9.811812 -3.162881
10.82007 -3.334312
10.41098 -3.702319
11.09217 -3.246437
10.87948 -3.479911
10.68996 -3.374962
9.93549 -3.165936
10.59325 -3.59435
10.87885 -3.312957
10.9455 -3.438408
10.71641 -3.373167
10.5669 -3.509417
10.53646 -3.594155
10.39582 -3.457902
10.13215 -3.42742
10.34336 -3.54792
11.41312 -3.606436
9.962045 -3.407522
10.75067 -3.34802
10.98833 -3.634345
10.85866 -3.455625
10.89636 -3.15691
10.2037 -3.278501
9.307109 -3.175791
10.05768 -3.262034
10.80062 -3.617825
10.28814 -3.190348
10.70912 -3.294849
11.06715 -3.185605
10.82712 -3.315439
10.64601 -3.353606
9.99482 -3.565375
10.00493 -3.530621
10.5337 -3.642305
11.83668 -3.573243
10.64621 -3.36955
10.71179 -3.371921
10.79941 -3.353661
11.10976 -3.411384
10.56204 -3.571054
11.18187 -3.356701
10.8055 -3.306914
11.37458 -3.280319
11.01808 -3.576414
10.53851 -3.635063
10.59264 -3.378495
10.22035 -3.187207
10.95494 -3.161038
10.39463 -3.284993
11.12081 -3.175097
10.07501 -3.348523
10.4318 -3.079084
10.27426 -3.252101
10.08385 -2.898741
11.17023 -3.193113
10.95684 -3.243487
10.62749 -3.475326
10.6745 -3.385822
11.00528 -3.418164
10.02733 -3.212721
10.68694 -3.53961
11.00259 -3.826537
11.07321 -3.951333
9.883288 -3.989936
9.865066 -3.815025
10.49336 -3.223898
10.26906 -3.491226
10.94539 -3.520423
10.72624 -3.210926
11.17262 -3.31421
11.13552 -3.55268
10.3959 -3.516389
9.975313 -3.262702
10.17892 -3.377942
9.838453 -3.345288
10.22375 -3.164714
10.13396 -3.141923
11.10409 -3.090462
10.8027 -3.204855
10.47453 -3.302048
10.65478 -3.56489
10.95458 -3.444504
10.69744 -3.592719
11.38491 -3.442716
10.97953 -3.551121
11.25198 -3.227848
10.27136 -2.838973
9.936676 -2.738477
10.70294 -3.129874
10.06596 -3.228489
10.33627 -3.215543
10.89574 -3.386864
9.889705 -3.453812
9.89092 -3.286129
10.35406 -3.404648
10.44963 -3.278443
10.76258 -3.260215
10.38673 -3.364077
10.30645 -2.993683
10.65975 -3.194718
10.75814 -3.409579
10.63558 -2.955815
11.61047 -3.259479
11.45529 -3.549596
10.80483 -3.714225
11.06222 -3.674934
10.23962 -3.669244
10.88775 -3.656253
10.48526 -3.651006
10.36164 -3.66769
11.52517 -3.178345
10.9957 -3.36059
10.43988 -3.456584
11.25161 -3.447808
11.00417 -3.589585
10.62615 -3.546
11.20061 -3.683107
11.21619 -3.388243
10.237 -3.385898
10.4175 -3.713821
10.65744 -3.676265
10.7683 -3.531578
10.90129 -3.6011
10.80221 -3.91642
11.32658 -3.694946
11.30457 -3.893428
10.81753 -3.941764
11.12056 -3.912862
10.63182 -3.79398
11.43154 -3.623669
10.81727 -3.370312
10.74671 -3.452403
10.10747 -3.440529
10.17007 -3.856374
11.01065 -3.411177
10.04081 -3.603195
10.68944 -3.540874
10.48072 -3.728204
10.61072 -3.943643
10.63847 -3.823871
10.18685 -3.773475
10.14359 -3.693491
10.83969 -3.380014
10.78629 -3.32934
10.6305 -3.532055
10.83238 -3.232972
10.33702 -3.261576
10.91886 -3.146439
9.484743 -3.005481
11.22424 -3.251921
9.807473 -3.641527
11.22939 -3.463796
11.09921 -3.746223
10.24897 -3.657611
10.63167 -3.405898
10.079 -3.42603
10.50283 -3.411074
10.36301 -3.235585
10.82421 -3.409962
10.22383 -3.171875
10.61876 -3.46672
10.69945 -3.269411
11.02777 -3.083707
9.667294 -3.149645
10.43163 -2.77932
10.10088 -3.084942
10.56278 -3.263716
11.15686 -3.201451
10.61584 -3.132738
10.38068 -2.99569
9.170014 -3.066534
10.23625 -3.216282
9.980767 -3.377061
10.23678 -3.473776
11.35507 -3.330343
10.31803 -3.358784
9.746673 -3.420991
11.60782 -3.60281
10.75897 -3.843985
10.72422 -3.57479
10.65315 -3.528894
10.42429 -3.369597
10.35391 -3.073477
11.0472 -3.406756
10.53213 -3.435181
10.8396 -3.489597
10.9451 -3.660504
11.27443 -3.469488
9.949514 -3.284887
10.02007 -3.544473
10.62955 -3.338076
10.81785 -3.215603
10.62978 -3.357482
10.26038 -3.403189
10.83514 -3.493001
10.59324 -3.438165
10.98426 -3.224919
10.45616 -3.294073
10.98878 -3.404431
10.66402 -3.696483
10.16394 -3.49638
9.827146 -3.461558
10.05038 -3.212978
10.5375 -3.138294
9.99808 -3.268441
9.709341 -2.942646
9.997902 -3.015126
11.78875 -3.301456
10.84314 -3.463205
11.06443 -3.629258
11.16814 -3.452572
10.77392 -3.639366
10.02352 -3.152547
10.05895 -3.1141
10.895 -3.665401
10.76614 -3.375898
10.82791 -3.600323
11.47737 -3.393464
10.72347 -3.315204
10.1307 -3.502863
11.23622 -3.429209
10.2774 -3.641656
9.885401 -3.894044
10.00986 -3.60478
10.6845 -3.861038
10.63713 -3.859307
10.75772 -3.841691
10.31958 -3.552219
9.956303 -3.768523
11.31023 -3.478077
10.66776 -3.645793
10.80969 -3.509082
9.582393 -3.539226
10.08168 -3.485754
10.63971 -3.510669
10.49275 -3.559303
10.20658 -3.625567
10.72373 -3.573929
10.87349 -3.458663
11.23891 -3.280187
11.19216 -3.590928
10.23053 -3.133506
10.39767 -3.164557
10.72268 -3.011626
