"nu" "alpha"
3.039565 0.2359546
1.782221 0.1213704
1.68606 0.218534
1.323354 0.4683005
2.47007 0.05760188
3.12462 0.458407
2.047664 0.4464267
2.506684 0.1036915
1.645315 0.4039023
4.523479 0.07101402
4.091379 0.3428483
2.316275 0.3592881
1.529741 0.3579925
1.518936 0.2634331
1.857475 0.2741266
2.005956 0.4199127
1.7367 0.3709642
2.321574 0.3030353
1.917766 0.2614846
1.77156 0.2001548
0.9211877 0.4272604
1.228987 0.4010265
1.934982 0.1397971
2.475277 0.355322
2.373681 0.2923591
2.576943 0.4366631
2.612172 0.4730425
1.326893 0.2194959
1.881401 0.2640334
1.986019 0.3212937
3.229914 0.173952
3.497636 0.3811567
2.984242 0.3860737
3.186511 0.3625526
3.971796 0.1045576
2.232441 0.4475028
2.210821 0.4121111
3.095198 0.2668934
3.067633 0.4066266
3.040148 0.1562706
3.605794 0.4513937
2.236677 0.1027803
2.435179 0.1670771
2.419479 0.2269914
2.488919 0.2004011
3.258857 0.2684397
6.620635 0.1553605
3.481944 0.1957686
8.973511 0.1177101
3.088497 0.3937552
13.58763 0.07114141
6.050028 0.2561883
2.71579 0.3267942
9.517788 0.1810357
2.432465 0.1845627
2.946525 0.3278856
2.525878 0.09647653
2.447829 0.3838336
2.01995 0.04609028
2.354373 0.2824067
3.890684 0.1673639
2.845861 0.2663084
2.32596 0.2609064
3.41124 0.2235315
3.646392 0.1376298
8.239246 0.2910534
3.914897 0.2053508
3.263162 0.4612723
10.03068 0.09683635
2.856844 0.4673025
2.664696 0.4588184
5.283676 0.2982739
2.626252 0.1773197
7.114453 0.1003239
3.834195 0.2435003
7.818538 0.1285349
3.335649 0.322503
4.097557 0.3977376
4.995782 0.3793266
2.409805 0.07273988
2.646914 0.1313135
1.497255 0.4620846
2.011417 0.02717014
1.528488 0.4134517
2.278181 0.1191614
1.901506 0.4702088
2.374393 0.1499272
2.279412 0.4490397
2.646239 0.4365389
2.892778 0.4582359
1.780673 0.08521134
1.521738 0.3340312
1.471792 0.2344597
2.231494 0.4297105
2.770568 0.462214
2.281213 0.2653469
4.109343 0.2399209
1.947429 0.2294139
1.292639 0.346585
2.579909 0.2256836
2.188889 0.3243349
2.74901 0.3218901
1.701542 0.4022227
4.534626 0.2653293
1.945069 0.212587
1.701501 0.2574855
2.621953 0.2093653
6.36213 0.280614
6.380669 0.2902584
1.862315 0.2243922
4.713617 0.09871078
4.553296 0.3488414
3.149174 0.1712641
2.931892 0.45883
2.4297 0.4417103
2.970867 0.2142072
3.255913 0.4528557
2.303995 0.09735475
3.954616 0.2189996
2.599619 0.3547554
2.505336 0.1404288
3.511266 0.4724002
3.487277 0.4633777
3.952315 0.1056018
11.11235 0.3914225
2.844992 0.4972022
3.743445 0.1340502
3.146737 0.4905303
2.192955 0.3803019
1.785524 0.2060003
1.395021 0.3571501
1.952462 0.1633938
5.998958 0.3889983
4.450184 0.2345936
3.912566 0.1754717
3.604171 0.1236933
2.096458 0.1655743
2.939219 0.06291608
2.513744 0.3414939
2.005399 0.402218
1.484477 0.4904595
1.748697 0.3079086
3.210861 0.4594305
4.027154 0.3441468
16.12648 0.098372
13.16618 0.05353601
6.189275 0.144797
4.593344 0.3143171
2.565027 0.4614573
2.708579 0.4428091
1.79203 0.05562972
1.690919 0.3971293
4.772446 0.246325
2.435646 0.123019
2.67942 0.1776468
2.897259 0.4696578
2.303714 0.1841716
1.862411 0.4289234
1.459036 0.3383705
2.229938 0.4787321
3.297897 0.4505935
2.174401 0.3136676
2.626434 0.3015143
4.145738 0.2715734
3.835863 0.3420498
4.39337 0.2449891
8.214972 0.2749234
3.427175 0.4363702
10.40426 0.3810788
4.427383 0.2351586
2.14925 0.2849338
2.954957 0.4838004
2.797841 0.2392459
1.844841 0.2901544
2.147735 0.23893
2.488415 0.3858996
1.550301 0.4776541
2.340814 0.4430945
1.71387 0.3231915
2.321716 0.2240541
2.605486 0.4669234
3.397488 0.4931804
1.54102 0.288703
2.640562 0.2702415
3.815547 0.2144501
1.636703 0.1053322
1.220997 0.3017185
1.972068 0.3934198
1.819347 0.2612829
2.291092 0.2939736
1.704777 0.4190635
2.448513 0.1602545
1.668979 0.2691935
2.998928 0.4211767
1.609195 0.3519206
3.047747 0.4487879
1.962217 0.2699037
3.179358 0.3405456
3.655142 0.30826
2.762122 0.3784957
2.357271 0.1434547
2.08009 0.4179751
1.482646 0.4308673
2.171035 0.2848132
2.266316 0.4153411
2.035072 0.3548314
1.931897 0.2367834
1.800322 0.3473226
3.262967 0.1332445
11.75486 0.2593229
5.983901 0.2285136
2.04293 0.1715822
2.290733 0.3230771
2.455641 0.03314932
1.967139 0.2811239
1.804932 0.2132826
2.37248 0.2078852
2.480299 0.1448547
1.706816 0.4218249
2.410551 0.2511962
1.658758 0.1765068
7.555818 0.2625341
5.525742 0.436374
3.490522 0.425462
4.481256 0.4532633
3.622677 0.1810059
4.596527 0.3851256
2.191176 0.2029852
4.161267 0.158314
3.546016 0.4906916
2.145357 0.4930718
1.475399 0.08471827
1.515373 0.3589439
1.593143 0.2582401
1.730397 0.3275466
4.087403 0.09224654
3.639634 0.1374653
2.896027 0.3419755
1.618558 0.4102743
1.748882 0.4727971
1.931322 0.4491244
2.60237 0.1864352
3.594298 0.384509
3.118717 0.06569555
3.124081 0.3812521
4.085933 0.3505888
2.986314 0.2816828
2.834234 0.3141373
4.65537 0.2738935
3.166637 0.4850548
2.498476 0.1341859
2.071619 0.1160051
2.396493 0.4463427
2.321677 0.1683446
2.40488 0.1339052
2.306781 0.1218293
1.776072 0.4683871
1.804952 0.3067395
3.406848 0.4826173
4.883553 0.4553019
2.59564 0.2431373
2.392659 0.1013225
1.962995 0.4343753
1.522863 0.4721934
2.92186 0.1066047
2.839832 0.2908678
3.748774 0.3502103
16.23015 0.2257526
2.378391 0.4580373
9.525167 0.0346284
4.759827 0.2095846
3.249731 0.4590422
2.87567 0.3073798
2.871739 0.2898387
4.101599 0.3474097
4.182471 0.4732027
3.571328 0.3992934
2.476497 0.2687327
1.41702 0.3674366
2.586017 0.2565075
3.683725 0.4783865
2.469186 0.4148663
1.450427 0.05036728
2.135719 0.1868516
1.529266 0.3576278
1.639381 0.4796366
1.898624 0.3261507
1.152847 0.3105698
1.985611 0.2633925
1.533991 0.05410327
3.739125 0.2850735
3.22417 0.4022257
1.934926 0.4130064
2.920957 0.1517604
2.389077 0.4842881
2.906002 0.2879819
1.984486 0.4489562
2.175389 0.07610289
1.866123 0.4635979
1.978874 0.2492568
1.728558 0.1849398
1.605738 0.1264821
1.758189 0.1237068
1.803895 0.3548084
1.579197 0.2645566
1.500049 0.3298823
1.340089 0.3583794
1.547408 0.3189138
1.954292 0.3331051
1.906031 0.4113126
1.004704 0.2271773
1.478075 0.4205989
2.395816 0.2012852
2.802914 0.05956147
2.20753 0.3930895
3.253168 0.3370271
1.489635 0.4250253
1.962033 0.4787461
3.956737 0.2367483
3.057698 0.3254792
1.51901 0.3381532
3.311191 0.09495217
1.514448 0.1788294
1.544911 0.3460613
1.827811 0.3843108
1.278962 0.3536684
1.50749 0.3720177
1.469528 0.1276131
1.297887 0.3107874
1.534694 0.4525698
1.825205 0.3971627
1.599575 0.1878459
2.918205 0.1902492
2.349824 0.09049232
1.590545 0.4505569
1.567326 0.3798741
7.214656 0.06521251
5.525835 0.1417072
2.613578 0.05678364
3.446374 0.4657153
1.712503 0.4624713
2.49478 0.4111911
1.985529 0.2001175
1.573314 0.413546
2.121237 0.3383149
1.461528 0.2736669
1.43672 0.2520717
1.940072 0.3837252
3.467566 0.4438213
1.977247 0.4163915
2.54129 0.2504319
1.91565 0.4088702
3.147251 0.336175
1.448742 0.4634561
1.765905 0.2871392
1.969593 0.1777501
1.700833 0.3626158
1.954555 0.4712986
3.320059 0.4391441
2.039599 0.2845655
2.756066 0.3866743
2.363311 0.09595206
1.350216 0.1182465
3.16346 0.1084868
1.905565 0.29569
2.071896 0.223916
1.612331 0.3860884
4.603225 0.1883207
2.68887 0.1540973
2.463456 0.1160373
1.645404 0.1760958
1.705293 0.3377334
2.592555 0.1564697
1.829826 0.2230897
2.52414 0.2283143
2.542097 0.3014664
2.425053 0.3485267
1.663671 0.1627696
2.390718 0.2322646
1.739622 0.2914805
3.03607 0.2327952
2.456549 0.2314815
2.446735 0.2278274
2.077261 0.07918957
2.962988 0.4157271
2.291677 0.448367
2.527698 0.4024002
1.854367 0.2585804
2.282411 0.4981899
2.018424 0.3281551
3.664444 0.0809051
2.173637 0.3608012
4.406402 0.367062
2.287203 0.3349372
2.417092 0.2956671
1.825724 0.2952207
3.08811 0.05624215
1.85397 0.4838941
1.565477 0.04499309
2.144114 0.4103411
2.58288 0.1083803
2.777245 0.4175274
1.622011 0.3397332
3.669796 0.3817312
2.031077 0.3006515
2.164988 0.3902753
2.29797 0.09614494
2.414076 0.3380387
2.48355 0.1049825
1.840176 0.4525817
1.989349 0.4290644
2.851672 0.2566695
5.158537 0.2747644
5.705006 0.3271395
2.567741 0.4311933
4.092933 0.2906801
2.634282 0.4620948
2.138163 0.398453
2.205112 0.1014155
3.799193 0.4718516
2.808292 0.4775348
2.289759 0.1949175
2.160052 0.3654057
1.704538 0.410795
2.266773 0.02179724
1.963308 0.2624487
3.258626 0.3980605
2.012591 0.2303795
4.553663 0.4160128
2.512698 0.4376875
3.38842 0.2704169
2.067135 0.1960533
1.861783 0.451728
3.78575 0.2673326
3.537046 0.4877784
7.098024 0.1203249
3.479568 0.3465147
3.299227 0.2396583
2.551059 0.04921137
3.983347 0.1874218
4.699294 0.237541
4.372073 0.1472111
6.10194 0.1545815
5.192261 0.06609208
3.028792 0.4468592
4.578614 0.2410613
3.326269 0.2197651
2.492375 0.4309921
4.123171 0.197645
2.424566 0.2194435
2.516863 0.2012496
1.999091 0.4438506
1.842731 0.1729907
1.269685 0.2330324
1.706687 0.3959019
1.014076 0.1815603
2.717663 0.4006923
2.140128 0.1220305
2.006131 0.1621876
2.05079 0.4562468
2.065635 0.3935767
2.448403 0.2377972
4.310573 0.1920416
2.006446 0.4736429
2.030565 0.3236483
1.824115 0.16116
2.36082 0.4834025
2.499372 0.1754739
2.281291 0.373234
2.59547 0.4072748
2.965335 0.3259984
3.092823 0.4498651
2.019047 0.3471369
2.630657 0.4281509
1.620345 0.3277972
2.058018 0.1979451
2.049766 0.3038593
2.254401 0.2890725
1.694024 0.2928488
2.052637 0.3248202
2.471538 0.4004331
1.761306 0.2525134
1.685552 0.2888176
1.969485 0.1514423
2.001114 0.2449194
3.55225 0.2913358
3.467508 0.2494505
4.360645 0.4610722
3.34315 0.3296793
4.762233 0.2149424
1.486003 0.1265318
2.829809 0.1604701
1.848544 0.1595277
3.477841 0.3065623
3.225653 0.09614382
4.671986 0.07516831
2.019224 0.3850833
2.830897 0.4378871
1.527869 0.1064272
1.958477 0.1488628
1.372197 0.222845
2.020141 0.1804293
1.952489 0.2452178
2.786373 0.2630432
3.226244 0.4663771
1.338865 0.3840892
3.025013 0.1995589
2.399183 0.4537241
1.60457 0.3089865
2.312138 0.3914169
2.693809 0.2406027
2.629343 0.2597596
3.665689 0.1581711
1.916997 0.1716335
3.753815 0.4405104
3.268328 0.06809458
2.20193 0.3505598
1.543743 0.291422
2.069962 0.2692595
2.589258 0.04860982
1.666379 0.3078643
2.327926 0.0201778
2.616935 0.1619317
2.018952 0.1886425
2.079078 0.4989622
1.51274 0.3914997
2.820411 0.4283002
3.01359 0.4757096
2.732181 0.1517657
2.71654 0.2268779
2.90533 0.4355186
3.513015 0.2968083
3.040966 0.2217126
3.924846 0.4380177
2.706797 0.2355508
2.624164 0.3440559
2.114372 0.3507491
2.84527 0.2947085
3.381537 0.4069366
3.308162 0.2270545
2.197886 0.4894788
2.945235 0.3623507
2.867992 0.2583316
1.493505 0.1093041
1.866714 0.2975098
3.137632 0.3203606
1.428994 0.2741759
3.692722 0.1331886
1.877999 0.3117559
2.347943 0.3665505
3.07195 0.3599665
3.421198 0.3523623
2.483137 0.4065556
3.968411 0.1554124
4.172081 0.04114444
6.84289 0.4227852
2.777003 0.07995022
3.911858 0.1381264
4.276158 0.1704374
