"comp1" "comp2" "comp3"
3.106593 0.2485816 0.006646476
1.804874 3.051731 0.04419231
0.1282046 0.1970525 0.03165258
0.1008164 0.04612923 0.01752267
0.794195 0.4042002 0.025506
0.1702939 2.412831 0.06487219
0.05050619 0.6271235 0.02036839
0.1266068 0.4255411 0.03226566
0.08284788 0.6689893 0.01189628
0.2769619 1.219113 0.0335489
0.4408795 2.923984 0.02440831
0.04633203 0.6130012 0.04828204
3.210035 0.1902079 0.01028279
0.08599642 1.801275 0.04942062
0.01920462 0.4687858 0.02915228
0.02228944 0.9395172 0.02382715
0.3155782 0.5421855 0.02343594
0.12117 4.856955 0.0481609
7.361468 0.2623722 0.01938887
4.864169 1.09192 0.02182346
4.500503 0.2647712 0.01831339
5.576728 0.6819479 0.01799264
0.844415 1.417365 0.02469691
0.03275216 2.923265 0.0176673
0.2250398 0.08967443 0.01089886
0.1407936 0.05451308 0.0284881
1.910657 0.5841852 0.03269244
0.03986252 0.3126449 0.03392797
1.621289 0.5456629 0.0104086
0.9190079 0.2700639 0.02819517
15.40327 1.654561 0.0303481
0.1893332 0.5678688 0.008329115
173.3859 0.629646 0.01095694
0.04068197 0.9571866 0.01226481
0.06603672 1.518896 0.03653322
0.1429353 0.02474717 0.01541937
0.07633487 0.4737334 0.01887914
2.262334 0.5097994 0.01499376
0.02205505 2.348166 0.007941653
0.8676211 0.03763645 0.01984363
3.784263 0.1364917 0.01112996
0.1058687 0.3756977 0.01460233
0.2277143 1.058608 0.02440345
0.4179162 0.8252751 0.01644949
0.02291905 1.113675 0.01025681
0.3676308 0.09956412 0.05803936
0.4914615 0.7966328 0.01180961
0.6644999 0.2471314 0.01286949
1.584683 0.1720566 0.02778006
0.1569548 0.7562923 0.03756411
5.00018 0.6390196 0.01371542
0.05051337 2.056031 0.02572876
0.06792197 0.2344891 0.0312537
125.0343 1.774479 0.02081491
0.09181832 0.6689245 0.01976485
3.382914 0.0432232 0.0158829
0.2842913 0.379898 0.01116604
8.744819 0.566945 0.02966323
0.3870991 0.1131783 0.02264391
0.1902228 0.412727 0.02156421
1.87005 0.2619094 0.02230021
2.124814 0.4206511 0.0240482
1.055654 0.03628559 0.01707951
3.38003 0.05523347 0.03086107
34.26562 0.07298485 0.02829607
37.77451 0.7626221 0.01956765
