"nu" "alpha"
4.88837 0.4288452
2.42385 0.4515506
2.316157 0.3104618
2.352246 0.4837019
1.741836 0.1231036
3.713911 0.3255404
2.779018 0.3250708
2.344111 0.3782377
1.753659 0.1474687
1.750477 0.3234263
1.73112 0.2899368
2.370432 0.1736546
3.547306 0.1940491
2.527177 0.3105005
2.930025 0.1117973
2.482929 0.2510112
2.0907 0.2126555
2.376534 0.4642271
3.774997 0.03784226
2.381657 0.2507472
1.195099 0.4304042
3.470009 0.4271937
3.997276 0.3795876
3.475175 0.1965668
2.317087 0.2766789
3.772036 0.07834021
3.303531 0.4097822
2.594343 0.480125
2.078151 0.2995543
2.029059 0.4408227
1.973394 0.4290847
2.046701 0.1431858
1.644356 0.1443689
4.105312 0.2057397
2.848351 0.04415506
2.08113 0.1200971
2.371688 0.4769555
2.514113 0.1879793
1.813183 0.4792862
2.243391 0.2592961
2.873258 0.4339402
3.804647 0.3578011
4.364557 0.02607397
1.902895 0.3250676
3.374889 0.3746502
6.172925 0.1748799
5.498894 0.1480041
6.20795 0.1561349
2.21095 0.1401879
2.754117 0.1613784
7.226283 0.04433784
3.726811 0.4869171
4.430299 0.1963977
2.796424 0.4814462
4.460167 0.2554017
2.913825 0.1533825
3.085354 0.4369491
6.982796 0.09081826
3.850917 0.4223316
5.420151 0.1101953
4.744485 0.09165144
3.091976 0.2013118
2.588577 0.2724387
2.809319 0.08655346
2.786295 0.4625068
2.456945 0.2791783
2.737881 0.4155679
2.797784 0.44725
2.513774 0.2197469
1.539919 0.3237387
2.418206 0.3976208
3.228183 0.362335
2.555681 0.3882794
1.956879 0.4168769
2.045257 0.2893462
2.03434 0.498586
2.761517 0.1329348
1.607536 0.4717352
2.978316 0.3595539
1.960258 0.2955469
2.51734 0.2755495
1.943022 0.4070744
2.694055 0.4935345
1.967712 0.2859797
3.169759 0.1913322
4.571629 0.1512127
3.323503 0.2481975
2.98255 0.07804432
2.447572 0.405307
3.213787 0.3809406
4.430414 0.2060438
2.269327 0.3396395
2.898513 0.1589853
2.81617 0.1564906
2.029455 0.2955015
1.968071 0.4775537
1.616599 0.4575259
2.402497 0.4275288
1.40547 0.3052991
1.963723 0.3574875
4.691438 0.4683846
2.713917 0.2026535
3.05664 0.266353
2.337144 0.3800631
2.194149 0.2012161
2.778747 0.4291431
1.935874 0.3468807
1.419757 0.2226724
1.436962 0.4536062
1.975832 0.4967318
2.83899 0.4246406
4.882136 0.2609657
4.157038 0.1199243
1.971454 0.09908056
2.40981 0.1471062
4.102267 0.4683222
2.576729 0.3520597
1.743571 0.2131283
2.942201 0.07664258
3.369733 0.2350079
7.563054 0.3674909
1.993884 0.4694676
2.841683 0.251153
3.842654 0.09575892
2.174226 0.2855759
2.599056 0.3212465
2.62085 0.219786
3.8829 0.306882
4.259393 0.4035722
2.459016 0.3040611
3.55109 0.2908425
3.173875 0.1888687
2.620971 0.1928964
3.529872 0.1648145
2.172689 0.4153442
3.243253 0.4520421
2.829286 0.4873683
3.008203 0.4559646
2.966497 0.2277607
4.801048 0.231467
3.82518 0.1670509
6.51082 0.270267
4.143325 0.1306484
3.340249 0.2233283
4.8552 0.3386546
6.523723 0.1835718
10.00747 0.06075575
3.126466 0.2306074
5.501193 0.1466641
4.687957 0.2366545
