p_1 p_2 p_3 
0.7503793 0.2483637 0.001257035 
0.7063471 0.286913 0.006739866 
0.7591655 0.2325286 0.00830585 
0.6442275 0.3528526 0.002919958 
0.6260293 0.3604665 0.01350415 
0.5226919 0.475214 0.002094035 
0.7205981 0.2766563 0.002745536 
0.5501461 0.4443775 0.005476329 
0.7705603 0.2290097 0.0004299806 
0.6842596 0.3103899 0.005350592 
0.6170414 0.3827074 0.0002511043 
0.6479641 0.3489686 0.003067221 
0.7360844 0.2569842 0.006931437 
0.7379118 0.2595194 0.002568797 
0.6327672 0.3657557 0.001477152 
0.6471451 0.3521267 0.0007281484 
0.6779178 0.3186523 0.003429868 
0.7892587 0.2101722 0.0005690877 
0.729177 0.2686076 0.002215456 
0.7589934 0.2335997 0.007406944 
0.7462922 0.243797 0.009910825 
0.7607941 0.2383714 0.0008344495 
0.6705852 0.325994 0.003420818 
0.7312861 0.2554707 0.01324312 
0.6714431 0.3282819 0.0002750685 
0.7129664 0.2704081 0.01662552 
0.6002038 0.3971932 0.002603012 
0.7381808 0.2537729 0.008046318 
0.7599778 0.2259551 0.01406706 
0.6499735 0.3332474 0.01677902 
0.6507143 0.3409565 0.008329228 
0.6790758 0.3104033 0.01052086 
0.6106247 0.3847324 0.004642928 
0.6754793 0.3228732 0.001647433 
0.6070739 0.3913215 0.001604592 
0.6913284 0.3078787 0.0007929631 
0.7428858 0.2560355 0.001078625 
0.6120998 0.3820326 0.005867672 
0.7615341 0.2368584 0.001607532 
0.6292411 0.3700252 0.0007336525 
0.6553922 0.3281917 0.01641613 
0.7339139 0.2639681 0.002117951 
0.7075194 0.274989 0.01749163 
0.7501078 0.2445863 0.005305906 
0.6741527 0.3116458 0.01420147 
0.7058315 0.2918763 0.002292142 
0.7555607 0.2430107 0.001428627 
0.5801953 0.4017089 0.01809579 
0.6792219 0.3182634 0.002514717 
0.7238135 0.2621623 0.01402415 
0.6523409 0.3343846 0.01327449 
0.6815412 0.3172806 0.001178278 
0.6870118 0.301793 0.01119515 
0.65307 0.3442475 0.002682425 
0.6898704 0.3058652 0.004264321 
0.7028172 0.2965378 0.000644934 
0.6734853 0.3118755 0.01463922 
0.6799498 0.3177929 0.002257323 
0.7257776 0.2729921 0.001230279 
0.6619367 0.3239732 0.01409012 
0.7137214 0.2858767 0.0004019763 
0.6949792 0.29163 0.01339078 
0.7065757 0.2932327 0.0001915519 
0.7177841 0.2680004 0.01421543 
0.7321589 0.2489694 0.01887178 
0.6819066 0.3136897 0.004403655 
0.7784244 0.2090395 0.01253609 
0.6615237 0.3208262 0.01765018 
0.7070833 0.2884333 0.004483466 
0.6411616 0.3457096 0.01312881 
0.6820224 0.2714918 0.04648585 
0.6629068 0.3288754 0.008217771 
0.7625835 0.217954 0.01946247 
0.6570358 0.3208417 0.02212247 
0.7572078 0.2401117 0.002680509 
0.6959067 0.2872773 0.01681598 
0.6898049 0.2992359 0.01095921 
0.6736305 0.3116401 0.01472937 
0.7470649 0.2516414 0.001293673 
0.7078877 0.2906929 0.001419401 
0.6838521 0.3135514 0.002596502 
0.6804505 0.316188 0.003361535 
0.649804 0.3494002 0.0007957598 
0.7433857 0.2464296 0.01018465 
0.7238328 0.2756717 0.0004954283 
0.7275558 0.2624871 0.009957084 
0.7352425 0.2493922 0.0153653 
0.6901518 0.3021504 0.007697849 
0.6271891 0.3710495 0.001761409 
0.6751919 0.32074 0.004068135 
0.6855607 0.3082414 0.006197868 
0.5643873 0.4312793 0.004333388 
0.6796294 0.308994 0.01137657 
0.7564042 0.2367374 0.006858359 
0.7723178 0.2195828 0.008099416 
0.7357524 0.2615085 0.002739112 
0.6656727 0.3254179 0.008909386 
0.7028931 0.2937784 0.003328447 
0.6542843 0.3455246 0.0001911096 
0.7276998 0.2538217 0.01847848 
0.6516895 0.3476427 0.0006677675 
0.6915666 0.2921766 0.01625675 
0.6921874 0.2971919 0.0106207 
0.7609361 0.2344159 0.004648019 
0.7443616 0.25238 0.003258416 
0.6879623 0.3100625 0.001975239 
0.6560629 0.3424793 0.001457796 
0.7510982 0.2378915 0.01101029 
0.6508371 0.3456206 0.00354236 
0.7058783 0.2878509 0.006270801 
0.7127261 0.2767086 0.0105653 
0.6961755 0.2951333 0.008691209 
0.6316778 0.3609917 0.007330468 
0.7495518 0.2443312 0.006117087 
0.7152181 0.2823973 0.002384593 
0.67174 0.3246095 0.003650556 
0.5931542 0.4058124 0.001033341 
0.6698874 0.3237524 0.006360178 
0.7803041 0.2174306 0.00226529 
0.62719 0.368469 0.004341034 
0.7275609 0.2701493 0.002289801 
0.7358579 0.2636502 0.0004918966 
0.7413548 0.2544323 0.004212804 
0.6644111 0.3344767 0.001112226 
0.7321226 0.2651698 0.002707625 
0.6954589 0.2936902 0.01085088 
0.6875426 0.3082619 0.004195465 
0.672749 0.3226236 0.004627445 
0.7072029 0.2857856 0.007011476 
0.7653554 0.2238676 0.01077708 
0.6494481 0.3477346 0.002817327 
0.7406513 0.2430869 0.01626175 
0.667574 0.3265082 0.005917742 
0.726919 0.2693989 0.003682124 
0.6761963 0.3204846 0.003319162 
0.6461752 0.3433296 0.0104952 
0.631097 0.3627149 0.006188082 
0.7457213 0.2445426 0.009736178 
0.729413 0.2689813 0.001605695 
0.6490668 0.3472156 0.003717646 
0.6682887 0.3316874 2.390194e-05 
0.7046267 0.29271 0.002663324 
0.7025805 0.2950799 0.002339559 
0.6636281 0.3285533 0.007818622 
0.7219947 0.2603589 0.01764643 
0.5824961 0.4117954 0.005708559 
0.7570762 0.2366796 0.006244244 
0.6861145 0.3115515 0.002333986 
0.6544101 0.3406012 0.00498873 
0.5638314 0.427472 0.008696601 
0.6612957 0.337887 0.0008173758 
0.6598491 0.338548 0.001602911 
0.8153138 0.1823598 0.002326396 
0.7475764 0.2490157 0.003407917 
0.6940548 0.3044246 0.001520657 
0.6747737 0.3206948 0.004531418 
0.6008114 0.3983709 0.0008177348 
0.7501915 0.233038 0.0167705 
0.6949532 0.2914278 0.01361898 
0.6025981 0.3960908 0.00131109 
0.7082803 0.2885695 0.003150232 
0.6560898 0.3426998 0.001210418 
0.6715663 0.3261167 0.002317003 
0.5233325 0.4701636 0.006503888 
0.6675804 0.318595 0.01382457 
0.6922618 0.3073649 0.0003732294 
0.7018526 0.2815354 0.01661198 
0.6376769 0.3604995 0.001823575 
0.6739086 0.3117928 0.0142986 
0.7304222 0.2505309 0.01904696 
0.6718987 0.3267304 0.001370863 
0.6460704 0.3530094 0.0009201387 
0.7873692 0.1871316 0.02549913 
0.6321471 0.3469939 0.02085897 
0.5681721 0.3789819 0.05284599 
0.7383437 0.2610558 0.0006005726 
0.7489699 0.2505203 0.0005097188 
0.6923899 0.3006772 0.006932843 
0.5974695 0.3749207 0.02760974 
0.6979122 0.2990358 0.00305201 
0.7068862 0.287285 0.005828818 
0.7069063 0.2903604 0.002733371 
0.7940227 0.1923889 0.01358838 
0.6161535 0.3834591 0.0003873337 
0.7388985 0.2598056 0.001295894 
0.7501484 0.2495456 0.0003060604 
0.653815 0.3399604 0.006224563 
0.7153279 0.2722972 0.01237489 
0.6427435 0.3572004 5.610025e-05 
0.7507621 0.2410318 0.008206011 
0.7035091 0.2958625 0.0006283534 
0.7083963 0.2759332 0.01567059 
0.701931 0.2978815 0.0001874696 
0.6763058 0.311548 0.01214613 
0.6881386 0.3103359 0.001525477 
0.6624475 0.3245869 0.01296553 
0.7388874 0.2570923 0.004020283 
0.679434 0.308703 0.011863 
0.6763476 0.3138478 0.009804553 
0.6231501 0.3758468 0.001003098 
0.5605497 0.4018546 0.03759575 
0.7280371 0.2556637 0.01629914 
0.5981333 0.3976196 0.004247091 
0.6864266 0.308723 0.004850431 
0.7679402 0.2309695 0.001090302 
0.7250657 0.2636323 0.01130197 
0.6991105 0.3004656 0.0004238479 
0.6513341 0.3451654 0.003500498 
0.707734 0.2836209 0.008645184 
0.6877063 0.3059427 0.006350984 
0.6496315 0.3474558 0.002912699 
0.6479887 0.3197492 0.03226205 
0.6814764 0.3149463 0.003577252 
0.7180497 0.2802347 0.001715603 
0.6991068 0.2946541 0.006239108 
0.5798842 0.4163425 0.003773333 
0.6398708 0.3533671 0.006762142 
0.6235594 0.3738462 0.002594338 
0.7063438 0.2919235 0.001732784 
0.6597533 0.3306972 0.009549545 
0.6674755 0.3323785 0.0001460211 
0.826619 0.1708302 0.002550798 
0.7549936 0.2447834 0.0002229942 
0.755982 0.2299107 0.01410728 
0.6837968 0.3152378 0.0009653619 
0.7020875 0.2815101 0.01640238 
0.7664553 0.2271926 0.006352162 
0.5221467 0.4696001 0.008253234 
0.6579891 0.3378088 0.004202055 
0.7360319 0.2529667 0.01100134 
0.7997854 0.1975665 0.002648179 
0.7627482 0.2350493 0.002202463 
0.6728518 0.3265856 0.0005626481 
0.5862469 0.4089858 0.004767316 
0.6047622 0.3923205 0.002917265 
0.7114326 0.2750569 0.01351048 
0.7328933 0.2670735 3.31918e-05 
0.7695504 0.2241036 0.006345941 
0.6805035 0.3182764 0.001220148 
0.6235738 0.375642 0.0007841284 
0.7542378 0.2446946 0.001067617 
0.7317348 0.2591297 0.009135512 
0.6681519 0.3273794 0.004468693 
0.725954 0.2624834 0.01156258 
0.6489735 0.3505557 0.0004708007 
0.7626161 0.2363441 0.001039803 
0.6374778 0.3609692 0.001552907 
0.7520838 0.2324089 0.01550732 
0.6448108 0.3505772 0.004612049 
0.7551834 0.2349193 0.009897298 
0.6662339 0.3335098 0.0002562925 
0.6549428 0.344975 8.218821e-05 
0.6088574 0.3905695 0.0005731581 
0.7030705 0.2927375 0.00419202 
0.6742607 0.3206583 0.00508107 
0.733272 0.263255 0.003473008 
0.5084482 0.4912414 0.0003103737 
0.7244869 0.2704504 0.005062729 
0.7205612 0.2603232 0.01911557 
0.6430335 0.3551265 0.001840023 
0.6828643 0.3057341 0.01140154 
0.7169661 0.2510512 0.03198264 
0.7193322 0.2804462 0.0002215882 
0.6402103 0.346756 0.01303369 
0.7113995 0.2780486 0.01055189 
0.6717677 0.3242254 0.004006855 
0.6862403 0.2959452 0.01781445 
0.7382401 0.2614995 0.0002603497 
0.6432466 0.3484145 0.008338956 
0.5704442 0.4254006 0.004155181 
0.6956659 0.3005756 0.003758519 
0.7066678 0.293084 0.0002481944 
0.6720795 0.3232446 0.004675983 
0.7009267 0.2913251 0.007748219 
0.6159614 0.3807195 0.003319123 
0.7713036 0.2266172 0.002079248 
0.7236343 0.2660388 0.01032688 
0.7398045 0.2571033 0.003092245 
0.6886135 0.300211 0.01117555 
0.7421844 0.2535971 0.004218505 
0.6615779 0.3217268 0.01669529 
0.6712171 0.3280261 0.0007568253 
0.7364376 0.2479249 0.01563749 
0.7262255 0.2706798 0.003094673 
0.7292327 0.2643595 0.006407803 
0.7230937 0.2660342 0.01087214 
0.6759221 0.3129545 0.01112339 
0.7565982 0.2416536 0.001748208 
0.7070772 0.2906556 0.002267282 
0.6323067 0.3618264 0.005866845 
0.694243 0.3002564 0.005500552 
0.7628935 0.2353633 0.001743188 
0.6593573 0.336501 0.004141762 
0.7519582 0.2476086 0.0004331178 
0.6260302 0.3722631 0.001706653 
0.6065207 0.3875169 0.005962438 
0.7589368 0.2399856 0.001077606 
0.7091585 0.283412 0.007429572 
0.585693 0.409544 0.004762964 
0.5824729 0.4099339 0.007593113 
0.6695006 0.314159 0.01634042 
0.7872942 0.2119819 0.0007239275 
0.5855702 0.4006612 0.01376854 
0.7952916 0.1842186 0.02048986 
0.7165548 0.2772882 0.006157052 
0.6654998 0.3185404 0.01595986 
0.7460242 0.2526213 0.001354436 
0.6707338 0.3155389 0.01372734 
0.5811815 0.4175518 0.001266683 
0.594176 0.4010288 0.004795161 
0.715527 0.2836816 0.0007913933 
0.6410559 0.3538588 0.005085293 
0.7059903 0.290109 0.003900647 
0.7953745 0.1982939 0.006331632 
0.7079726 0.2910322 0.0009952249 
0.5969437 0.4026842 0.0003721081 
0.6731132 0.3222964 0.004590389 
0.5617727 0.4216773 0.01654996 
0.6083241 0.3893926 0.002283275 
0.620564 0.3756614 0.003774662 
0.6513431 0.3406674 0.007989489 
0.7245988 0.2731414 0.00225978 
0.7129267 0.2835279 0.003545397 
0.6806207 0.3149016 0.004477704 
0.6892477 0.2889173 0.02183509 
0.7496289 0.2480975 0.002273596 
0.7443377 0.2511327 0.004529629 
0.6691762 0.3294958 0.001328022 
0.8039737 0.1943529 0.001673342 
0.7947582 0.204787 0.0004548008 
0.6644231 0.3354946 8.22264e-05 
0.7164286 0.2811998 0.002371548 
0.7342647 0.2568555 0.00887985 
0.5908151 0.3811839 0.02800099 
0.7109855 0.2790125 0.01000196 
0.7504323 0.2409884 0.008579271 
0.624717 0.3732785 0.002004479 
0.6381449 0.3579195 0.003935631 
0.626412 0.3633582 0.01022983 
0.5869819 0.4068467 0.006171339 
0.6948216 0.3027512 0.002427179 
0.6958671 0.3033005 0.0008324126 
0.7211015 0.2778589 0.001039638 
0.7526611 0.2337954 0.0135435 
0.6864535 0.2900783 0.0234682 
0.6242959 0.375423 0.0002811454 
0.6229598 0.3690901 0.007950154 
0.6810767 0.3184894 0.0004338587 
0.7255607 0.2728607 0.001578548 
0.7289055 0.2668841 0.004210373 
0.6772549 0.3147508 0.007994321 
0.7593163 0.2338573 0.006826394 
0.7153396 0.2754003 0.00926003 
0.5978107 0.3895966 0.01259269 
0.6682288 0.3302434 0.001527796 
0.6968038 0.3030137 0.0001825066 
0.7776896 0.2172882 0.005022218 
0.6766788 0.3129299 0.01039128 
0.7124569 0.2786338 0.008909228 
0.5889338 0.4081899 0.002876295 
0.7386201 0.259923 0.001456906 
0.6559426 0.3436994 0.0003580619 
0.7000588 0.2989396 0.001001593 
0.7431246 0.2566658 0.0002096393 
0.583868 0.3974789 0.01865306 
0.6524741 0.3347495 0.01277647 
