"res" "LCI" "UCI"
-2.02781892934295 -2.47208493168581 -1.67707364672306
-1.99388838278135 -2.45332268637613 -1.62442151444392
-1.90476976214483 -2.29092925760987 -1.54948458930251
-1.75170358287466 -2.04897855386356 -1.45771372016636
-1.69379824417503 -1.98382261977121 -1.39000990703383
-1.63143472834133 -1.93039952464948 -1.33694338361116
-1.22563243632189 -1.48831912525117 -0.988740718188484
-1.12964697121197 -1.36991154113734 -0.91889352852856
-1.07568403862388 -1.29126800496641 -0.877860863667534
-1.03207842484592 -1.24554386793621 -0.832229168500383
-0.995999652151555 -1.20844114749644 -0.799525638313405
-0.952969535826149 -1.16110891313799 -0.752291480252246
-0.912515395817282 -1.10029098222812 -0.725679503000763
-0.853408265710394 -1.05031160195231 -0.667267315021164
-0.828411297818238 -1.01972499116948 -0.646828260434655
-0.801069951813846 -0.997442044571375 -0.624608110723401
-0.784250297303856 -0.978382415191646 -0.610232686773619
-0.768661402432627 -0.959544294054519 -0.597222300786551
-0.754965494157647 -0.943973160607488 -0.585318761818331
-0.742575725605371 -0.929386124360556 -0.574240638039551
-0.728993105362886 -0.9108445431772 -0.560817930753662
-0.717730110410032 -0.896650564232308 -0.552187227656924
-0.69920723745299 -0.867435161221995 -0.540699833413128
-0.680393924425995 -0.84767967329772 -0.520870198394653
-0.659461556020753 -0.824768985389621 -0.50156311998416
-0.642700443491407 -0.808097545561009 -0.483061718353541
-0.629490599702795 -0.793906246626522 -0.466940403663299
-0.618039060175647 -0.782726776727485 -0.451710207045107
-0.607168712945281 -0.772656291810384 -0.439091115193674
-0.592147419703506 -0.756527660944679 -0.425948560692517
-0.580324521878861 -0.748003767836065 -0.413907412726043
-0.567748072569924 -0.73681177993052 -0.400371084686324
-0.557920787337314 -0.726287570887185 -0.390722792948029
-0.546400399110653 -0.716106450095225 -0.378441099095837
-0.529260744441361 -0.694030063713008 -0.366194997214848
-0.51439512893137 -0.681446462480162 -0.351305706912958
-0.50012726408359 -0.667067912332675 -0.3318612538846
-0.487455892786145 -0.652497452407675 -0.320574744919296
-0.470447004004079 -0.625563584914085 -0.309406691521572
-0.456063319923618 -0.609522899373411 -0.294605858489889
-0.437225322077943 -0.59045593852643 -0.278527862303891
-0.42224397602792 -0.576978030597515 -0.260730274917191
-0.407953013671675 -0.559490103871516 -0.242552772528895
-0.392524419499857 -0.544358613995676 -0.231206573404145
-0.37388688073508 -0.527219000220633 -0.212986175180914
-0.3594138041387 -0.513121250386225 -0.197644003562943
-0.344020389215566 -0.497259494044772 -0.180129674876212
-0.330833844988165 -0.484874571292918 -0.168914338601476
-0.317557657910569 -0.470412331509448 -0.153937930913369
-0.305874158865863 -0.457806147531851 -0.142741107960254
-0.293404122760835 -0.446561077831206 -0.131047942889951
-0.280876887114662 -0.433350241124787 -0.116392532891979
-0.268866342361845 -0.421694239987402 -0.103300444334183
-0.257090533138322 -0.408585422110608 -0.0915597701770931
-0.245535366060252 -0.398233296192866 -0.0816205107344703
-0.23374929996231 -0.385678145118394 -0.0698397624287778
-0.221580356690107 -0.374153691713284 -0.0576994447911999
-0.20918432734398 -0.360113962307572 -0.0466126446745378
-0.196074512794025 -0.348284273053634 -0.0335688906879005
-0.183155408316274 -0.33501418293186 -0.0191689860279581
-0.16922869964451 -0.320898748688056 -0.00446463119178589
-0.156033575267781 -0.30981914589899 0.0105836295171215
-0.141334072399143 -0.293361105500873 0.0264032513374159
-0.125916480927327 -0.279265356245656 0.0414420262186968
-0.112337200008554 -0.265051533285144 0.0562414940602154
-0.0942595130700859 -0.252105179513794 0.0755575941248735
-0.0819181316982057 -0.241095824684051 0.089091388753949
-0.0672259165388493 -0.22512164191312 0.10618960956757
-0.053687558603053 -0.209613024368049 0.117289855089315
-0.0367481072061973 -0.190759343162963 0.130070618896166
-0.0193824293782616 -0.172918479515957 0.14448464483267
0.00572525888766046 -0.152124998758704 0.1668568966394
0.0199999557906958 -0.142865034237564 0.185444921809452
0.0301763400676373 -0.135000744497111 0.196257287033822
0.0426932863491689 -0.121444050725205 0.208921175695525
0.0572417894677483 -0.10806769738705 0.224407150901116
0.06835612816724 -0.0995780840653783 0.238450258987176
0.0781278449594335 -0.0899448687838374 0.249371935000273
0.087421394045911 -0.0809762919972323 0.257618476934285
0.0991325130515456 -0.0681304991179112 0.26772559538007
0.111439232685274 -0.0559345634003196 0.278479303198886
0.122725496891954 -0.0424268632145565 0.29095440059522
0.132301324281542 -0.0311078566926336 0.300996927958785
0.14560777627246 -0.0169230528963815 0.312695481881915
0.161428862841573 -0.00073997384034517 0.323276175674069
0.177627780621711 0.019649881632371 0.33761588006463
0.196187233116994 0.0376856700865289 0.357622920863191
0.217447000516822 0.0501794339521989 0.381828913504489
0.244492895899585 0.0855357257897437 0.407091783526664
0.27943282448421 0.120083495343397 0.446574151092465
0.306811968499145 0.136038469856063 0.475503708336857
0.327536178850362 0.155498963157243 0.498083544606823
0.345992577556899 0.169662339077466 0.525121357988965
0.365661908943067 0.188520112951293 0.544378385537271
0.383806842825832 0.205074639233503 0.563910038120266
0.39844483470519 0.220597892720413 0.580977759962541
0.426717868820525 0.238827264378105 0.614732064912478
0.437901690856512 0.249372572224885 0.624294067907083
0.449113527659555 0.267177490437429 0.632668748741116
0.463442914572215 0.28109572432651 0.64962336434982
0.488649905048445 0.303860850210246 0.672022589052596
0.505402227709934 0.319529917647578 0.691622272371464
0.520229272651364 0.337612586851204 0.706854562613195
0.541528287813614 0.356400342510587 0.726962206692386
0.565133949639572 0.375415058561394 0.755272939472034
0.582467487889701 0.394803905492727 0.775592815149665
0.599049742273694 0.40947852740428 0.790809586382143
0.62316148416587 0.434356696317493 0.818300038753133
0.642303755182395 0.448873882745705 0.84048588192823
0.665686106463416 0.468872471028678 0.867781061759975
0.687980472367228 0.493019303040096 0.887009177985872
0.704404865519811 0.50972012409077 0.906542674885241
0.722929402234603 0.526003414901423 0.928533714846163
0.745826450947855 0.548150803355904 0.95417616706851
0.766521537396406 0.561922215609202 0.97780672591754
0.783618716403287 0.579672645283879 0.994194951174948
0.809795837177561 0.604356469320637 1.02261431989818
0.831531566642643 0.622764960020698 1.04664873107374
0.85233616139112 0.639692149549039 1.07375950995929
0.871186266340617 0.655576800816809 1.0957563632301
0.885368663057097 0.665877360274195 1.10660942514885
0.904010676728674 0.684035694022908 1.12647563857585
0.930457475493404 0.715113946920981 1.15241958105536
0.946665984632624 0.729719364821386 1.1698053960403
0.964840350810184 0.749809822106791 1.18791193476451
0.983563985324865 0.764876750765553 1.20357972227433
1.00026555983996 0.782475867425689 1.22201534789744
1.02194819267587 0.802526957005904 1.24749679549879
1.03873099355864 0.813261357349774 1.26445057359505
1.05270060022528 0.827365284005394 1.28250849935083
1.07106313848129 0.844071010062692 1.30186330785117
1.09291483708596 0.865361202770201 1.32509328664823
1.1118221909398 0.878054238978927 1.34980018682984
1.14208173674277 0.894388162092603 1.40618050197392
1.15504221122974 0.900938571355097 1.42244601561362
1.1730253351782 0.9140039852002 1.44907290413289
1.18432602302178 0.920324244052294 1.4629373388743
1.19427985565471 0.925125121542395 1.47820645625885
1.20292273398996 0.934214086430243 1.48796652307543
1.21166944731537 0.942786385397243 1.49674104215422
1.22578454190896 0.960953512662652 1.5140118059566
1.2410259547038 0.978258991906585 1.54443648500414
1.25340981459161 0.986692253023735 1.55961718835223
1.26439498968453 0.99424333822799 1.57740843739934
1.27386535127524 1.00391746602498 1.59580790806975
1.29032172065368 1.01883914572023 1.62531103037593
1.33115535269257 1.06737799482487 1.65700974587004
1.36071507226428 1.0979867398417 1.69888392465015
2.90728579271328 2.10858232943851 3.99769744411889
