p_1 p_2 p_3 
0.2424016 0.7573558 0.000242668 
0.2856783 0.7034456 0.01087611 
0.2789921 0.7122711 0.008736863 
0.3064954 0.693472 3.257453e-05 
0.2192134 0.7770424 0.00374423 
0.2903777 0.704529 0.005093237 
0.3720237 0.6275098 0.0004664275 
0.2443993 0.7555572 4.3443e-05 
0.2715473 0.7260749 0.002377753 
0.340826 0.6565059 0.002668086 
0.3105781 0.684183 0.005238879 
0.3941639 0.5992387 0.006597428 
0.2792997 0.7140397 0.006660593 
0.3168202 0.6804599 0.002719909 
0.3531271 0.6463421 0.0005307978 
0.3592323 0.6346343 0.006133473 
0.3241703 0.6735955 0.002234252 
0.3628474 0.6307486 0.006403968 
0.2348044 0.7510786 0.01411708 
0.3136845 0.677663 0.00865254 
0.4479234 0.538723 0.01335357 
0.3670652 0.6304382 0.0024966 
0.308919 0.6903033 0.0007776948 
0.2819596 0.7046986 0.01334183 
0.3714338 0.6185218 0.01004433 
0.3322525 0.6625287 0.005218796 
0.4108429 0.5842458 0.004911295 
0.3247864 0.6678849 0.007328688 
0.3156207 0.6836529 0.0007264198 
0.3862497 0.6078371 0.005913184 
0.4209008 0.563526 0.01557321 
0.2799919 0.7062233 0.01378479 
0.2732254 0.7172313 0.009543358 
0.2659716 0.7146938 0.01933461 
0.3468927 0.644132 0.008975246 
0.3428189 0.6326144 0.02456671 
0.3920656 0.5887805 0.0191539 
0.2892795 0.7098909 0.0008296658 
0.4027224 0.5839888 0.01328872 
0.2795278 0.7201622 0.0003099803 
0.2841371 0.7141227 0.001740191 
0.2205271 0.7770098 0.002463111 
0.29655 0.694887 0.008563033 
0.2185089 0.7765559 0.004935208 
0.380649 0.6159872 0.003363852 
0.2691241 0.7306586 0.0002173827 
0.3621935 0.6229476 0.01485888 
0.278258 0.7100546 0.01168742 
0.2138781 0.7831201 0.003001797 
0.2762539 0.7181492 0.005596915 
0.3014662 0.6901132 0.008420573 
0.3514643 0.6434415 0.00509421 
0.3330444 0.662695 0.004260557 
0.3269578 0.6690893 0.003952883 
0.2915584 0.7042155 0.004226066 
0.2132606 0.7715867 0.01515267 
0.3493663 0.6443443 0.006289402 
0.386034 0.601063 0.012903 
0.2987782 0.694804 0.00641784 
0.30375 0.6935379 0.002712091 
0.2379418 0.7585558 0.003502443 
0.2805435 0.7154646 0.00399195 
0.2416297 0.752007 0.00636332 
0.335819 0.6605604 0.003620562 
0.3311291 0.6678261 0.001044805 
0.2673184 0.7323284 0.0003531556 
0.3602566 0.6387569 0.0009865738 
0.1761138 0.8147851 0.009101027 
0.4213984 0.5745573 0.004044304 
0.4146598 0.5827436 0.002596631 
0.2768752 0.7200498 0.003075028 
0.4121568 0.583955 0.003888239 
0.3668842 0.6119633 0.02115257 
0.3894981 0.6022294 0.00827249 
0.329641 0.6606728 0.009686204 
0.2368954 0.754958 0.008146599 
0.3946044 0.6027558 0.00263987 
0.3520349 0.6424742 0.005490894 
0.2301351 0.7695438 0.0003210909 
0.2429707 0.7513095 0.005719786 
0.2312416 0.7655896 0.003168762 
0.2965962 0.7028176 0.000586177 
0.309894 0.6810564 0.009049634 
0.3234841 0.6694751 0.00704086 
0.2075478 0.782644 0.00980813 
0.2493691 0.7473114 0.003319465 
0.3476056 0.6491035 0.003290926 
0.2597544 0.7379478 0.002297792 
0.2744044 0.7185426 0.007052976 
0.3146167 0.6782522 0.007131084 
0.3047855 0.6893699 0.005844573 
0.2640173 0.7338177 0.002165038 
0.4095638 0.5827282 0.007708033 
0.3408847 0.6532855 0.005829798 
0.2021887 0.7948183 0.002992986 
0.3018266 0.6894839 0.008689531 
0.236668 0.7615905 0.001741592 
0.1806306 0.8132743 0.006095076 
0.3646122 0.6331661 0.00222163 
0.2959175 0.6948747 0.009207818 
0.2330293 0.7667631 0.0002076319 
0.3444544 0.6459627 0.00958291 
0.2626964 0.7273364 0.009967154 
0.2588538 0.7238159 0.01733035 
0.3068292 0.6918066 0.001364228 
0.3197307 0.6798601 0.0004092145 
0.3802146 0.6117767 0.008008743 
0.3365062 0.6567338 0.006760009 
0.3629202 0.6357294 0.001350323 
0.3413706 0.6495339 0.0090955 
0.2717364 0.7219766 0.006286934 
0.2616229 0.7337029 0.004674207 
0.3854809 0.5954099 0.01910921 
0.377938 0.6211905 0.00087151 
0.3442348 0.6537574 0.002007798 
0.2188979 0.7748542 0.006247974 
0.3436238 0.6555098 0.0008663357 
0.2824426 0.7137398 0.003817598 
0.3109244 0.6876087 0.001466871 
0.3529664 0.6401182 0.006915445 
0.2515714 0.7465121 0.001916568 
0.2731368 0.7198751 0.006988051 
0.4110573 0.5832512 0.005691455 
0.2856024 0.7035166 0.010881 
0.3980362 0.6006748 0.001289021 
0.3227301 0.6769725 0.0002974704 
0.2898242 0.7041248 0.006050956 
0.1796367 0.8197462 0.0006171175 
0.2233507 0.7713235 0.005325831 
0.3810093 0.608936 0.01005469 
0.3202763 0.6790641 0.0006595366 
0.298589 0.683406 0.01800493 
0.3096525 0.6884583 0.001889167 
0.3532071 0.640095 0.006697908 
0.2819952 0.7160434 0.00196137 
0.272173 0.7181989 0.009628084 
0.2727299 0.7206807 0.006589384 
0.2492461 0.7359108 0.0148431 
0.3320159 0.6606777 0.007306432 
0.3737446 0.6222907 0.003964663 
0.2907882 0.7077269 0.001484873 
0.2273032 0.7698275 0.002869318 
0.3804372 0.6149127 0.004650114 
0.307081 0.6874732 0.005445753 
0.2766734 0.7190335 0.004293118 
0.30187 0.6898442 0.008285717 
0.3752424 0.6200431 0.004714487 
0.3540663 0.6363531 0.009580647 
0.2381061 0.7513534 0.01054047 
0.2766962 0.704377 0.01892673 
0.37705 0.6226804 0.0002696161 
0.2384386 0.7539111 0.007650347 
