tau2_1 tau2_2 tau2_3 
0.03951546 0.003494989 0.7779774 
0.009108179 0.003554264 199.2187 
0.01008599 0.003043901 0.3090987 
0.01191306 0.002719778 10543593025 
0.02227422 0.002838825 71300352375 
0.004956832 0.003033572 136.3751 
0.01082037 0.002704236 0.5082568 
0.0166996 0.002817705 148465565114 
0.01510226 0.003537676 6127252 
0.01073733 0.003184186 67.61212 
0.02834879 0.003135393 3.188767 
0.002828177 0.003955082 6089.459 
0.006885113 0.002830978 2.726729 
0.007465384 0.00217849 4.913873 
0.006081377 0.00334631 559684.4 
0.005295799 0.002818192 57.85702 
0.0145147 0.003204374 3.555543e+15 
0.008212736 0.003352128 35655522313 
0.01170208 0.00408316 357.5791 
0.02381181 0.0036181 0.3662981 
0.003032061 0.003827472 1547563556 
0.01472279 0.002834771 27551912 
0.007589359 0.00244885 0.121386 
0.02216715 0.003721869 0.1482454 
0.006057566 0.002944507 3.854365 
0.0123181 0.002534901 21351363 
0.01054281 0.002647231 761.8319 
0.007516164 0.002859275 146.8607 
0.009378772 0.00333082 0.6693466 
0.01256278 0.004475631 3.57989 
0.01010073 0.003706249 16.38141 
0.01535178 0.004051417 409990909 
0.02446986 0.003436895 159102388 
0.01147008 0.002722327 1.078687 
0.004886529 0.003667639 5426.709 
0.008365051 0.002675052 0.7030527 
0.006204571 0.002724996 572194.9 
0.01198539 0.002911011 4344501410 
0.007893336 0.002842984 4.902832 
0.008843124 0.002525693 155837.1 
0.01485378 0.00274891 0.8793432 
0.01988059 0.00429929 0.07084613 
0.006738824 0.002798012 30.43073 
0.01193366 0.002929305 4529.19 
0.01238348 0.003119717 2237576 
0.01059118 0.003516226 950745190 
0.01098223 0.002373797 2.339823 
0.01292083 0.002632221 60829.78 
0.01822831 0.003860447 62835403372 
0.01354358 0.003749415 61063.1 
0.0132122 0.003464116 81.33996 
0.006490739 0.003476249 0.795981 
0.01065488 0.003265135 2.391441e+21 
0.01104505 0.003126481 0.375737 
0.004810379 0.003922845 10.0672 
0.007915268 0.00337287 0.5801962 
0.008186381 0.003393987 2.491672e+23 
0.008394132 0.002792947 0.7416345 
0.02131802 0.002401393 3136.401 
0.006389641 0.003373519 30.81534 
0.01159139 0.00274622 0.06529289 
0.01026208 0.003605392 1493.575 
0.009857226 0.003080744 47326.83 
0.005866268 0.001976783 2.109876 
