nu alpha 
57.48432 0.02037219 
39.63821 0.2242821 
8.129067 0.03162159 
6.661034 0.4878823 
14.62079 0.2606937 
7.291703 0.2855988 
4.774692 0.493257 
14.89379 0.1058629 
11.64954 0.1804348 
7.867749 0.4202828 
68.14786 0.0478642 
4.090172 0.1313344 
5.427014 0.3206001 
2.621248 0.1239861 
8.143078 0.4841625 
2.811822 0.3420921 
4.303569 0.3867617 
3.752245 0.3565352 
35.85372 0.05013731 
16.06478 0.196907 
4.672272 0.2087315 
11.18491 0.09930819 
5.79334 0.1006711 
25.39438 0.08996943 
4.805548 0.4998164 
6.313766 0.02735193 
6.722747 0.3558101 
7.664989 0.1152095 
10.87919 0.1666767 
20.14396 0.1026863 
10.49321 0.07278045 
16.12602 0.1646488 
78.65089 0.04076138 
17.62634 0.1431591 
2.587765 0.2095208 
10.19184 0.1017486 
4.374119 0.3999747 
3.98305 0.04701923 
5.984662 0.04220993 
6.490817 0.3232189 
20.63302 0.05426502 
43.18197 0.0636264 
4.052021 0.4439771 
9.698108 0.1896806 
11.53766 0.3435431 
9.258004 0.07899843 
3.768244 0.2282688 
14.84918 0.1113642 
33.32357 0.07779904 
8.487082 0.193039 
16.37929 0.05025124 
2.196639 0.4435363 
16.81898 0.1002023 
4.193196 0.3247919 
4.212057 0.05828537 
65.9551 0.04782303 
6.573131 0.1576366 
8.104794 0.1408322 
21.78913 0.1514094 
11.19406 0.04006692 
9.150187 0.1629095 
9.140794 0.08136962 
5.887375 0.3459289 
5.513976 0.292007 
14.78718 0.1036496 
6.089283 0.0995834 
8.167151 0.1447235 
55.5252 0.04460405 
4.080808 0.2233031 
8.28925 0.4282743 
24.27632 0.1075413 
3.117027 0.3895167 
3.368252 0.4291092 
3.21629 0.4124222 
14.41175 0.4425931 
22.26732 0.07864652 
3.815555 0.4420761 
4.685214 0.05968211 
4.837527 0.4440988 
12.71777 0.1116472 
33.23834 0.03301269 
61.67374 0.05117278 
13.8375 0.1354842 
3.495884 0.1772379 
17.73538 0.05497113 
8.741043 0.20913 
8.136852 0.0740121 
20.06074 0.1005876 
6.454602 0.3476532 
18.94392 0.1508865 
9.382855 0.1871451 
3.195642 0.2002164 
4.853248 0.2961744 
4.268688 0.3281719 
12.27655 0.1738122 
4.93346 0.3592893 
40.19381 0.02296385 
35.19348 0.1201609 
6.427111 0.3736245 
10.15403 0.07427729 
6.173931 0.2667102 
11.42463 0.3218882 
20.18655 0.03375914 
35.24796 0.05608989 
40.64755 0.04817204 
3.496221 0.1530349 
9.828388 0.2393005 
7.936935 0.3634593 
9.466054 0.3844526 
12.74619 0.1429485 
3.937964 0.05075697 
13.66824 0.1208701 
9.842575 0.08779556 
4.185353 0.2244311 
16.83133 0.1358093 
9.637462 0.3373452 
39.24301 0.02844135 
18.10269 0.04876548 
17.10272 0.06841051 
4.093063 0.1506769 
7.448452 0.05102586 
3.423824 0.374709 
6.52852 0.1802271 
16.37695 0.07034722 
6.297488 0.3447312 
3.91696 0.0671382 
34.66443 0.2327422 
28.2004 0.03790804 
9.096731 0.298861 
10.64877 0.2277567 
16.03974 0.03043309 
7.628751 0.1342668 
4.32733 0.3719983 
7.001072 0.2228552 
17.94484 0.06855237 
20.05144 0.1035287 
73.80801 0.02349363 
81.3296 0.04108464 
7.524026 0.17539 
23.36504 0.0932151 
11.55048 0.2038625 
28.38768 0.06211735 
6.895936 0.1525749 
5.937428 0.3571929 
19.60127 0.0959442 
17.97245 0.06068221 
10.90198 0.1182165 
5.799841 0.08196412 
5.486084 0.1380215 
11.01641 0.1050187 
4.082496 0.2989093 
8.687958 0.176383 
11.87608 0.190697 
6.520632 0.2949217 
7.012845 0.136099 
7.613413 0.1741142 
4.826857 0.07281743 
4.046022 0.411192 
17.12256 0.1421155 
2.582374 0.1211854 
2.687057 0.1054431 
5.626783 0.4620476 
5.379784 0.1086585 
4.285098 0.401606 
8.037454 0.2047211 
6.46343 0.3711826 
7.380651 0.189899 
4.557393 0.2239609 
47.18512 0.02835054 
5.604987 0.2139227 
5.179727 0.04573556 
38.34924 0.09499204 
46.18934 0.03552869 
91.88941 0.02937322 
16.92049 0.08707369 
9.716124 0.1176814 
5.024146 0.05901151 
6.516747 0.1334349 
4.151972 0.2946005 
4.783503 0.1476323 
13.50966 0.1920781 
10.36123 0.06907805 
13.07232 0.03876959 
10.49394 0.05896415 
12.94669 0.02830186 
6.653167 0.2867814 
11.12967 0.207192 
44.22103 0.07267385 
7.707977 0.1732616 
11.7136 0.1113106 
6.755184 0.2026001 
