"p_1" "p_2"
0.7719048 0.2280952
0.8176926 0.1823074
0.8619116 0.1380884
0.7832731 0.2167269
0.7949489 0.2050511
0.7894777 0.2105223
0.8309532 0.1690468
0.8374129 0.1625871
0.864763 0.135237
0.8141543 0.1858457
0.8137266 0.1862734
0.8099845 0.1900155
0.8793284 0.1206716
0.8531038 0.1468962
0.7960514 0.2039486
0.8110838 0.1889162
0.7577534 0.2422466
0.7606653 0.2393347
0.7881112 0.2118888
0.8387802 0.1612198
0.8334391 0.1665609
0.8626832 0.1373168
0.8122144 0.1877856
0.8074915 0.1925085
0.8429925 0.1570075
0.7611475 0.2388525
0.7748362 0.2251638
0.7490526 0.2509474
0.8307479 0.1692521
0.7641061 0.2358939
0.7441309 0.2558691
0.7876623 0.2123377
0.8384313 0.1615687
0.7967268 0.2032732
0.7841651 0.2158349
0.8266158 0.1733842
0.8595653 0.1404347
0.7922364 0.2077636
0.8392759 0.1607241
0.7904386 0.2095614
0.8008303 0.1991697
0.7831391 0.2168609
0.8045598 0.1954402
0.8550753 0.1449247
0.7053246 0.2946754
0.802856 0.197144
0.78901 0.21099
0.8363214 0.1636786
0.8471998 0.1528002
0.7272459 0.2727541
0.7778201 0.2221799
0.8015957 0.1984043
0.852755 0.147245
0.8455834 0.1544166
0.7889639 0.2110361
0.7896093 0.2103907
0.7542535 0.2457465
0.8603725 0.1396275
0.8093731 0.1906269
0.7886978 0.2113022
0.829483 0.170517
0.8405188 0.1594812
0.815132 0.184868
0.8200318 0.1799682
0.7765692 0.2234308
0.8269681 0.1730319
0.8150063 0.1849937
0.8303631 0.1696369
0.8537588 0.1462412
0.8427458 0.1572542
0.8298275 0.1701725
0.8069812 0.1930188
0.8643322 0.1356678
0.8570258 0.1429742
0.8489203 0.1510797
0.7661975 0.2338025
0.8007774 0.1992226
0.7955272 0.2044728
0.8240723 0.1759277
0.8376449 0.1623551
0.8044025 0.1955975
0.8131926 0.1868074
0.8188157 0.1811843
0.8117332 0.1882668
0.7514158 0.2485842
0.7718708 0.2281292
0.8494862 0.1505138
0.7962416 0.2037584
0.7627283 0.2372717
0.7552921 0.2447079
0.7863321 0.2136679
0.8708485 0.1291515
0.7438247 0.2561753
0.8682256 0.1317744
0.8323466 0.1676534
0.8498053 0.1501947
0.8353642 0.1646358
0.8411319 0.1588681
0.8095338 0.1904662
0.7757954 0.2242046
0.8100521 0.1899479
0.7969786 0.2030214
0.7929526 0.2070474
0.8717574 0.1282426
0.8294229 0.1705771
0.8596028 0.1403972
0.7696703 0.2303297
0.8357816 0.1642184
0.8534767 0.1465233
0.8255109 0.1744891
0.8231737 0.1768263
0.709037 0.290963
0.7979989 0.2020011
0.8382258 0.1617742
0.7499231 0.2500769
0.8090897 0.1909103
0.8408744 0.1591256
0.7698546 0.2301454
0.7978461 0.2021539
0.8425784 0.1574216
0.879605 0.120395
0.8512882 0.1487118
0.8099611 0.1900389
0.8517431 0.1482569
0.8349788 0.1650212
0.846814 0.153186
0.8272107 0.1727893
0.8060593 0.1939407
0.8045855 0.1954145
0.8454074 0.1545926
0.8324395 0.1675605
0.742407 0.257593
0.8272928 0.1727072
0.8207783 0.1792217
0.8139876 0.1860124
0.8367783 0.1632217
0.8103631 0.1896369
0.8125658 0.1874342
0.8767102 0.1232898
0.8467544 0.1532456
0.763875 0.236125
0.8822281 0.1177719
0.8043177 0.1956823
0.8456882 0.1543118
0.8122396 0.1877604
0.856775 0.143225
0.8665287 0.1334713
0.7535844 0.2464156
0.8747018 0.1252982
0.8068629 0.1931371
0.7927626 0.2072374
0.8649284 0.1350716
0.7741478 0.2258522
0.8379236 0.1620764
0.8441707 0.1558293
0.8152109 0.1847891
0.7729208 0.2270792
0.7545096 0.2454904
0.873121 0.126879
0.7238199 0.2761801
0.8585214 0.1414786
0.785064 0.214936
0.7520898 0.2479102
0.8660925 0.1339075
0.8410488 0.1589512
0.7936293 0.2063707
0.7965775 0.2034225
0.8572816 0.1427184
0.8243458 0.1756542
0.8258487 0.1741513
0.7526894 0.2473106
0.8319222 0.1680778
0.8021376 0.1978624
0.8435989 0.1564011
0.8652181 0.1347819
0.7866211 0.2133789
0.8280374 0.1719626
0.8156307 0.1843693
0.7977048 0.2022952
0.735591 0.264409
0.8041405 0.1958595
0.8123956 0.1876044
0.8511939 0.1488061
0.7998561 0.2001439
0.7653972 0.2346028
