"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-31.39802 -3.93991 19.04446 5.029166
-49.62212 -3.841826 31.166 4.181087
-30.31208 -3.91848 16.08419 4.461017
-33.55436 -3.807811 21.12922 7.367491
-36.36137 -3.945406 21.05243 5.740189
-31.73208 -4.068975 18.56106 4.76428
-31.13803 -3.903991 17.26005 5.437124
-30.27351 -3.940094 22.59608 6.846258
-30.08968 -3.895998 19.7231 4.312902
-31.24761 -3.841573 27.92052 3.455002
-29.59069 -4.047149 17.58692 4.907102
-29.31684 -4.130154 17.25841 6.854266
-29.85533 -3.87931 20.56952 5.360358
-29.79829 -4.074235 16.36187 2.752316
-29.9304 -3.779777 20.24724 5.790936
-30.24148 -3.790212 25.15444 4.600489
-34.46371 -4.125862 40.74119 4.231213
-29.81165 -3.888743 23.43172 3.051807
-31.02829 -3.742814 25.43715 5.801861
-30.40986 -3.684934 21.49185 6.388177
-30.73619 -4.22011 20.9875 7.605808
-30.76593 -3.805145 25.3017 5.284185
-30.44582 -3.788916 18.18581 7.12068
-30.49477 -3.976856 18.40693 5.31185
-30.62785 -3.61735 15.96418 5.157722
-29.83576 -3.821095 22.26375 4.767726
-31.11553 -4.159208 18.37048 4.542762
-29.74864 -3.958473 17.00814 3.277911
-30.5484 -3.90251 18.0536 4.367121
-32.21533 -3.748515 20.81077 3.911635
-30.7477 -3.915425 18.40768 3.456484
-30.74719 -4.008343 17.97206 4.896223
-30.86583 -4.115562 20.26245 5.620852
-30.47201 -3.676073 19.98311 4.912223
-32.46604 -4.045818 21.66746 6.042247
-30.55998 -3.764599 19.09545 3.855205
-30.19932 -3.671514 18.92067 3.465964
-30.55899 -4.047483 20.51928 2.725576
-30.09734 -4.002397 20.45065 5.810594
-29.99565 -3.913135 15.82555 5.2808
-29.82301 -3.865746 16.4235 7.230788
-29.89718 -3.981636 17.72003 9.282177
-30.40646 -3.830699 16.56511 6.476318
-31.82021 -4.158777 18.22891 2.698938
-29.82995 -3.731001 17.81572 7.016637
-30.25321 -3.826278 18.98063 6.098928
-29.72245 -3.902626 18.10108 5.366701
-30.77665 -3.940533 20.86781 5.931032
-29.75719 -4.047817 17.04583 6.006337
-29.77458 -4.110929 19.84419 4.154568
-32.59374 -3.999651 24.17804 3.973745
-30.61141 -4.12049 19.92043 2.227752
-30.33017 -3.72901 18.04206 5.032904
-29.65813 -3.92678 16.42648 4.870973
-30.888 -3.81286 20.06364 3.530643
-29.8256 -3.91664 17.3545 5.157428
-29.71609 -3.596759 19.62475 2.910363
-29.77979 -3.788325 18.38217 5.015194
-30.62361 -3.906254 19.28438 6.151337
-28.97289 -3.810627 19.69137 2.749205
-37.4257 -3.546544 32.01905 3.365396
-31.55211 -4.056955 22.86407 4.930573
-30.57889 -3.845299 22.64658 3.126843
-30.32295 -4.016613 21.39611 3.565658
-30.06016 -3.964298 24.61623 1.712631
-29.58902 -3.983288 19.60043 5.566866
-29.3192 -3.883227 19.92434 4.167594
-34.16506 -3.825132 21.40906 3.939436
-31.5057 -3.973194 18.29523 4.303363
-30.96811 -3.959612 13.79017 5.527645
-30.03773 -3.634747 19.63453 5.465567
-31.08425 -3.839394 19.3288 5.096055
-30.07243 -3.993531 20.2417 4.092627
-29.173 -3.640526 19.66521 3.96107
-29.68169 -3.953211 22.88235 3.999997
-29.59071 -3.865919 22.94307 6.022829
-29.87807 -3.946817 22.99443 7.111384
-31.53367 -3.9943 32.49006 8.821074
-30.80348 -3.869795 29.28403 5.748842
-30.39605 -4.035043 20.491 3.390868
-30.21017 -4.067666 17.79852 6.203893
-33.31622 -3.916457 20.811 2.747709
-29.9152 -3.860307 18.38239 4.838974
-33.19793 -3.904417 21.90791 4.95675
-30.23144 -3.914606 18.38889 3.795887
-30.57091 -3.586558 16.97857 4.141997
-29.89253 -3.878848 19.96648 5.97234
-29.66897 -4.225923 19.07752 4.607109
-29.79754 -3.779233 20.52204 3.329018
-29.92729 -3.915328 21.46272 4.360827
-29.81036 -4.106693 23.22419 1.799038
-29.9398 -3.796288 21.70803 2.388554
-29.40555 -4.108714 20.79129 4.11112
-29.59368 -3.879293 20.03524 3.59703
-29.34268 -3.920028 18.53906 4.614891
-30.144 -3.827061 17.64188 4.340207
-29.46799 -3.900782 15.96532 4.70678
-32.23036 -4.073875 20.09548 4.825272
-29.56703 -3.906832 18.16436 3.784926
-32.15167 -4.009561 18.52512 6.498151
-31.07368 -3.950273 15.81797 3.592733
-31.67204 -3.928423 19.233 4.482403
-30.22576 -3.79278 16.67301 4.771637
-29.34755 -3.949022 19.0355 0.4935439
-29.86121 -3.706325 19.84336 0.5314966
-30.09537 -3.826048 19.69754 1.536041
-30.64495 -3.942318 18.97998 6.340262
-29.70728 -3.855067 18.26208 5.990925
-29.35389 -4.32683 18.38054 3.362546
-29.85408 -4.06338 19.27258 5.247389
-29.54175 -3.833983 18.60739 6.656935
-29.97593 -3.933616 20.07319 7.558575
-30.64813 -4.051566 22.11296 6.082416
-29.67997 -4.045378 21.19854 6.483508
-29.54083 -4.038787 19.71232 2.78664
-29.245 -3.802183 19.94163 3.411824
-30.20346 -3.866231 18.71321 3.455179
-29.77661 -4.412927 21.66796 4.149461
-30.23856 -3.937049 16.97851 6.827814
-31.21998 -4.079737 20.02153 4.058037
-30.41798 -3.830917 18.56181 3.653986
-30.37894 -3.747522 18.82885 4.059219
-29.5018 -3.972979 18.90531 4.864935
-29.63426 -3.846609 18.47697 8.167881
-29.58884 -3.601429 17.58945 8.430204
-29.88015 -4.049055 19.66403 4.0407
-30.16078 -3.762083 18.24216 7.996698
-29.54885 -3.516341 18.46219 4.929974
-30.34079 -3.903224 19.08187 6.396874
-31.95902 -3.963189 20.20207 5.047768
-30.52163 -3.841518 18.48541 4.665671
-29.88162 -4.059417 20.05803 4.631921
-42.64391 -4.011862 26.96287 5.009286
-29.91682 -3.908312 16.29358 4.630606
-30.63745 -3.822012 15.96701 7.824406
-30.30342 -3.823496 17.49123 4.34236
-29.60376 -3.873589 19.28436 4.966804
-31.47242 -3.747604 21.03062 4.527769
-30.39387 -3.954428 21.59945 3.49192
-31.44525 -3.821962 17.92324 6.880783
-30.4629 -4.037813 16.7954 3.556899
-35.25133 -3.818138 21.92313 2.656423
-31.84258 -3.942618 20.62044 3.437473
-31.20208 -3.983203 19.39968 3.656044
-31.94835 -4.023079 21.96051 3.233002
-29.93745 -3.804336 19.3052 2.600913
-30.97599 -3.994241 20.9849 5.378076
-31.04785 -3.981056 21.91523 5.687355
-40.09879 -4.005012 30.77808 2.471587
8.542591 -3.878149 -19.22412 2.825154
-34.95663 -4.113142 22.12811 5.635129
-29.23649 -3.820494 17.50507 3.583104
-30.73758 -3.74517 19.51251 3.069598
-29.14004 -3.963208 17.27477 5.44954
-29.24941 -3.939545 17.32142 5.238913
-30.50792 -4.146283 18.6254 3.438887
-31.52732 -3.928963 22.66137 1.970754
-30.64776 -3.940131 17.46404 5.121401
-30.34878 -3.798012 17.96874 4.806492
-30.76136 -3.988355 15.66392 15.02182
-29.31507 -3.735745 16.6801 6.696519
-29.86817 -3.642122 17.46847 7.552685
-30.63623 -3.843191 18.54112 2.92044
-31.70885 -4.12765 18.08821 3.668695
-29.83927 -3.758264 17.0937 4.931567
-30.28019 -3.91779 18.55085 5.409948
-20.54676 -3.867693 8.658228 3.911988
-29.82198 -3.83797 17.39609 3.983023
-34.649 -4.030065 22.02495 2.502036
-30.19541 -3.796655 16.86536 3.559783
-30.06049 -3.879767 17.42789 6.340252
-38.13222 -3.731247 34.33 4.43467
-33.96214 -3.795121 24.67939 2.973189
-30.5062 -4.137592 17.33116 4.289245
-30.08286 -4.016305 19.14393 4.723219
-32.45942 -3.884341 24.59679 4.549546
-30.23395 -3.725479 19.0902 5.550494
-29.27874 -3.978751 18.42416 5.649211
-29.30032 -3.759884 18.06158 3.717662
-29.96424 -3.849867 20.10441 5.390359
-33.54826 -4.15376 21.95383 3.046689
-29.78929 -3.901105 17.01179 4.410163
-43.07547 -3.835672 24.97882 3.32733
-31.03829 -3.798405 17.84423 3.05236
-31.02997 -3.968595 20.49375 3.236238
-29.82342 -3.952808 17.83808 3.1346
