"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-30.37466 -3.985608 18.67726 3.716733
-30.27183 -3.87526 18.18136 4.025676
-30.18887 -3.901598 18.72583 4.21905
-30.43622 -3.910055 18.48671 3.803516
-30.47824 -3.888574 18.69535 3.58991
-30.35478 -3.889278 17.60625 3.803336
-30.45993 -3.903908 18.34208 3.952697
-29.97626 -3.891646 18.18639 3.900962
-30.29642 -3.94904 18.55585 3.814881
-30.56968 -3.930614 18.38846 4.160561
-30.28074 -3.912171 17.55625 3.612066
-30.53466 -3.921198 18.8596 4.032605
-30.31038 -3.975477 19.16253 3.991962
-30.354 -3.926021 19.48406 4.176985
-30.39742 -3.84411 18.92492 3.723834
-30.34723 -3.912401 18.88566 3.414835
-30.53324 -4.001536 18.9158 4.19348
-30.46263 -3.908265 18.19753 4.193885
-30.81915 -3.853378 18.04114 3.993467
-30.45279 -3.939365 18.61192 3.272814
-30.23034 -3.90775 17.35521 3.843651
-30.4478 -3.924256 18.36655 3.948237
-30.11666 -3.94804 18.65826 4.303749
-30.22797 -3.897586 18.9745 3.943425
-30.33838 -3.87429 19.6128 3.791466
-30.13102 -3.978727 19.89803 4.204854
-30.29358 -3.959798 17.7108 3.609075
-30.70392 -3.905544 18.46327 3.973492
-30.69401 -3.92084 18.67957 4.072676
-30.58226 -3.911215 18.31661 3.948921
-30.40353 -3.940649 17.73606 4.05466
-30.47463 -3.947239 18.03236 3.952521
-30.46369 -3.870711 17.76346 3.904313
-30.77942 -3.92818 19.38008 3.822649
-30.47572 -3.955951 18.86137 4.231881
-30.34384 -3.873944 19.35316 4.240815
-30.55496 -3.900409 18.70429 4.187218
-30.59411 -3.865566 19.3489 3.868989
-30.32925 -3.879772 18.22531 3.8601
-30.42734 -3.93665 18.36291 3.996607
-30.47568 -3.838288 19.12248 3.968409
-30.25296 -3.961767 18.72622 3.723812
-30.23197 -3.930857 19.12334 4.130977
-30.23628 -3.930569 17.98813 3.833345
-30.82602 -3.92248 18.793 4.032053
-30.68675 -3.859957 18.41578 3.70095
-30.1945 -3.951939 18.7329 4.215583
-30.57264 -3.94949 18.52084 3.50301
-30.14844 -3.926624 18.8749 3.955154
-30.09416 -3.845972 19.21656 3.559625
-30.20799 -3.9413 18.46401 4.295938
-30.24573 -3.932312 19.04368 3.828626
-30.22865 -3.886065 18.78143 3.770166
-30.14457 -3.980471 18.23819 3.89516
-30.13332 -3.92708 17.72986 4.02571
-30.41884 -3.970635 18.52476 4.245527
-30.21894 -3.875476 18.30418 3.858407
-30.57179 -3.889036 19.41111 3.65005
-30.16159 -3.907204 18.59185 3.792119
-30.13906 -3.969334 17.82661 3.725208
-30.50882 -3.888389 18.32449 3.986827
-30.18396 -3.909406 18.89807 3.855477
-30.24958 -3.939789 18.01293 3.762773
-30.24685 -3.9279 18.04463 3.918452
-30.18812 -3.923919 18.22478 4.064054
-30.40024 -3.884022 18.41313 3.540469
-30.20882 -3.895208 18.9167 3.871274
-30.58508 -3.846055 18.56508 3.884212
-30.29218 -3.807066 18.03724 3.807926
-30.56588 -3.885299 19.36237 4.035566
-30.71 -3.884703 18.70979 3.766789
-30.3524 -3.902283 18.59341 4.192709
-30.18332 -3.909972 18.12649 3.632839
-30.14137 -3.878169 18.23501 4.131876
-30.67752 -3.764494 18.26312 4.31018
-30.10568 -4.009995 18.19355 3.894775
-30.31617 -3.926628 19.29296 4.059836
-30.30888 -3.868125 18.54527 3.884758
-30.24615 -3.880851 18.97084 4.069934
-30.37124 -3.830969 19.11654 3.958722
-30.57422 -3.952674 18.77868 3.557658
-30.28491 -3.92714 17.35155 3.983355
-30.64239 -3.961598 18.2824 3.457048
-30.95049 -3.956405 19.2684 3.480289
-30.33405 -3.970415 18.08944 4.223196
