"comp1" "comp2"
0.1245197 2.802817
0.1183386 4.269409
0.0988287 1.680827
0.1249975 3.187207
0.140798 4.614492
0.07545861 2.362439
0.07698101 1.317542
0.09638743 2.263465
0.1254333 3.182139
0.09888353 2.875643
0.2239096 1.954274
0.1784554 3.969062
0.09741078 2.449902
0.1124122 2.076471
0.1236124 2.186924
0.1585217 2.953499
0.1592317 2.692672
0.1323054 1.960313
0.1456019 2.912047
0.09981359 1.117873
0.1663091 2.21134
0.100245 2.617456
0.08158942 3.053016
0.1753134 2.410068
0.1518588 1.772367
0.1005289 2.254744
0.09698087 4.601722
0.08040598 3.417871
0.07420107 3.120025
0.04499142 2.929457
0.1503196 2.115748
0.09328498 1.987219
0.08597039 3.003058
0.1185899 2.080971
0.1506908 1.711997
0.1391555 3.528413
0.1024006 5.597742
0.1931792 1.57799
0.1138375 2.9214
0.1298246 2.614124
0.1367425 3.945904
0.1174165 2.849658
0.1061127 4.911711
0.09943698 3.998933
0.0807019 3.43144
0.1519785 2.410324
0.1325418 3.661217
0.1167786 2.935225
0.1010335 2.904983
0.1610574 1.768944
0.1041181 3.253407
0.07486878 2.723841
0.1190053 2.492307
0.1352956 2.272065
0.07057976 3.872409
0.1694729 3.316478
0.1702533 2.825474
0.1109702 1.897197
0.1488018 1.950986
0.1047919 3.901124
0.1508899 2.89939
0.1451366 2.121609
0.113891 4.188164
0.1182343 1.61745
0.09478549 2.028051
0.08445754 3.221182
0.1818674 3.068122
0.1659552 3.391094
0.1793096 2.115955
0.07848465 2.9759
0.1309799 2.663751
0.1154046 2.216107
0.1170913 3.096607
0.1259626 2.864993
0.1552985 3.620446
0.131456 4.915531
0.1039732 3.371907
0.1116086 3.677481
0.13036 3.101455
0.1311346 2.237203
0.1150815 2.362267
0.1923811 3.514333
0.09067935 3.266503
0.1282946 2.617747
0.06611955 2.901373
0.07884835 3.051281
0.1099512 2.816052
0.1653179 2.242383
0.1835884 4.229739
0.138519 1.312296
0.1388335 3.05651
0.09799563 3.196707
0.1556937 1.582577
0.1152221 1.21505
0.1958383 2.116051
0.2709393 3.356407
0.1663795 3.155781
0.15556 2.652241
0.1621854 2.044613
0.1575637 2.201159
0.08125152 1.967107
0.08935255 2.990236
0.1043942 3.436699
0.1578138 2.939242
0.09977805 2.47789
0.1000728 3.008094
0.08634356 3.447754
0.1096643 2.771861
0.1236739 2.954632
0.07867164 3.715803
0.1242608 1.961643
0.1367445 3.383558
0.1385032 1.607194
0.06163941 2.883216
0.1098422 4.013588
0.09601721 3.089606
0.140977 3.338753
0.1898656 3.508071
0.1861095 4.376281
0.1126007 2.37637
0.1665355 2.877509
0.1660416 3.413492
0.09902332 2.861275
0.1233055 1.585108
0.1506377 3.248221
0.1474751 6.094362
0.1662868 2.547157
0.09735446 5.502107
0.122475 2.790156
0.1375686 2.873453
0.2057468 2.650407
0.2028384 2.593252
0.2132881 1.796812
0.1850728 2.013583
0.1477578 1.680381
0.1461046 2.295005
0.148182 2.779323
0.1907552 3.104881
0.228153 4.148221
0.1897853 2.934464
0.09711975 2.678171
0.1180007 1.964612
0.1457805 3.152189
0.1050678 1.622666
0.1448942 1.609407
0.1614548 1.054043
0.1388471 2.212026
0.1303429 3.660238
0.1433237 1.902283
0.1363161 2.001375
0.1294256 3.240982
0.1088873 3.008812
0.187682 1.724504
0.1799162 2.148036
0.1353644 3.454134
0.114636 3.202525
0.1112036 2.596725
0.06879453 5.863423
0.1215236 4.051651
0.1941752 3.057305
0.2307276 2.412356
0.1126027 4.419371
0.1445781 1.562618
0.08898959 3.211978
0.1179102 2.806671
0.09814368 3.338175
0.1395101 2.279436
0.1057477 1.707507
0.1391707 2.467164
0.1114278 3.15319
0.1571865 3.289991
0.1962439 2.782049
0.1066823 2.108283
0.1388113 2.564443
0.1508961 3.093179
0.1211543 4.088732
0.13231 3.728174
0.1102072 1.837284
0.1798446 3.959295
0.1013604 2.975771
0.07678351 2.417383
0.1100664 3.177557
0.1018045 4.056342
0.08655088 2.424716
0.08680359 3.221299
0.1271474 4.103238
0.1369449 2.042971
0.1658408 3.875229
0.1684934 1.92896
0.1204625 3.465828
0.1083274 2.277263
0.09545383 3.40107
0.1480464 2.608278
0.1139525 4.455002
0.07282076 1.692227
0.09822183 1.261198
0.1404552 2.122976
0.1397603 3.737658
0.1227651 3.833711
0.1314048 2.513464
0.1035258 2.804827
0.07559865 3.194052
0.2175189 2.999864
0.1920602 1.473881
0.1398024 3.990958
0.153756 3.593059
0.1993398 2.807219
0.1531214 2.910518
0.1356042 1.775702
0.1367584 2.299258
0.1702675 3.256587
0.1543619 4.309184
0.169484 2.777528
0.1054864 2.528097
0.1018619 4.433584
0.1361774 4.197338
0.1392914 3.359188
0.1093527 4.885741
0.09971597 3.538241
0.1191336 2.622544
0.09465103 3.417397
0.1757304 3.3158
0.1712232 2.414299
0.181144 3.643868
0.08667611 1.199243
0.1506894 3.29219
0.2028368 3.536746
0.1385553 2.781236
0.1259381 2.852903
0.1455442 2.643473
0.140325 3.273591
0.1068605 3.341772
0.2469105 1.125101
0.1790701 3.251104
0.1505809 1.508002
0.1203709 3.408802
0.09844852 1.921836
0.1493608 2.939219
0.1865498 2.094037
0.1068849 2.249928
0.08599834 3.796275
0.1323009 2.460834
0.1623092 4.974916
0.0996901 3.762771
0.08247385 3.396083
0.09727964 1.703747
0.08340169 3.428238
0.1052017 3.0098
0.1703278 2.30582
0.2093084 2.444171
0.1958442 1.591461
0.1231642 2.145472
0.1650209 3.156655
0.1159496 2.006513
0.1107459 3.561947
0.1811863 2.336474
0.1111517 6.125784
0.1085701 3.36181
0.1169591 3.198431
0.1775514 2.191611
0.1712744 1.258657
0.1278889 1.776115
0.1351732 3.65914
0.1421731 3.725833
0.09137921 2.558714
0.1354434 2.347214
0.1680691 1.773636
0.2315271 2.167627
0.1424594 2.168724
0.1340612 2.643003
0.1472672 2.168897
0.2636619 2.598375
0.1549003 3.028991
0.1649096 2.252346
0.1281086 2.787102
0.117853 2.837145
0.1331686 2.643917
0.1632005 1.767319
0.1541735 2.300008
0.1833319 2.662904
0.112673 2.851881
0.1081519 2.36594
0.1120389 1.794995
0.1295341 2.669036
0.1369431 2.401359
0.127797 2.163683
0.08641275 2.449495
0.08854947 2.558005
0.1047374 1.470063
0.1973667 2.916219
0.1247681 2.602174
0.1406067 2.211163
0.1499509 2.666856
0.127915 1.989698
0.08008492 3.178784
0.1943055 2.461462
0.07999554 3.193203
0.1101237 3.652838
0.130549 2.723858
0.1406149 3.469107
0.1357455 2.169591
0.08996099 2.41648
0.07154037 1.556905
0.06891692 3.015771
0.0903876 4.669005
0.1158716 3.70084
0.1265739 1.655617
0.1620079 4.398091
0.2081945 2.693565
0.1127674 1.603284
0.08898209 2.105898
0.08446589 3.136976
0.1231652 3.709529
0.1237928 1.984642
0.1029599 2.548253
0.1066731 2.227601
0.1138056 2.497144
0.1499905 2.411884
0.1606267 1.828919
0.2116086 2.882252
0.1065025 2.819358
0.1133099 4.077998
0.09221773 2.26401
0.1192696 1.947793
0.08969473 4.631561
0.1142214 1.353753
0.2706324 1.690973
0.121309 1.688217
0.09641863 2.534435
0.08789571 2.610813
0.114548 3.222015
0.0976321 3.366914
0.1160012 5.447142
0.1067319 3.310333
0.1054255 5.395677
0.1287158 3.266434
0.1780764 2.669548
0.1189933 3.712194
0.1249435 3.540415
0.1155735 2.607618
0.1273283 3.463894
0.07475521 4.849225
0.1112226 2.655611
0.1273597 3.642295
0.0844322 1.832314
0.1042579 3.71589
0.08035062 1.347685
0.106043 2.632074
0.2090843 5.169124
0.1425171 3.284841
0.10013 1.724818
0.07372218 2.294768
0.1007366 2.983382
0.05432434 2.764317
0.1071111 2.047466
0.1788784 2.310982
0.1070337 1.614935
0.1577495 2.625102
0.09648615 2.730815
0.0901971 2.127338
0.1102456 3.655894
