Delta_1 Delta_2 Delta_3 
-2.732264 -0.7874779 0.06518868 
-3.047934 -1.35825 0.7172641 
-3.058654 -1.534051 -0.6728696 
-3.136737 -0.09495237 -0.5003496 
-3.451855 -2.18465 -0.1740062 
-3.153335 -0.9234635 1.183457 
-3.125384 0.3553862 -0.1505717 
-3.362052 -0.71998 -1.015789 
-3.456403 3.858526 0.008483046 
-3.384975 0.5068956 -1.619247 
-2.63926 0.8547341 -0.7758541 
-1.751578 0.911185 -1.169451 
-1.375807 -0.2817641 -0.1592303 
-2.350286 -1.824934 -0.5325513 
-2.685039 -2.157193 -0.2571322 
-3.334925 -1.852743 1.211073 
-3.337207 1.529533 0.1267249 
-3.49752 -1.770364 -0.1032209 
-3.998358 -1.923446 -0.2859854 
-3.390203 -2.998371 0.3177262 
-3.139902 -0.2075975 0.8539009 
-3.453731 1.152769 1.344421 
-3.20602 1.507409 0.1612861 
-2.620894 0.9046121 -2.321007 
-3.652746 -2.083802 -0.1870874 
-4.220077 0.05671528 -0.5068741 
-2.757629 -2.127065 1.604441 
-3.402558 -3.237583 0.1407303 
-3.119221 0.7806729 0.07506989 
-2.81108 0.1239142 -0.444449 
-3.011544 -0.560576 0.6951717 
-3.34542 -0.1994205 -0.1371086 
-3.452575 1.327637 0.1595279 
-3.686149 -1.337809 -0.3658208 
-3.540065 0.5858938 0.8350326 
-3.499348 -4.352664 -6.069239 
-3.063969 0.8804231 -0.02206543 
-3.237412 1.303272 0.3372758 
-3.594754 0.46055 -1.26546 
-3.275063 0.1864405 -0.5165104 
-3.064402 0.7935733 2.710928 
-2.70506 -0.1673945 3.2206 
-2.856815 1.134072 4.995491 
-2.797249 -1.776923 0.01436543 
-2.428658 -0.8936951 -2.177162 
-2.716235 -1.208815 0.8401074 
-3.281081 -0.8634637 1.385477 
-3.791911 1.126655 0.6406444 
-3.470197 -1.332778 0.8555204 
-3.766231 1.179828 0.1449613 
-3.450988 -3.305016 0.8448968 
-3.458714 1.059919 -0.006666025 
-3.348387 0.6814303 -3.097212 
-2.703377 1.940134 -3.70489 
-2.186464 0.7118683 -3.573782 
-2.525106 -2.182874 0.1242297 
-2.287329 0.08116733 -1.533224 
-2.333046 0.02820156 -1.3359 
-3.14936 0.5210741 -0.5807924 
-3.018711 -0.7924369 -1.684578 
-3.511743 -0.9886273 1.880181 
-3.706341 0.9629959 -2.147702 
-3.877321 0.6926375 -0.3524024 
-3.963628 1.549413 0.3523973 
-3.159098 -0.2136931 -0.2346742 
-2.689981 -0.118544 -0.329073 
-2.846595 1.2701 -0.6306123 
-2.643985 1.192115 -1.133005 
-2.560197 0.9992303 0.2274511 
-3.278103 0.4939233 -0.7196062 
-2.333849 1.346255 -0.63267 
-2.536901 1.717983 -0.9142201 
-3.145726 1.028184 0.301925 
-2.482102 1.494188 -0.7578637 
-2.006037 -0.802365 0.6276857 
-2.845649 0.04024227 0.9624355 
-3.027995 0.9003047 1.35561 
-2.70522 -0.5368532 -0.9147134 
-2.355283 0.06890992 -0.7367423 
-2.714726 0.3123985 1.051367 
-2.61898 0.09888607 -0.6698378 
-3.577387 -0.07699757 0.2972143 
-3.11341 1.073429 0.6900693 
-2.877984 -1.496759 0.3599243 
-2.909115 -0.8814919 -3.291056 
-2.760961 -0.7088398 -0.6451567 
-2.451955 1.549851 -0.9752282 
-3.886815 0.001733837 -3.247905 
-3.459836 2.179836 -0.08312467 
-3.548151 -0.6837374 -0.7063369 
-3.342029 -0.7608732 -0.03694518 
-3.035728 -1.654302 0.5547448 
-3.364311 0.279275 0.3850337 
-2.294565 0.06691628 -0.0561977 
-3.278127 -2.404497 -0.08652957 
-3.375256 -1.476604 0.4384371 
-3.357709 0.4795623 0.7210717 
-3.20078 -3.756228 0.2059556 
-3.045905 1.300451 -0.9487258 
-2.925366 -1.963813 -5.764626 
-2.448038 0.1942439 -8.878334 
-2.307493 2.64122 -4.661099 
-2.037523 -0.8950195 8.382711 
-1.995606 0.6956096 -0.8870189 
-3.364942 0.2590772 -1.435208 
-2.321617 0.7244293 0.1016631 
-1.747582 -1.291411 -0.01098348 
-1.48397 -0.5543398 -0.03743687 
-1.169608 -0.01786694 0.2578074 
-1.492287 0.7693768 0.1468276 
-2.090396 -0.09070305 0.8526821 
-2.587175 1.139688 -0.2672083 
-2.358621 -0.1207484 -1.583543 
-2.986622 -2.515995 -0.4692537 
-2.962221 -0.0329948 -0.1320711 
-2.648027 0.7610632 -0.1389423 
-2.465399 2.360558 -0.2785606 
-3.058063 -0.3628195 -0.6910625 
-3.276483 1.454174 -0.4443215 
-3.158689 -2.312693 -0.4217437 
-3.786131 -2.891369 -0.3201136 
-3.369766 0.4204013 -0.5089993 
-3.968396 1.010409 -1.037406 
-3.80365 0.5468869 0.04950065 
-3.487244 -1.933531 -0.06746424 
-3.807514 1.802456 0.3615785 
-3.762396 2.369954 -1.66675 
-4.228294 -2.620121 0.2173481 
-3.051787 0.7491476 -0.336838 
-3.051246 0.7339932 -0.442135 
-3.01135 -0.8343981 0.5592469 
-2.915522 0.1667824 -1.319038 
-3.015811 1.283047 0.05392324 
-2.864163 -1.18874 -0.3233554 
-2.411768 -0.005096337 -0.06409793 
-2.151634 2.655052 -0.6028659 
-2.180336 0.1192344 0.1860051 
-2.273458 -2.207697 -0.2169565 
-2.953336 0.007818467 0.5495302 
-2.951681 -0.3447663 0.8746553 
-2.774672 -0.9058702 0.1300713 
-2.527905 -0.2459325 -0.316344 
-2.646657 0.05889308 -8.390797 
-2.713965 2.386275 0.8578872 
-2.506309 1.466777 0.09289483 
-2.196187 1.164435 -0.3239891 
-2.775399 1.706307 -0.02213868 
-3.721885 0.2517813 2.165885 
-4.369281 -2.386193 0.08368173 
-3.394332 -2.938501 -0.8770991 
-3.69954 0.04219969 -1.526869 
-3.087192 -1.969675 -0.02917066 
-2.863695 -1.247549 0.02107812 
-3.596394 1.00073 -0.7419911 
-3.71978 -0.3350786 -2.186014 
-3.002714 0.01129242 -0.8316837 
-3.155524 2.031654 -2.199479 
-3.021087 -1.463772 -0.7898957 
-2.813202 0.270805 1.173646 
-2.841886 0.2900508 0.2941734 
-2.435126 0.7266645 1.070344 
-3.009277 0.2680803 -0.569626 
-3.16609 -2.824204 -0.2575889 
-2.977698 0.5702648 0.4820951 
-4.127417 0.6999867 -0.3743128 
-4.271576 -1.633132 1.540073 
-4.020982 0.7702628 0.7889137 
-3.754015 -0.9985792 -0.9342157 
-3.39654 -0.8829685 -0.06281965 
-2.530105 1.167262 -0.8686275 
-2.355967 2.771396 -0.4093665 
-1.704646 -0.09913562 -4.372877 
-1.719427 0.4402041 -5.357129 
-1.977854 -0.1672554 -5.774995 
-2.36653 0.73875 -7.484287 
-2.649484 1.17757 -0.3783202 
-2.848593 0.03943911 0.3329473 
-2.767422 -0.2578747 -0.564323 
-2.640816 0.3399893 -2.786532 
-2.73962 -2.24216 0.4841496 
-2.191544 -0.7192142 -0.5587214 
-2.634373 0.1279627 0.536002 
-2.647137 -0.7847449 -0.3529618 
-2.288494 -2.512584 -1.003859 
-2.066435 0.5605363 0.1173891 
-1.488526 -0.1828328 -0.8986904 
-1.741526 0.5425501 -2.984696 
-2.316918 -0.4521262 -1.811819 
-2.285242 3.080548 -19.47474 
-2.19146 0.008481716 -0.2602048 
-1.943443 0.6578601 -0.333184 
-2.031664 0.1283498 0.1622056 
-2.496909 -0.7222238 -5.568685 
-2.831405 1.038557 -0.05727273 
-2.856616 -0.7098501 -3.433437 
-2.613594 -3.440774 -1.178741 
-1.74477 -1.549832 -3.245974 
-2.598734 -2.516339 -9.873125 
-3.319297 0.327841 -13.83931 
-2.913257 0.6641531 -1.381668 
-2.956308 0.04482102 0.3912944 
-3.296126 1.004552 0.469928 
-3.370521 -0.8858045 -3.464798 
-3.861919 0.9587466 12.49319 
-3.906242 -0.385131 -2.577477 
-3.754518 1.617015 -0.3966633 
-3.095038 -0.4051107 -0.6597512 
-2.934516 -0.4995623 -0.6004663 
-2.113244 1.914667 -0.2786643 
-2.74474 -1.0803 0.5989898 
-3.046364 1.295265 -6.979234 
-2.709551 -0.6172494 0.1702418 
-2.713498 -1.539478 0.9507422 
-2.47712 -1.878613 0.1437345 
-2.690007 -0.4918636 0.5391944 
-2.363541 0.510677 0.1250095 
-2.170928 0.4434401 0.3372196 
-2.400313 -0.2133139 0.3702542 
-2.738028 -1.655015 0.371527 
-2.895526 -1.634659 -0.03619965 
-2.991161 1.476258 0.1274191 
-3.099591 -2.16799 -11.36039 
-2.982886 -1.003286 -17.16738 
-2.91514 0.8833761 -3.347519 
-2.521573 1.01469 -3.743621 
-2.591307 0.6621242 -1.534689 
-2.871485 3.381557 0.4807891 
-2.968491 2.056687 -0.824301 
-3.065041 1.15882 -2.299336 
-2.720116 0.5806883 -0.372462 
-3.184272 1.137172 -0.9434968 
-2.785897 1.314127 0.1718977 
-3.641419 0.6614148 0.5561812 
-3.43128 -0.5511668 -0.7178938 
-4.169221 0.8314268 -0.3439149 
-3.466312 -1.800538 1.588012 
-2.956246 -1.988739 0.07855104 
-3.046865 0.3675828 0.6868135 
-4.03602 1.579098 5.748612 
-3.563307 0.5617657 0.04826147 
-3.478805 -1.538677 0.02331705 
-3.327003 -1.509476 -1.37969 
-2.871113 -1.501768 -10.87077 
-2.804706 0.1321157 -9.034472 
-2.867466 -1.123477 -11.71598 
-2.703161 -1.342021 -10.64105 
-2.965279 -0.488626 -7.10061 
-2.610726 -0.6289905 -7.23017 
-2.592484 0.7295964 -7.117796 
-2.583064 0.2491371 -0.5258629 
-3.262092 0.7684656 0.2755116 
-3.307596 -0.9225557 0.8043614 
-2.312417 0.2374459 -2.972335 
-2.895306 0.2761883 -0.3931994 
-3.518403 -0.6610382 0.3420216 
-3.178972 0.2441186 -1.327177 
-3.15752 -0.5775517 0.229861 
-3.506999 2.13119 -1.266229 
-3.328836 1.173611 4.800445 
-2.819984 -1.13747 2.794674 
-3.745431 0.8807662 0.2875482 
-3.058997 0.8457474 -1.905425 
-3.321138 1.544577 1.013311 
-2.579528 0.09718182 1.736541 
-2.813717 0.3652348 0.6244927 
-2.808627 -0.8023949 -1.886741 
-3.013817 -1.607012 0.5495634 
-2.938271 -1.600001 -0.2455379 
-3.516598 -1.790219 1.203591 
-3.482248 1.017222 0.3931271 
-3.21171 -0.6794857 -2.413792 
-3.296855 -1.994826 5.302055 
-2.864582 -0.5592867 -1.124272 
-3.30231 -2.738125 0.253477 
-3.029927 -0.1736258 -0.01891578 
-2.651928 2.26998 0.2062428 
-3.001613 -0.2252082 0.8956943 
-3.253405 -1.181241 -4.106537 
-2.976865 1.107311 -2.990878 
-2.372093 0.1571226 -1.257588 
-3.373757 -0.5371687 0.7865673 
-2.910401 -1.959403 -0.1527832 
-2.098848 0.05092435 0.2105766 
-2.250051 0.4379752 -0.2273086 
-2.595744 0.5468406 -10.72236 
-3.2796 2.977355 -8.519759 
-3.812502 0.6685691 -8.814887 
-3.521394 0.5592492 -11.68561 
-3.286332 -0.1933279 -2.87475 
-3.618367 0.06311354 -4.361755 
-4.499769 2.658023 0.8638972 
-3.544978 -1.02933 0.5311895 
-3.318724 1.509492 0.802478 
-3.583343 0.5305207 -0.3620895 
-3.810074 -2.63698 -0.5810947 
-3.010442 -3.41732 -0.2168393 
-3.034924 0.3302653 -1.738939 
-3.966575 -1.042671 2.265425 
-4.130985 -0.06769853 0.368241 
-4.230432 -1.336814 0.502538 
-2.865716 -1.777912 5.803953 
-2.841903 0.4754172 0.02342179 
-2.749754 0.2388205 -5.061201 
-2.426628 0.5869542 2.245222 
-2.874365 -2.393859 7.529513 
-3.198119 -0.5228496 -9.618353 
-3.226548 -1.473926 -3.546222 
-3.397335 -0.04269819 -1.249711 
-3.293364 1.801734 -12.97326 
-2.862066 1.376836 -2.311633 
-2.870301 -1.084188 -2.9793 
-3.025443 -0.6333438 0.1581385 
-3.226564 1.439505 0.2395186 
-2.941177 1.48486 -1.42216 
-3.153577 -0.1888099 -0.1051 
-2.783492 -0.05585056 -1.547304 
-2.942259 0.5075928 1.681162 
-2.823694 -2.553163 -0.7024344 
-2.904325 -2.015975 1.695771 
-2.254647 -1.948002 -0.01452358 
-2.253191 0.01130214 -0.2173254 
-2.826266 -1.460672 -0.6490885 
-2.63392 0.03726883 -0.09958244 
-3.153888 -1.82867 -1.964061 
-3.098037 -2.146649 -0.5717735 
-3.492865 -0.6434813 1.281797 
-3.280351 -0.7050166 -0.3679562 
-2.957765 1.511126 -1.280741 
-2.784183 -3.911739 -1.424177 
-2.949009 -2.822477 -4.431715 
-2.854747 -0.9231896 -5.890384 
-2.833114 -0.8110458 -7.609409 
-2.893184 -0.008100191 -8.157839 
-2.733494 -0.4146975 -6.621743 
-2.600134 0.05728312 -4.985473 
-2.358918 -0.07966353 -4.737289 
-2.476398 -0.4804364 -6.926697 
-2.859899 -1.549477 -4.92395 
-1.793091 -0.7752427 -1.895489 
-1.754643 -1.035516 -0.9612357 
-2.008571 0.2818992 0.1656725 
-2.20485 -0.7052995 -0.3700995 
-2.244083 -0.04227341 -0.5982828 
-2.280562 1.204252 0.2638054 
-2.355295 0.1021059 -0.3654152 
-2.501298 0.9732694 -1.757568 
-3.293127 1.554265 -4.587688 
-3.108936 0.9969496 -5.528847 
-3.347331 -0.05736514 0.2258673 
-3.267057 -0.7035898 0.1414512 
-2.968524 -1.971249 2.936522 
-2.599841 0.605769 2.330799 
-2.438392 0.1867005 0.2030795 
-2.449618 -0.2782962 0.6954263 
-2.636669 1.324778 -0.3603404 
-2.963442 2.257298 0.5240997 
-2.311337 0.8923048 1.771114 
-2.542574 0.6410953 -0.7365548 
-2.85364 1.091572 0.025798 
-2.51873 1.928779 0.2898299 
-2.546878 -0.8060227 -2.454835 
-2.65718 0.6670137 -0.08277114 
-2.997646 -1.042724 1.041294 
-3.085206 -3.249823 -1.08135 
-3.345198 0.6040883 0.3841349 
-3.560297 0.5761913 0.1886982 
-4.174917 1.742249 -4.868992 
-3.630176 0.8973668 -7.301499 
-3.404813 0.1066405 -0.1701792 
-3.295774 -0.3665277 -0.3830364 
-2.501303 0.3145186 -1.067365 
-3.156611 0.7884826 -2.371221 
-3.976523 -2.299964 0.2227859 
-3.340046 -1.347904 -2.05405 
-3.720063 -0.9071736 -4.679171 
-3.620124 1.972505 -18.62331 
-3.101578 -0.002989489 0.3365149 
-3.010671 0.931573 -0.2728628 
-3.384033 -2.233946 -0.5165467 
-3.111405 -2.158702 -0.7369742 
-2.987176 -1.431956 -1.318938 
-2.820042 1.293257 1.358108 
-2.707583 3.531654 -0.09537479 
-2.640614 -2.375994 -1.717863 
-2.877889 -0.997348 1.989939 
-2.950383 -0.3695485 -1.301712 
-2.760959 0.2105887 -0.2527498 
-2.949331 -2.867783 0.530925 
-2.822255 -1.849528 0.2645265 
-2.977475 -0.7192601 -0.8982143 
-3.943403 0.002837839 0.2819781 
-3.124157 -2.522098 1.202191 
-3.28021 -4.503846 0.02018487 
-3.157684 0.7506948 -1.985287 
-3.100822 1.389036 -0.6871735 
-3.024015 1.552947 1.312976 
-2.659215 0.4934352 -7.557039 
-2.625495 1.189544 -9.730364 
-2.437661 0.6110595 -5.083049 
-2.613931 -0.1387581 1.269067 
-2.764495 -0.9047464 -1.6072 
-3.532668 1.772907 -0.9682461 
-2.924111 -0.4359746 -0.08615586 
-2.89088 0.7175997 -0.2943016 
-2.839147 0.4382622 -1.556633 
-2.174487 -0.8217672 -2.485558 
-1.966809 0.6555641 -0.5514373 
-2.655661 -1.213543 -2.863826 
-2.072448 0.3083701 0.04715166 
-2.521013 -0.1779316 -0.04205213 
-2.47431 -1.417835 0.4303743 
-1.709723 1.338294 -0.7414124 
-1.642792 1.958305 0.1116255 
-1.978545 1.126485 1.505285 
-2.29844 0.7830109 0.3097638 
-2.253946 -0.518529 -0.2920513 
-2.285345 0.3824297 -0.3564331 
-2.595683 -0.2168412 -0.007742797 
-2.21187 -1.309609 -0.2282758 
-2.301158 0.7647072 -0.2257407 
-2.382605 -1.013295 -0.2429763 
-2.622389 -1.028692 -4.047417 
-2.738424 0.9081289 -10.38407 
-2.437774 1.076456 -9.789328 
-2.657771 -2.004105 -0.4376846 
-2.105311 -1.351266 -1.432027 
-2.75427 -0.1827303 0.6046746 
-2.760922 1.203335 0.7405118 
-2.714087 0.8369267 0.290841 
-2.830699 -1.001062 -3.165573 
