p_1 p_2 
0.7097555 0.2902445 
0.7772778 0.2227222 
0.7231205 0.2768795 
0.7309801 0.2690199 
0.6814087 0.3185913 
0.7033873 0.2966127 
0.6561772 0.3438228 
0.726461 0.273539 
0.751719 0.248281 
0.6535541 0.3464459 
0.6742159 0.3257841 
0.6341366 0.3658634 
0.6900499 0.3099501 
0.6510268 0.3489732 
0.6291233 0.3708767 
0.6963703 0.3036297 
0.7533716 0.2466284 
0.6964642 0.3035358 
0.7209931 0.2790069 
0.7788192 0.2211808 
0.6798117 0.3201883 
0.7138163 0.2861837 
0.7331337 0.2668663 
0.7321627 0.2678373 
0.7274212 0.2725788 
0.7133026 0.2866974 
0.6708618 0.3291382 
0.6497346 0.3502654 
0.7038735 0.2961265 
0.6826233 0.3173767 
0.6643878 0.3356122 
0.7241115 0.2758885 
0.6454169 0.3545831 
0.684867 0.315133 
0.6463575 0.3536425 
0.6686097 0.3313903 
0.6553583 0.3446417 
0.6581981 0.3418019 
0.5789629 0.4210371 
0.7481249 0.2518751 
0.7318744 0.2681256 
0.7079459 0.2920541 
0.637638 0.362362 
0.6819746 0.3180254 
0.727314 0.272686 
0.6242712 0.3757288 
0.7100852 0.2899148 
0.6780052 0.3219948 
0.6703063 0.3296937 
0.6573088 0.3426912 
0.7206494 0.2793506 
0.6299003 0.3700997 
0.78242 0.21758 
0.74292 0.25708 
0.626714 0.373286 
0.6340772 0.3659228 
0.6029546 0.3970454 
0.7492232 0.2507768 
0.7157018 0.2842982 
0.7089507 0.2910493 
0.6720985 0.3279015 
0.7295272 0.2704728 
0.6297691 0.3702309 
0.753995 0.246005 
0.7154845 0.2845155 
0.7048838 0.2951162 
0.6375055 0.3624945 
0.5929152 0.4070848 
0.6926975 0.3073025 
0.6579225 0.3420775 
0.6998206 0.3001794 
0.6950409 0.3049591 
0.6502142 0.3497858 
0.7545914 0.2454086 
0.6829126 0.3170874 
0.6150166 0.3849834 
0.7032514 0.2967486 
0.7244782 0.2755218 
0.6557811 0.3442189 
0.614077 0.385923 
0.6331713 0.3668287 
0.7229863 0.2770137 
0.7233018 0.2766982 
0.6480017 0.3519983 
0.7242757 0.2757243 
0.7075589 0.2924411 
0.6011252 0.3988748 
0.6565387 0.3434613 
0.7621332 0.2378668 
0.5886188 0.4113812 
0.7187646 0.2812354 
0.5552205 0.4447795 
0.6923916 0.3076084 
0.6615115 0.3384885 
0.682959 0.317041 
0.7918345 0.2081655 
0.6725027 0.3274973 
0.6241533 0.3758467 
0.7259395 0.2740605 
0.7332043 0.2667957 
0.5994001 0.4005999 
0.5490324 0.4509676 
0.7874921 0.2125079 
0.5764873 0.4235127 
0.6527128 0.3472872 
0.7663634 0.2336366 
0.6272354 0.3727646 
0.6436607 0.3563393 
0.6534773 0.3465227 
0.6706121 0.3293879 
0.5459707 0.4540293 
0.6840678 0.3159322 
0.660267 0.339733 
0.7551383 0.2448617 
0.6916298 0.3083702 
0.6423041 0.3576959 
0.6166153 0.3833847 
0.6601523 0.3398477 
0.6203607 0.3796393 
0.7659912 0.2340088 
0.7583645 0.2416355 
0.6218319 0.3781681 
0.722335 0.277665 
0.7187701 0.2812299 
0.6347993 0.3652007 
0.6233162 0.3766838 
0.6879308 0.3120692 
0.7446236 0.2553764 
0.6330938 0.3669062 
0.6297565 0.3702435 
0.6751438 0.3248562 
0.6684685 0.3315315 
0.6197205 0.3802795 
0.6888666 0.3111334 
0.742434 0.257566 
0.6800868 0.3199132 
0.7095085 0.2904915 
0.6868332 0.3131668 
0.7934305 0.2065695 
0.7130585 0.2869415 
0.7324521 0.2675479 
0.6576623 0.3423377 
0.7033664 0.2966336 
0.6315794 0.3684206 
0.7400036 0.2599964 
0.7266746 0.2733254 
0.6826459 0.3173541 
0.7259662 0.2740338 
0.6836329 0.3163671 
0.6201146 0.3798854 
0.6831411 0.3168589 
0.6555583 0.3444417 
0.721818 0.278182 
0.6176638 0.3823362 
0.6613307 0.3386693 
0.6881297 0.3118703 
0.676818 0.323182 
0.6926179 0.3073821 
0.5723665 0.4276335 
0.6426551 0.3573449 
0.7144479 0.2855521 
0.7101686 0.2898314 
0.6881708 0.3118292 
0.6614674 0.3385326 
0.7562851 0.2437149 
0.6106118 0.3893882 
0.640225 0.359775 
0.7251409 0.2748591 
0.6656835 0.3343165 
0.6709241 0.3290759 
0.6416474 0.3583526 
0.7216785 0.2783215 
0.7272029 0.2727971 
0.5562909 0.4437091 
0.7410566 0.2589434 
0.7053097 0.2946903 
0.6728933 0.3271067 
0.689354 0.310646 
0.715793 0.284207 
0.6625003 0.3374997 
0.7146765 0.2853235 
0.6989244 0.3010756 
0.7582979 0.2417021 
0.6920284 0.3079716 
0.6604887 0.3395113 
0.7014295 0.2985705 
0.7397475 0.2602525 
0.6434206 0.3565794 
0.7281989 0.2718011 
0.7189117 0.2810883 
0.6216548 0.3783452 
0.7517732 0.2482268 
0.6263192 0.3736808 
0.7110208 0.2889792 
0.6764823 0.3235177 
0.5158813 0.4841187 
0.6211083 0.3788917 
0.7371876 0.2628124 
0.6817777 0.3182223 
0.6435119 0.3564881 
0.6421303 0.3578697 
0.6155 0.3845 
0.6723147 0.3276853 
0.6139434 0.3860566 
0.6989283 0.3010717 
0.6865234 0.3134766 
0.706011 0.293989 
0.7153627 0.2846373 
0.666981 0.333019 
0.753874 0.246126 
0.6447994 0.3552006 
0.6741136 0.3258864 
0.6479231 0.3520769 
0.6353636 0.3646364 
0.5737149 0.4262851 
0.6841428 0.3158572 
0.6545243 0.3454757 
0.7920502 0.2079498 
0.7017738 0.2982262 
0.7338885 0.2661115 
0.7257265 0.2742735 
0.7109405 0.2890595 
0.7325355 0.2674645 
0.7495958 0.2504042 
0.5726482 0.4273518 
0.7169461 0.2830539 
0.6701128 0.3298872 
0.752133 0.247867 
0.6066107 0.3933893 
0.6796523 0.3203477 
0.7357943 0.2642057 
0.7314142 0.2685858 
0.6606756 0.3393244 
0.7960264 0.2039736 
0.6650689 0.3349311 
0.6315874 0.3684126 
0.7186135 0.2813865 
0.6690613 0.3309387 
0.6314629 0.3685371 
0.6526065 0.3473935 
0.6502077 0.3497923 
0.7151814 0.2848186 
0.6687085 0.3312915 
0.6922248 0.3077752 
0.7001161 0.2998839 
0.6559906 0.3440094 
0.6691505 0.3308495 
0.7575639 0.2424361 
0.6759113 0.3240887 
0.7204503 0.2795497 
0.6839533 0.3160467 
0.6279842 0.3720158 
0.6728195 0.3271805 
0.6886833 0.3113167 
0.7864024 0.2135976 
0.7188828 0.2811172 
0.6261173 0.3738827 
0.6453686 0.3546314 
0.6966147 0.3033853 
0.7272383 0.2727617 
0.6873604 0.3126396 
0.6389129 0.3610871 
0.6405335 0.3594665 
0.7690498 0.2309502 
0.6951833 0.3048167 
0.7476033 0.2523967 
0.7349213 0.2650787 
0.6991992 0.3008008 
0.7224134 0.2775866 
0.7104977 0.2895023 
0.6749403 0.3250597 
0.6707244 0.3292756 
0.6843859 0.3156141 
0.6905726 0.3094274 
0.7254311 0.2745689 
0.6698627 0.3301373 
0.6713029 0.3286971 
0.7095797 0.2904203 
0.6005275 0.3994725 
0.6231797 0.3768203 
0.6883431 0.3116569 
0.673496 0.326504 
0.6699998 0.3300002 
0.635854 0.364146 
0.660557 0.339443 
0.6907252 0.3092748 
0.5841528 0.4158472 
0.7061735 0.2938265 
0.6784189 0.3215811 
0.7385536 0.2614464 
0.73195 0.26805 
0.6962254 0.3037746 
0.752391 0.247609 
0.6660252 0.3339748 
0.7851855 0.2148145 
0.6228852 0.3771148 
0.6751858 0.3248142 
0.6216931 0.3783069 
0.6901542 0.3098458 
0.7460849 0.2539151 
0.6784306 0.3215694 
0.759326 0.240674 
0.7316109 0.2683891 
0.6246766 0.3753234 
0.7465162 0.2534838 
0.6753622 0.3246378 
0.7024034 0.2975966 
0.7282942 0.2717058 
0.6674344 0.3325656 
0.7257658 0.2742342 
0.724164 0.275836 
0.672437 0.327563 
0.7486657 0.2513343 
0.7296816 0.2703184 
0.7134447 0.2865553 
0.6115681 0.3884319 
0.790829 0.209171 
0.6978473 0.3021527 
0.7651062 0.2348938 
0.7526154 0.2473846 
0.6899239 0.3100761 
0.6284516 0.3715484 
0.7442303 0.2557697 
0.6495802 0.3504198 
0.7719131 0.2280869 
0.7183546 0.2816454 
0.6940306 0.3059694 
0.6969172 0.3030828 
0.7444392 0.2555608 
0.6972975 0.3027025 
0.7352364 0.2647636 
0.6946698 0.3053302 
0.6241166 0.3758834 
0.7522017 0.2477983 
0.6785169 0.3214831 
0.7192098 0.2807902 
0.6541474 0.3458526 
0.720287 0.279713 
0.6752062 0.3247938 
0.7145787 0.2854213 
0.6608214 0.3391786 
0.7027171 0.2972829 
0.7388621 0.2611379 
0.6955657 0.3044343 
0.6824642 0.3175358 
0.6444932 0.3555068 
0.6639255 0.3360745 
0.6815939 0.3184061 
0.6384635 0.3615365 
0.6660174 0.3339826 
0.7415951 0.2584049 
0.7074405 0.2925595 
0.6624642 0.3375358 
0.6838462 0.3161538 
0.6465301 0.3534699 
0.6539957 0.3460043 
0.6465897 0.3534103 
0.7353256 0.2646744 
0.6948179 0.3051821 
0.7492645 0.2507355 
0.6809416 0.3190584 
0.7014031 0.2985969 
0.6765379 0.3234621 
0.735717 0.264283 
0.6537372 0.3462628 
0.6041835 0.3958165 
0.6423581 0.3576419 
0.6606757 0.3393243 
0.696785 0.303215 
0.717106 0.282894 
0.6631696 0.3368304 
0.6564708 0.3435292 
0.7049481 0.2950519 
0.624298 0.375702 
0.6751664 0.3248336 
0.6478617 0.3521383 
0.686036 0.313964 
0.5712696 0.4287304 
0.7351852 0.2648148 
0.7665234 0.2334766 
0.711199 0.288801 
0.6660951 0.3339049 
0.6467067 0.3532933 
0.7255982 0.2744018 
0.5916441 0.4083559 
0.6686363 0.3313637 
0.6528182 0.3471818 
0.5908701 0.4091299 
0.7542216 0.2457784 
0.7558736 0.2441264 
0.691775 0.308225 
0.6583648 0.3416352 
0.7405098 0.2594902 
0.7027683 0.2972317 
0.6822221 0.3177779 
0.7211452 0.2788548 
0.74458 0.25542 
0.6765571 0.3234429 
0.6830022 0.3169978 
0.6142999 0.3857001 
0.6666399 0.3333601 
0.612855 0.387145 
0.6446271 0.3553729 
0.6948002 0.3051998 
0.6780477 0.3219523 
0.6392057 0.3607943 
0.7057618 0.2942382 
0.7430311 0.2569689 
0.694871 0.305129 
0.7333572 0.2666428 
0.605966 0.394034 
0.6684323 0.3315677 
0.6242023 0.3757977 
0.6555577 0.3444423 
0.7599385 0.2400615 
0.6967117 0.3032883 
0.7121473 0.2878527 
0.6770678 0.3229322 
0.639345 0.360655 
0.6760435 0.3239565 
0.7642623 0.2357377 
0.6849589 0.3150411 
0.8119527 0.1880473 
0.6763453 0.3236547 
0.6525564 0.3474436 
0.6857655 0.3142345 
0.6159366 0.3840634 
0.6949288 0.3050712 
0.6618887 0.3381113 
0.7129685 0.2870315 
0.7313112 0.2686888 
0.7089855 0.2910145 
0.743252 0.256748 
0.5906517 0.4093483 
0.6344347 0.3655653 
0.7268173 0.2731827 
0.693421 0.306579 
0.7335411 0.2664589 
0.6921539 0.3078461 
0.7322817 0.2677183 
0.6888783 0.3111217 
0.7536786 0.2463214 
0.7025536 0.2974464 
0.688751 0.311249 
0.7282333 0.2717667 
0.7057888 0.2942112 
0.6488242 0.3511758 
0.6399664 0.3600336 
0.6908778 0.3091222 
0.6767428 0.3232572 
0.640723 0.359277 
0.7351324 0.2648676 
0.6713872 0.3286128 
0.7001302 0.2998698 
0.6379486 0.3620514 
0.729281 0.270719 
0.713735 0.286265 
0.6743404 0.3256596 
0.6303471 0.3696529 
0.7040795 0.2959205 
0.674836 0.325164 
0.6771817 0.3228183 
0.6241624 0.3758376 
0.6684624 0.3315376 
0.6343712 0.3656288 
0.6916833 0.3083167 
0.6835963 0.3164037 
0.5990447 0.4009553 
0.7265092 0.2734908 
0.6914818 0.3085182 
0.6503818 0.3496182 
0.6432179 0.3567821 
0.6516447 0.3483553 
0.6819144 0.3180856 
0.7007526 0.2992474 
0.7117794 0.2882206 
0.7274238 0.2725762 
0.7604458 0.2395542 
0.7199611 0.2800389 
0.7072086 0.2927914 
0.6445631 0.3554369 
0.6858922 0.3141078 
0.6628873 0.3371127 
0.6728197 0.3271803 
0.7275338 0.2724662 
0.7044442 0.2955558 
0.6985896 0.3014104 
0.7646226 0.2353774 
0.675622 0.324378 
0.6435012 0.3564988 
0.7742235 0.2257765 
0.6525106 0.3474894 
0.6936722 0.3063278 
0.6601973 0.3398027 
0.7094312 0.2905688 
0.7153385 0.2846615 
0.6271326 0.3728674 
0.7492142 0.2507858 
0.6963383 0.3036617 
0.7124645 0.2875355 
0.6558657 0.3441343 
0.7311641 0.2688359 
0.6787671 0.3212329 
0.7903777 0.2096223 
0.6432821 0.3567179 
0.7480626 0.2519374 
0.619576 0.380424 
0.6295352 0.3704648 
0.6513728 0.3486272 
0.6726174 0.3273826 
0.7571925 0.2428075 
0.7252928 0.2747072 
0.6969235 0.3030765 
0.6417096 0.3582904 
0.7421166 0.2578834 
0.6542006 0.3457994 
0.6713082 0.3286918 
0.656478 0.343522 
0.7461126 0.2538874 
0.7013138 0.2986862 
0.7231581 0.2768419 
0.6788606 0.3211394 
0.6742469 0.3257531 
0.701234 0.298766 
0.7195173 0.2804827 
0.7260789 0.2739211 
0.7359163 0.2640837 
0.6925705 0.3074295 
0.6683541 0.3316459 
0.6948401 0.3051599 
0.7006071 0.2993929 
0.6469135 0.3530865 
0.6473371 0.3526629 
0.7026961 0.2973039 
