nu alpha 
9.603391 0.1923016 
26.75332 0.08296172 
7.820521 0.1241193 
3.006174 0.4148364 
18.11887 0.04555165 
65.58268 0.05249854 
3.799339 0.3442768 
33.0691 0.04612669 
6.920561 0.1592853 
5.986482 0.1352915 
3.08116 0.0751476 
21.27204 0.03144693 
6.13475 0.1698496 
5.143663 0.05929305 
15.13134 0.02155458 
6.728056 0.3879659 
41.11047 0.02064568 
18.12407 0.02320214 
8.961455 0.2446131 
69.98197 0.06589133 
30.3962 0.02660633 
5.908662 0.1531119 
21.20656 0.05777503 
22.89978 0.07649404 
8.623951 0.1084053 
3.09246 0.1621763 
35.92451 0.1911309 
2.995518 0.07653785 
4.222434 0.1634517 
10.75277 0.2607388 
9.00467 0.1100133 
20.3286 0.2183527 
49.04341 0.02090071 
7.657116 0.2613906 
6.152524 0.3209294 
10.62659 0.4758356 
15.63318 0.1228778 
21.1019 0.03446075 
11.74186 0.3341078 
10.06735 0.2309725 
7.042349 0.2843615 
50.33248 0.02772907 
90.90247 0.02910939 
17.73419 0.09970674 
12.23754 0.05699413 
13.98165 0.06871185 
28.48354 0.02527925 
6.305807 0.4476481 
3.864172 0.3090504 
7.712827 0.08162408 
3.932714 0.2330198 
2.775974 0.2918925 
6.706461 0.1306764 
29.66134 0.1132909 
7.162773 0.3413397 
16.36106 0.09062594 
9.080144 0.3494798 
10.12532 0.04861691 
16.36085 0.06582616 
4.098923 0.4305003 
15.77754 0.1089934 
93.30551 0.045515 
7.602723 0.4915696 
5.89803 0.08985207 
12.27173 0.1183215 
20.19292 0.02359037 
136.5624 0.02699436 
78.11158 0.03496519 
21.33164 0.0405376 
7.107962 0.1999595 
3.379729 0.4251743 
16.4556 0.08274926 
9.954033 0.1741337 
18.327 0.14074 
7.799993 0.201921 
10.65676 0.3981668 
10.59519 0.3610235 
19.9339 0.1273634 
5.573035 0.1782765 
11.24286 0.09580675 
4.829887 0.3239581 
14.29507 0.1415168 
3.873818 0.287154 
7.018429 0.2532752 
7.375057 0.3850794 
6.218997 0.4553522 
7.950218 0.3238047 
15.24839 0.05746257 
4.341999 0.2206084 
10.55765 0.2534087 
117.6169 0.03053015 
11.92025 0.2180541 
3.544091 0.4129573 
4.089174 0.1630118 
16.94657 0.05342991 
2.622134 0.4228061 
3.212189 0.1947294 
11.69315 0.06299614 
3.444083 0.2899624 
5.414086 0.201565 
7.251708 0.1765173 
9.954311 0.05504504 
12.28129 0.07031203 
16.61459 0.3566237 
17.81093 0.04530492 
5.301195 0.1481026 
3.204086 0.1986836 
7.704705 0.05276558 
13.19453 0.09121817 
31.46607 0.02514143 
35.35834 0.05440452 
18.71442 0.04468749 
8.313093 0.283554 
7.447688 0.391858 
4.344448 0.1269479 
8.925307 0.4843045 
17.50972 0.1536393 
9.625452 0.2366365 
8.097989 0.3844786 
13.29193 0.1852854 
13.20183 0.1081524 
10.64084 0.1525514 
18.87466 0.2061902 
7.19076 0.05066744 
6.412661 0.1932479 
7.740685 0.1020077 
48.06121 0.02740237 
7.883746 0.1444144 
19.73649 0.05075342 
23.1083 0.1155156 
8.144111 0.1339289 
35.04302 0.03794065 
19.16211 0.3113213 
39.06995 0.03280978 
12.51777 0.1351115 
6.159728 0.110814 
9.837939 0.04558168 
13.64175 0.06716786 
8.433033 0.2218869 
21.8318 0.1766605 
14.34347 0.0977733 
24.46575 0.1084652 
6.403982 0.3678156 
10.36136 0.2436305 
5.360713 0.1533735 
30.74121 0.08930729 
5.782125 0.2771525 
4.789051 0.2659633 
8.414683 0.07285763 
6.932056 0.3683047 
3.702704 0.08801824 
2.835547 0.2324508 
12.36855 0.06728482 
47.02187 0.02850128 
9.913175 0.2795769 
4.581768 0.3505308 
4.096533 0.2649859 
2.478437 0.4354458 
6.013369 0.1914184 
7.682992 0.4518774 
3.638361 0.2965372 
6.690549 0.2572082 
12.78586 0.1514603 
6.618144 0.2034662 
4.746107 0.07236848 
20.1324 0.05016532 
8.109339 0.185656 
19.82049 0.0398858 
18.69937 0.07428879 
4.476076 0.4335161 
4.62353 0.428001 
