tau2_1 tau2_2 tau2_3 
0.002294002 0.01407542 167682.1 
0.003448965 0.01949538 2.519024 
0.002861844 0.01400048 0.0385083 
0.002769166 0.01058364 438.3888 
0.003475533 0.02218246 236426 
0.003019515 0.03319218 0.1338319 
0.003640175 0.01010662 1041585101 
0.003331113 0.01705923 2.193194 
0.002695293 0.009533819 362.1022 
0.003502172 0.008429112 33466.49 
0.002575228 0.004716617 1878.035 
0.00246452 0.01328324 1.39097 
0.003066535 0.008448024 89.64872 
0.002777414 0.006049981 0.2018689 
0.002375398 0.01412122 71260.25 
0.003101205 0.008812522 8.026929 
0.004349739 0.01912336 2.459961 
0.003631156 0.02237365 0.1971516 
0.002719936 0.01551637 40.72896 
0.003310482 0.0137507 64.57857 
0.0035007 0.01371402 1.475265 
0.002951794 0.01230564 5802857 
0.00367191 0.01760113 0.1306864 
0.003269725 0.02792856 3.118126 
0.002854848 0.02546471 0.5150908 
0.002319151 0.003850704 52207.3 
0.004037439 0.01519712 6.100058e+14 
0.002362811 0.004568131 7.744681 
0.002484773 0.007020724 5422.759 
0.003204143 0.01866391 2868122 
0.002906555 0.009376317 3.533496 
0.003167627 0.02431408 8.512523e+13 
0.002744547 0.004932471 0.1895474 
0.002699978 0.01238507 67.61896 
0.002515445 0.009559634 2338.979 
0.003560244 0.0175281 58.95704 
0.004031642 0.01621086 56.85923 
0.002605758 0.01199025 483.1179 
0.003108711 0.0126023 0.6704352 
0.003305337 0.02039494 735.4632 
0.002730483 0.01621845 0.03240539 
0.004222118 0.009937426 119.544 
0.003322813 0.01595014 167446306 
0.003027849 0.02155032 12.22034 
0.003012439 0.009377061 0.5675496 
0.002973445 0.01831047 608752310 
0.00325404 0.01512037 0.06124653 
0.002924616 0.01377394 0.09590013 
0.002836401 0.006904806 1299.105 
0.002590877 0.007415733 172.784 
0.00306934 0.008151234 7389992083 
0.002094056 0.004732982 84153.33 
0.002535662 0.01387426 8.484341e+12 
0.002888508 0.01342887 246.958 
0.002927449 0.005650612 0.0545013 
0.003044649 0.01131584 0.07330552 
0.003987712 0.006514871 119799199 
0.002526491 0.02032207 78271.73 
0.004843351 0.0150111 137298.5 
0.004456076 0.01290919 478.4546 
0.004063977 0.01943674 982633993 
0.003213819 0.01492238 888069.5 
0.003634371 0.01324569 4.791722 
0.004036407 0.00584408 71.92102 
0.002876289 0.01182738 127202.3 
0.003772313 0.02163913 1059.052 
0.003034857 0.02203745 2.512206e+14 
0.004282468 0.01412424 388.3593 
0.003196723 0.02418606 2.112094e+15 
0.003405058 0.004681091 1.232135 
0.003104952 0.003780521 773.4126 
0.002972905 0.01097042 10219.51 
0.003412401 0.01469785 0.3736819 
0.003544795 0.02119675 89037967 
0.002408641 0.02362979 1.71644 
0.003064457 0.01848411 1051.199 
0.002934081 0.01481693 11029721 
0.002718037 0.02147056 30877.25 
0.003214848 0.01658282 0.3498887 
0.003022866 0.01600282 128.8739 
0.00248623 0.005236771 893.722 
0.003626712 0.01694297 0.08387 
0.002888662 0.008428718 8.137603 
0.003613609 0.01090251 0.08819279 
0.003055634 0.006179615 6882.961 
0.004046809 0.01264672 10.03746 
0.003468955 0.009302972 56.03472 
0.003907596 0.009169996 16.73682 
0.003637595 0.004681524 0.08462027 
0.003268236 0.01274835 14.06989 
0.003065573 0.03226428 246117514 
0.00324106 0.02842057 460.8389 
0.003551766 0.01392862 8.650449 
0.002510499 0.01059814 2.598173e+16 
0.003123879 0.02974351 4.376837 
0.002969321 0.005466184 366.2294 
0.003028634 0.005500072 382.6202 
0.002585079 0.01009324 4495714 
0.00229438 0.005830243 1072.949 
0.002990398 0.01936095 0.2208303 
0.002715097 0.007778797 0.6219277 
0.002760341 0.01302134 5.717096 
0.002109925 0.01286389 0.6888606 
0.003078146 0.01382353 2.306518 
0.003304388 0.0184835 8297.268 
0.002817258 0.006023623 719103.4 
0.003879618 0.005485866 320.6134 
0.003036752 0.00908095 75.36194 
0.002291545 0.01188564 209.4882 
0.003618006 0.01479067 9.525088 
0.002713643 0.02302922 0.08365251 
0.00300752 0.02929882 2.209252 
0.0023496 0.01385411 0.4021486 
0.003476488 0.01658544 10.6076 
0.00467977 0.01142377 14579.3 
0.002548317 0.0126395 28489.14 
0.003456961 0.01524868 31862.8 
0.002954127 0.006401897 0.03010919 
0.002802594 0.007846512 3955.7 
0.002780328 0.01060453 1895.021 
0.002801652 0.02311117 1135.145 
0.003283781 0.01740711 3.099809 
0.003032411 0.008526865 1.69078 
0.003517568 0.01971811 671.1969 
0.003092248 0.01246783 7.587567 
0.002878422 0.01599152 327.3251 
0.00404196 0.01450141 16178.86 
