"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-13.32114 -7.102269 -0.09879013 3.885362
-13.8436 -5.155691 -0.007919629 3.988547
-13.27887 -4.333178 -0.07957199 3.993711
-18.12682 -4.082835 0.4211259 3.996237
-17.55678 -4.936765 0.04652036 3.947613
-12.18837 -8.694263 -0.1869276 3.972956
-17.8768 -6.272995 0.7019863 3.986614
-12.14916 -6.18049 -0.0858832 3.949172
-13.2708 -5.216834 0.03045097 3.964191
-16.82216 -4.279766 1.122177 3.997887
-14.06407 -7.224583 0.1596962 3.946543
-14.45697 -5.998108 -0.01073683 4.026726
-11.9172 -4.558675 -0.09862823 3.933886
-11.32067 -5.514724 0.03579549 4.015532
-12.23492 -5.04227 0.1511516 3.950628
-12.36653 -5.189522 0.2208277 4.044797
-14.68037 -5.069048 0.5090386 3.893835
-13.15232 -4.920794 0.154126 3.889725
-11.59164 -3.817002 -0.03907552 3.982328
-12.53096 -4.970288 0.15486 3.939346
-12.02427 -5.450733 0.08500897 3.921362
-11.57429 -5.534433 -0.01347831 3.965959
-14.16884 -6.164342 0.03539982 3.976305
-17.53999 -3.945525 0.08486904 3.971714
-152.8369 -4.650579 12.87025 3.992351
-12.93747 -5.283139 -0.3205072 4.005106
-12.33459 -5.35822 0.1289195 3.9497
-11.31736 -6.56735 0.2026383 4.021868
-15.57538 -5.2266 0.7669447 4.007994
-11.15131 -5.364926 -0.1219182 3.981701
-17.46201 -5.058403 0.6358855 3.946196
-12.4618 -5.170476 0.4116773 3.975169
-13.08039 -5.760515 -0.06607984 3.911691
-11.67801 -6.087216 -0.07131632 3.973979
-11.3849 -5.139687 0.02625711 3.983367
-10.39503 -4.790738 -0.1590094 4.028672
-13.51679 -4.118569 0.4963594 3.917292
-11.75108 -5.63498 0.2955461 4.004104
-8.588757 -7.384684 -0.2188499 3.9762
-14.1569 -7.220679 0.4424818 3.946433
-19.05002 -6.017734 0.1952897 3.987515
-14.05251 -3.918999 0.1085947 4.01949
-11.90323 -5.029277 -0.1874015 3.936563
-14.32117 -3.403643 0.04445578 3.97929
-14.40178 -4.25854 -0.2346601 3.903616
-14.11572 -3.43969 -0.162852 3.978253
-13.51887 -4.661915 -0.1375135 3.898784
-9.666451 -6.541038 -0.0001043966 3.940434
-12.34451 -4.69292 0.3856688 3.991439
-9.768264 -6.044032 -0.1188508 3.936804
-5.292815 -12.66107 -0.1925033 3.981502
-12.95622 -8.809215 -0.2136427 3.921708
-8.842288 -9.558389 -0.1749553 3.974078
-12.0544 -4.714576 0.3822018 3.998619
-14.47983 -6.179928 0.8759285 3.996845
-13.20176 -6.685883 -0.1292276 3.966359
-14.81598 -5.794123 -0.1012133 3.998533
-13.89753 -6.387217 0.06130124 3.943051
-12.00191 -6.44488 0.1538402 3.997255
-10.78626 -8.175461 0.07363539 3.959969
-12.10907 -2.852232 0.1560646 3.969336
-11.25628 -7.020742 -0.07174276 3.957013
-11.21853 -7.380962 -0.1676511 3.951562
-12.97667 -4.17318 -0.05853805 3.99721
-12.28381 -5.214741 -0.09800678 3.976777
-12.86705 -6.382352 -0.2169018 3.995204
-17.15067 -7.534204 -0.08709634 3.884839
-13.09901 -4.703991 -0.1020336 3.969894
-26.53189 -6.710971 1.825893 4.025319
-12.05057 -4.540773 -0.2252818 3.987266
-14.24632 -5.045661 0.1114649 4.004946
-10.70464 -4.210856 0.5472205 3.92367
-13.13069 -5.566262 0.4595706 3.996845
-13.49375 -4.841913 0.5141647 3.960521
-14.99675 -5.804992 0.8439197 3.992603
-12.91308 -7.540536 0.1350723 3.963329
-16.71043 -4.963448 0.3378036 4.014491
-14.64807 -5.351799 -0.05762797 3.994464
-8.15392 -9.913655 0.4922294 3.98562
-16.86679 -5.520047 0.09491709 3.993716
-9.69539 -6.858105 -0.2482324 3.958038
-10.32427 -8.797212 -0.02658358 3.924042
-13.39791 -6.79701 0.007430387 3.927792
-11.70466 -3.899364 -0.0593935 4.002165
-11.96878 -3.290706 0.02946399 3.917248
-12.6382 -5.6816 -0.0210015 3.928912
-15.68124 -4.978443 -0.06280434 4.067406
-13.92485 -4.248908 -0.05551993 4.041514
-14.13714 -7.345879 0.02141886 3.904773
-13.40404 -6.111919 -0.1183634 3.99647
-11.23701 -4.805033 -0.0744838 3.903974
-13.99395 -4.690661 0.3961065 3.989456
-17.59118 -5.069493 0.2603081 3.970182
-12.53056 -5.440768 -0.08217724 4.014265
-15.19326 -6.729616 0.2155793 3.978899
-11.19015 -5.056125 -0.194122 3.998827
-15.83757 -4.746229 0.1405872 4.01005
-14.0087 -5.219369 0.108748 4.020286
-14.62848 -4.990697 0.06266193 3.921261
-14.42636 -4.82056 0.5683811 4.06838
-11.5266 -5.212855 0.254789 3.977759
-11.37534 -5.015851 0.04298971 3.991938
-11.20145 -5.626149 0.0190211 3.987912
-13.83747 -5.550132 0.0174653 3.936588
-14.6508 -5.043074 -0.1724419 3.995446
-11.00641 -4.729841 0.3080314 3.937026
-12.25984 -3.901642 0.1229572 3.874622
-12.98684 -4.253756 0.02682959 4.010959
-15.04449 -6.578169 0.5190922 3.953311
-12.28852 -5.24593 0.210186 3.946318
-10.97767 -6.287457 0.1099305 4.030006
-10.84023 -5.557944 -0.01303392 3.922012
-13.70196 -4.837267 0.247225 4.009558
-11.32612 -5.797073 0.2345732 3.918591
-11.43925 -5.753165 -0.09807279 3.927255
-10.92721 -5.022203 0.1065933 3.982123
-11.78947 -4.262828 0.1314189 3.965645
-12.97564 -5.586979 0.2764883 4.069102
-13.48937 -4.840488 0.08462266 3.932764
-13.01119 -4.072507 -0.1237826 3.956593
-12.79249 -5.250283 -0.03493464 3.920923
-32.26592 -4.306699 3.224787 3.96548
-15.69009 -4.753036 0.5135716 3.967043
-13.66159 -4.172707 0.1973237 3.985146
-17.08882 -5.986314 0.9394124 3.941122
-15.84753 -4.072376 -0.0614011 3.957677
-16.69842 -7.32839 0.3343868 3.948135
-14.08287 -4.575414 0.0002898018 4.005157
-10.52365 -7.415037 0.006132688 3.98339
-13.47015 -7.884565 0.1320104 3.97403
-10.85674 -6.622819 -0.008963332 4.009294
-11.52267 -4.975431 0.02409153 3.963903
-10.23458 -5.683567 0.1641892 3.919234
-13.66219 -5.339136 0.5113798 3.987797
-11.56289 -5.720701 -0.111949 4.007479
-27.54824 -4.955979 4.004039 3.918136
-10.45229 -6.006959 -0.2145006 3.923682
-13.7483 -4.244961 0.2576635 3.938179
-14.38321 -6.169964 0.6326589 3.985213
-42.22821 -5.46635 9.724989 3.955002
-11.54875 -5.344502 -0.1992951 4.007424
-16.49779 -5.267695 0.02499512 3.95011
-15.84566 -4.922314 0.2509849 3.949051
-11.6954 -3.971343 -0.1953479 3.930065
-13.67382 -5.521207 0.07583344 4.007205
-43.98009 -7.060775 3.198916 3.971299
-14.61218 -5.06007 -0.03905697 4.015152
-11.24731 -5.701073 0.3588552 3.903064
-14.85233 -3.195904 0.7587053 3.999203
-11.90455 -5.659797 0.01674228 3.994048
-13.26821 -5.261438 0.05490016 3.96154
-11.35922 -4.914557 -0.1315214 3.946746
-16.7739 -4.979956 0.2067292 3.919602
-12.13199 -5.095127 -0.0524062 3.929335
-13.11018 -5.599808 -0.0461085 3.89646
-11.6173 -5.571201 -0.1876003 3.965711
-10.8147 -6.317188 -0.2081961 3.974459
-18.81675 -3.901057 0.5217843 3.909737
-14.59571 -4.624476 -0.119672 3.99441
-17.43716 -5.880082 1.44381 4.02541
-14.62414 -3.577044 0.04868462 3.884659
-12.02367 -5.065323 -0.08454815 3.923097
-13.35856 -5.732376 0.2227721 3.94543
-12.75826 -5.568714 -0.06007463 4.00274
-15.80892 -4.805823 0.3603361 3.962897
-13.00929 -4.869487 0.03397302 3.974788
-15.30248 -5.238903 -0.075218 3.968865
-21.39587 -4.563129 0.5803427 3.923478
-14.03923 -5.58074 0.2167236 3.913159
-12.98091 -5.195247 -0.1808977 3.984032
-8.740656 -6.526717 4.329556 3.978781
-10.23886 -6.023332 -0.1552199 4.031065
-13.26983 -4.947734 0.6268823 3.976456
-24.93459 -6.576117 2.083582 3.972778
-13.69579 -8.736755 0.5567653 4.048159
-14.29107 -3.249562 0.05771744 3.987692
-13.43772 -5.34841 -0.04928603 3.999007
-18.35951 -6.507729 0.4564094 3.938906
-20.4544 -4.598039 0.1706022 3.939948
-33.22326 -5.194412 8.00063 3.936284
-14.15239 -2.670919 -0.2064336 3.893044
-12.40169 -5.915601 -0.1308977 3.937796
-13.19929 -5.341643 -0.08274272 3.924043
-14.39911 -4.06089 -0.003789791 3.915683
-14.83649 -6.88867 0.4735572 3.956601
-9.001929 -4.327484 0.3344436 3.841879
-17.77176 -5.923606 0.06272067 4.006169
-17.11835 -5.471771 0.09443137 4.014287
-12.70118 -5.079093 0.006163356 3.95662
-16.72022 -6.182883 0.2151181 3.953189
-11.66439 -8.195266 -0.2270718 3.909058
-13.09031 -3.793836 -0.01744564 3.974193
-12.60483 -6.509066 0.5133529 4.023833
-15.08754 -4.610917 1.543283 3.974964
-10.99921 -4.747645 -0.02012648 3.858783
-11.05675 -4.364601 0.0780809 3.952442
-11.57501 -4.681202 -0.07375525 3.963157
-18.48536 -4.591186 0.9491497 3.934419
-12.12504 -6.450016 0.153249 3.989741
-12.58617 -6.167223 -0.08316911 3.968896
-14.54027 -4.694502 -0.03882858 3.998111
-12.52561 -4.961503 -0.1984924 4.086692
-13.49787 -4.956691 0.01641506 3.924703
-18.16672 -5.473096 1.046305 3.974068
-12.55683 -5.039612 0.3670493 3.91013
-15.57702 -6.668542 0.4878461 4.009788
-23.32051 -5.070498 1.486003 3.932955
-11.91447 -4.74039 -0.1365619 4.005659
-17.1512 -4.881041 0.8126914 4.023644
-13.51238 -5.011775 0.04466348 3.992723
-9.220376 -9.22492 -0.1049925 4.004039
-11.18189 -7.997857 0.3516413 4.013104
-13.12331 -4.767094 0.1933592 3.914253
-11.42916 -12.08199 -0.09382222 4.014878
