"u.bar" "t.bar"
1.045442 1.310361
1.097498 0.9759714
0.9603113 1.00352
1.120043 0.9654414
0.9982808 1.134532
0.9888923 1.108836
1.163929 1.072664
1.012414 1.222763
1.132332 1.336173
1.074583 1.215264
1.080132 1.256997
1.163316 1.163613
1.015664 1.365771
1.137913 1.502786
0.9683252 1.738342
0.9719608 1.317246
1.200396 1.096239
1.024563 1.153876
1.005321 1.131587
0.9986072 1.048273
0.921118 1.061292
0.9740838 0.9991219
1.135545 1.027529
1.15714 1.172447
1.284711 1.344628
0.8812963 1.456298
1.023614 1.470386
1.08395 1.415361
0.988348 1.447372
0.9568795 1.320484
1.033954 1.423144
1.096694 1.330293
0.9372786 1.423842
0.988186 1.105673
0.9803326 1.141829
1.039329 1.13963
0.9908405 1.462266
1.126258 1.462927
1.074796 1.220446
1.039498 1.710541
1.124585 1.24447
1.227203 1.409323
0.9274009 1.59462
1.0357 1.23729
1.038532 1.24409
1.009357 1.24771
0.9654419 1.351183
1.080597 1.294274
1.065028 1.230756
0.944171 0.9713362
0.9396552 0.9452328
0.9554888 1.001116
1.106806 1.081023
0.9295806 1.691522
0.9776899 1.437148
1.09177 1.220527
0.8936562 1.482304
1.034982 1.128627
1.153145 1.272331
1.131143 1.210647
1.050577 1.30396
1.000847 1.140272
1.003184 1.225023
0.7726918 1.585872
0.9229895 1.850206
1.085312 1.220144
0.9810148 1.382456
1.069745 1.707688
0.9638344 1.847447
0.8309785 2.040305
1.114726 1.603039
1.136135 1.82788
0.9871416 1.680132
1.173905 1.690604
1.120485 1.765249
0.8797515 1.549849
0.9902876 1.627929
0.9936985 1.413968
1.038929 1.601985
1.195356 1.264733
0.9455162 1.201314
1.082529 1.140491
1.082015 1.070126
1.042436 1.280928
0.9747265 1.31971
1.033191 1.272003
1.091597 1.158994
1.079558 1.097138
0.8073579 1.363463
0.9873358 1.222907
0.9410028 1.175824
0.9796614 1.411837
1.047468 1.60081
1.093027 1.309222
1.055614 1.490605
0.8255536 1.649929
1.091471 1.587543
1.0355 1.35018
0.9135048 1.321389
1.124664 1.579882
1.067662 1.163218
0.9172671 0.9731759
1.150381 1.117327
1.178157 1.15349
1.069176 1.062156
0.947753 1.396744
0.8800821 1.455792
1.153235 1.551114
1.1849 1.325176
1.04872 1.627664
0.8433836 1.65447
0.9811942 1.705749
1.145858 1.527347
0.964018 1.237434
1.05029 1.232404
0.948157 1.14014
1.056637 1.274926
1.065306 1.11217
1.077082 1.101986
1.030094 1.182219
1.10104 1.349059
1.067405 1.417244
1.314171 1.405053
1.06683 1.559851
1.057562 1.461365
1.051784 1.337073
0.9570016 0.983159
1.018247 0.8502281
0.9462676 1.035444
0.8869074 1.148803
0.994394 1.384032
0.9652097 1.398039
1.085363 1.530012
1.035631 1.582992
1.063323 1.480864
1.221021 1.569367
0.8127862 1.934292
0.9222412 1.935811
0.8498112 2.006058
0.8713512 1.946963
0.9843544 1.920577
0.9453941 1.589511
0.9817938 1.4462
1.099187 1.525636
0.9155726 1.568777
0.9252089 1.993488
0.9430213 2.06336
0.9174046 2.304299
0.9251818 1.998464
1.094719 1.884364
0.9855618 1.944365
0.9813643 2.278142
0.9910633 1.870044
0.8612565 1.740494
0.9915277 1.419497
0.9122439 1.355485
0.8695713 1.562034
0.9811314 1.388355
0.9192541 1.516804
0.8615043 1.465963
0.9862514 1.422208
1.049768 1.508861
1.094299 1.24857
0.8924533 1.599104
1.103406 1.377317
0.9283586 1.447247
1.250911 1.658591
1.085126 1.592051
1.068656 1.473711
1.139696 1.658921
1.161348 1.883949
0.8417571 2.401678
0.8304513 2.367676
1.073357 1.89267
1.042738 2.290678
0.6974886 2.184321
1.168159 2.138684
1.042047 1.57372
1.100004 1.958676
1.148156 2.108023
0.9181177 1.520865
0.9419164 1.323932
0.9777835 1.117058
1.019478 1.024891
1.173289 0.9325385
1.007131 1.298876
0.9379402 1.165291
1.149913 1.102813
1.067906 1.099821
1.155512 1.286997
0.9248046 1.227248
1.088259 1.16559
1.193787 1.212029
1.069537 1.344246
1.10907 1.271505
1.059744 1.344697
1.059181 1.502855
1.158059 1.482912
1.106196 1.48608
1.029027 1.38842
0.9551087 1.4868
0.904363 1.43775
0.9381905 1.35452
0.9855617 1.411461
1.203183 1.586573
0.9372897 1.548219
0.9202309 1.842364
0.879774 1.763666
0.9794247 1.574462
0.9424401 1.79111
0.9663133 1.181624
0.9184614 1.523183
0.9571105 1.650146
1.010242 1.611469
1.076887 1.631172
0.9413463 1.95888
0.8951352 1.770604
0.9955142 1.683472
0.8172286 1.447232
1.286051 1.369245
0.965112 1.732236
0.940862 1.670027
1.095227 1.481556
0.9847612 1.507262
0.8979327 1.638384
1.119608 1.863625
1.225081 1.554542
0.968146 1.768351
1.019203 2.099209
0.8369457 1.865859
0.9918876 3.260789
1.106794 1.478572
0.9107465 1.448138
1.073378 1.475896
0.9474983 1.728254
0.8977091 1.693862
0.9176823 2.046935
0.9417864 2.767648
0.8927691 2.192576
0.8457606 2.467339
0.7219607 2.245978
0.8093376 2.717899
0.9604313 2.826372
0.960161 1.580639
1.09945 1.489091
1.074079 1.810126
1.120563 1.228723
1.066213 1.728724
0.9482679 1.436049
1.003009 1.385291
0.9233061 1.751226
1.022687 1.644952
0.9747837 2.492596
0.8700756 3.096236
1.040065 2.076602
0.992319 1.549158
0.9830165 1.398674
1.039976 1.4061
1.014717 1.650535
1.06903 1.147859
0.9051555 1.194103
1.068769 1.259723
0.8893523 1.326891
1.064434 1.240199
1.338502 1.264486
0.9576596 1.123279
1.056064 2.234005
1.097129 1.950751
1.08718 1.99105
1.097278 1.569153
0.852382 2.061677
0.7533638 1.934261
0.9457102 1.518543
0.969974 1.159179
0.9979626 1.445164
1.000885 1.301364
1.045851 1.206131
0.9158701 1.150228
0.9055294 1.277619
1.029021 1.458339
0.9122295 1.42857
1.077453 1.507171
1.01959 1.627965
0.9901319 1.370045
0.9998249 1.278108
0.9725468 1.095042
1.169331 1.318804
0.8425121 1.221837
0.8682243 1.320572
1.077908 1.112552
1.064267 1.073864
0.9721899 1.204149
0.9968343 1.355612
0.9042919 1.056394
1.04998 0.9499477
0.9569191 1.007067
1.341343 0.8898008
1.118145 1.11944
0.9779395 1.123932
0.9359282 1.076817
1.006073 1.121593
0.9081258 1.175228
0.9599212 1.319386
1.217212 1.027711
1.130383 0.9826532
0.9657371 0.8131227
1.034972 0.982931
1.045315 0.966523
1.046439 1.055925
0.9651793 1.353399
0.8822746 1.278813
1.021416 1.142742
1.021516 1.251245
0.90277 1.283638
1.056457 1.243832
0.8901777 1.615173
1.050227 1.165687
0.9972326 1.334022
1.093175 1.231928
0.9145782 0.9955816
1.247765 1.13864
0.9824703 1.278481
0.970263 1.331819
1.068951 1.2922
1.063806 1.111357
1.033197 1.045835
0.9770343 1.238937
1.049614 1.084875
1.047442 1.438886
1.040249 1.368015
1.036537 1.339498
0.9787669 1.345235
1.128931 1.11694
1.014033 1.21509
1.102902 1.491901
1.195909 1.366341
0.8681858 1.790646
0.9549827 1.759974
1.259457 1.427293
0.9029361 1.785936
0.9035168 1.147191
1.092939 1.11068
1.244055 1.15791
0.9648548 1.217987
0.8801528 1.506463
0.9682227 1.239477
0.9747554 1.19189
1.053291 1.137797
1.090553 1.163175
0.9866778 1.283689
1.028762 1.037944
1.03482 1.152652
1.092802 1.07254
1.194427 1.336166
0.9696115 1.531015
1.176978 1.45095
1.075078 1.220632
0.961079 1.109611
1.038717 1.108097
0.965084 1.112165
0.9372427 1.39839
1.01647 1.543085
1.044505 1.463425
0.8857893 1.197134
1.138676 1.348786
0.8399219 1.18933
1.331024 1.203596
1.034845 1.529998
0.9165909 1.475844
0.9756366 1.327376
1.07521 1.203217
1.076185 1.098397
0.9621536 1.084596
1.044381 1.186607
0.9522955 0.8888799
1.044114 0.9749322
1.048555 1.140659
0.9158644 1.303849
1.209877 1.386476
1.117318 1.433637
1.068556 1.375038
1.019612 1.719115
0.9563599 1.246
1.120689 1.472779
0.967072 1.373077
0.9774116 1.082847
0.9787756 1.10927
0.9634918 1.070187
1.22361 1.231571
1.081745 1.154144
1.085018 1.003172
1.12612 1.063172
1.020885 1.195157
1.130666 1.27315
1.047366 1.49381
1.116918 1.499527
1.015012 1.376533
0.960066 1.838418
0.9682484 1.307653
1.06323 1.541833
0.8897985 1.525303
0.9057851 1.128577
0.968936 1.350871
0.9966451 1.417181
1.185265 1.235979
0.9453335 1.763441
0.9513831 1.954246
1.041552 1.664183
1.01888 1.861569
0.9558864 1.638929
1.149589 1.591773
0.8557305 1.74509
1.149304 1.639481
1.072855 1.997924
1.056209 1.263493
0.928383 1.269561
1.022389 1.029786
1.096147 1.09188
1.108615 1.279342
1.012151 1.311001
1.04641 1.340775
0.9053028 1.195246
1.206984 1.207824
1.099941 1.161617
