"p_1" "p_2" "p_3" "p_4"
0.1779173 0.761463 0.055212 0.005407692
0.1895507 0.7547086 0.04622226 0.009518481
0.1453071 0.7969408 0.05586535 0.001886733
0.1875603 0.7608666 0.05151917 5.392582e-05
0.1538866 0.7873191 0.05849854 0.0002957966
0.1501719 0.798252 0.05118689 0.0003892013
0.1664508 0.7708806 0.05308815 0.009580374
0.1613353 0.7910995 0.0446052 0.002960084
0.1468259 0.7949006 0.05754879 0.0007247217
0.1581963 0.7940284 0.04654613 0.001229243
0.1356538 0.7911608 0.07102362 0.002161749
0.1759953 0.7861439 0.03395132 0.003909456
0.1599162 0.7748025 0.05747463 0.007806607
0.178187 0.7742225 0.04591779 0.001672666
0.1632583 0.7643942 0.06585767 0.006489813
0.1708654 0.7859891 0.04198192 0.001163609
0.1735312 0.764394 0.05790696 0.004167866
0.1669818 0.7733227 0.05895455 0.0007410312
0.1687128 0.7769616 0.0529981 0.001327469
0.165164 0.7672654 0.0593095 0.008261061
0.1618398 0.7762341 0.060162 0.001764108
0.1674159 0.7762414 0.05140646 0.004936283
0.1824003 0.7661439 0.04970345 0.001752329
0.1801971 0.7568958 0.06224836 0.0006588087
0.1619603 0.7874387 0.04718117 0.003419757
0.1593597 0.7902573 0.04910233 0.001280664
0.1759009 0.779202 0.04300801 0.001889094
0.1719615 0.7828295 0.04520436 4.67449e-06
0.1538064 0.7909548 0.05109005 0.004148733
0.1728362 0.7811856 0.04262889 0.00334936
0.16084 0.7813579 0.04916027 0.00864186
0.1595756 0.7779561 0.05960971 0.002858683
0.1708609 0.770585 0.04884314 0.009710939
0.1831896 0.7648339 0.04952988 0.002446537
0.149655 0.7986448 0.04760979 0.004090468
0.1774432 0.7601411 0.06211742 0.0002983412
0.1580519 0.7668486 0.05728215 0.01781743
0.1652596 0.7799152 0.05039565 0.004429517
0.1434638 0.7992731 0.05658916 0.00067391
0.1425914 0.8051274 0.0517502 0.0005310222
0.152692 0.7872568 0.05300532 0.007045888
0.1397906 0.8032697 0.05636966 0.0005700643
0.1641786 0.7803786 0.05133267 0.004110108
0.1478815 0.7954813 0.05167151 0.004965664
0.1486897 0.80078 0.03651398 0.01401629
0.174616 0.764038 0.0591552 0.00219074
0.178462 0.7658267 0.05240182 0.003309479
0.1748214 0.7696776 0.0516973 0.003803771
0.1591202 0.7808504 0.05810156 0.001927839
0.1439866 0.775595 0.0408253 0.03959313
0.1800655 0.7582755 0.06043824 0.001220745
0.1465334 0.7941792 0.05585057 0.003436853
0.1602917 0.7828052 0.05609817 0.0008049711
0.1638381 0.7839765 0.05118953 0.0009958563
0.1426008 0.7953784 0.05714862 0.004872174
0.1547717 0.7877658 0.05667723 0.0007852543
