"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.2028761 0.01419139 2.874624 0.412256
0.1040082 0.01615982 5.603464 5.454772
0.1307027 0.017804 2.039745 5.540957
0.3442484 0.01332084 2.642687 7.445458
0.4970771 0.0106632 2.59288 29.33494
0.256678 0.01532384 0.2268569 302.7121
0.1110107 0.01301845 2.054775 10.06361
0.1622338 0.02204608 5.023399 0.5177974
0.2839732 0.01252548 4.586054 585.0151
0.495529 0.02211397 6.466625 0.2945511
0.08462153 0.01757684 12.08779 3.709972
0.367507 0.02220137 1.636703 130.0606
0.1333342 0.01329232 3.159902 2.401102
0.2781435 0.009308867 2.434181 452.1576
0.4291311 0.01174421 2.167808 56.42233
0.2868182 0.01109156 6.248472 0.9638078
0.3357539 0.009888688 6.115919 52.88031
0.776744 0.006871952 1.467133 0.920747
0.3070081 0.01177982 0.6431328 55.80267
0.1583681 0.01025955 7.909584 0.3819725
0.3300198 0.01904113 8.078325 1.346559
0.1269332 0.01200625 0.9654899 0.03486188
0.149905 0.01427581 4.275126 0.8574419
0.07850289 0.01162065 4.337999 43.4017
0.17868 0.01217569 8.388913 6.39187
0.1205878 0.009933386 7.269789 3904.68
0.2468873 0.009655133 1.866135 492.9562
0.207656 0.007830241 0.3458189 1550.433
0.382796 0.01251062 2.678178 59.07819
0.4043203 0.01142097 0.2539277 21.0742
0.1777445 0.01059248 2.20503 2.382346
0.09222328 0.01393356 5.010181 0.09688742
0.1549912 0.01043302 0.4496875 6.526139
0.07056657 0.01176131 1.349875 15.69218
0.02662211 0.01052608 3.272014 200.7434
0.08043824 0.008887396 11.35332 1.612956
0.2341397 0.01616929 3.398577 31.79693
0.0351241 0.01119274 8.583867 35.9178
0.1076248 0.01407835 9.0203 0.3971605
0.2266583 0.01321023 8.545202 0.2943903
0.1333833 0.01328785 4.346071 8.049153
0.124821 0.01425315 6.503334 1.472284
0.118251 0.009049041 1.405946 35.83338
0.08737158 0.01592038 1.549837 7.203403
0.0328408 0.01306422 2.951832 0.2122857
0.1559251 0.008051363 0.9016626 0.06156329
0.1763273 0.009573455 2.685134 24.33627
0.5306445 0.008254098 8.583584 2.417537
0.1606773 0.01399702 6.542472 5.387103
0.1729725 0.01499827 1.228264 9.62623
0.1514133 0.0176836 4.491078 128.7627
0.1387059 0.008524704 0.9428898 134.9375
0.1358813 0.007740558 4.205163 212.1916
0.0462876 0.02542139 1.345508 106.5524
0.05395316 0.01942801 3.926669 1.295894
0.03093529 0.02386647 5.262988 1295784
0.09511902 0.01059175 5.31069 3.368416
0.1023301 0.009371399 1.109935 80.1785
0.05160326 0.01301805 4.999491 44.00996
0.1855027 0.01574915 1.43985 0.1027989
0.06897989 0.008172676 7.298495 177.5868
0.07581252 0.01474227 5.038551 2.451879
0.06776413 0.01410879 9.090366 275.0611
0.2966957 0.01601835 12.83871 622071.6
0.03884933 0.008829106 15.64719 6.636472
0.1718439 0.008582299 4.249077 0.9964244
0.2746078 0.01029744 5.83738 33603.1
0.437931 0.0150518 2.83625 4.059772
0.1637127 0.01256098 10.32079 0.02602247
0.1087906 0.01158528 5.408911 1.015515
0.3522779 0.0101068 3.937712 16.76146
0.1550485 0.02428351 5.755201 0.9140564
0.03886514 0.01646408 17.13441 39.44738
0.0505033 0.01247213 5.012191 0.3402085
0.1977035 0.009366005 4.849539 3.533766
