beta1_1 beta2_1 beta1_2 beta2_2 
-31.29529 -4.019117 16.78141 4.557338 
-30.23104 -3.924071 19.18758 4.282303 
-29.14406 -4.078164 18.18616 3.707523 
-29.46159 -3.552498 18.66762 4.739824 
-30.7084 -4.09713 18.00326 3.937049 
-28.91999 -4.244856 18.24088 4.562382 
-29.82544 -4.201053 17.56798 4.463407 
-29.82983 -4.205151 18.86009 4.484121 
-30.58658 -4.039205 17.31976 4.220131 
-29.32992 -4.075673 18.8374 4.090645 
-29.76302 -4.215259 18.42549 4.201045 
-30.07756 -4.228909 19.55282 4.798441 
-29.68745 -3.89093 19.92987 4.316261 
-29.69206 -4.227464 18.71424 4.618451 
-30.09753 -3.973532 19.2531 3.700817 
-30.51391 -4.164045 17.54791 4.417641 
-31.27001 -4.481997 18.40801 4.624104 
-31.35083 -3.618429 17.15583 4.383547 
-30.34511 -4.029122 18.52542 4.707683 
-30.13121 -4.11896 19.02139 4.290465 
-29.69854 -4.213891 18.06319 4.225694 
-29.74315 -3.826012 18.30899 4.046797 
-30.57445 -4.174856 17.65346 4.448197 
-29.89743 -3.699136 19.63051 2.99227 
-30.8227 -4.040332 18.85923 4.160068 
-30.31034 -4.031725 19.208 4.126723 
-30.19001 -3.883894 21.35826 3.734271 
-29.66442 -3.699683 21.27471 5.398397 
-29.69569 -4.132076 21.19105 3.555849 
-29.93909 -4.024797 20.43612 4.546733 
-30.16942 -4.020802 18.02644 4.539341 
-30.40551 -3.840094 18.92785 4.618549 
-30.45731 -3.938971 19.31504 4.414736 
-30.49365 -3.823467 18.85283 4.231699 
-29.80856 -3.954333 19.54901 4.289514 
-31.37092 -3.998249 17.33494 4.641982 
-31.33415 -3.958086 18.9283 3.984802 
-30.6046 -4.065483 18.93929 3.895734 
-30.51907 -4.050219 20.72767 4.753459 
-31.05971 -4.242602 19.40133 4.398648 
-30.04563 -4.027163 20.9129 4.546356 
-29.9607 -3.893131 20.65068 4.734646 
-30.22074 -4.282652 20.93369 3.806298 
-30.86225 -3.908599 21.22885 3.943015 
-30.43773 -4.218571 21.42337 2.897071 
-29.83449 -3.742208 18.66188 3.462711 
-29.38847 -4.034654 16.44854 4.405431 
-29.59541 -3.977858 12.00739 4.412861 
-30.48214 -4.017265 15.44962 4.566154 
-30.27603 -3.416246 19.54701 4.423141 
-29.93353 -3.966144 20.02712 4.383776 
-30.1041 -3.714874 19.28629 4.054567 
-30.66911 -4.31382 20.59584 4.430124 
-31.37204 -4.307587 20.26701 3.817793 
-30.38013 -4.050515 19.76443 4.609881 
-29.27542 -3.445475 17.12211 4.790296 
-30.15888 -3.820398 17.86935 4.766112 
-30.63003 -4.06066 18.37993 4.617938 
-30.17657 -4.131355 17.98895 4.397438 
-30.34559 -4.298009 17.02121 4.636625 
-30.27498 -4.120869 18.63025 4.324065 
-30.57578 -3.911689 18.94816 4.42013 
-29.84798 -3.899809 17.53372 4.48041 
-30.2014 -4.04894 18.12756 3.795394 
-29.8257 -3.287629 18.86312 4.340708 
-29.61382 -3.708657 18.69549 4.120315 
-29.9555 -3.851009 20.15657 4.092614 
-31.34657 -4.111416 18.10145 4.544798 
-30.86458 -3.920289 20.58508 4.449121 
-30.39903 -3.549453 19.20575 4.528601 
-30.83665 -4.303215 18.80481 4.818913 
-32.12356 -4.055039 20.44813 4.490667 
-30.60869 -4.146527 20.28753 4.595395 
-30.85979 -3.837508 19.49277 4.205091 
-32.99359 -3.703408 18.94833 4.266177 
-32.27483 -4.053938 18.54218 4.743455 
-30.65316 -4.006681 18.4205 4.238332 
-30.64251 -4.049605 18.07901 4.430161 
-30.34086 -4.433634 18.69549 4.743132 
-31.21656 -4.028324 16.79368 4.490429 
-30.36538 -3.903787 18.2669 3.826438 
-30.3647 -4.092429 15.33125 3.354148 
-30.35791 -3.661951 15.14629 4.489773 
-30.7245 -4.030465 17.45497 4.158464 
-29.78279 -4.053764 17.67579 4.411906 
-29.8822 -4.149249 16.2513 4.648166 
-29.64023 -4.185477 18.0035 4.315514 
-31.26315 -4.301969 17.87066 4.341365 
-30.82898 -4.096436 19.7697 4.125968 
-31.65934 -4.014334 19.24015 3.602886 
-29.52652 -4.546523 20.15764 3.625857 
-29.74578 -4.141905 17.03081 3.869697 
-29.66078 -3.815561 19.33504 4.521043 
-30.78865 -4.031475 20.5076 3.791104 
-30.84673 -3.999132 19.34301 4.519937 
-30.24387 -3.960859 20.01928 4.161609 
-30.42903 -3.908582 20.0634 4.483596 
-30.95897 -4.153356 18.74024 4.201982 
-30.07339 -4.050217 20.29776 3.596056 
-30.02152 -4.260252 20.26268 4.019884 
-30.44561 -4.247925 19.71501 4.63022 
-28.79944 -4.116869 19.43353 4.838046 
-29.11797 -4.169508 20.08603 4.791422 
-30.27321 -3.44717 18.88301 4.360589 
-30.59907 -3.493798 20.32275 4.248384 
-31.06295 -3.455879 21.99594 3.983171 
-30.92594 -4.075541 21.94026 3.810834 
-29.69252 -4.084163 21.81741 4.435184 
-30.01587 -4.09822 21.54867 3.544431 
-30.18435 -3.340062 21.3386 4.355249 
-29.60429 -4.434054 18.98865 4.312815 
-28.98871 -3.894751 19.58554 4.053451 
-29.64548 -4.037201 19.55406 4.589833 
-29.83722 -3.919249 20.48558 4.539767 
-30.70693 -3.856915 22.0875 3.934927 
-30.62586 -3.779802 18.53969 4.280192 
-30.7895 -3.385936 20.67645 4.468364 
-30.38998 -4.12875 20.69087 4.795002 
-30.65535 -3.683295 19.66403 4.630447 
-29.98088 -4.196073 20.67985 3.804122 
-29.32072 -4.117304 20.67617 4.580159 
-29.89605 -4.134019 19.82613 4.142618 
-29.67054 -3.849645 17.65105 4.154075 
-30.21989 -3.999861 20.95206 4.777277 
-30.34258 -3.880985 20.91 4.922784 
-30.28491 -3.956012 20.29567 4.509717 
-29.8747 -4.232747 20.33186 4.406692 
-31.20986 -4.08096 20.74102 4.571137 
-32.50514 -3.71463 21.00359 4.43062 
-31.73708 -4.15691 22.02809 4.391902 
-31.13103 -4.036814 21.96469 3.69858 
-31.10654 -4.0112 20.22989 3.971621 
-31.00309 -4.191178 19.82301 4.500965 
-30.1289 -3.981348 21.90863 3.746176 
-30.29971 -4.144142 21.75307 4.009665 
-30.12661 -3.920448 21.29266 4.287157 
-30.28032 -3.94825 20.54922 4.504145 
-30.92949 -4.027888 21.07352 4.018217 
-30.39085 -3.5623 22.44584 4.407253 
-30.96388 -3.701791 21.97962 3.606254 
-31.71891 -3.632058 19.75758 3.769061 
-31.09477 -4.009786 21.91527 4.382042 
-30.03674 -4.263207 21.8048 3.879732 
-29.92748 -3.951563 20.77398 3.637404 
-29.70102 -4.054148 21.04632 3.674598 
-28.87729 -4.255122 21.00715 3.506953 
-30.12677 -3.83683 20.72828 3.150085 
-30.0159 -3.974882 20.01819 3.634047 
-30.22876 -4.097111 21.02024 4.19467 
-30.67607 -3.92278 22.3898 4.470379 
-31.3063 -4.042003 21.32538 4.240591 
-31.30951 -3.958167 21.20657 3.635078 
-29.84687 -3.79745 20.87216 4.89005 
-30.25245 -4.421468 21.12425 4.824484 
-30.59039 -4.042333 20.7872 4.319992 
-30.4574 -3.853906 21.22711 4.108366 
-30.23167 -4.115152 21.45765 4.626754 
-30.44261 -3.748985 21.14139 4.253027 
-30.60081 -4.089582 20.69336 4.337706 
-31.25528 -3.929117 21.3308 4.573118 
-31.09126 -3.792031 21.22451 4.649441 
-30.40321 -4.005755 20.71825 4.529247 
-29.81876 -3.793667 21.01376 4.372158 
