tau2_1 tau2_2 
0.2881313 0.4324288 
0.2489299 0.7434617 
0.109377 0.1140992 
6.064328 0.6581465 
0.3542015 0.4059408 
0.5482484 0.5221469 
1.057907 0.2397059 
0.2483462 0.04590657 
0.121782 0.3051162 
0.6815122 0.161724 
0.01434182 0.2518036 
0.2578496 0.0784914 
0.3178243 0.5579124 
0.02407015 0.2348465 
0.1071825 0.4638489 
0.3151855 0.01568699 
0.6042421 0.05788934 
0.1472653 0.04047111 
0.01101394 0.02496702 
0.07211623 0.04491984 
0.5220394 0.3086809 
0.4737842 0.6067933 
0.2935492 0.4853708 
1.071959 1.423437 
2.188231 0.8558944 
0.1996452 1.368988 
0.05358982 0.9125335 
0.08746549 2.493455 
0.2660355 0.7999196 
0.08952492 0.3367704 
0.1772286 0.153041 
0.189524 0.0222325 
0.09302291 0.07719588 
0.1998228 0.1048019 
0.1196101 0.1486595 
0.06530188 0.3030848 
0.6248264 0.3673894 
0.5624176 0.3028675 
0.03575155 0.5166285 
0.02480276 0.3206587 
0.9906501 0.1101346 
0.1064234 0.08266453 
0.09879717 0.5037274 
0.05263741 0.178174 
0.5580724 0.4673735 
0.1281822 0.6021934 
0.07791799 1.014454 
0.1119396 0.1113156 
0.1678708 0.3300816 
0.5277679 0.1420275 
0.04666529 0.2578922 
0.1946075 0.01019738 
0.3238783 0.08781015 
0.05499962 1.080758 
0.08805218 1.855321 
0.6751046 0.08031704 
0.248705 0.04584716 
0.06452033 0.3090743 
0.1410363 0.07699707 
0.1696438 0.02271719 
0.1223548 0.03880708 
0.7136831 0.03595665 
0.1076753 0.2404 
0.1582795 0.6775176 
0.5701815 0.03389008 
0.1036236 0.1973184 
0.09606163 0.07606899 
0.1218424 0.1355925 
0.1096675 0.7878902 
0.1103724 0.03819027 
0.1039904 0.08139716 
0.7413231 0.1289334 
0.313175 0.2917273 
0.216192 0.914548 
0.356902 0.1103642 
0.1059842 0.1676137 
0.04817721 0.09045949 
0.1504723 0.1445883 
0.1028273 0.1401247 
0.2404619 0.4097148 
0.09579303 0.5990722 
0.02471826 0.2338205 
0.762887 0.1175025 
0.06523609 0.2157654 
1.77053 0.03698014 
0.2087244 0.4875303 
0.1091361 0.6028491 
0.2418018 0.4901431 
0.05269903 0.1465681 
0.1045227 0.2092258 
0.2905914 0.0790034 
0.1730226 0.3586394 
1.973446 0.2363652 
0.09244379 0.208587 
0.04803444 0.2342552 
0.07267332 0.07536443 
0.2239414 0.0452634 
0.1485004 0.02979062 
0.6432546 0.05323668 
0.02165373 1.626802 
0.241959 0.1917133 
0.03453474 0.04248812 
0.5465974 0.02116322 
1.61884 1.047659 
0.142587 0.8852223 
0.06167227 0.2660374 
0.6080857 0.5722984 
0.4453451 0.04554242 
0.3957323 0.1381742 
1.161744 0.2421948 
0.6849531 0.06926365 
0.04926944 0.02222276 
0.05178132 0.04889238 
0.6100279 0.06556239 
0.05837082 0.09634547 
0.03612591 0.7301694 
0.3385065 0.3378344 
0.05472667 0.117859 
0.3640798 0.291565 
0.5143595 0.129793 
0.7792089 0.514716 
0.06691528 0.52083 
0.6430319 0.737394 
0.3432126 0.9076935 
0.04253511 0.2932006 
0.07573763 0.2319788 
0.02945021 0.1381034 
0.1206031 0.1200637 
0.09587483 0.2907507 
0.0714115 0.1496859 
0.06665093 0.07804587 
0.03945543 0.04131864 
0.02227484 0.05504654 
0.06756982 0.1966804 
0.04627453 0.08486627 
0.1306693 0.05896841 
0.07746405 0.09899941 
0.1213212 0.2085827 
0.2295055 0.1223027 
0.06018564 0.241088 
0.1978964 0.4055697 
0.05420981 0.1430993 
0.1706488 0.2271956 
0.2082078 0.1084762 
0.2742457 0.01860144 
0.1158278 0.009520689 
0.2027893 0.02780063 
0.1165647 0.1316996 
0.160458 0.8993549 
0.05861042 0.8164795 
0.1448367 0.2971307 
0.08215727 1.228088 
0.0611489 0.266154 
0.3321465 0.1224255 
0.05117956 0.09057632 
0.09440349 0.2540319 
0.04020879 0.6772802 
0.08363325 0.1255807 
0.07958885 0.06958577 
0.3420817 0.06934591 
0.1557352 0.1525832 
0.1778293 0.1213635 
0.2191652 0.04761702 
0.07649975 0.1695713 
0.3185063 0.1959911 
0.2560724 0.07598477 
0.1162949 0.95138 
0.04168839 0.131975 
0.215041 0.03555194 
0.06989296 0.02908898 
0.05683803 0.09224821 
0.1243251 0.04786561 
0.21121 0.07379213 
0.05627868 0.6765522 
0.1165067 0.09367288 
1.167906 0.02430048 
0.02987539 0.04272671 
0.05410324 0.07125116 
0.190313 0.3704628 
2.435553 0.04303666 
0.4805252 0.2469192 
0.02227946 0.09105345 
0.3143166 0.3093274 
0.2425995 1.305085 
0.1316752 1.221665 
0.2916702 0.2752846 
0.4830943 0.4011061 
0.08616644 0.09368035 
0.1118407 0.02539417 
0.06149095 0.0387647 
0.1260044 0.08392339 
0.2424093 0.1230741 
0.09709811 0.07387546 
0.07063365 0.08394734 
0.6746973 0.1093679 
0.3351963 0.1776194 
0.1942629 0.1275675 
0.04218955 0.2591108 
0.3350508 0.03827747 
0.03753242 0.0375957 
0.04294667 0.1463501 
0.2145315 0.21791 
0.245775 0.03998158 
0.4237517 0.2595546 
0.05358708 0.5342373 
0.2925969 0.574925 
0.2209941 0.0122029 
0.06868877 0.1652685 
0.0625342 0.09816444 
0.01482262 0.1638631 
0.1573853 0.1646031 
0.1323393 0.09385179 
0.8635763 0.09167 
0.5203432 0.04033977 
0.1335713 0.03995753 
1.634557 0.02714237 
0.7658937 0.1230131 
0.2291829 0.679868 
0.8240087 0.1084841 
0.6604674 1.944298 
0.08755644 0.2876878 
0.2470442 0.1640131 
0.09464701 0.603405 
0.05786215 0.3754638 
0.5082529 0.4058883 
0.612598 0.05774504 
0.3050601 0.5159887 
0.02508653 1.821239 
0.216405 1.753457 
0.05141832 0.7317849 
0.1043057 0.5541925 
0.1641365 0.2940099 
0.2185473 0.01950072 
0.04576168 0.101663 
0.2754186 0.421505 
0.3337621 0.1227165 
0.02244563 0.207547 
0.1473288 0.05338213 
0.0238149 0.5565795 
0.1616929 0.9014144 
0.1480547 0.1281865 
2.734914 0.2128951 
0.3622824 0.1562998 
0.3209659 0.131563 
0.3721924 0.4535166 
0.1877181 1.096194 
1.912043 0.08155457 
0.1372622 0.1997188 
0.1347149 1.164998 
0.5299333 0.5793151 
5.611013 0.1879598 
0.09021985 0.3742186 
0.5231592 0.5118241 
0.4206071 0.4410452 
0.1083558 0.6408878 
0.3298213 0.08414549 
0.1996102 0.1676583 
0.4043678 0.09377162 
0.1400432 0.04127226 
1.353317 0.1464127 
0.05280953 0.03668989 
0.039015 0.09478681 
0.1368474 0.1981187 
0.05238752 0.8267095 
0.1732832 0.3935811 
0.0369138 0.08045094 
0.1068723 0.01305615 
0.103872 0.3905837 
0.07160355 1.06529 
0.07918271 0.1056174 
0.07002142 0.09861249 
3.495097 0.4771371 
0.084434 0.5529249 
0.370265 0.3531104 
0.007797179 0.1951714 
0.2006854 0.08558243 
0.1077776 0.01597639 
0.2047652 0.7767386 
0.02549553 1.137653 
0.01936551 0.026502 
0.2051908 0.0322042 
0.0802067 0.05721093 
0.5754815 0.1076323 
0.08845312 0.4421764 
0.09582104 0.2314848 
0.07961532 0.05124973 
0.09107049 0.2780105 
0.06668604 0.4013654 
0.3679495 0.3183997 
0.4707368 0.1300458 
0.399646 0.488337 
0.05334067 1.007799 
0.1852533 0.4311812 
0.07020053 0.3460129 
0.4661906 0.07754964 
0.315118 0.07860405 
0.2924601 0.01915691 
0.3481985 0.1750875 
0.04171491 0.1386396 
2.131835 0.02551574 
0.2534738 0.1701834 
0.04439494 0.2234423 
