"comp1" "comp2" "comp3"
-5.374819 0.7161426 -2.633878
-10.53275 0.4791822 -2.06375
-5.247491 0.415428 -3.738436
-5.763886 0.910873 -3.216819
-6.621631 1.59112 -3.015364
-6.213138 0.7572159 -2.542438
-7.918637 -0.1437695 -2.543773
-8.083454 -3.200066 -2.4159
-9.531595 -0.8583913 -3.158401
-14.45036 -0.924191 -2.900271
-8.727372 -0.689217 -3.278044
-10.80867 -3.28387 -3.772857
-5.208002 -2.156556 -2.17019
-10.43673 0.2803786 -2.42965
-11.20201 -0.5009461 -2.140715
-5.509908 -1.332802 -2.033222
-14.71136 -1.676204 -2.949495
-9.837811 -1.769124 -3.586801
-7.135144 -1.604278 -3.669257
-6.117178 -1.032203 -3.241054
-26.3589 3.633999 -3.478894
-11.04386 1.937276 -2.732322
-4.934203 -0.4798764 -2.602947
-6.911541 0.8526722 -2.531302
-9.374922 0.7288874 -1.985367
-14.34394 1.466654 -2.880085
-10.91943 2.708398 -3.393558
-19.53977 3.374562 -3.432237
-15.82219 6.394044 -2.519944
-5.51533 6.200832 -2.255775
-22.33704 6.554666 -2.563445
-17.01993 5.523954 -2.710774
-8.392436 5.107479 -2.773502
-12.35253 -0.1388739 -2.491003
-22.08106 -1.366278 -3.046563
-7.080475 -0.6242164 -2.543987
-6.514252 -2.568342 -3.000353
-10.48346 0.2481844 -2.420857
-12.25313 -1.455356 -2.802627
-12.03821 1.090382 -3.261319
-12.71753 -0.3588054 -3.389379
-12.08095 -1.055566 -3.422917
-14.20711 0.7351407 -3.39435
-8.167057 -0.01815475 -1.219671
-8.399895 -0.7429999 -1.807899
-5.089999 0.9495665 -1.602519
-15.19199 1.448805 -1.62177
-8.836193 1.499259 -2.230073
-12.3238 0.9821335 -2.613273
-8.327003 1.602499 -3.079046
-10.0865 -1.181068 -2.251332
-13.53757 1.890016 -2.455014
-5.990707 -1.328304 -4.259486
-5.185905 -0.7998769 -4.386715
-7.806265 -0.2620065 -2.210968
-10.44389 0.8619006 -2.69512
-10.60136 0.6117564 -2.554498
