"comp1" "comp2" "comp3"
3.192428 0.4628524 0.47314
2.83697 0.1598929 0.2152416
0.3443628 0.9924642 0.1815577
14.6453 0.9132062 0.02957473
0.06405141 2.993707 0.09351009
0.1942093 0.9145448 0.09625673
3.444581 0.6522965 0.2927166
0.8281079 0.5970621 0.1924073
0.05722525 0.04997449 0.09931158
19.30756 0.1880389 0.2606207
8.872074 0.4267774 0.1519664
0.8078389 0.1543743 0.08938189
0.06454943 0.3581853 0.4017039
0.02945592 0.2860557 0.1689347
0.04558612 1.928261 0.2276317
2.030013 0.2605263 0.04042416
29.62183 0.3176145 0.07584171
0.4012852 0.0307665 0.107604
2.088299 0.3446496 0.108161
0.7040602 0.7999098 0.2780951
0.088496 0.1485732 0.08220335
2.8245 0.04383318 0.1397837
1.009906 0.1093458 0.3187688
0.1216324 0.1832839 0.3989771
2.393435 0.1657908 0.3465463
0.339106 0.1373057 0.1439447
0.2292885 1.303204 0.297715
0.232108 0.4722247 0.1348952
0.4055323 0.08509431 0.05455991
3.976971 0.1004158 0.160383
6.482718e+12 0.2231223 0.2648627
0.5645476 0.2523403 0.1197689
0.3784718 0.1621137 0.7005879
59.42589 5.098391 0.1679797
29.29199 0.1502759 0.1723482
3.618531 0.08708822 0.3032634
0.632754 0.04991639 0.1173499
0.1586734 0.1417583 0.7034136
0.04434956 0.04225867 0.08751755
0.1658643 0.1286478 0.1598698
0.2137228 0.3062768 0.09611412
0.03067888 0.06541682 0.08839983
1.494137 0.7502619 0.5073754
1.947545 0.8490889 0.6237258
1.935382 0.7153935 0.1352577
0.03004157 0.1174898 0.0681347
7.200432 1.309457 1.681821
25.74198 0.3662859 0.4463764
70.20784 0.2856826 0.2413627
0.1867706 0.2948406 0.2478307
1.979417 1.682203 0.3153956
5.055254 2.047643 0.08364825
0.03816981 1.190991 0.1033805
18.66096 0.3363255 0.1195714
0.36051 0.2203416 0.4481286
93.41116 0.02686387 0.05450605
22.29769 0.1546163 0.1049466
5.105242 1.705259 0.1842365
54.93648 0.2422442 0.2278241
4.376712 2.648889 0.1374349
2.738506 0.3187703 0.168008
0.1035007 0.6688483 0.2089653
0.2776305 0.44151 0.1411898
0.09735513 0.7364284 0.3835529
0.5808446 0.2460998 0.1063619
7.712642 2.617382 0.5314343
1.031758 0.2757955 0.1500001
1.384941 0.2558331 0.652986
0.3891323 0.1221207 0.1621621
1.502384 0.07373644 0.4895402
0.02956892 0.3455258 0.1902702
6.372003 0.2480322 0.2639931
0.09641989 0.1558657 0.03472229
0.09923925 0.2146122 0.5721457
0.06844302 1.408586 0.3083455
291.9853 0.4335784 0.1189582
0.4108023 0.6734938 0.2389139
0.1996771 0.5307036 0.06466661
0.3907362 0.1937863 0.2212599
2.915065 0.1951175 0.1314121
46.79475 1.329405 0.1259758
330.3427 1.912987 0.05681338
1.223605 0.1432533 0.102493
12.21976 0.3638743 0.2563177
7.04579 0.8718574 0.3183546
701.9791 0.4293661 0.1084245
257.0337 0.4459564 0.346533
0.09087585 0.1859838 0.1847529
5503.316 0.0961006 0.1338316
16.02755 0.6510412 0.1377793
3.598635 0.9258934 0.08478182
40.47092 0.3655293 0.2318159
9.761076 0.8741436 0.4271549
7.345111 0.3453012 0.2414253
79.60871 0.7018927 0.1959567
2.261335 0.1583037 0.2817642
0.6240796 0.2096491 0.05562379
3.992546 0.7627204 0.1026245
1.715144 1.253862 0.07154641
0.8505132 0.1213341 0.1230196
0.1295888 0.0784356 0.1594105
9.057674 0.1923636 0.05971569
2.39645 0.1563065 0.04156021
2.134739 0.08668318 0.1845623
7.905454 0.4504858 0.07193348
11.76149 0.859168 0.2456548
0.08251657 1.09406 0.04787224
0.8063478 0.4663155 0.03242685
6.518577 0.04988669 0.2160292
1.874834 0.07607973 0.4595401
0.2001669 0.19737 0.091243
0.9722272 0.7136507 0.1846014
1.808579 0.2390104 0.690027
0.5571004 0.07910973 0.3336989
1.853698 0.5352188 0.2053605
0.04698326 0.09446329 0.2105653
4.443001 0.5819395 0.4238168
3.026259 0.4530706 0.1570397
4.286548 0.6318172 0.04186054
0.02232831 0.06867181 0.1361931
0.06853557 0.5910257 0.2799232
1.317968 0.149111 0.372179
44.27338 0.09110816 0.1955409
6.642119 0.5369555 0.2076667
0.6473013 0.06987738 0.1209986
104.2599 0.7523163 0.1022589
0.1019963 0.2739242 0.1211952
0.2877515 0.04574002 0.09894275
0.2338594 0.5814198 0.1421968
1.277288 0.2635144 0.1889797
0.8178468 0.9541715 0.3282092
9.596362 0.8731541 0.1437918
0.02895881 0.9455455 0.07327876
1.000687 0.6162975 0.3183941
42.2437 0.08496004 0.3378972
0.08594346 0.8919402 0.1534467
0.2738786 0.06859854 0.1050252
0.07135828 0.4973408 0.2237322
5.823918 0.2320994 0.1342505
13.97149 0.07533234 0.2735479
2.767126 0.6501864 0.1628938
22.3788 0.06198874 0.2233046
37.46905 0.1978782 0.1081474
0.2532196 0.8493397 0.2170301
1.051645 0.2705605 0.2517135
3.377448 0.6811113 0.2930958
1.326103 0.7297174 0.06426269
2.072653 0.04874911 0.4450325
1.371105 1.017635 0.3027407
7.614092 0.8982327 0.3507173
0.0863925 1.543519 0.1244202
28.72403 2.966171 0.1135647
4.18406 0.1615577 0.2142485
1.998318 1.981336 0.04335657
13.90073 0.09749661 0.4411699
1.632897 1.10914 0.1828761
302.283 1.269159 0.07714498
1.131758 1.386574 0.09957207
27.08769 0.04962706 0.1263933
4.040646 0.2043571 0.5361904
0.1450182 0.3341221 0.101123
0.1835862 2.274134 0.09592371
0.4205432 1.392846 0.3032193
0.1976026 0.3148499 0.07676223
0.3528039 1.148715 0.2541475
0.6086915 0.0908811 0.2433526
3.729866 3.628307 0.1377961
0.1793351 0.2778692 0.1363909
7.361671 0.213649 0.4392302
0.07115655 0.2112128 0.1952536
0.4323026 1.493523 0.2175653
67.67107 0.4590565 0.07555772
90.05026 0.7596371 0.7467648
1.117832e+12 0.4733501 0.2512824
478.6978 0.8475483 0.05103492
2.29699 0.530452 0.1718608
30.77148 0.1512365 0.03910031
0.3707391 0.7372796 0.03681867
0.07112932 0.04509576 0.3426204
1.084045 0.5342847 0.1393922
0.5176977 0.02636159 0.1235822
0.0717987 0.2414437 0.5190186
4.086047 1.284861 0.1522799
119.1056 0.08253711 0.4223852
1.155055 0.1187422 0.4981758
1.946701 1.087573 0.1509306
0.5129566 0.01410368 0.3383535
83.25176 0.3404932 0.2541289
5.319608 1.023995 0.1457338
6.818391 1.600989 0.2519172
1.383323 0.2526736 0.04714363
0.668214 0.4465829 0.1528203
0.05560552 0.2294941 0.2583488
0.03112627 2.11305 0.1722877
1.009551 0.3840378 0.2382026
0.1319551 0.1297023 0.01588117
14.663 1.723231 0.03227572
10.45901 0.1228383 0.2214517
0.1310155 0.7221275 0.1907826
2.42471 0.2574402 0.3663915
0.02696684 0.7207439 0.2219172
0.9526482 0.07148466 0.09004348
31.99754 0.2196638 0.1214993
175.3999 1.394166 0.1842363
0.4144112 1.537605 0.4529208
20.87349 0.04642407 0.319242
0.3900057 0.6082504 0.3812051
0.5167088 0.2279429 0.1536345
89.25972 1.705469 0.2212473
13.78102 0.4165758 0.196901
0.1828899 0.3948922 0.1650816
0.1143605 0.4379736 0.2808091
1.345899 0.3830905 0.1769182
0.1633983 1.920781 0.1081326
0.05315391 0.6207556 0.2287965
6.479016 0.3427023 0.2704576
0.7044976 0.1675229 0.05117892
0.8879231 0.01663207 0.09549296
3.887588 0.1464567 0.2131143
0.2726 0.1096639 0.2706212
2.388354 0.4800116 0.03731093
0.9237905 0.1567402 0.1830046
3.345559 0.3485441 0.273307
0.3106639 11.86368 0.1399616
1.424141 0.1088779 0.08181101
8.000339 0.9513642 0.3493741
0.5403804 0.178201 0.2541783
11.40801 0.6932311 0.1354423
0.0895481 0.02405283 0.3833743
5.435302 2.249301 0.1993287
0.9794995 1.15443 0.1385708
0.2332329 0.2769059 0.4150701
2.768088 0.3137033 0.1316369
366614.1 0.1350384 0.06002888
2.54272 0.0886298 0.1703532
0.1177485 0.4542091 0.1008427
7.200043 0.02612026 0.1003825
15.74263 0.1774779 0.2440006
0.1665438 0.6057933 0.1818857
0.2295436 0.1830366 0.2365105
0.03108312 0.2964799 0.09232136
3972932581 0.8310464 0.1796285
1.474442 0.1486979 0.1261283
86.40726 0.1158585 0.2806377
914.0225 0.1806592 0.2378983
2.33163 0.1602065 0.0850099
2.776676 0.05720118 0.4608294
0.3560222 0.08073781 0.4529359
0.2270351 0.01569989 0.4323332
531.2079 0.220942 0.1535409
0.4526899 0.6386125 0.2645002
70.45992 1.08973 0.2373158
0.1234961 0.2131772 0.263663
0.04026366 0.2158223 0.3220851
61.55126 0.2094056 0.3310583
0.3822692 0.06355163 0.2426541
2.798708 2.313356 0.1784494
0.0531853 0.2657204 0.5972407
0.1107768 0.3122845 0.2311809
3.197609 0.3186917 0.08595926
12.5183 2.495203 0.2059803
5.07065 1.356793 0.6174306
1.009958e+27 0.1575487 0.1684586
0.1299572 0.164061 0.1208624
0.03366322 1.022677 0.05435947
0.3082265 0.0410193 0.1110945
6.282659 0.04964876 0.1981603
8.656286 2.976469 0.3651052
0.06926811 0.9468095 0.2175935
1.773177 1.733719 0.3412791
0.2229197 2.575672 0.1351314
0.422057 0.561322 0.08327766
0.2405301 0.1095217 0.2391307
5.446507 0.04976161 0.1222666
26.3413 0.06893199 0.1730098
0.4462162 0.2262849 0.1784777
0.03229173 0.4306946 0.3126821
46.89783 0.1483202 0.1739607
0.1860793 0.1355884 0.8982867
1.209207 0.3744885 0.08578711
1.317017 2.074979 0.3660997
0.07865045 0.05212379 0.2483596
2.601015 0.02895292 0.574166
2.019734 0.06704312 0.3324797
0.1926403 0.2262202 0.06648159
0.1789409 0.01517759 0.3312556
1.590282 1.983853 1.063989
2.14368 1.471386 0.2261581
4.700214 0.3354231 0.2584053
2.351196 0.4155454 0.08408325
2.588257 0.9949158 0.1612285
0.2469652 0.04281188 0.3201877
0.5584684 0.09480582 0.2416931
0.5543519 0.6577301 0.5210893
1.950825 0.2687756 0.2715728
0.0691285 0.1722736 0.1338863
1.686128 1.105503 0.1229131
2.340791 0.5389884 0.1849199
0.1451771 0.1543191 0.5162076
0.7622957 0.709717 0.09192357
2.276381 0.1714917 0.346897
0.06447261 0.1357938 0.1142994
0.8786449 0.239757 0.316127
1.040973 0.96272 0.1118238
0.05345451 0.8570501 0.2731695
0.4382261 0.2559003 0.06431023
0.02841101 0.6052363 0.2213151
0.2099923 0.09384527 0.07236184
1.009004 0.2240602 0.2086482
7.731261 0.08579958 0.189964
2.46066 2.438279 0.4785671
3.556546 0.08622418 0.209285
0.6606235 1.25974 0.05883836
16.56337 0.1549554 0.4249817
0.2680633 2.162933 0.1576722
0.2195257 0.5713388 0.2576723
0.1260201 1.389027 0.1550925
2.001441 1.295389 0.1469275
31.58002 0.2192439 0.119031
15.9762 2.183345 0.398013
0.3481174 0.3309895 0.1392508
1.878153 0.1775713 0.6431508
0.1621216 0.359515 0.1144764
24.81044 0.1660166 0.3997726
2.96296 0.3095141 0.3287833
0.1352348 0.02833839 0.1177763
0.0740283 0.4651364 0.1196542
0.03720324 0.127753 0.1183613
85.05194 0.131027 0.1695207
5.618696 0.04130988 0.5402822
0.3556705 1.894607 0.08888563
90.98874 0.2549167 0.07894095
33.22586 0.611647 0.1034252
0.2117402 2.073937 0.3385725
0.2032431 0.6246836 0.1008289
1.222281 0.126762 0.1658696
0.3138506 1.289462 0.334533
0.365987 0.2684709 0.06718036
0.4755331 0.09587168 0.02159885
0.3551962 0.7246782 0.1928063
345.4028 0.07220074 0.4497761
0.5270945 0.1689804 0.2306084
0.06630474 0.5247302 0.1149689
0.2322285 0.1154696 0.1841617
0.2662131 0.5089942 0.1122538
3.229738 0.1165942 0.2490607
4.422116 0.832369 0.3046395
1.312714 4.929134 0.2965941
15.17677 2.560533 0.04174248
0.4065326 0.4133838 0.1573094
1.521753 0.5097618 0.2117647
37.93409 2.630409 0.2075325
0.3235065 0.3743343 0.1763231
0.4481791 0.5949032 0.16084
12.60275 0.2489637 0.05014705
0.1999655 0.05706193 0.154491
2.85841 0.7826265 0.1503949
0.03637412 0.4723132 0.1117866
5.679891 1.238082 0.1272882
17.90979 0.1308025 0.2142757
1.286489 0.7336131 0.1226397
1.738294 1.028344 0.03495096
3987374 0.05739526 0.2121073
9.718556 0.8778486 0.05605518
1.8088 23.64366 0.1403491
44.48706 0.2213657 0.5241745
4.623461 5.359723 0.06043411
0.04776578 0.4309334 0.09318887
1.653255 0.9118675 0.2243035
0.747679 0.2259178 0.4097958
0.1008677 1.079296 0.1565381
0.1472526 0.6707239 0.3799881
0.0495174 0.5374306 0.240965
0.4573716 0.4686118 0.1413013
35.85275 0.1537035 0.1546956
2.92529 1.042428 0.04039277
11.3201 0.1321631 0.06828733
35.09484 1.470446 0.1024273
30.69745 0.8853031 0.08384642
2.29133 0.2031046 0.07356844
0.05865302 0.8810617 0.2506796
7.446601 0.2765125 0.06332624
9.924059 0.7913381 0.08288523
1.110882 0.04077678 0.05746284
6.605112 0.5138315 0.3319959
33.1786 0.2057303 0.162322
0.08282236 0.8141873 0.4092178
0.2074579 0.03658653 0.1246957
0.5115292 0.04013716 0.3163034
0.08338798 1.089761 0.1426421
0.07442402 0.2148877 0.1739781
0.2320293 1.243228 0.2455995
3.868636 0.03448041 0.4892564
129.2572 1.00095 0.202205
67.37323 0.1350921 0.2314433
66.43056 0.5256793 0.1819239
0.5049608 0.1838738 0.1785173
74.54687 3.23979 0.7947682
0.8731264 0.1665952 0.2302881
3.356199 0.9720349 0.755784
13.84912 0.2723108 0.2086773
2.768933 0.3516759 0.2361419
0.117197 0.4283721 0.1941503
1.408904 0.9848389 0.4193988
0.181296 0.1948408 0.2361771
2.80182 0.3581436 0.09258342
2.333027 0.3201545 0.2462546
0.2819047 0.1343818 0.1071322
339369819514 0.2511684 0.9585516
0.1635081 0.1911754 0.3441113
0.02936919 1.467024 0.2975768
0.08598668 0.3412005 0.09988129
0.3638002 0.3331409 0.1558799
0.08406264 0.6639572 0.07123322
0.07979216 1.270377 0.1411729
0.3539378 0.2995426 0.3044043
4.45827 0.409844 0.7922602
5.387885 0.8088079 0.1027631
0.09716017 2.505391 0.183641
0.7789815 0.9616369 0.1179246
1.893548 0.7728371 0.08140464
0.6171328 0.5171477 0.151458
1.484007 0.4216672 0.1089575
0.08340741 0.5313631 0.2605996
0.02520393 0.7763411 0.4969404
14.78991 0.06479818 0.09603098
0.06011776 0.8854634 0.3791125
0.1952902 0.4822356 0.2508979
0.8000156 0.8117923 0.2446077
0.1396317 1.555055 0.3068709
1.071574 0.1857589 0.1937837
74.60963 0.8656268 0.1316735
0.4229274 0.9574387 0.4595056
0.8335323 1.591084 0.08428802
0.8330745 0.6400039 0.1926478
0.8968052 0.3335715 0.1862374
