"u.bar" "t.bar"
0.9683015 0.8148561
1.028017 0.8981584
1.169613 0.8761166
1.038587 0.9089096
1.069103 0.9727698
1.071433 0.8881407
0.9310489 0.9104185
0.9968391 1.06832
1.086248 1.132241
1.073321 0.9954261
0.9410316 0.9954005
1.014301 1.136859
0.9353131 1.211005
1.082405 1.16363
0.9604009 1.104665
0.9881169 1.053785
0.9236179 1.209931
0.9701703 1.022128
0.9712906 0.8983835
0.917003 0.9723948
0.930172 1.024398
1.01573 0.9547147
1.042005 1.011666
0.9437317 0.9987065
1.158785 1.5337
0.946017 1.100472
1.049943 1.055873
1.090394 1.070124
0.9763857 1.010149
0.9051039 1.134627
0.9053159 1.196965
1.094468 1.421855
0.9083992 1.155572
1.076996 1.211431
1.089374 0.9279192
1.104189 0.8935228
0.8928226 0.9418303
0.9813645 1.139556
1.054275 1.109511
0.866427 1.31585
1.09291 1.452387
1.034744 0.9703011
0.9697728 1.176903
1.100963 0.9274351
0.967848 0.9920581
1.128642 0.9439146
1.077161 1.15872
1.010258 1.089006
1.0277 1.020429
1.010463 1.015388
1.100251 1.117056
0.9049324 1.031161
1.046319 0.9571779
1.126834 1.073538
1.006447 1.164651
0.9783912 0.9866892
1.056876 0.9436546
0.9046043 0.8690324
1.019879 0.89279
1.054923 0.9166162
0.997935 1.004246
1.110851 0.8846491
1.006592 0.927166
0.9387609 1.1138
1.120672 0.7604888
1.106108 0.9954381
1.007648 0.9941012
1.113691 0.9003785
0.9974195 1.045954
1.006708 0.9039371
0.8568078 1.106894
1.016077 0.9479358
0.9437276 1.114976
1.111166 0.9222163
0.960427 0.868092
1.030614 0.8070942
1.038863 1.027529
1.116051 1.411377
1.047487 0.9988369
0.905309 1.277154
1.072097 1.263561
0.9279763 1.337347
0.9761541 1.840841
0.9063805 1.170919
0.9975501 1.220899
0.873238 1.101041
0.9558669 1.199467
1.031244 1.306954
1.156502 1.219001
0.8648328 1.117445
0.9436718 1.189013
1.165094 1.453653
0.912015 1.11102
1.033273 1.284889
1.031549 1.428346
1.108165 1.154632
1.093372 1.068754
1.16601 1.139923
1.00931 1.157972
0.9806389 1.328133
1.002343 1.31161
0.9400162 1.090104
1.010438 1.518294
1.020098 1.204628
0.9665325 1.096095
0.9833085 1.040507
1.11234 1.143855
1.060552 0.8432551
0.9613257 1.21966
0.938345 1.191363
1.238886 1.27923
0.8921271 1.32349
1.012298 1.030831
1.116395 1.199068
1.114074 1.193067
1.006624 1.18089
1.078968 1.188779
1.094486 1.048273
0.9853962 1.02287
1.023175 0.8273514
1.122944 1.072566
1.145206 1.097328
1.009326 1.240912
1.008107 1.154659
1.15445 1.217674
0.9071974 1.371815
1.280788 1.312357
1.010536 1.300789
1.064566 1.002606
1.002685 1.136144
0.8733338 1.166434
0.8989815 1.150903
1.023508 1.277564
1.036698 1.107867
1.086918 1.059073
1.048849 1.168989
1.054393 1.061629
1.152854 1.053115
1.144056 1.11429
1.021288 1.265435
1.010672 1.386658
1.014793 1.234348
0.9940831 0.9894945
0.9771766 1.02747
0.9240888 1.176733
0.9630724 1.01328
0.9331532 1.35658
1.135504 1.396855
1.014394 1.20338
0.9378041 1.106029
1.121421 1.066193
1.138742 1.084101
0.9943177 1.22764
1.036058 1.035916
0.9696438 0.869029
1.173623 0.9126903
0.9753953 1.047344
1.008362 0.9705208
0.9491718 1.029175
1.073965 1.048055
1.015026 0.901157
1.131012 1.005063
1.108754 0.9429916
1.038207 1.12582
0.9511446 1.43913
1.001878 1.252123
1.036836 1.300483
0.9585029 1.926856
0.9617921 1.215461
0.9348097 1.075397
0.9132274 1.05733
1.112813 1.176338
1.091911 1.102696
1.002244 1.203183
0.9392025 1.108437
1.185293 1.16335
1.06457 1.203449
1.020191 1.001497
1.153627 0.9689855
0.9774859 1.155263
1.069159 1.285838
0.9431787 1.087351
1.007442 0.9962932
0.9269642 0.9477423
0.8866312 1.080449
1.121532 0.9761956
0.9578402 0.9523321
1.034863 1.222353
1.179832 1.086691
1.271665 1.074694
0.9243294 1.320696
0.9814637 1.341757
0.972738 1.085087
0.936846 1.066883
0.9912149 1.091136
1.114601 0.9433784
0.9496034 0.9255043
0.9776193 0.8663999
1.05385 1.080283
1.185746 0.9332764
1.047475 0.9943843
0.9908295 0.9530913
0.9670813 0.8929235
1.004367 0.8281533
0.9689276 0.8697225
1.00789 0.8930414
