"p_1" "p_2" "p_3"
0.1518608 0.05064072 0.7974984
0.1710548 0.04974049 0.7792047
0.1342404 0.05411381 0.8116458
0.174102 0.0390985 0.7867995
0.1591682 0.05258493 0.7882469
0.1529971 0.05014594 0.796857
0.177873 0.05035638 0.7717707
0.169267 0.04511945 0.7856135
0.1588484 0.04590122 0.7952503
0.1594275 0.04417268 0.7963998
0.1820865 0.04107116 0.7768423
0.1579045 0.05769343 0.7844021
0.1543551 0.05322572 0.7924191
0.1720199 0.05567381 0.7723063
0.1832586 0.05227093 0.7644705
0.1784541 0.05540037 0.7661455
0.1579732 0.04918972 0.7928371
0.1671316 0.06170678 0.7711616
0.1758361 0.04675889 0.7774051
0.1703338 0.04855434 0.7811119
0.1624711 0.05905437 0.7784746
0.1721684 0.06024704 0.7675845
0.1790761 0.05180726 0.7691167
0.1716375 0.0557881 0.7725744
0.1842262 0.07426353 0.7415102
0.1893959 0.05511261 0.7554915
0.1582366 0.05585265 0.7859108
0.1467637 0.04569698 0.8075394
0.1626152 0.0614349 0.7759499
0.171812 0.05635098 0.7718371
0.1782799 0.04698851 0.7747316
0.1547454 0.05795993 0.7872947
0.156781 0.05797736 0.7852416
0.1735701 0.05474239 0.7716875
0.1436526 0.06661829 0.7897291
0.1625087 0.05486489 0.7826264
0.200181 0.04750433 0.7523147
0.1666824 0.0399994 0.7933182
0.1755319 0.06424902 0.7602191
0.175843 0.04453617 0.7796208
0.1674312 0.05381334 0.7787555
0.1546334 0.05895733 0.7864092
0.1677657 0.05527252 0.7769618
0.1531291 0.05638684 0.7904841
0.1469757 0.05796738 0.7950569
0.161042 0.06128611 0.7776719
0.1736082 0.04799277 0.7783991
0.1875857 0.06410494 0.7483094
0.1622487 0.05240628 0.7853451
0.1556392 0.05697257 0.7873883
0.1706188 0.04772005 0.7816611
0.1685547 0.06329887 0.7681464
0.1625058 0.05705335 0.7804408
0.1724929 0.05575294 0.7717541
0.1601347 0.04998512 0.7898802
0.1739635 0.05461733 0.7714192
0.1849075 0.05134483 0.7637477
0.1637701 0.05541966 0.7808103
0.1779727 0.06115855 0.7608687
0.1521408 0.04348111 0.8043781
0.1577403 0.05561981 0.7866399
0.1789479 0.04709943 0.7739526
0.1732934 0.06613111 0.7605755
0.163008 0.0383307 0.7986613
0.1621473 0.04317167 0.794681
0.156628 0.05394759 0.7894244
0.1813485 0.0527138 0.7659377
0.1575229 0.05109479 0.7913823
0.1728036 0.05707127 0.7701251
0.1585028 0.06241855 0.7790786
0.1831784 0.05834519 0.7584764
0.1784467 0.04975081 0.7718025
0.1563424 0.06658781 0.7770698
0.1676792 0.05294726 0.7793736
0.1758874 0.05926706 0.7648455
0.1710655 0.0539523 0.7749822
0.1613089 0.05774576 0.7809454
0.1630403 0.04231732 0.7946424
0.1502416 0.05249391 0.7972645
0.1594514 0.06006225 0.7804863
0.1747578 0.06368951 0.7615527
0.1564324 0.05931558 0.784252
0.1761159 0.05778192 0.7661022
0.1680759 0.05185012 0.780074
0.1747599 0.05714425 0.7680959
0.1593401 0.05775242 0.7829075
0.1824453 0.04313772 0.774417
0.1741704 0.04439772 0.7814319
0.1555059 0.05141075 0.7930833
0.176967 0.05125695 0.771776
0.1576815 0.05846103 0.7838575
0.182655 0.04301718 0.7743278
0.1829952 0.06664995 0.7503549
0.1570195 0.04625442 0.7967261
0.1501966 0.04778185 0.8020215
0.1655702 0.05341699 0.7810128
0.1569531 0.05364937 0.7893976
0.1623069 0.05766834 0.7800247
0.1957503 0.05713151 0.7471182
0.1713282 0.05997501 0.7686968
0.1833373 0.05759309 0.7590696
0.1799718 0.04044668 0.7795815
0.1656849 0.06383647 0.7704786
0.1813004 0.06146986 0.7572297
0.14771 0.05467886 0.7976111
0.1708577 0.06008072 0.7690616
0.1722279 0.05790671 0.7698654
0.1822211 0.04380331 0.7739756
0.1612285 0.05804761 0.7807239
0.1692757 0.04807742 0.7826469
0.175815 0.05514791 0.7690371
0.1871935 0.05960249 0.7532041
0.1543787 0.05692409 0.7886972
0.1849899 0.05873661 0.7562735
0.1547218 0.05387929 0.7913989
0.1601637 0.05431542 0.7855209
0.1566563 0.04844372 0.7949
0.1586611 0.06036724 0.7809717
0.1476521 0.06278716 0.7895607
0.1636481 0.06012644 0.7762254
0.1602923 0.0554167 0.784291
0.1587385 0.07316098 0.7681006
0.1606709 0.06007447 0.7792546
0.1854822 0.05728958 0.7572283
0.1797057 0.05392322 0.7663711
0.1511775 0.05493319 0.7938893
0.1795257 0.05743146 0.7630428
0.1681446 0.0527282 0.7791272
0.165763 0.05399432 0.7802427
0.1771631 0.05526635 0.7675706
0.1492649 0.04868425 0.8020509
0.1682197 0.06359176 0.7681886
0.1689207 0.05138819 0.7796911
0.1489111 0.04364545 0.8074435
0.1503369 0.06395967 0.7857035
0.1650663 0.06840845 0.7665252
0.1731987 0.05751326 0.7692881
0.165423 0.05868013 0.7758969
0.1689918 0.0587543 0.7722539
0.1773775 0.05027526 0.7723472
0.1796262 0.06681072 0.7535631
0.1695425 0.05839693 0.7720605
0.1913523 0.05646075 0.7521869
