"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
13.86168 2.325552 -31.70373 -4.006315 16.31631 4.912507
16.20812 3.138275 -30.45454 -3.992674 13.52487 10.90548
15.51737 5.336603 -30.91633 -4.007681 11.68179 18.04693
16.18719 3.543634 -29.60461 -3.939125 23.08975 16.59838
15.46129 3.027352 -30.23313 -3.647545 27.71502 1.626361
14.06409 4.021475 -30.28907 -3.804629 20.28814 7.87147
14.67635 3.014981 -30.87284 -4.011218 2.768619 10.22895
15.58645 4.088016 -30.65716 -3.494054 24.90774 3.103265
16.30511 3.679195 -30.0607 -3.802442 22.28678 6.22706
16.37078 4.700056 -29.82206 -3.92688 20.57152 5.051652
16.24453 3.372953 -29.76834 -4.033707 19.82558 8.656222
13.78803 4.144293 -29.37387 -3.875826 21.63563 12.51623
14.51236 3.902062 -29.84648 -4.265273 28.90204 -0.5557948
17.95236 3.43786 -30.90437 -3.661109 13.53377 15.08678
15.48343 3.147516 -29.89879 -3.899972 24.5805 7.219245
22.40075 2.31556 -29.31398 -3.8528 19.64889 13.49388
20.13687 8.721459 -30.41399 -3.745861 -10.30517 7.840801
14.41846 6.658311 -29.48081 -3.967679 25.01994 4.697665
15.59035 3.353781 -29.90437 -4.053202 24.394 5.301121
18.38212 4.960783 -30.15451 -3.623352 -7.385208 -0.9673063
18.19676 3.437942 -34.73023 -3.692135 -10.93539 5.643709
16.52222 3.659339 -29.25159 -3.737905 24.864 3.009605
15.96614 3.536893 -30.16564 -3.932985 17.60231 9.182981
15.70751 2.358875 -29.33074 -3.938383 23.68066 18.11041
15.35821 2.915842 -30.21958 -3.985081 13.20981 10.72455
15.31122 3.632872 -29.70477 -3.809026 19.4098 4.447707
15.56601 4.451565 -30.76901 -3.949864 9.693757 15.69242
16.53499 4.28357 -30.26826 -3.747171 16.20891 9.91333
17.77879 4.903893 -30.16238 -4.076543 13.50055 5.77761
15.74895 3.107854 -29.30442 -3.977039 29.7616 7.678136
19.52508 6.740348 -30.93772 -4.050821 -25.55141 9.781683
21.02768 8.609639 -29.76431 -4.092664 10.55401 14.68911
19.56793 5.72687 -30.58644 -4.060468 -6.99993 -2.736775
16.4799 4.104335 -29.91057 -3.908727 22.8381 7.95951
