beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
15.24865 4.877809 -29.9424 -3.866338 -1.151625 4.075642 29.4988 5.12046 
15.05399 4.62898 -29.99298 -3.954079 1.232552 -3.195123 29.36402 3.624073 
14.5114 6.358493 -29.74702 -4.042335 -0.5377367 -1.030496 29.51869 4.262572 
16.12319 3.315741 -30.10637 -4.126445 -8.129879 -2.524258 18.17432 5.181392 
14.99158 4.424437 -30.02339 -3.831437 10.22699 -3.057711 29.51855 3.636564 
15.79767 3.665373 -30.08423 -4.122299 0.04558218 -13.32423 27.63586 6.404668 
16.01054 3.372272 -29.52103 -3.814395 -1.162224 4.71806 29.059 4.391421 
15.46825 4.145629 -30.42744 -3.83878 11.02962 9.586455 29.10361 4.782612 
14.99189 4.75274 -29.84737 -3.88714 4.703224 25.71388 28.97978 4.66725 
15.39889 4.281591 -29.8713 -3.771491 -7.926333 18.35763 29.19589 4.367046 
15.8404 3.707048 -29.88678 -3.788253 17.51232 4.339449 29.28804 4.136796 
15.102 5.879934 -30.60817 -3.81351 -2.126366 -2.765518 26.48225 6.060165 
15.84493 3.994582 -29.50019 -3.853948 -4.452449 -7.342503 28.99037 4.430072 
14.81198 3.826634 -29.65394 -3.747918 -13.19221 -8.713341 30.22412 2.821739 
14.90544 4.147517 -30.29131 -3.983182 1.874267 5.101738 29.86079 3.574387 
15.29367 2.542413 -30.95297 -3.840174 -19.16478 6.069413 30.47323 3.104352 
15.8109 4.442815 -29.32168 -4.212251 -23.2716 -1.652706 27.23631 6.745306 
15.05718 4.181815 -29.66821 -3.742085 0.3810239 -6.067694 28.2879 4.702201 
18.01919 2.733955 -30.72438 -3.874586 1.813481 5.762829 29.16414 4.1791 
16.47111 3.349639 -30.29889 -3.911741 -2.009889 0.1317219 29.37145 4.097827 
15.92124 3.47776 -29.9286 -4.090189 -7.784351 -7.238716 29.20983 3.733185 
14.97206 3.985759 -29.75878 -4.048455 -8.425403 -1.651583 29.49251 3.2611 
29.73492 3.446744 -29.78947 -3.978307 15.63056 4.605299 7.844376 -5.354575 
29.4095 4.734619 -29.51166 -3.819686 14.89402 2.965688 -16.83565 1.963466 
19.11172 -5.089603 -30.30012 -3.908905 16.12315 3.419495 30.08902 4.275857 
-5.617645 16.92108 -29.59825 -4.127882 15.76323 2.680048 26.11557 2.642371 
8.05299 -11.95664 -29.86873 -3.971536 14.92186 4.582074 19.21824 8.41632 
2.210362 -17.33828 -31.58115 -3.496758 14.3372 2.631201 18.65799 5.737487 
2.326533 20.75988 -29.63289 -3.777636 14.19057 3.911596 25.03627 6.286573 
-8.244438 18.57658 -30.27407 -3.732149 15.00889 2.989819 22.63282 3.150828 
3.382523 0.5766381 -29.489 -3.780451 14.14724 3.444951 23.51226 4.496925 
16.16422 3.925624 -29.84497 -3.578679 14.01324 3.05069 25.42528 4.439988 
15.67664 2.373756 -29.7862 -3.820199 16.24104 4.143439 29.61273 4.219515 
16.77811 3.495204 -30.40855 -3.759065 9.82343 11.26115 27.83371 6.147454 
15.28327 4.058257 -29.87105 -3.819775 -4.707804 -2.626113 29.14967 4.506266 
14.73308 3.37433 -30.6679 -3.702288 6.289483 16.01552 28.52875 5.274732 
16.27565 3.863132 -29.55931 -3.884355 0.3413212 4.480453 27.44344 5.185626 
15.53791 4.251803 -29.92402 -3.886859 16.31137 -0.1689882 28.71481 4.849038 
15.34835 4.71285 -29.11142 -3.763584 -6.559418 5.955379 23.54277 12.47569 
15.99474 5.135303 -30.29284 -3.823399 -11.31149 -0.4888369 28.71629 5.276707 
15.83347 3.003637 -29.24477 -3.565826 1.629445 2.113743 29.02999 4.484993 
15.53714 4.208399 -30.052 -3.950215 16.90096 1.326155 29.24623 4.308258 
15.72547 4.603561 -29.89307 -3.968706 -0.4949184 5.833496 29.6084 3.711629 
16.19781 2.883689 -29.9843 -4.019043 13.04251 7.63124 30.15772 3.874516 
14.05147 4.087092 -30.17815 -3.898428 -5.741652 1.850609 29.15751 4.523403 
15.8374 4.261142 -30.30019 -3.949804 -6.849386 -0.1737194 29.13099 4.658154 
15.72091 3.509251 -30.4513 -3.8011 -28.63707 -6.508495 28.71818 4.593097 
15.52664 2.661891 -30.19204 -4.157978 11.16524 14.02921 29.79775 3.169921 
14.0937 3.741096 -30.11064 -3.795802 7.334554 0.9199344 28.90536 4.299064 
14.72306 2.862765 -30.36512 -3.762686 4.216371 1.375161 26.88294 5.105961 
16.15922 3.748315 -30.67042 -3.841619 -6.749227 10.06605 28.94145 4.913865 
13.01248 5.098331 -31.1265 -4.05423 -1.928094 3.393082 29.59375 4.43108 
15.75595 4.31421 -30.35249 -4.040016 28.15673 -7.73534 28.87866 5.234604 
15.70871 3.884263 -30.05374 -3.806556 4.169087 -5.218325 26.55885 7.231798 
15.62262 4.036185 -29.70237 -3.933812 14.69409 14.19866 4.564172 0.1051132 
16.16038 2.27484 -29.79134 -4.018448 -3.628253 -3.543112 29.0421 4.526092 
15.56694 3.138811 -29.52935 -3.800893 2.583168 -7.374206 30.92642 2.78529 
15.943 2.486815 -29.74039 -3.692664 -10.79745 8.924236 29.90283 4.569211 
15.21888 3.370647 -29.63177 -4.170428 -4.463386 11.51839 29.12994 4.329817 
16.19099 3.234689 -29.57018 -3.82185 -5.452689 1.046548 29.60163 4.852965 
15.75638 3.798993 -31.30771 -3.902811 17.2417 4.008421 30.17091 4.134665 
