beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-8.889692 -5.256228 0.0005007893 3.972828 -22.05887 -6.343489 
-9.335688 -3.500066 0.1753865 3.956704 -22.36071 -5.069166 
-8.84717 -4.971676 0.2522241 3.900017 -22.20869 -3.516793 
-8.745531 -5.380611 0.9513132 4.039785 -22.79491 -4.570606 
-10.20915 -5.169023 -0.07320001 4.051267 -21.2032 -6.272752 
-9.126492 -4.715226 -0.180663 4.006758 -22.04415 -8.980026 
-8.265886 -5.362521 -0.2280808 3.999341 -23.42069 -4.427608 
-8.974011 -6.072383 -0.05869145 3.949296 -23.00033 -4.188309 
-7.700083 -5.790085 -0.1848116 3.946378 -23.74864 -4.124827 
-9.537927 -5.988444 -0.1915179 4.003111 -20.34903 -5.606092 
-10.29024 -3.63443 -0.05975985 3.931731 -22.84761 -3.931673 
-9.814541 -4.206829 -0.08639861 3.987915 -22.80616 -4.824722 
-8.634013 -4.1612 -0.08469902 3.96486 -23.34214 -4.948947 
-8.829354 -6.714609 0.3421714 3.883129 -17.61857 -3.412826 
-10.21327 -4.848402 -0.2553355 3.936528 -23.25082 -4.570231 
-9.409715 -5.085211 -0.06773422 3.971313 -22.42772 -5.120176 
-9.919413 -4.296892 -0.005340842 3.986524 -24.05605 -3.471831 
-9.061982 -7.147854 0.2677173 3.936475 -18.97479 -4.205271 
-7.330792 -6.377352 -0.03793822 3.937669 -22.73033 -4.57227 
-8.47122 -5.658073 -0.1576919 3.967859 -17.85807 -10.69235 
-8.773479 -5.694511 -0.1332529 4.005662 -20.08299 -2.85749 
-8.28414 -5.762133 -3.850167 3.960729 -45.22007 -8.747192 
-11.3428 -3.296996 -0.1767542 3.9822 -6.616052 -21.93806 
-11.83164 -5.08595 0.8142447 3.934588 -26.30466 -5.465889 
-8.978164 -6.413191 -0.09977733 3.989304 -21.93747 -6.054913 
-9.102425 -4.5245 0.2289703 3.932499 -22.50887 -3.776237 
-8.57049 -5.129551 -0.1550299 3.986016 -10.45204 -4.7706 
-8.89363 -3.657766 -0.03159244 3.976893 -13.40267 -5.094932 
-8.291067 -5.332827 -0.2852761 3.963793 -22.41473 -3.517521 
-4.603777 -4.175846 -0.1324423 3.978769 -23.7777 -3.744424 
-7.984819 -4.651056 -0.1227899 3.96256 -21.82923 -4.442941 
-7.244477 -5.394735 -0.08060213 3.997819 -18.65194 -5.829608 
-9.959832 -4.22266 -0.1802437 3.978526 -22.13216 -8.444702 
-9.865965 -5.083653 0.1619687 3.984164 -24.28643 -3.551909 
-8.982565 -5.770242 -0.1139331 3.948257 -17.69108 -5.281504 
-9.913199 -2.308866 -0.01604149 3.929395 -22.44656 -4.484618 
-9.59619 -5.0771 0.2170541 3.915725 -6.780039 -5.498305 
-9.403195 -6.688708 -0.0857882 4.015635 -15.20508 -13.92448 
-8.597267 -5.506487 0.05143359 3.881841 -24.34669 -3.990086 
-9.789363 -4.303788 -0.001494142 4.021393 -22.67655 -5.011647 
-9.497429 -5.220847 0.07037669 3.947283 -20.94812 -5.06473 
-9.250637 -6.28921 0.3255885 3.934754 -20.93439 -4.615135 
-9.235708 -5.713587 -0.06584397 3.95812 -20.95308 -7.720485 
-9.112899 -4.869581 -0.06428053 4.009863 -22.92392 -4.535984 
-11.25634 -4.68973 0.02793766 3.982718 -24.1006 -3.476136 
-10.03213 -4.542883 0.1063397 3.875195 -24.13085 -4.443779 
-10.79091 -6.276003 -0.1119941 3.935458 -9.213594 -33.8826 
-8.806952 -5.479525 -0.1171272 3.96794 -22.54053 -4.599749 
-8.705858 -5.974928 -0.1639769 3.994971 -20.93111 -4.778193 
-10.20406 -5.84111 -0.06700898 3.967936 -20.47065 -4.266875 
-8.888517 -5.105914 0.01394177 4.050845 -20.01726 -4.231221 
-9.674767 -4.980484 -0.0744999 3.891705 -17.44497 -8.51616 
-9.446178 -5.833198 -0.08929477 4.024131 -21.65678 -8.090725 
-9.704629 -4.6611 0.1565513 4.017931 -22.28872 -5.510244 
-9.343284 -5.565827 -0.004213123 3.902032 -22.50351 -5.204015 
-7.497567 -6.014967 0.03459266 4.045175 -22.57247 -2.784722 
-7.993732 -7.354347 -0.118144 3.979984 -21.65182 -7.746099 
-6.622594 -2.830312 -0.2642225 4.063716 -22.95071 -3.806468 
-8.476404 -5.609314 0.04498535 4.00925 -20.85617 -5.795752 
-10.02796 -4.696319 0.2929748 3.949688 -23.01943 -4.961839 
-8.647765 -5.872891 -0.04238451 3.965227 -8.594669 -19.78362 
-11.25631 -5.513717 0.1458975 3.90929 -3.722656 -8.406161 
-8.901271 -4.365372 -0.1811094 3.968007 -14.70291 -5.112575 
-8.621582 -5.169209 -0.03176241 4.00811 -4.697672 -14.35371 
-11.48872 -5.677747 0.1041418 3.967923 -22.4666 -0.3208565 
