Delta_1 Delta_2 Delta_3 
0.7228994 0.7512097 -3.629157 
-0.876569 -0.2685325 -2.950053 
-0.1490829 -1.82112 -2.772764 
-0.8225975 2.418884 -2.660823 
-0.920086 -0.5609463 -3.523939 
-1.8075 0.3756379 -2.993667 
0.9886532 0.2869123 -2.975226 
-0.06879789 -1.229326 -2.989828 
0.5876936 -0.8729846 -2.250043 
-1.743591 -0.8996035 -2.611746 
-2.305741 -0.8158251 -2.540646 
0.7161426 -5.374819 -2.633878 
0.4791822 -10.53275 -2.06375 
-0.2485806 -1.12594 -2.841933 
0.9761915 -2.960186 -2.347837 
2.044215 -0.7519761 -2.51227 
-3.265396 1.209876 -2.823305 
-0.3085383 -0.310698 -2.930839 
2.112809 -2.224022 -3.328019 
0.9022187 -0.2990029 -3.360575 
0.4736877 -0.3215323 -2.658736 
-3.400077 0.52119 -2.545002 
0.4563333 -4.436961 -2.693809 
-0.1697225 0.05829575 -2.988183 
3.064367 3.080316 -2.704399 
0.8808598 -0.1155132 -2.827276 
-1.536769 0.1638409 -2.948773 
-1.058535 -0.6465732 -2.521429 
0.7021604 -0.7636958 -2.612135 
1.890131 -0.02892699 -2.284854 
2.031761 0.5719025 -2.308733 
-0.5333817 -0.9272051 -2.807683 
-1.426172 -0.1578963 -2.388862 
-0.0135556 1.020952 -2.065473 
0.1931822 0.4994859 -1.71317 
-1.688074 -2.059026 -2.157346 
-0.2741618 -0.1992567 -2.623367 
0.2239103 -2.894066 -2.369624 
-0.9423042 0.07347628 -2.871037 
0.03233291 -1.295984 -2.51388 
0.1467744 0.3304187 -2.736071 
0.1631914 0.643217 -2.69659 
-0.9405099 0.6356429 -2.371072 
-0.1463 -0.6691186 -2.556621 
0.4819675 -1.133761 -2.502335 
1.947688 0.3440365 -2.503591 
0.5288589 2.047237 -2.580751 
1.523754 0.793452 -1.780612 
1.887304 0.1570838 -1.747974 
0.2008591 -0.07601718 -3.368452 
2.393172 -1.017544 -3.171653 
1.218879 -0.05303825 -3.055235 
0.1893583 -0.2502762 -3.010617 
-0.9316549 -0.200348 -2.214452 
-0.4500937 -2.574939 -3.423071 
-1.074596 -1.428141 -3.214087 
1.572484 -0.4915558 -3.1077 
1.109461 -1.724151 -2.240991 
-1.919375 -0.4085435 -1.877527 
1.942283 -0.9115712 -1.740785 
-1.269964 0.7233272 -1.997244 
-1.690049 -1.178281 -3.113667 
1.150236 -0.7462532 -3.178504 
1.968396 -3.23324 -3.351544 
-1.275492 -0.8562145 -3.252106 
-0.8806744 -0.64063 -3.028859 
-1.219716 -0.8925434 -3.391193 
1.790992 -0.8465999 -3.087068 
0.7478681 -0.05073624 -3.884074 
-2.216825 1.393662 -3.537217 
-1.829239 -0.1193073 -3.623981 
-1.167487 -1.345768 -2.971207 
0.1113501 -0.3622281 -3.34943 
0.4250144 -0.4532673 -3.139006 
0.2688863 1.084064 -2.185035 
