p_1 p_2 p_3 
0.0934423 0.02947513 0.8770826 
0.1238801 0.1093356 0.7667843 
0.1153633 0.06123196 0.8234048 
0.1694613 0.02333231 0.8072064 
0.1370385 0.04333846 0.8196231 
0.1103066 0.03737289 0.8523205 
0.1442668 0.01211027 0.8436229 
0.1204113 0.05518913 0.8243996 
0.1709276 0.04222985 0.7868425 
0.1337928 0.06840023 0.797807 
0.1231625 0.04200156 0.8348359 
0.1642596 0.1095097 0.7262307 
0.1539919 0.0552087 0.7907994 
0.1604018 0.04443783 0.7951604 
0.06473493 0.0792784 0.8559867 
0.1371617 0.04309114 0.8197472 
0.1460433 0.06748024 0.7864764 
0.0652964 0.05640195 0.8783017 
0.124519 0.05864044 0.8168405 
0.1116489 0.06743135 0.8209198 
0.1157829 0.0598105 0.8244066 
0.2013097 0.0519274 0.7467629 
0.1466229 0.04454901 0.8088281 
0.1027683 0.05052962 0.8467021 
0.1200201 0.08526264 0.7947172 
0.1202943 0.04975078 0.829955 
0.1881949 0.07609157 0.7357136 
0.1198448 0.0364244 0.8437308 
0.1128296 0.06610986 0.8210605 
0.1347573 0.04166404 0.8235787 
0.1686642 0.1085049 0.7228309 
0.09831338 0.115359 0.7863277 
0.1168716 0.05926646 0.823862 
0.1176611 0.07220551 0.8101334 
0.1051423 0.1124593 0.7823984 
0.09916151 0.05287304 0.8479654 
0.1412084 0.08187846 0.7769132 
0.1232132 0.06760591 0.8091809 
0.156524 0.08709621 0.7563798 
0.1093662 0.05986188 0.830772 
0.1407548 0.06001861 0.7992266 
0.1483477 0.08990492 0.7617474 
0.163277 0.03129423 0.8054288 
0.124473 0.0623768 0.8131502 
0.1331759 0.04643854 0.8203856 
0.09038862 0.0628334 0.846778 
0.1099048 0.05038925 0.839706 
0.1297777 0.0507313 0.819491 
0.153289 0.05281039 0.7939006 
0.1148461 0.05504589 0.830108 
0.1494026 0.09123264 0.7593648 
0.1502784 0.0236248 0.8260968 
0.138862 0.06305936 0.7980786 
0.1428374 0.04438142 0.8127812 
0.2229883 0.04284834 0.7341633 
0.1592246 0.03321801 0.8075574 
0.07491772 0.06889725 0.856185 
0.1512024 0.06066337 0.7881342 
0.1390999 0.07343417 0.7874659 
0.1326921 0.04171146 0.8255964 
0.1387264 0.06865468 0.7926189 
0.1152659 0.03527651 0.8494576 
0.1386392 0.06367864 0.7976822 
0.1172216 0.06024693 0.8225315 
0.153678 0.05275665 0.7935654 
0.1470107 0.05652119 0.7964681 
0.1393026 0.04699503 0.8137024 
0.1267015 0.04669095 0.8266076 
0.1176471 0.1011465 0.7812064 
0.1730516 0.056707 0.7702414 
0.1651856 0.05355761 0.7812568 
0.07397475 0.08057096 0.8454543 
0.1291585 0.09781319 0.7730283 
0.1471346 0.04617881 0.8066866 
0.1120507 0.08905998 0.7988893 
0.1718627 0.0922738 0.7358635 
0.1872305 0.06095184 0.7518176 
0.1087927 0.06758903 0.8236183 
0.1439439 0.06174003 0.7943161 
0.08990597 0.02209288 0.8880012 
0.1211043 0.1066702 0.7722255 
0.1617855 0.06514104 0.7730735 
0.1362473 0.07174998 0.7920027 
0.1292548 0.0660105 0.8047347 
0.09847006 0.1175629 0.783967 
0.07659301 0.07743034 0.8459766 
0.09981989 0.08394809 0.816232 
0.1553001 0.1210918 0.7236081 
0.1203182 0.1092386 0.7704432 
0.1685268 0.04243546 0.7890377 
0.1776054 0.1041303 0.7182643 
0.1053082 0.05666574 0.838026 
0.1288903 0.04189624 0.8292135 
0.1061086 0.04365679 0.8502346 
0.1392414 0.04167225 0.8190864 
0.08855341 0.07618669 0.8352599 
0.1408492 0.07169783 0.787453 
0.1598656 0.07121939 0.768915 
0.1847242 0.04839165 0.7668842 
0.1352337 0.06296919 0.8017971 
0.1406993 0.05746371 0.801837 
0.1398481 0.04539596 0.8147559 
0.0669109 0.06891851 0.8641706 
0.1413605 0.04802647 0.810613 
0.08598845 0.06473631 0.8492752 
0.08641428 0.03603466 0.8775511 
0.2192137 0.04200188 0.7387844 
0.1575824 0.04211455 0.8003031 
0.1382258 0.07136193 0.7904122 
0.07926156 0.09485469 0.8258837 
0.125557 0.1140615 0.7603816 
0.1063185 0.025707 0.8679745 
0.1135825 0.02833706 0.8580805 
0.1398871 0.02256217 0.8375507 
0.1404711 0.03542723 0.8241017 
0.1746756 0.02173048 0.803594 
0.1200028 0.08146327 0.7985339 
0.1204531 0.04102657 0.8385204 
0.1823884 0.09062518 0.7269864 
0.1278896 0.02818401 0.8439264 
0.17219 0.06740871 0.7604013 
0.1100681 0.1483716 0.7415603 
0.09263545 0.07647922 0.8308853 
0.1215782 0.05440438 0.8240174 
0.1596647 0.05937101 0.7809643 
0.1448487 0.04744204 0.8077093 
0.09534976 0.03288661 0.8717636 
0.105133 0.05520141 0.8396656 
0.1424844 0.03030338 0.8272122 
0.1378611 0.03238381 0.8297551 
0.1670603 0.04801648 0.7849232 
0.1416933 0.07664119 0.7816656 
0.104217 0.05170254 0.8440805 
0.1311644 0.08137808 0.7874575 
0.1633673 0.04795971 0.788673 
0.1600689 0.02917734 0.8107538 
0.1003543 0.09512553 0.8045202 
0.1346731 0.04103869 0.8242883 
0.1169908 0.0674741 0.8155351 
0.1305649 0.05380572 0.8156294 
0.1621832 0.04122313 0.7965937 
0.1210544 0.05799867 0.8209469 
0.2071703 0.08423101 0.7085987 
0.1631525 0.08073037 0.7561171 
0.08535881 0.05987506 0.8547661 
0.07544372 0.08408488 0.8404714 
0.088253 0.08763105 0.824116 
0.1094036 0.07604076 0.8145557 
0.122832 0.08322469 0.7939433 
0.1386657 0.0872784 0.7740559 
0.09649409 0.03586486 0.8676411 
0.1423268 0.05746664 0.8002066 
0.09273837 0.08411967 0.823142 
0.1098751 0.02693326 0.8631917 
0.1436595 0.06890778 0.7874328 
0.1428012 0.1310329 0.7261659 
0.1090555 0.07577777 0.8151667 
0.07619813 0.09067099 0.8331309 
0.07409043 0.04880948 0.8771001 
0.1136142 0.07410826 0.8122776 
0.09786762 0.07367917 0.8284532 
0.1703407 0.0267552 0.8029041 
0.120319 0.02010004 0.859581 
0.1734392 0.07398944 0.7525714 
0.1438118 0.06041912 0.795769 
0.1660818 0.02150932 0.8124088 
0.1267734 0.07345209 0.7997745 
0.08918163 0.05873332 0.852085 
0.1291486 0.03955906 0.8312924 
0.09028283 0.04744612 0.8622711 
0.1228889 0.0497756 0.8273355 
0.1211386 0.08109955 0.7977619 
0.1358638 0.03964029 0.8244959 
0.1871081 0.1283418 0.6845501 
0.1671023 0.07190353 0.7609942 
0.1721038 0.06319873 0.7646974 
0.1252651 0.04845817 0.8262768 
0.1064983 0.05743776 0.8360639 
0.1576104 0.01621886 0.8261707 
0.1394998 0.04840374 0.8120964 
0.1544381 0.0559859 0.789576 
0.1760694 0.04224119 0.7816894 
0.1631924 0.03901139 0.7977962 
0.1529006 0.0489774 0.798122 
0.1457576 0.06055951 0.7936829 
0.1154835 0.05284778 0.8316688 
0.1008375 0.07227733 0.8268852 
0.07926615 0.0973169 0.8234169 
0.1481707 0.04762775 0.8042016 
0.1343996 0.02795051 0.8376499 
0.122226 0.05976798 0.818006 
0.113881 0.05112052 0.8349985 
0.1298205 0.06811558 0.802064 
0.1390854 0.06347064 0.797444 
0.1324298 0.04100889 0.8265613 
0.1566489 0.01893241 0.8244187 
0.1109621 0.0665215 0.8225164 
0.1040926 0.08672871 0.8091787 
0.1602226 0.09663109 0.7431463 
0.1218823 0.0464942 0.8316235 
0.1299716 0.054823 0.8152054 
0.08444272 0.04900791 0.8665494 
0.08514117 0.05946541 0.8553934 
0.1250102 0.03875459 0.8362352 
0.1099113 0.06265476 0.827434 
0.1926434 0.06696725 0.7403894 
0.1742307 0.07579788 0.7499714 
0.1398273 0.04693784 0.8132348 
0.1107851 0.04888385 0.840331 
0.1617249 0.07646106 0.761814 
0.1370936 0.05024577 0.8126607 
0.08636794 0.09268246 0.8209496 
0.1032994 0.05523943 0.8414612 
0.1266354 0.05654444 0.8168201 
0.134156 0.04264368 0.8232003 
0.1920561 0.1431398 0.6648041 
0.116923 0.08817287 0.7949042 
0.1858108 0.04046064 0.7737286 
0.1806053 0.03965801 0.7797366 
0.1693317 0.005714156 0.8249541 
0.173904 0.004617395 0.8214786 
0.1610769 0.0398391 0.799084 
0.1971542 0.007557082 0.7952888 
0.256476 0.003500226 0.7400238 
0.2300621 0.01961025 0.7503276 
0.3022909 0.01260589 0.6851032 
0.1089446 0.0004528867 0.8906025 
0.212107 0.002753665 0.7851394 
0.1855683 0.005577956 0.8088537 
0.1690518 0.006231015 0.8247172 
0.1994802 0.02552965 0.7749902 
0.1690696 0.02672968 0.8042007 
0.147417 0.04569826 0.8068847 
0.1179022 0.1065501 0.7755477 
0.1765384 0.05002228 0.7734393 
0.121023 0.06912921 0.8098478 
0.1939206 0.09097294 0.7151065 
0.1367578 0.05587181 0.8073704 
0.09458531 0.07953211 0.8258826 
0.2027666 0.04675679 0.7504766 
0.09561576 0.09045085 0.8139334 
0.09123292 0.07000949 0.8387576 
0.08806798 0.04387945 0.8680526 
0.1531845 0.03840695 0.8084085 
0.1585142 0.02523772 0.8162481 
0.1277979 0.04758344 0.8246187 
0.143186 0.07444935 0.7823646 
0.07047539 0.04070828 0.8888163 
0.1050459 0.0898442 0.8051098 
0.118836 0.04510058 0.8360635 
0.1328342 0.03565355 0.8315122 
0.06806676 0.07115718 0.8607761 
0.1201342 0.06896283 0.8109029 
0.2154444 0.06715072 0.7174049 
0.1457882 0.03548487 0.8187269 
0.1233202 0.04998351 0.8266963 
0.09315962 0.02008265 0.8867577 
0.06776965 0.05003306 0.8821973 
0.1154845 0.02571564 0.8587999 
0.09186604 0.08136803 0.8267659 
0.215616 0.04326852 0.7411154 
0.1286988 0.04258517 0.828716 
0.1450168 0.05424669 0.8007365 
0.06962316 0.04118678 0.8891901 
0.09755722 0.07518379 0.827259 
0.073903 0.04444545 0.8816516 
0.1097273 0.0191679 0.8711048 
0.1076486 0.03209592 0.8602555 
0.1453905 0.06179064 0.7928188 
0.135226 0.03860526 0.8261687 
0.1235362 0.02999189 0.8464719 
0.110267 0.04912844 0.8406046 
0.1526428 0.04195116 0.805406 
0.091528 0.0469718 0.8615002 
0.1038563 0.05339167 0.8427521 
0.05277316 0.05484859 0.8923783 
0.1091546 0.04066577 0.8501796 
0.2120507 0.06387864 0.7240706 
0.1215524 0.05230637 0.8261412 
0.1274779 0.07997081 0.7925513 
0.1242489 0.0276711 0.84808 
0.1366263 0.1040873 0.7592864 
0.142031 0.09861089 0.7593582 
0.1457917 0.04109567 0.8131126 
0.1649383 0.04566737 0.7893944 
0.1555142 0.07204825 0.7724375 
0.1554556 0.03816438 0.80638 
0.125549 0.06641186 0.8080392 
0.1250264 0.1188276 0.756146 
0.1010304 0.0776174 0.8213522 
0.1179014 0.09217131 0.7899273 
0.1335819 0.04336211 0.823056 
0.1279003 0.1224592 0.7496404 
0.1886032 0.06443466 0.7469621 
0.1693552 0.04071458 0.7899302 
0.1622832 0.04104382 0.796673 
0.07056536 0.03804064 0.891394 
0.1514882 0.03999199 0.8085198 
0.1121582 0.05208628 0.8357555 
0.1647885 0.07752096 0.7576905 
0.1359095 0.0500403 0.8140502 
0.1211499 0.06891373 0.8099363 
0.1434655 0.06546993 0.7910646 
0.1476401 0.04734096 0.8050189 
0.1797737 0.02778355 0.7924427 
0.1516017 0.05118466 0.7972136 
0.181985 0.06475527 0.7532598 
0.1122447 0.0624038 0.8253515 
0.1939759 0.04722958 0.7587946 
0.1243041 0.05639653 0.8192993 
0.102493 0.07104587 0.8264611 
0.09577747 0.1252504 0.7789721 
0.1109231 0.03659716 0.8524798 
