tau2_1 tau2_2 tau2_3 
2.028583 0.1796606 0.1399338 
0.8183535 0.4965932 0.623203 
1.381306 0.08743165 0.06615586 
2.417307 0.6326815 0.03776231 
0.9782898 0.1242437 0.1196002 
0.7016117 0.1319959 0.3581438 
0.6043254 0.04244289 0.1149508 
0.7817399 0.5620552 0.2003602 
0.4151848 0.2101193 0.4422631 
0.7393113 0.01874439 0.3358821 
1.29982 0.1621494 0.2836951 
0.4628524 3.192428 0.47314 
0.1598929 2.83697 0.2152416 
1.027057 0.3118841 0.1704978 
0.3420229 0.5893846 0.3969845 
0.4496871 0.03196396 0.08567348 
0.08544604 0.04841887 0.06343308 
0.4352118 0.01299398 0.09295436 
0.5312962 0.7104804 0.1823133 
0.6653574 0.08156968 0.1357451 
1.600947 0.152848 0.1093526 
0.2946131 0.08766344 0.1087406 
0.2184947 0.6619352 0.1167244 
0.8750384 0.1024471 0.09093239 
0.2719131 0.03278385 0.2747863 
0.3974065 0.06881105 0.05482875 
0.3784233 0.07260604 0.1509628 
0.4673683 0.03282947 0.3369178 
2.069255 0.02845023 0.06418822 
0.07896718 0.07956562 0.1309242 
0.08683373 0.1710937 0.2300036 
0.6330874 0.2194943 0.256365 
0.1328806 0.02972433 0.2165491 
0.4873607 0.06078895 0.5210178 
0.4874452 0.2481327 0.8657416 
0.6883736 0.04350663 0.6480437 
0.6052657 0.2598072 0.06097374 
0.2682834 7.265044 0.1740362 
0.6701433 0.2384802 0.3212554 
0.5825836 0.1613876 0.4308518 
0.1075338 0.07425835 0.2253028 
0.6269096 0.01058565 0.1253544 
0.1690357 0.09590806 0.1529773 
1.190972 0.2019695 0.03221966 
0.9073182 3.305059 0.4355807 
0.04445058 0.2895349 0.186625 
0.5797512 0.5801351 0.2210249 
2.221967 0.03086344 0.1995177 
0.2478199 0.04734398 0.5712657 
0.5032641 0.05383406 0.1348911 
0.9676774 0.1203575 0.1397728 
0.4246029 0.09217955 0.2728584 
0.1816438 0.0850685 0.1963178 
0.3717103 0.02574164 0.3866587 
0.4564125 0.0978548 0.0539516 
1.392448 0.08524451 0.3231988 
0.5521742 0.0849452 0.2199166 
0.9068304 0.1415398 0.2681294 
0.1594541 1.903428 0.3634236 
0.2429809 0.1781747 0.6542955 
0.1985321 0.2321941 0.3780107 
0.324539 0.1604816 0.0870861 
2.228199 0.2841036 0.1518576 
5.990351 0.04193021 0.4419059 
2.04565 0.05774116 0.169097 
1.897771 0.1002184 0.1735822 
0.4421605 0.7729413 0.08944692 
1.405278 0.1200609 0.0965824 
1.67921 0.06288256 0.1880459 
0.06336788 0.1971431 0.2455508 
0.450784 0.03627225 0.05051223 
0.1961988 0.2583672 0.5764346 
0.4246651 0.2010309 0.3801309 
0.2921396 0.0572174 0.2679769 
0.8223778 0.4078806 0.1880196 
0.245348 0.1674073 0.3866841 
0.2615188 0.05358692 0.2621372 
0.824152 0.6271824 0.06754089 
2.446946 17.71603 0.1016455 
1.405458 0.09623397 0.3260059 
0.3736983 0.1229514 0.347975 
0.3615814 0.09844884 0.1300771 
0.9528149 0.03257519 0.4816003 
0.2912397 0.3098745 0.09984804 
1.314155 0.1798163 0.1126441 
0.2731621 0.04416519 0.1159166 
0.07727546 0.05619905 0.2589695 
0.2899986 0.0620968 0.1089319 
0.5378146 0.1178288 0.09124997 
0.3865057 0.04168523 0.07090502 
1.422958 0.07384411 0.3173173 
0.465333 0.2884618 0.1842066 
0.3216209 0.09149718 0.1355606 
0.490418 0.03244937 0.2045486 
0.3471514 3.587211 0.1174681 
0.1289104 1.882486 0.1234682 
0.6539112 0.04728756 0.2075464 
0.4856018 0.1606654 0.1880817 
0.5110867 0.07087865 0.04895051 
0.4175458 0.1666943 0.2393998 
0.146618 0.3921308 0.06418552 
0.05288126 0.2113362 0.1004101 
0.7533666 0.1624277 0.2021472 
0.9924642 0.3443628 0.1815577 
0.2845787 0.1471111 0.1124168 
1.263299 0.09986957 0.09748924 
0.1184432 0.1181527 0.0669296 
0.5012267 0.6480082 0.08081639 
0.9132062 14.6453 0.02957473 
2.993707 0.06405141 0.09351009 
0.9145448 0.1942093 0.09625673 
1.184307 0.07942682 0.3448062 
1.039856 0.8459631 0.8769872 
2.19437 707.8892 0.277968 
0.6522965 3.444581 0.2927166 
0.5970621 0.8281079 0.1924073 
0.2616788 0.1547912 0.1813131 
1.371274 27.60712 0.08706035 
0.6638463 0.4644228 0.2771921 
0.09143124 0.06646789 0.402724 
0.1561403 0.152082 0.1019217 
0.04997449 0.05722525 0.09931158 
0.1880389 19.30756 0.2606207 
0.4267774 8.872074 0.1519664 
0.1543743 0.8078389 0.08938189 
0.3581853 0.06454943 0.4017039 
0.2860557 0.02945592 0.1689347 
1.928261 0.04558612 0.2276317 
0.9319834 0.4338059 0.5582149 
0.3426956 0.2397839 0.134481 
1.657926 0.08811906 0.7728092 
0.5174951 1.66583 0.4908533 
0.1603221 0.07624467 0.6441085 
0.2605263 2.030013 0.04042416 
0.646724 1.4335 0.2936362 
0.2845347 0.05811252 0.2031301 
0.3176145 29.62183 0.07584171 
0.0307665 0.4012852 0.107604 
0.3446496 2.088299 0.108161 
0.7999098 0.7040602 0.2780951 
0.1894311 0.1558633 0.1945841 
0.03279366 0.2012342 0.1491347 
0.5781306 0.1892095 0.3552199 
1.546855 0.2128831 0.1246705 
1.746008 0.05354491 0.1096152 
0.1485732 0.088496 0.08220335 
0.7842406 205.5137 0.2609149 
0.4280461 0.0667121 0.03832253 
0.05195764 0.9404936 0.273688 
0.7519265 0.07888152 0.3802266 
0.431538 0.02728937 0.4696541 
1.520518 0.03210275 0.1970176 
0.1152911 0.05834403 0.1644072 
0.3999507 0.1467993 0.2547536 
0.9844729 0.08296314 0.1650359 
1.938614 0.07977403 0.118685 
0.7470048 0.07312511 0.1069256 
1.242403 0.08319657 0.1929653 
1.338144 0.8420571 0.3733734 
0.6603512 0.04519448 0.119816 
0.5592526 0.09717234 0.2566715 
1.332538 0.4131627 0.2311978 
0.775094 1.296064 0.05779074 
0.6237894 0.1967387 0.4157033 
0.3848418 0.1162833 0.1574588 
0.5857184 0.1640633 0.2263112 
0.04383318 2.8245 0.1397837 
0.3093317 9.073462 0.2218237 
2.763324 0.07661175 0.3277907 
0.4452355 0.1692274 0.05105766 
2.057364 0.849776 0.294642 
0.5926357 0.4964303 0.256049 
0.8338012 0.086746 0.09689119 
0.8687104 0.1255624 0.219888 
1.14045 0.5336344 0.2011249 
0.2993338 0.05857391 0.1483859 
0.7402383 1.056291 0.1673612 
0.2122325 0.478822 0.2316528 
0.1093458 1.009906 0.3187688 
0.2583359 0.08547714 0.5158623 
0.7319674 1.457903 0.2839986 
2.782716 0.07483666 0.4731577 
0.1037826 0.2402963 0.07117832 
0.4466862 2.398062 0.2970609 
1.383215 0.1006055 0.2734858 
0.08819578 0.04267273 0.2085449 
3.112308 0.09535163 0.195334 
1.118302 0.2159157 0.08227922 
0.2336504 0.03149178 0.2039047 
0.2322401 0.1156556 0.1041708 
0.8482476 1.510111 0.3529908 
0.4212513 0.04735329 0.2569346 
1.772326 0.1848481 0.327576 
0.4373702 0.04562655 0.7992276 
0.1790399 0.05378927 0.4050756 
0.7479678 1.183294 0.7321115 
0.6902848 0.07276288 0.1168008 
0.1096026 0.07861059 0.08554043 
1.286255 0.05642292 0.04568673 
1.418376 0.2936992 0.1910796 
0.1595272 0.08911761 0.3706253 
0.104322 0.3822017 0.0702243 
1.277264 0.06714624 0.2072294 
0.6141349 0.0474219 0.2421349 
1.646459 0.01687063 0.130191 
0.4365499 0.04084157 0.493691 
1.053286 0.09385327 0.2587193 
0.728025 0.05615783 0.2786575 
1.097148 0.05638269 0.7040317 
0.115648 0.3127949 0.1487918 
0.280045 0.1372436 0.114106 
0.01833481 0.2999213 0.2082463 
0.3364906 0.1380596 0.1407785 
0.1949619 15.34207 0.08389665 
0.1832839 0.1216324 0.3989771 
0.1657908 2.393435 0.3465463 
0.1373057 0.339106 0.1439447 
1.303204 0.2292885 0.297715 
0.4722247 0.232108 0.1348952 
0.05681562 0.2171211 0.1386998 
1.269527 12.58582 0.2263962 
0.2751567 4.196575 0.1233696 
0.06364029 1082.512 0.4302248 
0.01347687 351128.3 0.2557417 
0.08509431 0.4055323 0.05455991 
4.051141 5184.096 0.5377971 
0.1004158 3.976971 0.160383 
0.2231223 6.482718e+12 0.2648627 
0.1056573 3818.732 0.4121779 
0.2523403 0.5645476 0.1197689 
0.1621137 0.3784718 0.7005879 
0.03717782 27.14352 0.1223559 
0.2944971 0.5023764 0.194039 
1.280537 0.1620058 0.2887497 
3.077975 0.1042523 0.5944477 
1.937538 0.02973632 0.3029229 
0.6613419 0.2378534 0.6470442 
3.08992 0.1356676 0.1702882 
0.6352839 0.4999604 0.1758307 
1.166956 0.06230805 0.1197404 
2.679177 0.1204447 0.131576 
0.03551692 0.04191002 0.0795137 
0.8798849 0.6632079 0.1599443 
0.8636206 0.06616189 0.3432296 
0.8763315 0.1895027 0.3863309 
0.1081548 0.02502107 0.5751692 
0.3660443 0.2296368 0.4641384 
0.1802994 0.05817772 0.1105303 
0.1450615 0.1061666 0.7889794 
0.3219453 0.09393772 0.144936 
1.450355 1.103588 0.05433508 
0.5522317 1.582498 0.157651 
0.2776852 0.1050759 0.1852909 
0.5058655 0.06861876 0.1857605 
0.4246039 0.0674477 0.1593238 
0.8209974 0.03546693 0.2475964 
2.505052 0.2108822 0.1733245 
0.408785 0.05013315 0.08843248 
0.2861926 0.2976277 0.1592611 
0.8833988 0.1885867 0.05961769 
0.2680903 0.4437947 0.02415175 
0.7090167 0.1386226 0.05707305 
0.6158311 0.2516557 0.2964391 
0.1430122 0.04168433 0.03844334 
0.2906625 0.8139969 0.1838869 
5.098391 59.42589 0.1679797 
0.158791 0.0402547 0.03838091 
0.1326052 0.06234369 0.1942013 
1.005893 0.1270504 0.3648547 
3.235898 0.08527589 0.2741681 
0.6429753 0.1316781 0.1433317 
1.387754 0.2616561 0.1649719 
0.4618371 0.2154944 0.1536092 
0.1462397 0.03902326 0.5094666 
1.408588 0.2947153 0.1904267 
0.4821798 0.1592787 0.1390979 
1.249829 0.2378682 0.1908192 
0.1390426 1.239176 0.5646843 
0.5421701 0.06259133 0.6063789 
0.3712496 0.1278447 0.2093972 
0.1475076 0.05552982 0.06176434 
0.1441279 0.6173876 0.9761973 
1.557324 5.32157 0.0835914 
1.626629 0.07195177 0.08153625 
0.2156247 0.06677441 0.07808345 
2.390356 0.07257334 0.0543006 
0.35691 0.04150354 0.3041461 
0.327887 0.1086217 0.1695097 
0.2579716 0.09252804 0.2172531 
0.09755756 0.2752641 0.1971696 
0.3257506 0.04297467 0.178658 
0.2154522 0.01626509 0.1871331 
0.04119801 0.03962435 0.3650131 
0.8275389 0.1282213 0.3094799 
0.263801 0.05450858 0.07194563 
0.4751633 0.01782782 0.0949354 
0.581585 0.04050904 0.4098361 
1.261347 0.07272485 0.1548704 
1.171125 0.1618977 0.3488041 
1.667001 0.1397519 0.1983679 
0.8734533 0.1658935 0.2769621 
0.20371 0.2713788 0.581429 
0.101029 0.02410964 0.1242917 
0.5400232 0.05144146 0.2423195 
0.2488548 0.08411878 0.07816903 
0.2874973 0.05213857 0.8052162 
0.8781289 0.07770833 0.234745 
0.2435235 0.1148752 0.2544835 
0.9370122 0.05412777 0.2034114 
0.4466357 0.06485926 0.2351543 
0.1318602 0.06181257 0.02832755 
0.4153582 0.7027509 0.08582919 
0.02040025 0.0310843 0.06948818 
0.3027516 0.3497132 0.5541331 
0.2717923 0.2810618 0.2416634 
0.4991021 0.8099128 0.7084038 
0.3449994 0.04317996 0.1407297 
0.0196918 0.09376359 0.07078183 
1.186188 0.1669384 0.1846932 
0.6847875 0.05185052 0.6284797 
0.9039614 2.885545 0.08668931 
0.5045276 0.6104634 0.429015 
0.1502759 29.29199 0.1723482 
0.4519053 0.2647218 0.1113665 
0.1346516 0.1340507 0.05478791 
1.088035 0.04177382 0.05051123 
0.4193268 0.09634105 0.2672294 
0.9927359 0.09944237 0.1986803 
0.41646 1.177748 0.08006889 
0.3478425 2.338009 0.08669361 
0.08708822 3.618531 0.3032634 
0.04991639 0.632754 0.1173499 
0.1417583 0.1586734 0.7034136 
0.04225867 0.04434956 0.08751755 
0.1286478 0.1658643 0.1598698 
0.3062768 0.2137228 0.09611412 
0.06541682 0.03067888 0.08839983 
0.7502619 1.494137 0.5073754 
0.03051556 0.09630845 0.08106234 
0.4314626 0.1840714 0.1626026 
0.7148252 0.06180633 0.1475125 
0.04518415 0.1495757 0.2609687 
1.393202 0.1392221 0.3323672 
4.196317 2.204684 0.3506536 
2.055205 0.2442765 0.1020199 
2.567637 0.4972301 0.2165922 
0.8449226 8.945827 0.1079103 
1.18223 12.81937 0.118959 
0.1217806 0.5784078 0.08140874 
0.4944004 0.3434276 0.2920645 
0.3234288 0.1661368 0.1903083 
0.07746436 0.06668742 0.1456041 
0.0270992 0.4339417 0.2932356 
0.117456 0.1311337 0.4432882 
0.2797312 0.02055205 0.2469469 
0.3412357 0.05377906 0.6513783 
0.3384858 0.1546248 0.1094738 
0.5680377 2.140385 0.05256336 
0.2305811 0.0887847 0.08838989 
0.8490889 1.947545 0.6237258 
0.7153935 1.935382 0.1352577 
0.5029639 0.635235 0.4558529 
0.1174898 0.03004157 0.0681347 
0.4863846 0.1091707 0.3876122 
0.5946657 0.07312087 0.07479077 
1.583128 0.1397905 0.4252874 
0.1539575 0.04271265 0.4437162 
1.116663 0.06439675 0.1138536 
0.4180162 0.1829906 0.7501954 
0.3634344 0.1464994 0.4317217 
1.093837 0.2384178 0.1341365 
0.9595725 0.1602884 0.1731669 
1.261935 0.6744862 0.2114118 
0.8274317 0.03749856 0.3000639 
0.1065784 0.1045229 0.0750227 
0.2656396 0.2329853 0.09009182 
0.5587972 1.474104 0.05190017 
0.1810479 0.05087428 0.09675132 
1.309457 7.200432 1.681821 
0.3662859 25.74198 0.4463764 
0.2856826 70.20784 0.2413627 
0.2948406 0.1867706 0.2478307 
1.682203 1.979417 0.3153956 
2.047643 5.055254 0.08364825 
1.476881 0.02466517 0.05331061 
0.04395633 0.1211631 0.1942601 
0.4930894 0.1083452 0.1413407 
0.05295508 0.08996222 0.4197641 
0.3666559 1.138868 0.1416715 
1.05944 0.04691287 0.2421337 
0.4173569 0.1544205 0.2161461 
0.295441 0.1058467 0.1616513 
0.01359534 0.788179 0.1088147 
0.4751127 0.6159293 0.7698271 
0.6390728 0.2763185 0.1135136 
0.2173529 0.01770239 0.1888268 
1.115257 0.1095502 0.3304965 
2.026104 0.396745 0.1284743 
0.5279401 0.1455997 0.2342147 
0.761756 0.164312 0.2267803 
0.0924031 0.03265081 0.3885315 
1.234193 0.1190406 0.4455225 
1.054461 0.1939309 0.5140236 
0.7754368 0.06343697 0.3333411 
0.8733784 0.0317998 0.2993904 
0.5529123 0.06786192 0.3108751 
1.256262 0.03282393 0.07971135 
1.190991 0.03816981 0.1033805 
0.3363255 18.66096 0.1195714 
0.6906459 0.1522707 0.2316032 
2.234456 4.327877 0.5107373 
0.7290739 0.3649771 0.1989625 
1.296035 1.352368 0.1073963 
0.1904694 0.772266 0.1905408 
0.140246 0.3921646 0.2858243 
0.1976438 0.1358389 0.2917331 
0.3249131 0.07790091 0.4643341 
1.069484 0.7178077 0.2857962 
0.9052773 1.100535 0.309551 
0.2203416 0.36051 0.4481286 
0.04684977 79.70387 0.2237084 
1.064094 0.6001227 0.6277189 
0.243878 0.2033981 0.3818874 
2.137752 0.04403584 0.1862226 
0.5636282 0.2443149 0.1412487 
2.412531 0.08091213 0.2143893 
0.04514089 0.1066338 0.3855828 
0.1366903 0.08367913 0.1481295 
1.667507 17.54843 0.04119069 
0.02686387 93.41116 0.05450605 
0.1546163 22.29769 0.1049466 
0.5980277 11.61466 0.2223474 
0.7841107 0.1491137 0.4064426 
0.2523649 9.202609 0.0879747 
1.359358 0.2597826 0.5711963 
0.1161351 0.1695059 0.3663646 
1.215737 0.04443306 0.1869124 
0.03559945 0.8676547 0.1660019 
0.1534888 0.1494576 0.5580871 
0.6866603 0.2967603 0.3451213 
0.08703643 0.07355243 0.5079998 
3.031063 0.1367512 0.3753662 
0.4224 0.1837 0.4756863 
1.705259 5.105242 0.1842365 
0.2422442 54.93648 0.2278241 
2.648889 4.376712 0.1374349 
0.6202352 0.05285156 0.4721398 
0.06698856 0.3502201 0.02813787 
0.2214938 0.1565472 0.1460353 
0.7965801 0.5758645 0.1004238 
1.388813 0.03805344 0.2645487 
