"nu" "alpha"
40.44727 0.05914259
22.51685 0.08149618
2.776572 0.3694946
5.07445 0.1183723
7.80438 0.2452053
16.01054 0.07016732
2.021718 0.2976887
3.310301 0.08588525
4.475855 0.4680134
7.389049 0.3922243
73.09486 0.06336228
11.41571 0.08954463
6.951976 0.06468367
4.245802 0.3899877
27.25006 0.2696084
15.54114 0.1430513
14.10974 0.2329165
40.7267 0.03024377
9.220628 0.0938302
4.851559 0.2347291
5.331563 0.2559812
38.98928 0.04994358
4.639985 0.1576523
10.31434 0.205207
11.29032 0.07397618
11.25011 0.2962322
8.674067 0.1074172
15.02639 0.05813811
48.40521 0.04647233
9.349072 0.1720793
65.7508 0.1184494
4.590713 0.4782661
13.19411 0.170124
9.33184 0.2392254
24.48446 0.06989205
11.87826 0.1685852
6.236506 0.254145
3.192421 0.09102159
22.50893 0.09178434
6.966161 0.2599875
15.23635 0.1432535
12.60565 0.2474517
5.015222 0.4089651
14.19009 0.06916009
15.68547 0.2345627
4.461971 0.4727874
4.588599 0.1526163
21.733 0.04005007
2.717214 0.05645888
3.807518 0.1545108
6.696391 0.4181167
9.96301 0.3036246
8.973923 0.1343476
2.92849 0.4926758
4.070001 0.1393954
21.79906 0.0903277
9.498943 0.2790234
5.737553 0.04712706
9.600952 0.1092965
10.56202 0.2571135
3.947098 0.3557341
8.71641 0.3478467
4.003766 0.4844686
20.80546 0.1116717
4.476364 0.4116709
6.95219 0.2833753
29.9578 0.1033899
55.6348 0.04102759
6.155691 0.1393711
3.711177 0.1250196
8.705067 0.1136528
4.368613 0.4767171
9.343903 0.1389591
12.26321 0.0413295
4.903043 0.4633955
4.288884 0.3966307
6.176927 0.06471875
22.26832 0.06236475
9.811852 0.2380193
36.47061 0.1095224
12.50468 0.02981146
9.591521 0.1753757
8.345741 0.1933998
16.77468 0.1545944
35.94672 0.03026817
5.374459 0.3333314
4.069778 0.363197
4.131643 0.3571935
12.73034 0.04075881
6.667254 0.3198036
10.85102 0.07900364
5.581009 0.4216859
3.781824 0.1724012
9.279224 0.1939691
3.097068 0.2230378
6.399409 0.2775659
4.846159 0.2612023
7.832208 0.1947316
5.660222 0.2477842
14.0685 0.145206
37.5453 0.09426917
141.34 0.05570262
76.31145 0.05281676
10.2207 0.1065246
8.093307 0.06865622
5.029952 0.1992025
4.636443 0.04828767
16.10668 0.0332437
11.85884 0.3886882
6.82678 0.2203618
7.130506 0.1862155
8.443598 0.1074864
4.46102 0.1671341
4.251163 0.2725198
9.794645 0.2396776
29.29794 0.05426022
8.260295 0.2895153
4.160127 0.05939017
9.857516 0.226966
21.18365 0.04926047
13.05055 0.100202
4.794092 0.1003312
10.64292 0.1250148
20.36349 0.2087955
2.840455 0.1605729
4.086127 0.4480658
7.062322 0.08219178
5.903921 0.1934003
4.988625 0.2734133
17.95648 0.1174233
7.693549 0.3753804
10.46529 0.03710599
15.52747 0.07029193
11.51011 0.2750317
130.3056 0.02330425
9.359021 0.1697978
40.80174 0.08762242
2.082716 0.4254543
11.00802 0.1165905
6.687978 0.2470669
2.916065 0.3498488
17.14551 0.2259785
6.505306 0.4523781
3.721707 0.3073363
7.404913 0.2754945
9.818829 0.4236257
3.761529 0.2653827
3.573796 0.2089288
3.003223 0.2546314
9.93118 0.07140999
4.671897 0.4448553
3.369178 0.2328904
15.66102 0.1751416
11.69737 0.1913987
10.13196 0.2247162
7.088564 0.3399537
5.242844 0.2919286
4.909789 0.2925108
3.620965 0.3820271
17.4881 0.1368623
8.597762 0.1405275
20.02046 0.02270197
10.1932 0.2123189
4.373588 0.1465672
5.377839 0.02091073
2.079941 0.2485209
3.608112 0.03373709
5.203132 0.1950553
9.979317 0.4843254
6.304073 0.0903951
7.063849 0.1204532
8.638894 0.2261178
21.65009 0.1144673
26.00145 0.134951
6.559965 0.2454199
2.51633 0.3635745
3.355666 0.3712584
4.512278 0.315263
11.37964 0.1196505
14.1422 0.1093309
11.21396 0.02672731
17.28976 0.1151144
8.187202 0.1221873
4.295056 0.1304611
20.03456 0.1640772
35.49157 0.05723205
23.65981 0.0665748
7.845099 0.02972023
29.43989 0.06842866
3.034459 0.138797
5.080925 0.2169414
41.03814 0.02772322
7.323443 0.1158956
7.650088 0.4187223
10.59264 0.2426685
15.49807 0.02656262
15.33964 0.209077
3.958435 0.2504523
3.080216 0.3830768
6.39573 0.461098
3.138607 0.02677304
3.389624 0.4136445
3.635632 0.3277281
6.278093 0.1060321
25.26083 0.04287801
9.82618 0.2149942
56.43541 0.02439949
7.672211 0.2165242
4.637263 0.1917281
8.943476 0.3524998
6.143716 0.2450818
7.493493 0.1457583
4.250248 0.07499336
2.911907 0.272456
4.646519 0.1999466
8.980882 0.1797627
6.705644 0.249418
11.69716 0.07738536
28.70687 0.04491499
8.144532 0.2888773
2.879042 0.2199997
1.684351 0.2931187
5.235452 0.2085647
21.06116 0.1583778
11.47587 0.2505699
19.63039 0.1800621
7.368594 0.1112395
32.86824 0.04708131
4.790069 0.1427009
12.50725 0.06584409
10.60782 0.1099387
10.32432 0.2086751
66.82158 0.02774225
11.85158 0.4294684
23.43396 0.2170355
14.39124 0.06766154
6.419669 0.1072455
18.11435 0.102141
9.148442 0.09168558
15.74063 0.02242956
14.72018 0.05187242
3.805521 0.4717499
10.45128 0.1566397
5.7548 0.09446505
11.6658 0.1010995
14.45882 0.02291869
4.443504 0.2265196
5.018461 0.03839055
2.44387 0.2388404
4.292248 0.2461272
23.59103 0.07597417
14.87021 0.2028977
19.44861 0.0244146
14.53001 0.1634545
6.111061 0.321796
6.67314 0.2598689
13.15701 0.1184839
7.458149 0.2431633
12.55639 0.1602915
9.689866 0.3134478
32.80774 0.04534983
9.177751 0.3839587
6.683731 0.146778
6.349929 0.2507003
3.551187 0.4302803
3.835623 0.4899398
11.5731 0.1620247
60.6526 0.02409267
8.535163 0.1675265
20.17086 0.08678905
6.024727 0.175752
15.73115 0.1928907
9.359108 0.4010335
23.06998 0.08378011
8.614504 0.09038572
15.49083 0.232348
11.55618 0.2209679
10.91513 0.1718714
11.60993 0.07691272
9.528079 0.2458283
46.93352 0.04413507
5.928343 0.3601537
14.04462 0.02638093
7.9317 0.2471815
18.80153 0.1950832
18.12113 0.05700027
14.11427 0.1949797
12.52017 0.1622485
17.68035 0.05720093
13.18471 0.2940876
10.77195 0.3607301
3.204643 0.1922241
2.492033 0.4817754
3.328521 0.4903447
3.923444 0.1878233
12.4976 0.03111827
10.06491 0.2038084
4.754428 0.436757
13.92648 0.08521414
9.572151 0.04789407
6.363257 0.2606981
15.0995 0.05486797
28.92919 0.07837349
6.740828 0.4363752
7.320367 0.2836515
6.474264 0.2298536
3.624144 0.3360845
18.47369 0.06610997
34.3696 0.1103494
7.770354 0.1488884
8.440092 0.1407447
3.936675 0.04088928
2.747479 0.2784804
11.46616 0.04653606
9.014286 0.1730897
3.13893 0.1569721
14.97522 0.03168337
2.349223 0.09575761
20.18264 0.09156393
7.091541 0.0215887
13.43871 0.3517155
4.315034 0.4392907
4.4781 0.2570256
5.186845 0.2438127
8.185292 0.4505455
17.16666 0.1124896
10.07774 0.3163505
5.811999 0.09247003
8.808723 0.3310044
9.650788 0.1600884
9.329113 0.3786361
26.90076 0.07186285
22.39107 0.05940859
12.41326 0.1730448
9.294945 0.1430687
9.355829 0.4839857
4.882822 0.181827
11.37236 0.05569821
7.625476 0.2198537
30.31664 0.07937267
22.94521 0.1571549
13.01603 0.05728476
3.568086 0.1729589
10.88523 0.1466195
44.21027 0.04076949
48.80341 0.1363297
7.293467 0.2755627
26.40297 0.06551429
4.54934 0.07233948
2.752079 0.3468458
4.513315 0.2173103
9.906581 0.1800199
29.88199 0.02782272
48.68914 0.0237008
19.64187 0.07349135
12.58068 0.0762436
4.452159 0.2739546
10.3826 0.1820707
18.82694 0.1000717
13.79597 0.1869736
43.51084 0.08135176
11.63524 0.1308952
7.855766 0.170794
5.05047 0.3231625
8.057187 0.285307
3.672115 0.1303578
3.890166 0.3492332
15.41078 0.1059339
13.09227 0.115296
8.285546 0.07695848
29.45279 0.02816277
3.770764 0.3854805
10.97128 0.03677419
10.56689 0.1601707
25.58869 0.0978804
14.44008 0.3370694
6.61124 0.08211281
3.507917 0.4160972
20.98518 0.0353863
11.02804 0.1978327
26.81931 0.199923
11.11662 0.07358992
10.00648 0.2988717
17.58305 0.09707966
7.025771 0.3551886
4.887185 0.3253732
5.115562 0.138707
4.194596 0.436076
5.237961 0.389362
5.115389 0.1596869
5.873161 0.03277142
14.44128 0.2209491
8.278204 0.08589937
36.34595 0.08163872
5.754203 0.394625
23.45738 0.06425705
25.74588 0.07708743
30.38551 0.04131066
6.380793 0.2677272
10.47511 0.264891
5.834952 0.2115621
3.24712 0.170406
8.321371 0.207644
4.315977 0.2992826
5.331828 0.05845264
4.090235 0.3359605
35.23397 0.06031559
2.407445 0.4256768
5.608729 0.2477307
50.35685 0.04978308
25.22203 0.1122653
5.331372 0.4072547
5.375027 0.05341937
10.44347 0.05934273
15.56339 0.2484121
9.689161 0.1282186
11.05244 0.0312266
4.418551 0.2574307
4.744365 0.4708884
4.332423 0.4574713
2.580678 0.1109386
6.773743 0.1497618
13.86085 0.1452083
15.47128 0.236292
9.899806 0.2017407
12.37181 0.2060708
5.923081 0.0212146
3.068872 0.1040273
6.333949 0.3374518
10.01484 0.1920016
12.85128 0.2127724
13.0166 0.2130861
12.89156 0.1178176
8.473317 0.08821449
5.323158 0.37163
20.46421 0.02006642
8.729497 0.2009146
22.97968 0.09526062
11.99777 0.2051467
7.411693 0.3867212
4.889837 0.1676902
5.232347 0.1149747
8.086308 0.02734031
10.4139 0.1296334
12.61398 0.1009259
7.634501 0.03955971
5.045765 0.3563474
6.188125 0.05053756
13.15071 0.1260078
26.15036 0.09644169
20.68115 0.05113398
6.21558 0.1652325
7.181091 0.2648971
12.11595 0.1695461
5.753311 0.3725685
64.97304 0.02681106
23.8203 0.1288893
13.1133 0.05484137
86.51578 0.02995678
80.72855 0.0393454
12.68699 0.1427508
7.408051 0.1110077
6.124123 0.412919
9.63496 0.2430992
2.936177 0.4572934
4.633281 0.379289
2.440059 0.2041008
12.47386 0.07746234
3.789176 0.1216058
8.415178 0.3344571
2.895914 0.168717
31.72827 0.05538617
4.439606 0.2802381
4.508156 0.3364112
129.3488 0.05432095
9.433257 0.2019981
4.261993 0.3576426
11.02846 0.1210872
11.83268 0.3602606
25.42496 0.08579716
7.580822 0.1952163
4.366351 0.06173111
16.39502 0.09852082
7.315933 0.2210942
4.454745 0.07966165
7.011355 0.152012
7.909268 0.0230962
3.498859 0.1469364
23.76045 0.1604544
4.66681 0.2615816
6.50969 0.4701884
11.6066 0.1207529
10.14501 0.3096749
13.72852 0.1263993
3.833785 0.09988162
8.802201 0.2632066
9.150723 0.08225519
4.61212 0.4385908
26.72737 0.03104066
13.43207 0.02519881
10.43211 0.03624561
14.44577 0.33535
18.07349 0.1179568
7.099778 0.3276851
7.027651 0.1996469
7.525228 0.39725
7.145068 0.1877295
6.137587 0.1107848
20.65224 0.1364623
8.127982 0.1879394
16.25701 0.1012386
10.79701 0.07364114
45.70756 0.1970203
10.8217 0.4160256
11.99696 0.1136192
6.59991 0.4933695
45.44447 0.04823215
3.811016 0.2400765
15.88712 0.1784492
7.558237 0.4350632
3.543659 0.3058529
5.05932 0.2946967
4.617463 0.2862714
9.433802 0.08101908
56.53372 0.1209088
9.740751 0.1123273
7.544585 0.3655392
33.32869 0.1163329
8.920537 0.458568
16.89733 0.08300691
6.441953 0.07054644
5.454772 0.1556827
4.095472 0.1564101
7.862226 0.156062
3.331337 0.3533526
6.958316 0.1801555
8.025423 0.09198473
9.878485 0.2115016
4.385812 0.04054548
5.977821 0.3582279
5.231477 0.03041044
3.766382 0.4413986
3.740638 0.4685201
4.229875 0.1770805
10.69693 0.07318773
5.275669 0.2198281
44.2388 0.07829852
11.94136 0.456489
20.16337 0.09328474
44.63869 0.07954825
15.94041 0.04405953
5.100468 0.3475393
3.919034 0.09928975
5.095649 0.1584487
3.065614 0.3554876
50.11571 0.02885949
19.36718 0.03152925
11.08683 0.05030305
4.381605 0.3698877
6.071872 0.1015929
16.79588 0.06232026
7.648065 0.4537887
10.12575 0.1535911
4.491859 0.3715646
3.490573 0.3812505
5.2051 0.257046
3.346328 0.3013545
6.870025 0.3013926
11.76194 0.1916902
2.527056 0.4760512
5.536666 0.4468546
9.227047 0.1127168
6.092598 0.2507668
5.853809 0.4865197
6.056988 0.08016147
8.078097 0.2726655
9.352666 0.05547487
4.1879 0.02801122
23.49244 0.07557997
5.777895 0.135349
2.693949 0.3006229
19.28144 0.02880321
7.768095 0.05984311
7.948529 0.4229763
3.001878 0.4990922
3.332165 0.2716383
5.997412 0.2988647
7.984821 0.2233778
9.136958 0.1801817
3.954051 0.1435397
3.564056 0.4005878
21.2916 0.02267959
8.251335 0.2030959
16.90371 0.1380121
24.65043 0.04192982
9.797401 0.187396
13.20181 0.02635704
5.68406 0.2695461
6.037579 0.4356954
4.918485 0.02362364
85.01151 0.04671907
28.64361 0.07168479
9.080035 0.09151801
11.11103 0.403368
26.46127 0.1026707
17.11561 0.07798042
3.557896 0.05010683
7.834078 0.1054142
8.184598 0.07329306
9.729928 0.08111621
4.792349 0.3763049
5.533497 0.4304265
5.346146 0.1339416
9.166616 0.3664926
9.21468 0.2399004
9.88239 0.4459212
3.528241 0.02724119
27.17911 0.02681515
19.18079 0.05327716
7.911032 0.1229667
11.61532 0.2315734
3.642965 0.3555794
4.91409 0.2392646
12.53335 0.07661193
59.63418 0.05189897
49.22631 0.03873886
47.19331 0.0284321
7.963188 0.1520652
8.545548 0.1804281
5.149285 0.2028293
3.269761 0.1388411
20.05777 0.166674
4.589506 0.1660234
8.330707 0.037522
4.229097 0.09450538
15.64317 0.08667881
6.933857 0.325187
4.021564 0.2423204
4.747846 0.2876541
6.934663 0.2330119
2.631152 0.484164
8.369425 0.3757818
4.05443 0.493049
6.241648 0.2009711
12.76523 0.1343545
5.778222 0.3277247
5.968285 0.4751133
6.869183 0.1300985
11.61273 0.0619632
5.924135 0.4881161
3.714619 0.1826812
21.48655 0.1440538
8.430507 0.2030018
5.190777 0.1570991
16.76621 0.1614333
6.125761 0.3214146
10.70577 0.1707648
11.63887 0.2495091
16.81838 0.07316856
18.55087 0.2619708
5.66235 0.1934211
5.211172 0.3474174
12.27171 0.2373631
63.35921 0.02688456
7.462314 0.2091966
17.57846 0.06720291
19.54743 0.1207389
7.6353 0.07265706
17.64353 0.0663265
16.25974 0.1161959
11.37185 0.03602278
16.32458 0.06347801
12.12124 0.1271651
11.86138 0.117284
18.57101 0.2521345
6.831806 0.477868
6.213977 0.2608511
63.46966 0.05428027
29.53286 0.07502084
5.728409 0.1882889
31.97335 0.06813098
61.44437 0.03813092
5.017936 0.3559137
8.151449 0.4130417
49.98277 0.06738104
7.212568 0.1657971
14.99495 0.2438055
181.4028 0.02226051
49.27253 0.03694591
50.71643 0.02010463
86.21367 0.02214169
11.44377 0.1782823
17.21179 0.1285464
11.35205 0.1110258
6.993075 0.1230955
11.83279 0.02671044
12.17114 0.1353641
11.03901 0.4523449
7.645983 0.3338003
4.181262 0.05598286
3.272158 0.3131975
6.201313 0.1517342
4.408775 0.4472689
3.764644 0.3289739
9.581592 0.2921347
6.377636 0.232021
5.982129 0.3829266
7.868883 0.4051058
35.08611 0.03428916
6.954767 0.2578277
28.14732 0.05441334
4.39879 0.100462
20.22101 0.02075533
69.90752 0.03074917
10.74042 0.2894433
11.45222 0.3441379
9.958708 0.07834631
5.062395 0.2681099
15.5092 0.04087808
18.57959 0.06319009
4.907989 0.1614666
9.60889 0.07924114
6.269563 0.199301
14.96883 0.08710399
5.598868 0.2199741
3.942237 0.4052418
6.567503 0.04959052
4.154846 0.2187531
28.14721 0.07620319
21.58997 0.04712709
7.267439 0.08648334
5.716055 0.3718698
4.901661 0.1682024
4.25349 0.3619896
9.772925 0.101175
7.014982 0.1410875
3.59572 0.4363333
6.065356 0.4477772
4.076221 0.463429
6.698687 0.4823875
8.438316 0.06056407
7.579773 0.1058724
13.96482 0.1137849
84.59478 0.02812728
11.95813 0.1783279
11.34372 0.3333335
7.03966 0.2427958
21.39702 0.0728802
10.8989 0.2317986
12.59264 0.2555563
4.897681 0.2859243
9.295212 0.3120782
8.848391 0.294311
38.20164 0.08026473
32.45094 0.1019039
9.198836 0.4855668
13.05124 0.1269951
37.58972 0.1270828
31.07647 0.05984897
37.71617 0.06643712
13.98592 0.02512797
25.34978 0.1214567
44.94022 0.03810452
7.459459 0.0637643
8.123494 0.166856
6.209523 0.1425862
11.95938 0.03240455
17.75545 0.09858084
38.71083 0.0403408
9.184512 0.4888987
4.610698 0.4547723
9.93802 0.2798919
11.91627 0.1239401
12.19022 0.0967364
8.203552 0.1280047
6.492503 0.1774159
4.239629 0.07853895
10.33779 0.1571777
7.806113 0.1208189
8.901096 0.1323205
6.243236 0.416944
24.08597 0.09470141
41.69309 0.03594949
7.354485 0.168491
5.81548 0.1480718
3.666124 0.2737487
10.03096 0.0410846
13.48778 0.1344397
7.174527 0.09691959
22.16479 0.1087973
14.44053 0.1941614
4.844974 0.1014674
4.984142 0.2591936
4.142864 0.1182997
39.03773 0.04856602
156.2508 0.02071081
56.39017 0.07198949
6.938971 0.4279972
12.5908 0.07458745
11.11811 0.1623455
52.30739 0.03534696
6.905439 0.2295327
6.009619 0.4109383
22.76942 0.06056601
10.3717 0.2911553
4.518286 0.1645698
7.739073 0.1962242
21.27609 0.1032432
16.51403 0.09018225
7.788931 0.3656613
4.414208 0.1066152
8.946954 0.2548468
2.757418 0.2773783
7.191398 0.3651993
2.829418 0.1354798
16.9 0.1011212
88.66281 0.03295426
16.55291 0.03735817
10.54228 0.05310879
5.945647 0.179785
43.53941 0.07520374
9.214395 0.3158772
5.292261 0.2084724
49.45684 0.05631557
10.40137 0.2369187
3.780262 0.4816259
12.0779 0.06809167
3.077681 0.199763
12.71535 0.3617392
20.45095 0.2951342
165.3447 0.03299824
7.382508 0.0716257
10.83318 0.09819809
5.360738 0.4663583
4.290863 0.362191
5.701774 0.1948928
4.994174 0.4888939
7.615904 0.1930793
35.92672 0.04477597
12.82518 0.273647
41.8565 0.04466234
17.64567 0.06885713
5.405122 0.06782274
4.075601 0.09116656
9.070119 0.2553176
73.7434 0.02800536
4.851615 0.3299825
