"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-16.24499 4.004005 31.16457 3.828087
-219.8182 3.722533 109.5453 3.995131
-23.06548 3.774176 11.14046 3.986942
-19.64902 3.983987 9.780877 3.986217
-13.50408 3.982466 24.99456 3.907462
-34.60976 3.971404 70.97973 3.657127
-53.66739 3.989634 102.4898 4.039854
-26.32142 3.979284 48.86739 3.929314
-16.18205 3.994105 29.11968 3.932008
-11.71944 4.075405 4.97237 4.010738
-26.71174 3.630653 11.8067 4.002623
-30.01556 4.027369 13.84494 3.966013
-13.99425 -4.983615 0.1198208 3.989724
-13.48294 -5.231231 0.07968557 3.944882
-13.90771 -5.100317 0.1148768 3.970799
-13.28359 -5.083468 0.1267291 3.989794
-13.00101 -5.066705 0.2342728 3.94895
-13.08138 -5.118316 0.1956607 3.970128
-12.99365 -5.097156 0.09625363 3.967212
-13.47201 -5.221312 0.1884973 3.937202
-13.41367 -5.156597 0.1239378 3.961433
-12.92788 -4.873133 0.07958174 3.95974
-12.68229 -5.038066 0.09623719 4.000091
-12.62471 -4.970803 0.07498022 3.970694
-12.83173 -5.03493 0.06193844 3.965324
-12.87465 -5.167833 0.1174177 3.958878
-13.07609 -5.274534 0.1302062 3.978807
-12.57381 -5.054274 0.0945983 3.966848
-12.86435 -5.050144 0.1715163 3.980333
-13.15742 -5.14673 0.07068498 3.984411
-13.69657 -5.135857 0.1587132 3.985035
-13.30167 -4.824702 0.1656314 3.979914
-13.17918 -5.082042 0.1480855 3.981025
-13.01096 -5.129358 0.06806477 3.951505
-13.52042 -5.021793 0.1354477 3.955599
-13.75481 -4.973525 0.1995721 3.985435
-13.1765 -5.113937 0.1403778 3.961852
-13.6583 -4.673938 0.04659041 4.005629
-13.3711 -5.249416 -0.02957886 3.964059
-13.28274 -5.052628 0.003746103 3.982146
-13.95744 -4.923314 0.1659023 3.978905
-13.81437 -4.851394 0.1224074 3.969326
-13.38656 -5.116005 0.003306539 3.980206
-13.09691 -5.202759 0.05430874 3.992952
-13.17514 -4.962352 0.189481 4.003662
-13.17986 -5.000495 0.1663965 3.989
-12.59972 -5.125592 0.09755055 3.985362
-13.68966 -4.978421 0.172755 3.967518
-13.64376 -5.211268 0.05755288 3.962561
-12.86686 -5.273153 0.1826255 3.985443
-12.447 -4.98449 0.08375351 3.997106
-13.14321 -5.053767 0.1747313 3.980472
-13.52361 -5.027278 0.2494471 3.970115
-13.19252 -5.294745 0.06313534 3.991549
-13.71627 -5.040915 0.1782714 3.968697
-12.8446 -5.007297 0.05776449 3.94824
-12.48203 -4.94748 0.1169071 3.970135
-13.31004 -5.185104 0.08888871 4.005027
-13.73849 -4.88132 0.0688543 3.98041
-13.72002 -4.963908 0.1815812 3.953004
-13.69212 -4.894877 0.08027783 3.985084
-13.80875 -5.209396 0.116116 3.960648
-13.4976 -4.995039 0.05071197 3.995036
-13.33479 -5.012882 0.01455464 3.960792
-14.02735 -4.924815 0.1189526 3.995152
-13.20567 -5.136863 0.05303922 3.994153
-13.63647 -5.018562 0.1158041 3.981631
-13.27286 -4.804793 0.08891762 3.960387
-13.04234 -4.959533 0.06098384 3.998198
-13.25962 -4.788922 0.1561161 3.964218
-13.60077 -4.951948 0.1054942 3.970705
-13.70661 -5.007229 0.1405332 3.979273
-14.06328 -4.929665 0.1320289 3.947016
-13.94084 -5.125869 0.1123749 3.952395
-13.86413 -4.991778 0.1065357 3.99004
-12.95444 -5.071938 -0.004594849 3.965341
-13.51275 -5.018634 0.1083084 3.993325
-12.66946 -4.956662 0.124169 3.976811
-13.50967 -5.162542 0.1038926 3.971108
-13.46696 -4.868283 0.1796007 3.978561
-13.10498 -4.897845 -0.01882725 4.013076
-13.28315 -5.338783 0.09348578 3.992098
-13.39502 -5.193927 0.06892638 3.991046
-13.26864 -4.962227 0.0749621 3.996147
-13.35993 -5.02042 0.08226282 3.987104
-12.90073 -4.989625 0.04917274 3.995515
-12.79218 -5.102673 0.01321165 4.022351
-13.53889 -4.942788 0.08818426 3.98976
-13.31236 -4.994906 0.06105362 3.985831
-13.45615 -4.959802 0.1119137 3.986201
-14.0719 -5.03306 0.234162 4.003186
-13.08704 -4.88079 0.07174343 3.984926
-12.48231 -5.041248 0.0623308 3.99842
-13.15701 -4.964681 0.008000241 3.965529
-13.02451 -4.98715 0.02420517 3.972752
-13.24113 -4.983671 0.1504718 3.969745
-13.40548 -5.016236 0.09386921 3.987943
-13.87512 -5.169283 0.2153596 3.98494
-13.123 -5.119028 0.08706416 3.976388
-13.27014 -5.201385 0.1085017 3.97254
-13.07493 -5.034901 0.06723676 3.948397
-13.57206 -5.280004 0.1747039 3.982962
-13.77353 -4.983321 0.1317061 3.993256
-13.88588 -5.118188 0.06869237 3.982672
-14.03922 -5.112293 0.08782847 3.972273
-13.85047 -5.197919 0.008988872 3.984438
-13.6412 -4.911531 -0.009558972 4.006212
-14.1487 -5.10951 0.05229267 3.97705
-14.14414 -4.961365 0.1374704 3.981452
-13.26343 -5.08979 0.06613311 3.953263
-13.51551 -5.099053 0.03949203 3.99622
-13.94792 -5.020925 0.1719944 3.974803
-13.27119 -5.076262 0.04039484 3.982296
-13.88687 -5.191167 0.02057985 3.956671
-14.21923 -5.482909 0.08536183 3.987161
-13.86115 -5.174237 0.08551104 3.989916
-13.95394 -4.823051 0.109979 3.998906
-13.83622 -4.793143 0.1317462 3.992094
-14.22829 -5.166734 0.05894792 3.960655
-13.68779 -5.176673 0.01146051 3.961968
-13.69558 -4.85789 0.1513259 3.991312
-13.26806 -5.440743 0.08766756 3.984419
-13.93367 -5.263151 0.09868842 3.991922
-13.50786 -5.012558 0.0327134 3.987408
-14.85621 -4.904044 0.2350671 3.973268
-13.62808 -5.015174 -0.03824583 3.986187
-14.12201 -5.02203 -0.07283938 3.980433
-14.69425 -5.370423 -0.03115249 3.966224
-14.09041 -5.054516 0.009025749 3.982965
-14.02279 -4.749255 0.07013481 3.92081
-13.57487 -4.859975 -0.03915756 3.96533
-13.99174 -5.241253 0.06584373 3.980119
-14.71428 -5.096789 0.1083862 3.96067
-14.96742 -5.051124 0.08841995 3.974593
-14.35806 -4.83533 -0.002112427 3.988418
-14.62827 -4.970986 0.1121594 3.94979
-14.42341 -4.740248 0.06686429 3.98091
-13.99308 -5.013324 0.04714325 3.974026
-13.80201 -5.052795 0.1115616 4.000042
-13.46827 -4.860609 0.07855467 3.957302
-13.993 -4.992149 0.1047942 3.987737
-14.09886 -4.743397 0.08915892 3.996545
-13.66856 -5.34129 0.03829351 3.977376
-14.05551 -4.750621 0.1322052 3.954355
-13.48357 -5.034165 0.09117079 3.997236
-13.77054 -4.968725 0.08230804 3.990457
-13.69567 -5.072969 0.1293222 3.958999
-13.39339 -5.061597 0.115391 3.998845
-13.39867 -5.09364 0.1440323 3.980299
-13.97957 -5.212287 0.1830603 3.973454
-13.40206 -4.983131 0.04581355 3.978106
-13.27444 -5.184163 0.01363361 3.996282
-13.99622 -4.889428 0.05879767 4.000494
-14.04002 -5.043617 0.02777887 3.985066
-13.71853 -5.624204 0.005328695 3.969061
-13.73358 -5.398709 0.007851105 3.975312
-13.27898 -5.015241 0.03707157 3.989284
-13.35674 -5.166341 0.02128503 3.956662
-13.74832 -4.974928 0.1440441 3.96699
-12.94961 -4.850935 0.05073352 3.983011
-13.85248 -4.765808 0.07687553 3.970067
-13.89531 -4.881447 0.004026842 3.964677
-13.87164 -5.101813 0.01860128 3.943161
-13.91437 -4.929858 -0.06276274 3.967742
-13.55066 -4.856849 0.006676007 3.983766
-13.5094 -5.118057 0.09545065 3.957642
-13.24294 -5.27926 0.09412347 3.972198
-13.87552 -5.185159 0.05586148 3.989556
-13.89838 -5.131813 0.07738663 3.987065
-13.79659 -5.162341 0.1548558 3.965442
-13.49966 -5.294474 0.125492 3.939931
-13.36262 -5.066213 0.08814857 3.984797
-13.6922 -4.901404 0.1100689 4.004434
-13.869 -5.017582 0.1841261 3.980951
-12.86593 -5.214437 0.08935248 3.962887
-13.7275 -4.817844 0.1676446 3.983356
-13.35032 -5.146188 0.08571912 3.982183
-13.73811 -4.974463 0.1160508 3.979663
-12.72799 -5.092793 0.0514906 4.004287
-13.72027 -4.986892 0.1290773 4.008863
-13.34881 -4.938768 0.1199148 3.967647
-13.44265 -5.103551 0.05627389 3.994234
-13.57937 -5.244638 -0.01722369 3.963717
-14.33168 -5.019695 0.09215523 3.96244
-14.13308 -4.950995 0.05081457 4.01645
-13.53491 -5.159315 0.05566597 3.954155
-13.8008 -5.191197 0.08058643 3.986512
-13.77288 -4.970403 0.03759571 3.973617
-13.65156 -5.425317 0.005651168 3.968644
-13.91388 -5.232497 0.01316178 3.957853
-14.04016 -5.007727 0.02815921 3.958042
-13.76132 -4.948114 0.04272689 3.953268
-13.10883 -4.955126 0.02803823 3.972841
-13.3821 -5.019949 0.1407481 3.96446
-13.53204 -5.191343 0.07939898 3.998444
-13.51461 -5.011417 0.1057426 3.975464
-13.31342 -5.035826 0.1012572 3.978896
-13.55438 -5.228461 0.1515792 3.961777
-13.11755 -5.239791 0.03391093 3.975357
-13.81924 -5.149014 0.09169398 3.982612
-13.24263 -5.194504 0.1025866 3.993404
-13.13546 -5.296352 0.109724 3.9698
-13.19816 -5.157596 0.1044462 3.983917
-13.44687 -4.921406 0.09447455 3.979243
-13.53311 -4.771171 0.1677093 3.97193
-13.3017 -5.026996 0.2027636 3.960647
-13.32314 -4.990145 0.05146937 3.992596
-13.33096 -5.070023 0.1543342 3.976161
-13.00222 -5.007349 0.08770293 3.984676
-13.64542 -5.047302 0.1314586 3.959849
-13.90005 -5.301459 0.08598043 3.966189
-14.66413 -5.060877 0.09289593 3.962871
-13.95751 -4.883643 -0.004349168 3.96618
-14.52017 -4.910105 0.05449546 3.992375
-14.28798 -5.013843 0.1023768 3.986956
-13.15466 -5.078149 0.04033506 3.978574
-13.72525 -5.026988 0.09343719 3.999772
-13.1743 -5.203265 0.01893939 3.973241
-13.8009 -5.089459 0.1024234 3.957728
-14.21669 -4.909633 0.2252987 3.971738
-13.57154 -4.98379 0.05485898 3.958202
-13.85179 -5.105024 0.0558505 4.011709
-13.59793 -5.271015 0.1584654 3.982849
-12.69266 -5.289828 0.01364567 3.982635
-14.17763 -5.015732 0.3677262 3.960517
-13.89883 -5.198335 0.1142377 3.999275
-14.23546 -5.122922 0.1665345 3.977446
-13.85178 -4.84627 0.07814349 3.957481
-13.55877 -5.195161 0.1079467 3.98361
-13.75832 -4.767076 0.06141253 3.960567
-13.63286 -5.215262 0.1116573 3.963131
-13.84191 -5.331807 0.1403652 3.987019
-13.50897 -5.336618 -0.01301563 3.991045
-14.5609 -5.0688 0.08956266 3.985246
-14.02938 -4.972851 0.03199065 3.990374
-14.97578 -5.097313 0.1520742 3.992785
-14.10113 -5.001817 0.02433326 3.97489
-13.77883 -5.251327 0.0009837384 3.995215
-13.35069 -5.114869 -0.005329041 3.955908
-13.42315 -5.026848 0.05311563 3.943087
-13.96434 -5.014897 0.06903769 3.993573
-13.55746 -5.089846 -0.02645764 3.982446
-13.99602 -4.930837 0.1949492 3.953723
-12.93819 -5.091752 0.1075746 3.965415
-13.04753 -5.267038 0.1660297 3.978321
-13.40344 -5.113199 0.1889624 3.993285
-12.68865 -4.997863 0.0238895 4.006006
-13.17679 -4.93628 0.1386957 3.972778
-13.24639 -4.943037 0.1151653 4.006142
-12.70305 -4.904439 0.03940084 3.972393
-13.16393 -5.024313 0.02472259 3.961104
-13.19558 -5.28548 0.09584652 3.985507
-13.49012 -5.270662 0.07160942 3.981937
-13.2579 -5.270739 0.06537587 3.995102
-13.02622 -5.24817 0.007445062 3.975596
-13.1985 -5.090639 0.0157543 3.978198
-13.81218 -5.353492 0.1228598 3.977015
-13.80005 -5.390506 0.06138808 3.978073
-14.24357 -5.260854 0.1307908 3.985511
-13.35911 -4.929491 0.1412022 4.002938
-13.1389 -5.166382 0.02856312 3.981221
-13.05856 -5.115423 -0.004787688 4.000552
-13.40144 -5.105762 -0.0167759 3.972155
-13.34932 -5.109285 -0.001544585 3.991152
-13.33138 -5.202064 0.04589227 3.984184
-13.72797 -5.097139 0.1043006 3.951754
-14.1264 -4.971561 0.07099732 3.968086
-13.90881 -4.984334 0.05728597 3.97183
-14.16357 -5.037908 0.07863935 3.969362
-14.10719 -4.89237 0.05649545 3.980264
-13.42768 -4.872533 0.03552255 3.986666
-13.66961 -5.188012 0.01280986 3.963139
-13.35753 -5.404177 0.09638889 3.980749
-13.70316 -4.892938 -0.0178156 3.988921
-13.72704 -5.045089 0.1268254 3.968171
-13.78127 -5.198159 0.09092471 3.989614
-13.51993 -5.17597 0.01104597 3.964422
-13.46223 -5.443305 0.04380733 3.98163
-13.57575 -5.230397 -0.03595939 3.97955
-13.7814 -5.034085 0.01776954 3.968094
-13.19082 -4.989985 0.1435305 3.967442
-13.60826 -5.116942 0.2316692 3.988535
-13.52361 -5.363131 0.07438798 3.989413
-13.3449 -4.952384 0.02484057 3.962349
-13.03814 -4.998417 0.080618 3.94825
-13.26595 -5.251507 0.08598964 3.965107
-12.67193 -5.400915 0.01961786 3.963167
-14.10366 -4.869602 0.1443972 3.990217
-13.71224 -4.881299 0.0377051 3.963952
-13.43483 -5.059869 0.1089669 3.960459
-13.43161 -5.275918 0.0675639 4.003327
-13.98471 -5.130097 0.1653398 3.971552
-13.60489 -4.930725 0.1390622 3.946848
-13.29949 -5.191954 0.1165466 3.966976
-13.03858 -4.909773 0.1271292 3.975544
-12.94099 -5.241817 0.05481305 4.000863
-13.182 -5.168713 0.1193241 3.960686
-13.00494 -4.920943 0.06199558 3.968444
-12.96305 -4.895775 0.04239099 3.961368
-12.96259 -4.80197 0.09058037 3.960134
-13.13163 -4.972992 0.09025556 3.985013
-13.33353 -5.098006 0.07981536 4.011719
-13.50629 -5.081978 0.1088533 3.988392
-13.45097 -5.131074 0.1168291 3.982916
-13.57862 -5.093702 0.1193866 3.967817
-13.67219 -4.931953 0.09836245 3.966552
-13.32736 -5.17275 0.1251194 3.981904
-13.08343 -5.007767 -0.002319059 3.971152
-13.44564 -4.924505 0.009167213 3.993487
-13.94852 -4.899156 0.1275562 3.974369
-13.56149 -5.287133 0.1401972 3.963809
-13.16315 -4.890209 0.1413814 3.994382
-12.4191 -5.101981 0.09023035 3.998343
-13.58391 -4.981748 0.2285831 3.972398
-12.64719 -5.053702 0.01797161 3.983001
-13.38805 -5.156766 0.04427298 3.977815
-13.64454 -5.1043 -0.04263373 4.002353
-13.60237 -5.089714 0.03853535 3.983561
-13.44617 -5.109452 0.0413639 3.964838
-13.68113 -5.16009 0.05507021 3.948512
-13.46541 -4.895134 0.1551638 3.984984
-13.55585 -5.14632 0.1339968 3.982956
-13.48908 -5.166691 0.0765307 3.962192
-13.42601 -5.196398 0.1690866 3.990204
-13.60473 -4.868966 0.05068491 3.981548
-13.91742 -4.803697 0.1096685 3.96302
-13.60172 -4.945974 0.09461464 3.981213
-13.37588 -4.984277 0.08837742 3.948648
-13.14527 -5.029471 0.09178395 3.994666
-14.27723 -4.947654 0.1476559 3.963124
-13.8692 -5.033157 0.06992465 3.97128
-13.89543 -5.153726 0.08890633 3.981615
-13.55606 -5.322761 0.01636872 3.999502
-13.69212 -5.062217 -0.008404191 3.97925
-14.11603 -4.913087 0.05507075 3.992976
-13.96905 -4.92483 0.02837887 4.006591
-14.21953 -4.962624 0.08557635 3.960483
-13.79222 -5.164209 0.07349282 3.961209
-13.66326 -4.807851 0.02265433 3.959587
-13.67728 -4.937694 0.1301556 3.977909
-13.56821 -5.02161 0.03605619 3.986562
-14.13692 -5.02665 0.1056248 4.01681
-14.42055 -5.153347 0.1189653 3.998586
-13.65112 -4.961375 0.06418739 3.974087
-13.39266 -5.372757 -0.005530484 3.98913
-13.65569 -5.290088 0.1500767 4.003327
-13.53823 -5.043267 0.006999836 3.966829
-13.31959 -5.312802 0.05774782 4.010519
-13.17775 -5.151015 0.2204432 3.973229
-13.15448 -5.276491 0.1945869 3.988268
-13.14032 -4.898756 0.1122561 3.947276
-13.43178 -5.166893 0.01633378 3.970682
-14.42136 -5.027755 0.2014308 3.98957
-13.6556 -5.027692 0.1991786 3.978717
-14.20944 -5.170006 0.2806733 3.973826
-13.16889 -4.934808 0.07738772 3.990351
-13.34501 -5.129425 0.1249004 3.971922
-13.52777 -5.106345 0.09628632 3.974539
-13.37888 -5.095937 0.08173247 3.967754
-13.63113 -5.210724 0.1093789 3.970708
-13.32744 -5.372096 0.1154744 3.969276
-13.98649 -5.185683 0.2005073 3.984731
-13.20683 -4.994637 0.06790673 3.995282
-13.49156 -5.205454 0.09990245 3.94623
-13.97558 -5.047998 0.1625349 3.981327
-13.85765 -4.757522 0.1746417 3.988885
-13.32509 -4.974359 0.1193964 3.989513
-13.8706 -5.106045 0.1377987 3.985016
-13.55882 -4.851784 0.04682933 3.997038
-13.14713 -4.866304 0.0248072 3.973677
-13.11435 -5.090329 0.1437918 3.965819
-14.08806 -4.948289 0.1005472 3.97532
-13.83705 -5.04671 0.132563 3.979972
-14.0603 -5.181848 0.1114404 3.973286
-13.59055 -5.18443 0.01189101 3.977625
-13.59798 -5.258841 -0.02841362 3.964783
-13.82316 -5.061271 0.04487805 3.966374
-14.17125 -5.163514 0.1176476 3.982621
-13.27171 -4.8412 0.1140415 3.986708
-13.42754 -5.085305 0.08738006 3.972352
-13.68167 -5.124585 0.1270779 3.982155
-13.59402 -5.085903 0.08954902 3.987485
-13.91285 -4.864522 0.2119189 3.970527
-13.21259 -4.870127 -0.03064105 3.982091
-13.42405 -4.960721 0.03517855 3.984732
-13.80268 -5.213567 0.1538818 3.963596
-14.08497 -5.279475 0.131852 3.986249
-13.88841 -5.064764 0.05062781 3.976567
-14.01445 -5.192317 0.1233081 3.958369
-13.77952 -5.21261 0.2091231 3.97451
-13.19044 -5.171413 0.08797034 3.948997
-13.1639 -5.182668 0.03705146 3.986841
-13.30812 -5.224783 0.1180308 3.983892
-13.0213 -5.078601 0.1703358 3.963641
-12.87771 -5.107337 0.1110901 3.980649
-13.05103 -4.876247 0.2317352 3.956984
-12.6531 -4.894999 0.1954094 3.970757
-12.86117 -5.164238 0.131608 3.969153
-12.89333 -5.053472 0.01606989 3.981949
-13.31093 -4.97254 0.07026099 3.992822
-13.65336 -5.007892 0.04820223 3.988262
-13.92419 -5.047411 0.3061496 3.986844
-12.59824 -4.895449 0.0351996 3.971492
-12.66578 -5.230492 0.07833634 3.973924
-13.38118 -5.041356 -0.001284002 3.972435
-14.41635 -5.064844 0.17592 3.986761
-14.02391 -5.06839 0.1079108 3.971144
-14.0686 -4.951857 0.1226712 3.990467
-13.58816 -5.007566 0.1309967 3.996751
-12.92501 -5.060999 0.05916599 3.976987
-13.92012 -5.073417 0.2472443 3.975832
-12.79118 -5.200222 0.03635829 3.994126
-12.78203 -4.918563 0.05610572 4.002749
-13.32464 -5.33731 0.05146075 3.983032
-13.0473 -4.992086 0.03922497 3.970339
-13.17211 -4.71707 0.08378769 3.981135
-13.26768 -5.061864 0.1933237 3.964056
-12.83711 -5.339362 0.01470613 3.972257
-13.33979 -5.09747 0.06323388 3.969307
-13.33157 -5.121381 0.06838472 3.957626
-13.32987 -4.9097 0.0594258 3.954004
-13.86113 -4.960867 0.1250453 4.012017
-14.7854 -5.106205 0.1862381 3.985671
-13.98521 -5.297552 0.07001039 3.997856
-14.60996 -5.16366 0.07460439 3.992871
-13.74884 -5.087015 -0.02726125 3.964505
-13.73812 -5.210754 0.08911399 3.981712
-13.34673 -5.235679 0.07857359 3.955636
-12.82735 -5.187183 0.01573025 3.979782
-13.53628 -4.8076 0.07513083 3.991323
-13.86624 -4.928479 0.01575894 3.973118
-13.60144 -5.057223 0.0234904 3.969191
-14.45805 -5.007059 0.08646206 3.980158
-14.37238 -5.045644 0.1132786 3.987385
-14.2066 -5.157744 0.1187042 3.976586
-13.99393 -4.836512 0.1373055 3.952595
-13.5002 -5.161144 0.05794393 3.979169
-12.97085 -5.380987 0.04469327 3.990014
-13.69777 -5.195614 0.1312852 3.98274
-13.20891 -4.91563 0.03606686 3.973453
-13.22353 -4.933352 0.03106121 4.002941
-14.00347 -5.201211 0.1487025 3.980355
-14.12499 -5.120096 0.2640818 3.977031
-12.89782 -4.722286 0.1584964 3.958847
-13.77463 -5.119193 0.06798481 3.997855
-13.78311 -5.587108 0.1447769 3.951413
-12.97847 -4.800476 0.01465527 3.975257
-13.91666 -5.022248 0.225323 3.976529
-12.84934 -5.029068 0.1273854 3.977131
-13.05047 -4.972591 0.06680477 3.981567
-13.43489 -5.200216 0.02739809 3.988116
-13.75307 -4.888171 0.1103206 3.980334
-14.0972 -4.962135 0.1328391 3.966459
-13.81517 -5.205572 0.0466838 3.936337
-13.70683 -4.938432 0.04022033 3.982936
-14.20654 -5.12025 0.1111229 3.990808
-13.38817 -5.12052 0.06922928 3.956452
-13.60461 -4.90964 0.0512475 3.974814
-13.42345 -4.904571 0.08511847 3.99854
-13.49748 -5.06855 0.0603746 4.009058
-13.99626 -4.983783 0.1223737 3.982312
-13.20591 -5.110047 0.06942177 3.982058
-13.23646 -4.957295 0.1243788 3.987108
-12.34021 -5.168631 0.2167784 3.957056
-12.79076 -4.934931 0.2186318 3.983996
-13.16758 -5.049116 0.1409898 3.97403
-12.55088 -5.189459 0.006236741 3.975922
-12.65241 -5.08804 0.03362747 3.982794
-13.24939 -5.123156 0.1421961 3.963771
-13.14717 -5.080961 0.2695789 3.995177
-12.5658 -4.888016 0.147468 3.971866
-13.73658 -4.950434 0.1176133 3.966871
-12.52667 -5.067313 0.04684245 4.000129
-12.8763 -5.025527 0.1253173 3.978257
-13.29922 -5.135736 0.1090728 3.973684
-13.29639 -4.847536 0.09998476 3.995875
-12.68507 -4.889703 0.03332648 3.996644
-12.50195 -5.041447 0.1498946 3.947467
-12.49294 -5.172363 0.1288134 3.962617
-12.97934 -5.04729 0.1615041 3.972782
-12.81823 -5.349606 0.09839781 4.024097
-13.35126 -5.29989 0.1894108 3.983907
-13.17494 -4.930632 0.07570654 3.981152
-13.1564 -5.320229 -0.00545076 3.962923
-13.27609 -4.832398 0.04729087 3.986655
-14.06271 -5.084137 0.1802323 3.9837
-13.40267 -5.130732 0.1144421 3.958239
-13.02496 -5.307527 0.1027354 3.978279
-13.18981 -4.95072 0.0434925 3.981113
-13.07572 -5.178902 0.1022167 3.98573
-13.10823 -5.253643 0.0548355 4.001913
-13.36093 -5.17379 0.09070216 3.975451
-13.42971 -5.010341 0.07729256 3.995506
-13.18665 -5.193497 0.09250332 3.983181
-12.96111 -4.918125 0.1054236 3.966983
-12.74871 -5.194554 0.2116146 3.990469
-12.68556 -5.156005 0.1057638 3.988309
-12.75528 -5.217894 0.02572481 3.995466
-12.87331 -5.205681 0.02556059 3.976855
-13.4948 -4.96517 0.03101721 4.007807
-13.16832 -5.063768 0.02710168 3.974972
-13.67923 -5.041852 0.1339815 4.016167
-13.22532 -4.973715 0.1154495 3.951229
-13.62295 -5.141232 0.1168056 3.954924
-13.81663 -4.989567 0.1029964 3.987266
-13.73826 -4.944823 0.0406577 3.970071
-13.54064 -5.090644 0.09217886 3.971099
-13.28654 -5.108589 0.05282945 3.952363
-13.79828 -5.288333 0.1234901 3.948432
-13.61604 -5.010588 0.08497831 3.970329
-14.15861 -5.254474 0.2128025 3.997304
-13.33732 -5.165075 0.07245977 3.986038
-14.16729 -5.316267 0.1283508 3.973158
-13.82036 -5.027417 0.06876675 3.962991
-13.24416 -4.999065 0.0513039 3.964107
-13.1802 -5.226856 0.06594431 3.984654
-13.60958 -5.188215 0.04349244 3.985063
-13.68618 -5.234854 0.05698892 3.97985
-14.10563 -5.208956 0.05797894 3.953439
-14.72791 -5.116073 0.100077 3.975713
-15.21589 -5.029936 0.06394414 3.970242
-14.28252 -4.906461 0.06665499 3.991665
-13.91906 -5.227131 0.06565292 3.980558
-13.85536 -5.041764 0.1091962 3.992291
-14.17007 -5.289004 0.1892275 3.980511
-13.63713 -5.080054 0.1872755 3.983436
-13.04592 -5.139802 0.08002944 3.989217
-12.97379 -5.248897 0.1627515 3.987866
-13.14971 -5.089303 0.09697651 3.996489
-13.0876 -5.09308 0.03962271 3.981674
