nu alpha 
5.386832 0.4005549 
4.299503 0.1526399 
2.070471 0.08078352 
3.674721 0.1223935 
2.400028 0.3504585 
2.521801 0.4879083 
4.287554 0.2546439 
2.269525 0.4847624 
2.459242 0.2854778 
2.495136 0.05347841 
2.189647 0.3147634 
1.217548 0.1515315 
3.375144 0.3518633 
2.49675 0.3246134 
1.48219 0.1557046 
2.033432 0.1374784 
2.593113 0.4736144 
1.635991 0.4934089 
3.733517 0.1322989 
4.820355 0.04547686 
6.304918 0.2583291 
7.598484 0.3074853 
34.9869 0.111569 
12.00141 0.09310029 
1.892994 0.099062 
3.92204 0.2123861 
4.902025 0.2950607 
3.095869 0.3079974 
1.993928 0.3449514 
4.280913 0.3890966 
2.980402 0.2406504 
4.708388 0.3198873 
3.760199 0.09844163 
7.126027 0.1879008 
2.522516 0.2584019 
2.990604 0.1517033 
2.485339 0.4974584 
2.018707 0.311319 
2.333222 0.2299645 
3.613189 0.38765 
2.149686 0.485564 
1.716852 0.3636821 
2.066818 0.2961982 
1.720996 0.05205995 
3.137978 0.04491591 
14.81627 0.04714303 
2.772064 0.4304955 
3.411459 0.3357707 
2.505192 0.1616947 
2.552973 0.2452463 
3.120799 0.3403148 
2.647608 0.156264 
2.314656 0.216428 
2.973966 0.4426346 
3.027586 0.2725848 
3.169455 0.3431443 
4.549424 0.4105711 
2.687923 0.3290296 
3.996154 0.2969309 
2.734232 0.2277117 
2.995366 0.2647934 
3.734028 0.205733 
3.547459 0.1141896 
4.488811 0.1994283 
4.454011 0.4480191 
2.298418 0.286564 
3.198434 0.2862202 
2.576522 0.3615919 
1.747191 0.259972 
1.251675 0.3825799 
2.238939 0.4641209 
1.631491 0.3171003 
2.604906 0.3173176 
1.983996 0.4862761 
2.664537 0.1388857 
1.818929 0.4355074 
2.771649 0.3916829 
5.188889 0.2330349 
2.969801 0.4755099 
1.952832 0.3772158 
2.208235 0.3559535 
2.233645 0.3692441 
3.514678 0.4300456 
3.671855 0.436995 
2.602257 0.352974 
2.945047 0.2681987 
2.491158 0.1965402 
2.197752 0.4574946 
2.38316 0.445834 
3.301726 0.1963203 
3.279796 0.2693768 
2.302897 0.1256137 
2.806759 0.1642346 
3.130122 0.1411081 
15.73924 0.1074499 
2.757089 0.3353304 
3.629994 0.4995308 
2.801157 0.4855409 
3.610957 0.3957358 
2.456426 0.04953518 
2.993988 0.241082 
3.191945 0.2981716 
2.743759 0.3007541 
2.932745 0.1062627 
3.884418 0.4366926 
3.160065 0.09002019 
3.261191 0.4049877 
5.214443 0.2181425 
3.520528 0.1631179 
3.324007 0.07137499 
2.990473 0.2041768 
2.184364 0.2722827 
3.717912 0.2104495 
2.163407 0.2737401 
1.509298 0.08699736 
2.225805 0.1040572 
1.954507 0.4311584 
1.940799 0.08936272 
3.269003 0.3362504 
2.201063 0.07446663 
2.033574 0.096445 
1.976473 0.1306663 
2.916084 0.3347349 
2.502246 0.2367641 
2.355559 0.2755523 
3.557836 0.3053565 
3.205584 0.05985022 
1.560308 0.455717 
3.512604 0.3323478 
1.72914 0.3446807 
2.229546 0.0500398 
2.38627 0.4793628 
1.728646 0.4193221 
2.008336 0.243135 
1.901187 0.2662501 
2.708723 0.393569 
1.531592 0.2114199 
1.872568 0.3356374 
1.907222 0.2583503 
1.881789 0.4487901 
1.482545 0.3995899 
1.681134 0.2421276 
1.817342 0.4966685 
2.201448 0.3267064 
2.889166 0.494871 
3.394254 0.292004 
2.660913 0.4423592 
10.20729 0.0203107 
3.023469 0.4743471 
7.831126 0.1348359 
4.670081 0.05798315 
5.622247 0.1214916 
3.413795 0.1786356 
4.160189 0.3616265 
2.899345 0.1139751 
2.674664 0.3623609 
3.655613 0.434585 
1.353112 0.4332957 
2.025831 0.4595997 
2.978189 0.2997529 
1.634009 0.3046317 
1.723734 0.3789547 
1.304791 0.4877353 
2.782678 0.2230095 
4.091382 0.3815606 
4.13967 0.49037 
2.411929 0.3348162 
2.220672 0.2559003 
2.500673 0.3146467 
2.965104 0.2472047 
3.3633 0.2480551 
2.945479 0.04143011 
1.459771 0.2543754 
1.905547 0.1149433 
1.619281 0.2449913 
2.741302 0.4998567 
4.075642 0.375438 
1.561758 0.4303027 
2.10901 0.4814224 
1.32413 0.4506705 
1.955717 0.3722793 
1.132876 0.44632 
1.09759 0.4949656 
1.24802 0.4510032 
1.458952 0.3958199 
1.338783 0.415857 
1.88427 0.04475433 
1.725387 0.4225958 
1.561071 0.2489464 
1.173612 0.07368579 
2.198908 0.2349381 
2.525191 0.2387594 
2.73676 0.1146627 
2.068438 0.1271574 
