tau2_1 tau2_2 tau2_3 
0.0422797 0.0995832 0.4635408 
0.04599901 0.02006202 0.9495153 
0.02340408 0.03611081 0.6011498 
0.04825146 0.1476833 0.4246182 
0.01812159 6.362257 2.669964 
0.01265032 0.04527901 1.42314 
0.01276333 79.8367 0.1574469 
0.02028093 1.525888 1.762014 
0.02191295 0.549297 1.947867 
0.03933659 1.740509 0.3523679 
0.02354261 4.716052 0.3215219 
0.01077242 2.822168 0.5078612 
0.02115802 0.2836364 4.565596 
0.04280777 0.6375892 0.2844454 
0.01544164 0.4044047 1.486296 
0.02613397 0.1838024 4.462998 
0.01221377 0.1408794 1.378537 
0.02997957 0.1716549 0.1933841 
0.02138601 0.6844335 0.5959048 
0.03378292 28.74155 1.356519 
0.02373667 0.04094673 0.7132463 
0.01717597 0.1562903 0.3035356 
0.0200968 27.79971 1.44739 
0.02152393 40.54111 0.9572047 
0.01710908 0.08554562 0.3941298 
0.01666877 0.09132842 0.7015971 
0.02599307 0.08528378 3.0117 
0.01766991 0.1460818 0.2887767 
0.03676395 0.9372163 0.647638 
0.01314547 0.04367561 1.470012 
0.01605481 1.849347 0.02558954 
0.05713932 0.1545668 0.1812467 
0.03462183 0.9824013 0.3629317 
0.007668124 0.9972762 7.352932 
0.01657348 0.07701 0.5175016 
0.01857546 0.4688957 0.2957441 
0.04381892 0.1046898 0.8430003 
0.02344339 2.290567 0.6815084 
0.02739918 0.03253184 1.16477 
0.04657552 0.1699627 0.5114262 
0.02161114 0.2670094 0.09587891 
0.0227821 0.4904229 1.45898 
0.02649916 1.541974 2.127004 
0.04541505 1.004593 1.287447 
0.05705226 0.7840356 3.391862 
0.01941994 2.876396 0.05248924 
0.02208321 0.09776778 7.033133 
0.01402863 0.4604472 0.1841118 
0.01616429 0.2152194 0.1100082 
0.02104101 3.721185 6.665702 
0.01270324 0.260784 0.2480893 
0.02323312 0.3113074 0.2450504 
0.01185947 0.6743223 0.04407905 
0.01903213 1.042633 0.2738223 
0.01345978 6.119461 0.02817326 
0.04558533 0.3577648 0.08842194 
0.01708862 0.8802808 0.03469746 
0.03435925 0.2799497 0.3898299 
0.01830917 0.484169 0.03498315 
0.02295273 1.228284 0.2536457 
0.05687019 0.5721408 0.08591832 
0.04389549 0.5635102 0.06786484 
0.02477659 1.123298 0.1097671 
0.04411682 0.2685191 0.815943 
0.03317916 1.259463 0.1529512 
0.01863714 0.1564511 0.2834327 
0.020538 0.5045769 0.09697825 
0.01517181 1.422046 15.0902 
0.02049323 0.6106971 4.73056 
0.03395834 0.6428837 91.13467 
0.02326787 2.743081 1.147407 
0.02304073 0.1215908 0.8824283 
0.03519575 0.3081598 0.8957691 
0.01198001 0.1842471 0.3020087 
0.02032464 0.9079665 0.3337517 
0.03486575 1004.036 0.09927934 
0.04012709 240.8373 0.7390454 
0.005812065 0.1667018 0.4055783 
0.02291211 0.5127448 2.457229 
0.03662661 0.08777921 0.290994 
0.04609763 13.19789 0.2417746 
0.02094478 0.05050543 0.964212 
0.02282677 0.4351711 0.4961746 
0.03914771 1.069485 0.4791909 
0.01747525 0.2379493 0.4133349 
0.04620514 239.6956 1.173434 
0.06211926 5.300499 1.589072 
0.03746415 0.07694071 0.02697128 
0.05961557 0.1241055 0.1468219 
0.02738795 0.1646661 1.327956 
0.02014251 1.079981 1.289528 
0.02727839 0.6989374 1.266101 
0.05833983 25.58257 2.197698 
0.05145236 4.751423 2.684579 
0.0491456 0.4981341 0.736443 
0.01874406 0.07964564 0.1910106 
0.03733291 0.4837818 0.6561177 
0.01222 0.1354251 0.2310347 
0.02768628 0.08421772 1.070581 
0.04364649 0.3645122 0.9384896 
0.02336558 0.09565011 0.8809575 
0.06394462 4.611747 0.5254292 
0.0146981 0.08616209 0.1683817 
0.04345516 1.532243 0.6587726 
0.04901986 0.09520835 1.552726 
0.02460313 3.5243 0.2463544 
0.04159991 2.456307 4.619683 
0.03582117 0.1356129 0.6123182 
0.04156286 0.38281 0.6642156 
0.040624 4.232054 0.781535 
0.0346602 0.05251745 4.132491 
0.02355134 1.390192 0.8508023 
0.02821714 0.1864634 0.7972462 
0.02379605 0.3128692 3.939672 
0.0112619 0.09068756 0.1341608 
0.008014069 0.3553287 0.6239737 
0.01341619 0.1250545 0.2271387 
0.03359587 0.1231593 0.3951985 
0.02476839 32.45556 0.1604431 
0.01916931 0.2500914 1.349345 
0.0453791 0.0609988 0.116581 
0.02564763 0.1927795 0.2725446 
0.04698292 12.7202 0.9029403 
0.009995621 2.479992 0.1064157 
0.04981112 0.4423783 0.2699926 
0.02705093 0.09786848 0.7092777 
0.01921641 0.2991912 3.110681 
0.04375819 0.04343117 0.08820636 
0.05557628 18.64041 0.06091701 
0.01276722 6.863299 1.030267 
0.03927355 0.03410122 0.4270678 
0.02680695 0.1813201 0.5798956 
0.03953794 0.9109671 0.3779445 
0.03427965 10.66289 0.3183119 
0.02786288 0.3446113 0.7608365 
0.03378813 1.037335 0.7760674 
0.0250317 0.404406 0.7866524 
0.02068783 0.08051126 5.250902 
0.0294582 0.2661792 20.44996 
0.0192066 0.06776913 2.78964 
0.01563819 1.681129 1.137279 
0.02237822 0.8605965 0.07569261 
0.03938367 0.2232891 0.4071376 
0.04478384 0.3567871 0.3000307 
0.03149915 0.7035251 0.1565496 
0.01658204 1.518217 0.02307296 
0.05314714 0.6571153 0.9830663 
0.01601825 0.5963131 2.287892 
0.01475511 1.840726 161.2115 
0.01412687 5.18461 88.58177 
0.01546497 0.7477255 5.18869 
0.02138909 0.2876832 0.4035657 
0.01745509 0.3155221 9.062922 
0.02183593 0.675229 7.220547 
0.01997932 0.3143038 0.05515017 
