"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.24478 4.000286 -30.04817 -3.815073 14.84867 3.963759
30.18176 4.049718 -29.89318 -3.759073 14.98547 3.985354
30.13893 4.004701 -30.26419 -3.79098 14.98002 4.011247
30.13787 3.991285 -29.94602 -3.780809 15.05705 4.079915
30.31702 3.988554 -30.04334 -3.766488 14.8648 4.076048
30.20382 4.026362 -30.2233 -3.785819 15.01819 4.01328
30.18374 4.017356 -30.11619 -3.862185 14.9171 4.005438
30.27965 4.032682 -29.79922 -3.799679 15.06442 4.057506
30.20679 3.972326 -29.97183 -4.003233 15.00263 4.018516
30.05164 4.036763 -29.86707 -3.79969 15.01239 3.964046
30.22587 4.03536 -30.00527 -3.814385 14.85717 4.08495
30.07132 3.999823 -29.94442 -3.651718 15.10871 4.07675
30.09789 4.01395 -30.19864 -3.899268 15.08478 4.054425
30.04833 4.022629 -30.00911 -3.866702 14.9495 4.096421
30.12135 4.012313 -29.86975 -3.807905 14.87291 4.025842
30.11818 4.01948 -29.75883 -3.864742 14.70591 4.050713
30.05201 3.997818 -29.79994 -3.822566 14.89288 3.981152
30.24961 4.016723 -29.93233 -3.861712 14.80308 4.009528
30.27672 4.036602 -29.85241 -3.788969 14.85281 4.025499
30.24139 3.99645 -30.01614 -3.90413 14.78015 4.056096
30.20121 4.011789 -29.95135 -3.732414 14.98405 3.993316
30.31581 4.031479 -30.18931 -3.792386 14.93913 3.986544
30.20489 3.990977 -30.11614 -3.867266 15.13736 4.063948
30.19405 4.01044 -30.20861 -3.857875 15.00796 4.033222
30.13751 4.033256 -30.10691 -3.798453 14.89068 3.986121
30.20953 3.996887 -29.91454 -3.83615 14.89782 3.993497
30.1761 3.970056 -30.01168 -3.793517 14.98374 3.970851
30.05342 4.003245 -29.83753 -3.831394 15.07338 3.970517
30.08729 4.012121 -29.91169 -3.619973 15.19064 3.902852
30.08176 4.017175 -29.92176 -3.891718 14.78187 4.040325
30.2189 4.011969 -30.03763 -3.831575 14.67347 4.008432
30.27146 4.027528 -30.09679 -3.733341 14.93216 4.012582
30.15738 4.058235 -29.8466 -3.791037 14.90011 3.927072
30.11803 4.026705 -29.84549 -3.717118 14.93299 4.02148
30.20871 4.007123 -29.91398 -3.862692 14.89365 4.024377
30.16302 3.95687 -30.00363 -3.917503 14.97428 3.935205
30.12629 4.029791 -29.93273 -4.004353 14.97834 3.974679
30.11704 4.005239 -30.1559 -3.875283 15.16102 4.011343
30.06866 4.024892 -29.82549 -3.758068 15.20769 3.957246
30.23128 3.991437 -29.47186 -3.718723 15.02187 4.040605
30.22401 4.011569 -29.8121 -3.80504 14.91259 4.089282
30.18947 3.95744 -29.7033 -3.828616 15.02599 4.06387
30.30947 3.993877 -30.06669 -3.698437 14.8175 4.023617
30.32039 3.973488 -29.89645 -3.792001 14.99745 3.984069
30.28047 4.036089 -29.98841 -3.889187 15.08689 4.063503
30.20641 4.016131 -29.74769 -3.681409 14.9676 4.052586
30.24842 4.006424 -30.20499 -3.891758 14.87913 4.03691
30.11443 4.003513 -30.24813 -3.799362 14.95443 3.995863
30.04983 4.028584 -30.00095 -3.776832 15.04297 4.004708
30.10245 4.005412 -29.81912 -3.75778 14.97367 4.059662
30.15141 4.074808 -29.94815 -3.661273 15.16162 3.988857
30.33394 4.056396 -30.5502 -3.668641 14.95251 3.97737
30.12917 4.006954 -29.95842 -3.57164 15.19022 4.026021
30.15724 4.014576 -29.96018 -3.9161 15.07559 4.031991
30.12347 4.022567 -29.74285 -3.74158 14.99842 4.078135
30.15164 3.967567 -29.74793 -3.739108 15.00417 4.031045
30.12942 4.028496 -30.22516 -3.689716 15.01747 3.963499
30.19608 4.017721 -29.96185 -3.765852 14.96633 4.006911
30.08007 4.012252 -29.5925 -3.803222 15.23614 4.041495
30.17648 3.973144 -29.70096 -3.779129 14.98774 4.055499
30.18775 4.014811 -29.74414 -3.895043 14.9808 3.999087
30.17956 3.997925 -29.70687 -3.841411 14.91226 4.031846
30.16093 4.013944 -29.83988 -3.925347 14.95463 4.026104
30.22003 3.99608 -29.96823 -3.801381 14.92111 4.07575
30.14548 4.01113 -29.84502 -3.867205 14.95366 4.024362
30.10824 3.994108 -29.88974 -3.937853 15.04387 4.08155
30.11254 4.013371 -29.92969 -3.907163 14.94436 4.070323
30.13234 4.023642 -30.26748 -3.926142 15.03127 4.008116
30.16646 3.983361 -30.12263 -3.89611 14.98106 4.041907
30.09881 4.005054 -29.94695 -3.769287 14.87773 4.004672
30.04929 3.976711 -29.90669 -3.725369 14.93589 4.148581
30.23587 4.016232 -29.8797 -3.743421 14.85655 4.089585
30.16615 4.043346 -29.65908 -3.790296 15.01639 4.032208
30.37519 3.999509 -29.99015 -3.850071 14.85215 4.11566
30.23191 4.005435 -30.09098 -3.87785 15.08786 4.001747
30.24456 4.035552 -30.17324 -3.693051 14.89207 3.995024
30.11648 4.001862 -29.69488 -3.780466 14.96488 4.020121
30.11699 3.988673 -29.79006 -3.785227 14.91013 4.057425
30.12796 4.018444 -29.8191 -3.839609 14.83703 4.041071
30.10852 4.011893 -29.74541 -3.714977 15.01879 3.993902
30.12034 4.006373 -29.93745 -3.682783 14.898 4.03942
30.09211 4.018996 -30.05172 -3.725913 14.9888 4.036821
30.09745 4.050452 -29.93265 -3.883336 15.03852 4.019772
30.10482 4.000292 -30.12097 -3.785807 15.03505 4.041619
30.16959 3.993859 -29.8864 -3.747778 15.04124 4.013642
30.10534 4.002812 -30.09841 -3.827669 15.00969 3.979302
30.11971 4.019125 -29.70687 -3.852853 14.99167 4.031467
30.0726 4.019152 -29.89527 -3.752975 15.09358 4.085202
30.13923 4.006362 -29.60524 -3.987717 14.9635 4.06094
30.1827 3.968931 -29.79379 -3.699855 14.69526 3.976095
30.20519 4.037753 -30.06422 -3.815696 14.54804 4.063734
30.11319 3.97777 -29.90615 -4.006608 14.76221 3.970393
30.26791 3.991022 -30.07141 -3.805695 14.6438 4.012324
30.16855 4.047693 -30.05421 -3.808682 15.01086 4.057436
30.17988 3.98507 -29.9878 -3.744309 15.06008 3.983967
30.17144 4.031483 -29.65787 -3.964576 15.07149 4.036402
30.13758 4.050938 -30.1923 -3.738788 14.91567 4.018715
30.26748 4.007382 -29.92936 -3.905922 14.89987 4.056287
30.22481 4.017804 -29.71827 -3.795951 14.75888 4.051613
30.20948 3.984469 -29.94155 -3.806988 14.77688 3.991635
30.18354 4.00691 -29.82541 -3.791108 14.87755 4.038842
30.18117 4.015742 -30.20802 -3.828743 14.85369 4.122741
30.15527 4.005007 -29.79284 -3.732328 15.09197 3.979009
30.17827 4.0147 -29.94163 -3.902875 15.09327 3.990734
30.3379 3.932223 -29.90071 -3.873678 14.77585 4.02854
30.17469 4.013329 -29.64013 -3.926953 14.841 4.011278
30.22931 4.049015 -29.82227 -3.955538 14.97258 4.060693
30.18751 4.016514 -29.90755 -3.880946 14.96679 4.038829
30.18645 4.02205 -29.92329 -3.923397 14.92026 4.067251
30.17605 4.020903 -30.09771 -3.846521 14.95326 3.977201
30.26154 4.014411 -30.22826 -3.637612 14.94851 4.049588
30.30939 4.028092 -29.9011 -3.780029 14.90272 4.100822
30.26156 3.984416 -30.29538 -3.771558 14.92521 4.013546
30.2456 4.025657 -29.97308 -3.864515 14.91675 4.026628
30.10263 4.016911 -30.03006 -3.95657 15.02479 3.974459
30.05774 4.003147 -30.31551 -3.60367 14.92048 4.007222
30.06626 4.020798 -30.17413 -3.696378 14.93166 4.062588
30.10606 4.037927 -29.93253 -3.66344 14.87945 3.999428
30.06388 4.0291 -29.96547 -3.85831 14.83142 4.003952
30.08413 3.990345 -29.97086 -3.849513 14.84526 4.016664
30.12237 4.017071 -30.12051 -3.812668 14.811 4.018749
30.08535 4.03741 -30.08708 -3.834769 14.64997 4.058592
30.11447 4.057109 -29.97982 -3.952222 14.78113 4.012691
30.09274 4.041468 -29.77716 -3.692196 14.97081 4.036505
30.18133 3.959286 -29.69413 -3.842159 14.85021 4.033261
30.05391 4.010978 -29.69593 -3.724322 14.77368 4.020746
30.11308 4.044402 -29.83882 -3.807431 14.86119 4.000534
30.18616 3.984761 -30.15585 -3.801654 14.89448 4.061486
30.19399 4.014516 -29.89746 -3.764912 15.01758 4.045163
30.21671 4.020924 -30.06874 -3.787024 14.97973 3.984427
30.13867 3.988126 -30.11584 -3.719733 15.08905 3.94961
30.15723 4.032944 -29.86362 -3.768138 15.00304 4.039246
30.212 3.995463 -30.01612 -3.83015 15.21313 4.03068
30.19321 4.002665 -30.02535 -3.771187 15.11465 4.0522
30.11218 3.963999 -29.84697 -3.763018 14.9545 3.877872
30.14608 3.998824 -30.01242 -3.736816 14.75494 3.94628
30.12994 3.948163 -30.06542 -3.921959 14.97114 4.029343
30.02735 4.021614 -29.95144 -3.633025 15.12395 3.972785
30.0902 4.011932 -30.10834 -3.758988 14.95191 3.989139
30.00359 4.008838 -29.90778 -3.811336 14.90609 4.043709
30.12381 4.017609 -29.95997 -3.989615 14.83894 4.020133
30.19445 4.020591 -29.92132 -3.885166 14.78605 3.980534
30.15611 3.996141 -30.07763 -3.888636 14.92702 3.982735
30.17789 4.011537 -29.96593 -3.7845 14.92462 4.151508
30.22494 3.959481 -29.87802 -3.816227 14.97605 4.113025
30.15872 3.983886 -29.969 -3.900261 15.0664 4.072551
30.09795 4.007953 -29.82926 -3.858255 15.05636 4.017007
30.22229 3.965184 -29.82521 -3.865805 15.00827 3.985966
30.14992 3.960937 -29.90425 -3.810186 15.02471 4.029982
30.21962 4.001345 -30.24801 -3.853796 14.89844 4.028077
30.29361 4.001758 -30.11842 -3.817928 14.79026 4.149708
30.124 4.031651 -29.71338 -3.790072 14.8678 3.971542
30.07826 4.023497 -29.88933 -3.962992 15.03806 4.031172
30.12255 3.956154 -29.93552 -3.73064 14.91329 4.027382
30.11086 3.990088 -30.09545 -3.584138 15.0156 3.978254
30.18107 3.993185 -29.84641 -3.967239 15.1216 3.991725
30.26105 3.976107 -29.92315 -3.946598 15.16226 4.080021
30.20681 4.011902 -30.12734 -3.816036 15.08727 4.052724
30.16084 4.03396 -29.58367 -3.659459 15.11975 3.972219
30.17889 4.004247 -29.98628 -3.983968 15.14848 4.009264
30.15601 4.025263 -30.03285 -3.979348 14.95183 4.112241
30.22442 3.984391 -30.08345 -3.795366 14.96719 4.060166
30.13085 4.037802 -29.9877 -3.902655 14.80923 4.064166
30.04335 3.97085 -29.76833 -3.831072 14.87147 4.003769
