"comp1" "comp2" "comp3"
0.04159903 0.01145942 0.4581877
0.750276 0.02018053 0.1567019
0.4326479 0.01036316 3.984831
16.13207 0.03408887 0.6569174
0.04457483 0.02554028 0.05370929
0.1447551 0.01828005 0.5574943
7.150711 0.02591563 0.6078025
0.493254 0.02247644 5.668408
1.464023 0.02064069 0.2702761
29.20892 0.01625185 0.4424394
1.227407 0.008829962 0.9627549
0.3421186 0.03146328 0.9302287
0.06719175 0.05479184 0.2048018
0.07727599 0.008789523 0.1236296
0.05771089 0.01894761 0.8169234
0.1936323 0.02694996 1.494047
10.00317 0.006931454 1.97815
0.4018358 0.02039746 0.2266216
0.04603813 0.01037156 0.4381298
0.1213848 0.01081603 3.164931
1.243883 0.01005468 2.01465
0.1530508 0.0324199 0.4834395
6.042832 0.04106773 1.031168
0.9869869 0.02058972 0.2229233
0.1522452 0.05224548 0.2065829
1.773713 0.01649117 2.239748
1.341025 0.0338938 1.682911
3.858989 0.02218576 0.5736426
0.1613101 0.02340636 0.07493009
2.994439 0.0192298 1.224505
4.204845 0.05687461 0.09254323
0.4489659 0.024377 1.004409
0.2879707 0.04065542 0.6004479
0.2766444 0.04491172 3.099912
0.1427734 0.0223094 0.2228898
11.81308 0.02680696 1.412637
0.05411749 0.08229097 0.5452826
0.03982566 0.01588484 2.895038
0.03691943 0.01754742 0.2901645
0.6342449 0.06078923 0.2049151
0.119733 0.02269947 1.703717
0.1743305 0.01449074 1.653456
0.2208711 0.01813026 0.7867406
0.140647 0.02065107 1.287131
0.04538592 0.008720391 1.204039
0.1273125 0.01031763 0.3432778
0.06758828 0.01445064 0.2625658
2.118597 0.01340689 1.092364
0.02744273 0.03493527 0.1073097
0.1571833 0.01806847 1.835683
0.7948281 0.03676574 3.242122
0.2120038 0.01987082 0.4284463
0.1907419 0.01369641 0.3726838
0.1053234 0.0188459 0.9820144
0.06581882 0.02313265 0.1633971
0.5408679 0.01692925 1.530671
0.1783157 0.04266775 0.09331893
1.248359 0.03017184 0.9671727
0.07928974 0.01600864 0.9064667
0.117561 0.02973794 0.4031211
0.8954903 0.01475864 0.8888133
0.1825524 0.02098939 0.2024533
0.237634 0.02664998 0.2587051
0.3680671 0.01211118 0.1888612
0.1553772 0.01424459 0.123524
2.029991 0.01124921 1.162487
0.2443052 0.01949255 0.1816683
0.06267723 0.02487231 0.358247
0.04529361 0.01717143 0.4237926
0.219129 0.04191958 0.4517106
1.693328 0.02463198 0.2829444
0.2355545 0.0673859 2.533114
0.2324285 0.01867314 0.8054029
0.3527585 0.02262942 0.8476659
0.07171568 0.01330714 1.171076
2.412359 0.03278007 3.908946
1.737935 0.01795259 0.2424199
0.1942354 0.0297946 0.2258267
0.1722724 0.01085825 3.234355
0.02201782 0.06285483 1.05745
0.2501677 0.0173762 0.3646076
0.4076552 0.007461144 2.078098
0.01956879 0.01697904 1.717666
0.2414339 0.01007374 1.174856
0.1809299 0.0167574 2.093337
1.777492 0.01748363 2.000012
0.1966699 0.01998267 5.301527
0.435283 0.02338921 0.906132
0.06603283 0.03013664 1.998886
0.4005613 0.01507966 0.2294125
0.6409995 0.009817427 1.136995
0.2263428 0.02036169 0.07852521
0.5042737 0.008703445 0.1125441
0.1723601 0.05201514 0.2941501
0.03292428 0.01355685 1.140159
2.968234 0.03184853 0.4414353
0.7767102 0.02820204 0.1727224
154.993 0.01449729 0.79141
0.1193454 0.01123978 0.2076613
0.09182459 0.04094365 0.6751347
18.49094 0.04203369 0.2319113
5.291145 0.04335254 0.03125278
45.57016 0.0112922 0.7587868
0.1335352 0.03039536 2.387478
1.091067 0.02866619 0.577234
0.4739536 0.08250571 0.3227103
17.51291 0.02137631 2.122571
0.5204125 0.02558289 0.5068301
0.1695864 0.01920258 0.158841
0.764039 0.03501617 1.422147
0.1366591 0.04299888 0.7730884
0.03843635 0.01950312 0.1425253
0.04294061 0.03430263 0.5258329
16.74355 0.02043954 0.9163408
0.2470384 0.01760091 0.5012742
0.08520974 0.05040609 0.1313879
22.9866 0.01553153 0.06518643
1.0846 0.008084239 0.05364614
0.1903326 0.03419406 0.05196268
3.995288 0.01197238 0.3074638
3.131658 0.02323553 0.4850864
0.3539127 0.01646749 0.06327236
0.1695876 0.01949632 0.6669905
0.1515861 0.02643281 2.80547
0.3038737 0.01346148 1.292777
1.903714 0.01898571 2.450435
5.277487 0.02567197 0.1329147
31.21704 0.1191019 1.496101
0.1888129 0.02797519 0.7704831
1.29086 0.01577439 0.5067615
0.7755663 0.03042322 0.2681342
0.2156928 0.01997086 0.8087574
0.1066769 0.02656627 0.9680991
10.44051 0.01572508 0.2691023
2.368293 0.01812837 0.5545031
1.102145 0.01017524 0.4055938
0.01727298 0.01381509 0.1680917
0.6284878 0.06187672 0.03485095
0.4708306 0.02923283 2.958775
0.1711089 0.02014598 1.0962
0.0446564 0.01563475 0.0974511
0.433032 0.009857956 0.04393474
100.3695 0.0461331 0.2481494
0.1923266 0.01619952 6.283342
0.08286244 0.02274108 0.9702177
0.3461856 0.02191815 0.18205
2.050779 0.03716098 0.1896618
0.04835379 0.01417275 0.03978842
0.05221426 0.02016632 0.7917203
0.3945741 0.03529204 2.821394
0.3794877 0.01560451 0.4949776
3.843518 0.01741593 0.2902424
0.04944549 0.03907394 0.5467293
1.101317 0.0169142 1.852308
0.8262036 0.01638343 0.8094438
119.9425 0.02357067 0.3741967
5180327115 0.01611831 0.04112227
3.679273 0.01057373 0.5725646
0.4465675 0.01579091 0.4371577
7.229111 0.02812611 1.162389
0.08849184 0.01436592 0.02028681
0.1180238 0.06716592 0.4693183
1.837729 0.01942064 0.3827041
0.1295523 0.01357344 2.452261
0.4645079 0.03021371 0.7920365
0.3266038 0.02871554 0.1095681
0.08154861 0.01195393 0.3436643
0.01774172 0.009984225 0.6698848
0.179141 0.02744338 0.6079585
2.190366 0.03433622 0.2881185
0.3008605 0.02041759 0.04656673
0.03843133 0.01480273 0.7417685
4.737969 0.01511234 1.354874
0.3858754 0.03588698 0.8269813
0.142537 0.02558795 0.300077
0.1371321 0.04019478 1.802144
0.2371447 0.01431871 1.977807
0.2023692 0.02474099 0.6559767
0.4750181 0.02632257 5.586054
0.05275798 0.01339699 0.3678926
0.1049132 0.02680599 1.357767
0.3725802 0.02182771 0.3896588
0.7780106 0.02096127 0.05759357
11.93522 0.02677008 1.727998
0.04639231 0.009977223 0.6911628
0.2596826 0.03958849 0.4223759
11.70236 0.02182974 0.01865486
0.04774871 0.0250479 0.3959383
0.02478398 0.01699122 1.216378
0.05810999 0.02939453 1.099911
0.4257545 0.01908412 0.09888848
0.1295994 0.01764585 1.656038
0.4182934 0.01489487 0.4705582
9.206185 0.02443546 0.4064123
23.56377 0.01240879 0.1889672
0.5437448 0.01544488 0.1866295
0.240553 0.02101695 1.322052
0.1383537 0.02723119 0.03953455
0.1807148 0.01512552 1.385768
0.4704332 0.04008941 0.2883164
0.2100182 0.01457103 0.8650704
0.1992716 0.02561956 0.982629
45.54444 0.03499646 0.2888852
0.3298944 0.01131914 0.199102
0.4293413 0.006810201 1.251748
0.2473772 0.01831984 0.8859447
0.0403314 0.0134694 2.040648
0.8416906 0.01091309 0.2705747
5.027824 0.0258687 0.2842611
1.771016 0.05933065 0.8428105
1.364203 0.07163682 0.9298757
0.02550866 0.008817197 0.8562612
0.134893 0.01796992 0.4987803
0.1109647 0.02753142 0.0169697
0.4874252 0.02237415 0.4908811
0.08469667 0.01181087 0.4212591
0.6534417 0.01211553 0.3665323
6.607139 0.04269429 0.9437945
0.3865407 0.02718607 0.1561735
0.9435986 0.02143635 0.3451894
0.7872154 0.01455697 0.7115467
1.151784 0.02697873 3.351211
0.623884 0.02464504 0.2872212
6.419841 0.04705118 0.08495453
0.7132421 0.0150906 0.2221533
30.87514 0.04302226 0.3434012
12.90672 0.01943258 0.4106142
3.114565 0.03881988 1.657129
0.2614583 0.01208365 0.7311375
0.392319 0.0411804 0.8390809
16.19615 0.02679788 2.237164
0.1161535 0.02939509 0.5133846
0.1961781 0.07239561 0.1654391
0.2995646 0.01067272 1.15812
0.3685804 0.07113589 0.5199711
0.3129986 0.007725608 0.5037593
0.2104906 0.02355125 0.4288007
2.163418 0.03544533 0.04538988
2.373915 0.02355495 0.08383946
13.38507 0.02558098 0.0745191
0.1239343 0.01565297 0.9582239
0.09419158 0.0252614 0.4999057
0.1268257 0.02538544 1.715231
0.2021174 0.05336844 0.2055422
0.1887165 0.009274049 1.133532
1.290723 0.0285194 0.4284582
0.1209145 0.02083628 0.4753147
0.260807 0.04208088 0.3489485
1.493171 0.01397629 0.6568291
0.04594795 0.01831061 1.681388
0.2264792 0.03745913 1.003294
0.244258 0.03689495 0.6893691
0.08495813 0.03472309 1.233509
0.03531994 0.02232031 1.676423
0.2509066 0.02110263 0.7788917
0.08882733 0.04221114 1.091636
0.2622171 0.04044333 0.01842469
0.1763189 0.01936994 0.7532193
0.02484854 0.0360336 0.5662208
0.2653705 0.02175936 0.5064031
0.577698 0.03137888 0.3141325
0.2111344 0.01794183 0.1020359
5.451976 0.01213215 0.1036917
0.2958339 0.023294 0.2427587
0.2170513 0.0160177 1.887914
5.36427 0.009898372 0.7285043
0.2440086 0.01080742 0.8487456
0.11878 0.01932879 0.667579
0.503001 0.0258577 1.014479
0.0767742 0.01284741 0.4623698
0.0612658 0.01628835 0.2296776
0.027972 0.03573113 1.761721
0.03423392 0.02266317 2.61581
0.2092591 0.01515564 2.703197
1.301284 0.01764661 0.8753505
1.015255 0.01386445 1.000505
6.507371 0.01133025 0.3680448
0.1805184 0.01843409 1.220569
3.377565 0.01360497 0.7785716
0.3635305 0.03487618 0.3549382
0.9455999 0.06137208 0.537779
0.1507367 0.01458087 0.1718961
16.46346 0.02547398 0.2455158
0.1662688 0.05104538 0.5442064
0.02610119 0.02216677 0.2620863
0.1462207 0.01036264 1.163693
0.3336114 0.01459291 0.7902267
1.028589 0.03274122 0.3533517
0.1655544 0.01902835 1.050219
0.130448 0.03012152 0.9702031
1.997126 0.01277226 1.812717
0.4901976 0.0329455 0.9597558
0.4459788 0.02671247 1.510577
0.3762279 0.03047526 0.7604752
0.2427637 0.01769165 0.5844279
1.034707 0.05143038 0.5729663
0.8880176 0.04201548 0.5873638
0.0857262 0.0485439 0.0778844
0.6436371 0.01342266 0.2529813
2.807758 0.0171319 0.3806434
0.5988809 0.01264311 0.9518954
0.2202465 0.02116912 0.0973143
2.529571 0.02532132 0.3523439
1.692233 0.04829187 0.3055341
110.5585 0.03834232 0.693439
10.56424 0.01127111 0.5354018
1.555306 0.01910595 0.1938893
0.1480935 0.04426837 3.618395
0.4401928 0.01809887 5.769195
0.8472069 0.02233193 0.5460031
1.893117 0.01964244 3.78381
