"beta1_1" "beta2_1" "beta1_2" "beta2_2"
20.43806 3.071913 -31.01726 -4.123223
21.85117 4.511219 -31.41707 -4.138714
27.69437 4.868244 -32.24608 -4.107065
22.23702 4.150838 -29.889 -3.801751
24.12326 5.121706 -31.69791 -4.045576
22.8183 5.32256 -30.49682 -4.070881
21.78209 4.348246 -31.32772 -3.541202
23.34681 4.075668 -30.25216 -3.401458
22.45361 4.405979 -30.86939 -3.608164
25.26099 4.278995 -30.87134 -3.898473
22.82016 5.088121 -30.56773 -4.076295
20.44302 4.452843 -30.60885 -4.013398
20.26161 4.4259 -31.85113 -3.694902
21.71842 4.326098 -31.85575 -4.15764
22.47954 5.281805 -30.00977 -3.60692
20.85369 5.627638 -30.38448 -3.921557
21.77345 4.557908 -30.48399 -4.111336
21.14106 5.030721 -31.19416 -3.936632
22.74396 5.517926 -31.83574 -3.515137
21.32092 4.571396 -29.98587 -3.968348
21.84467 4.793928 -31.04914 -4.139342
21.0295 4.55057 -30.49341 -3.974844
22.06032 3.925982 -31.47503 -4.078349
31.91664 4.859722 -34.91844 -4.011075
25.00589 5.245421 -31.75802 -3.905775
22.37367 5.368729 -29.99676 -4.134521
21.35075 5.119582 -30.12006 -4.168405
22.25051 5.281956 -30.51358 -4.118436
23.14302 4.799677 -30.68464 -3.805193
40.406 4.156646 -43.03911 -4.007615
20.59615 4.534924 -30.25645 -4.06147
19.86709 4.203101 -30.768 -3.919291
35.15526 4.688955 -38.64321 -4.054874
31.71934 4.085587 -35.52663 -4.152071
23.42078 5.534596 -31.15427 -3.96146
22.54877 4.534889 -30.5432 -3.849654
22.13105 5.242714 -30.37821 -3.943212
24.03477 4.844318 -32.4183 -4.064747
20.04328 3.670029 -30.17166 -4.178194
26.3926 3.778925 -32.812 -4.094047
28.22617 4.294178 -34.18984 -3.935761
36.11032 3.721008 -38.66569 -4.015375
28.85794 3.603848 -35.61458 -3.996595
28.6968 3.938585 -34.84539 -4.128231
23.83027 3.988933 -31.95084 -3.761643
34.6432 4.587278 -41.61997 -3.925513
22.00912 5.706105 -30.50047 -3.921714
22.87605 3.976085 -31.32048 -4.38953
21.46932 5.152376 -29.94505 -4.454385
22.93584 4.082705 -31.42535 -4.078237
24.04942 4.249625 -30.71597 -3.888275
21.76928 5.2266 -30.72486 -4.163797
24.8219 5.207011 -32.37295 -3.995712
21.24199 3.190487 -29.40679 -4.126822
25.02335 5.347613 -32.57755 -4.201777
21.65079 4.306927 -29.96871 -3.96792
21.69482 4.423929 -30.30955 -4.255696
20.66852 3.229175 -29.44533 -4.275334
23.96527 3.757362 -30.50122 -3.534758
25.17998 4.309711 -32.24599 -4.558897
21.66874 3.385472 -31.86753 -4.006967
20.73723 3.324667 -29.70476 -4.247341
22.95029 3.980823 -30.24726 -3.760925
22.21861 4.769106 -29.92864 -4.053639
24.00706 4.31047 -30.42044 -3.768427
35.85027 5.117256 -32.33482 -4.083839
21.64347 4.670123 -29.34163 -4.034742
24.59769 4.242778 -31.57269 -4.129453
106.279 4.034411 -65.44088 -3.990961
0.9748024 3.580244 -22.34023 -4.064517
23.67903 4.043033 -30.27338 -4.109451
56.13282 4.085106 -33.80098 -3.991827
58.48644 4.321459 -36.98762 -4.29111
34.31735 3.050481 -34.0346 -4.072745
48.06082 4.073808 -39.1797 -4.047018
26.50329 3.40529 -31.61698 -4.003366
30.25384 4.58373 -33.50907 -4.070525
25.35078 3.964219 -31.47133 -3.9976
653.0503 4.945206 -263.1344 -4.005357
24.06036 4.121565 -29.69746 -4.292381
24.12868 4.007949 -29.7983 -4.200791
27.25029 3.49509 -31.95442 -4.000451
296.6178 -3.988084 -719.8644 4.768353
26.91491 4.441751 -31.1576 -4.022504
27.20772 4.121174 -31.52296 -4.092945
23.69948 4.129176 -30.04222 -4.170093
37.04802 5.027564 -36.19724 -3.748033
23.08675 4.4335 -30.4657 -3.638596
21.8799 5.072306 -29.97797 -4.132501
68.59822 5.224765 -47.58186 -4.316775
-0.2826585 4.804938 -20.74371 -4.031191
28.65784 4.377571 -35.60163 -3.975834
59.87332 4.027793 -56.02436 -4.037271
28.45565 4.273073 -35.49138 -4.07293
22.25523 4.085575 -32.13576 -3.98155
22.3703 4.420318 -32.02311 -4.075276
33.91223 4.347107 -38.98083 -3.926084
24.01812 2.985444 -32.89581 -4.035457
21.51641 3.971533 -31.84807 -3.683696
26.28911 4.381807 -33.27367 -4.005242
23.78827 4.41172 -33.11285 -3.810389
22.7383 4.418308 -31.39452 -3.880114
39.45595 4.627729 -40.86642 -3.967221
29.45175 4.917457 -34.17409 -4.154003
22.00218 4.002345 -29.86701 -4.159154
22.83009 3.9436 -33.51828 -4.19096
23.15025 4.701378 -33.76845 -4.13
21.28183 3.523442 -31.43633 -3.935519
20.90778 4.137599 -31.93722 -3.99108
27.39811 4.525264 -34.57805 -3.957384
21.06431 3.863109 -31.26018 -3.901261
21.59072 4.539423 -32.00752 -4.271337
22.10188 3.481711 -30.86533 -3.996491
21.15877 3.877973 -29.61523 -3.994133
21.06358 4.323997 -30.18416 -3.644383
21.67641 3.398094 -30.44489 -4.249812
22.30373 4.520996 -33.32589 -3.887783
21.91566 5.15987 -32.32332 -4.110904
21.04783 4.856215 -30.84109 -4.012462
23.20395 4.110497 -30.70898 -4.176643
23.1628 4.89922 -30.53864 -3.991952
22.77133 4.941685 -30.62188 -3.510185
21.84518 4.119002 -32.07339 -4.108603
22.11142 4.741185 -29.47983 -3.938643
21.00143 4.141572 -30.16076 -4.048798
23.90989 4.420846 -30.99484 -3.734106
21.78598 3.187854 -30.67533 -3.60827
23.33671 4.531023 -33.38461 -4.031049
20.98482 5.228413 -30.37893 -4.129183
25.27403 5.860668 -32.44935 -4.038061
20.70066 4.178161 -30.5924 -4.26991
22.8178 4.791527 -32.40077 -4.280523
21.23765 4.811175 -30.69585 -4.071051
43.26049 4.675661 -42.01046 -4.079735
20.76931 5.302738 -30.22447 -4.020627
21.1711 4.764363 -30.19314 -4.202058
20.86064 5.091063 -30.08444 -3.841049
23.54682 4.867126 -31.53969 -4.005389
22.16462 5.283431 -30.66653 -3.911583
22.48348 4.451646 -30.70411 -4.150241
22.36996 4.109537 -30.09791 -4.085002
23.03801 4.430171 -30.74154 -3.85931
22.31718 4.88217 -30.63633 -4.033171
22.35298 4.501183 -29.5699 -3.994609
22.69735 4.422154 -29.47331 -3.764441
20.19955 5.458737 -30.1947 -3.732289
22.1941 4.509711 -31.07795 -3.853688
21.34876 3.845668 -30.95941 -3.687893
22.49762 4.329135 -30.95486 -4.073974
