"comp1" "comp2"
-1.185716 5.957059
2.924347 -2.686412
3.684678 -2.371807
4.586271 -2.129966
-1.940088 5.142299
-2.623364 3.059382
2.646707 -2.602683
2.313701 -2.595474
3.930309 -2.939317
3.650021 -3.153956
3.537318 -3.254168
4.874112 -2.859824
8.087643 -4.082164
11.86696 -8.950732
3.916972 -4.45716
4.041165 -4.346332
-1.320858 3.516198
10.30683 -6.698193
9.83422 -6.559868
6.865809 -3.504603
9.049309 -6.305211
9.195011 -5.95156
10.80634 -6.402591
3.970611 -2.721893
5.202395 -2.850002
4.939399 -2.78135
0.9962931 -35.54231
-0.2262062 -30.06428
-0.9796921 -30.46958
-1.579674 -30.46603
0.8972226 -31.64079
0.3208266 -32.96157
-0.2154353 -32.35605
-1.63118 -33.19184
1.090511 -33.15212
0.6949284 -32.16821
-0.5921311 -29.69295
-1.542092 -28.76456
-0.9236321 -29.59616
-1.291598 -26.93103
-1.533493 -29.70347
-1.427901 -31.94358
-0.8709735 -30.23803
-1.44087 -31.86511
-1.382398 -28.78773
-1.449235 -29.4418
-1.143891 -31.90527
-1.239065 -31.92644
-1.244902 -31.84202
-0.9377688 -31.23748
0.7295391 -30.72156
0.8180865 -31.43229
0.6999064 -32.35177
-0.004699713 -30.16446
-0.3805609 -30.43484
-1.50768 -28.55933
-0.8234503 -29.38237
0.2082114 -28.5124
-1.255932 -26.5191
-0.9898464 -28.02154
-1.560032 -28.342
-0.8266 -28.69764
-0.1486172 -27.5168
-1.35215 -25.71393
-1.934041 -25.14212
-1.076054 -26.05954
-1.325349 -24.30203
-1.551717 -26.89127
-0.3867634 -26.91759
0.3566266 -27.31897
-1.259104 -28.6112
-1.149504 -28.00293
0.2372097 -26.96121
0.03062438 -25.27739
-1.174941 -25.68992
-1.892429 -25.68437
-1.743752 -22.64441
-1.31356 -27.52314
-1.21897 -27.36924
-0.8256421 -27.85468
-1.427799 -27.11886
-1.315818 -28.47293
0.2133744 -28.23143
-0.9415001 -28.64264
-1.406406 -33.35079
-0.6782791 -30.90852
-1.700631 -29.2605
-1.057184 -30.90906
-1.052226 -29.42628
-1.365262 -27.11943
-0.4259789 -27.62649
-1.360705 -28.46004
-0.9874952 -29.57939
-1.666414 -30.14291
-0.9232568 -29.2516
-1.317473 -30.19736
-0.9543176 -31.81971
-0.7434578 -32.73718
-0.4665091 -31.53801
-2.158216 -32.36443
-1.462793 -35.18225
-1.510846 -35.72849
-2.275853 -35.05295
-1.418858 -34.71601
0.6577681 -33.97882
-1.091588 -33.78431
-1.502227 -34.33687
-0.1458419 -35.67405
-1.020448 -37.16175
-1.270936 -38.89562
-1.688984 -37.75643
-1.539111 -37.88978
-1.418465 -37.67568
-1.24752 -38.89927
-1.491413 -37.73224
-2.082807 -36.64039
-1.865437 -35.60095
-1.053957 -35.52286
-0.7768653 -35.11785
-0.03163099 -28.0215
-1.02642 -26.91578
-0.7099982 -29.47097
-1.47518 -29.6235
-0.7461786 -30.42234
-1.697893 -34.36938
-1.648351 -33.60303
-1.029 -32.75108
-1.507658 -31.95493
-1.258127 -32.55541
-1.637332 -35.25864
-1.607783 -34.57386
-0.7541741 -33.05461
-1.406175 -33.20072
-1.788249 -33.03118
-0.8120418 -32.68305
0.803285 -31.5729
-0.9945247 -31.38888
-1.386713 -32.34753
-1.439466 -35.63779
-1.217332 -32.31339
-1.376625 -30.01855
-1.143685 -31.64027
-1.49916 -31.19024
0.19802 -31.05716
-0.3775538 -33.76946
-1.422844 -35.39984
-1.451553 -40.35898
-1.598105 -37.57196
-1.659104 -37.52461
-1.714358 -36.2021
-1.621936 -37.42243
-1.63053 -37.18677
-1.603659 -39.18083
-1.881277 -39.06636
-1.737691 -40.23433
-0.9158079 -40.29908
-1.856767 -41.47936
-1.453354 -39.77689
-2.083009 -41.08953
-1.215609 -40.62934
-1.140125 -39.56539
-0.9709259 -40.00876
0.8960133 -40.13891
-1.311531 -40.126
-1.447198 -40.4338
-0.8653414 -40.16691
-1.121757 -42.19134
-1.365608 -42.70454
-1.403262 -42.79664
-1.231361 -43.38677
-1.938298 -41.45233
-0.6487451 -42.50846
1.215473 -40.24206
-1.694187 -41.22812
-2.192587 -41.04248
-2.036081 -40.68602
-1.994555 -41.18857
-1.735929 -41.97399
-1.366169 -42.39204
-1.196721 -42.67714
-1.500698 -43.0825
-1.263176 -43.61508
-1.581207 -43.21994
-0.1629406 -42.94738
-1.029117 -43.26926
-1.73034 -43.09942
-1.67499 -42.82407
-1.472067 -42.69005
-2.022184 -41.91507
-1.260759 -42.30614
-1.452152 -40.79551
-2.02676 -39.79617
-2.539217 -40.52839
-1.875821 -40.25315
-1.029133 -36.04286
-0.8706414 -39.12234
-0.7168044 -38.02118
-2.006425 -37.44177
-2.183319 -38.46254
-1.148931 -43.88826
-1.547679 -42.28254
-1.463909 -43.37384
-2.108586 -43.28875
-1.757311 -44.88061
-1.405475 -42.67042
-1.467451 -42.3299
-1.180022 -42.13795
-2.490001 -39.48792
-1.264871 -40.1156
-1.619411 -39.76374
-1.022713 -44.42781
-1.322754 -41.75199
-1.977424 -41.88558
-1.245454 -39.84577
-2.092653 -40.96416
-1.487129 -40.29801
-1.419014 -40.4135
-1.36903 -38.61971
-0.1888674 -37.74979
-0.4793023 -38.63596
-1.274621 -37.73812
-1.336064 -39.69298
-1.742146 -39.23665
-1.357966 -38.84066
-1.710808 -38.26356
-1.974976 -39.14629
-1.142207 -38.20944
-1.285305 -37.07489
-1.121542 -39.14444
-1.788473 -39.99488
-1.58683 -39.66951
-1.246609 -39.00458
-0.09956435 -38.21172
-1.4592 -38.07707
-1.227506 -37.61121
-0.07922264 -36.60626
-1.807047 -37.89729
-1.22772 -38.27718
-1.459812 -37.34027
-1.563673 -37.68412
-1.297306 -37.79629
-1.227997 -37.08492
-1.362748 -36.99011
-1.153334 -37.06477
-1.243736 -35.17639
-1.51455 -34.26253
-1.498299 -32.74368
-0.2765109 -33.42997
-0.2528926 -33.53002
-1.008117 -33.64836
-1.47484 -34.38579
-1.272481 -32.92564
-0.4861688 -31.14762
-1.916958 -29.65548
-1.533565 -28.83589
1.145751 -29.45099
-1.15745 -29.74975
-1.834237 -29.42301
-1.625379 -29.86116
-1.252095 -29.58304
-1.808339 -30.6655
-1.005767 -31.55969
-1.68139 -30.80806
-1.297367 -32.38056
-1.753657 -32.19783
-1.383024 -33.36462
-0.9570602 -33.74116
0.9102201 -33.95121
-1.442721 -33.58515
-1.866846 -33.4237
-2.079363 -33.95895
-1.47044 -36.41617
-1.423078 -35.59481
-1.995171 -35.37075
-1.646193 -36.01771
-1.291291 -38.54328
-1.34125 -38.9588
-1.435373 -36.56979
-1.424995 -35.1708
-1.619376 -33.53853
-1.255016 -33.10959
-1.892421 -34.49517
-1.428937 -34.57317
-1.985798 -35.33274
-1.533527 -35.83384
-0.2239457 -36.03575
-1.321265 -34.88287
-0.9850423 -34.59641
-0.6999487 -35.00031
0.8493804 -34.04826
1.194098 -34.11781
-0.9726922 -34.44677
-2.315112 -34.02995
-0.5976377 -34.27
0.992084 -34.45803
-1.265549 -32.49338
-1.653187 -32.2678
-1.975553 -31.10629
-1.398205 -32.7783
0.1367467 -33.19935
0.3100161 -35.47637
-0.8182412 -34.59996
-1.464356 -33.53274
-1.476636 -31.99184
-0.8595798 -31.83455
-0.9417806 -31.85739
-1.641649 -31.94636
-0.8739447 -32.25909
-1.591689 -33.3558
-1.541678 -33.4388
-0.3468757 -34.3594
-1.379629 -36.05238
-1.491979 -35.373
-0.9206787 -36.25333
-0.9892654 -37.03041
-1.810782 -37.24975
-1.341088 -39.50538
-1.221887 -40.14582
-0.875234 -38.8121
-1.076757 -38.2399
-0.8409015 -40.39685
-2.187308 -39.66754
-2.055635 -41.139
-1.182252 -41.9621
-1.380017 -41.11565
1.358515 -41.09923
-0.5342472 -39.80013
-0.3930132 -37.11827
-1.948943 -36.5994
-1.032302 -37.4442
-1.046087 -38.4155
-1.625071 -38.03784
-1.564267 -40.54501
-1.436856 -41.84403
-1.189971 -41.91306
-1.93121 -42.14389
-0.4663775 -42.86397
-1.468746 -41.86171
-0.4383408 -40.38107
-1.00143 -41.39626
-1.155554 -40.63717
-2.117208 -41.60878
-1.345025 -40.60904
-2.036405 -39.26331
-1.220189 -39.10681
-1.566316 -39.44853
-2.265858 -40.03112
-1.809382 -39.90483
-1.930057 -38.99126
-0.9456821 -38.79107
-1.727419 -38.9436
-1.907696 -38.70641
-1.15102 -39.88782
-1.983946 -39.7587
-1.286387 -41.55402
-1.555536 -45.12491
-1.563133 -43.25321
-1.705857 -43.00944
-0.8363505 -42.43483
-1.552732 -43.28606
-1.930499 -40.3012
-1.03269 -39.104
-1.800116 -40.9395
-1.592183 -40.96579
-1.312418 -42.75928
-0.5088396 -42.99309
-1.595485 -42.77892
-1.544669 -43.61743
-1.258805 -44.00059
-1.203408 -41.75641
-1.731896 -41.43112
-1.633556 -42.0947
-0.7365345 -38.81861
-1.267714 -40.73023
-1.589886 -39.69985
-1.553055 -40.36346
-1.576996 -40.899
-0.1016519 -39.64353
-2.005653 -39.24989
-0.1502662 -39.2336
-0.1841847 -39.90284
-1.525178 -39.99433
-1.629348 -39.63617
-1.431534 -39.18183
-1.897134 -38.91379
-1.272346 -40.87748
-1.44139 -40.83309
0.6947477 -42.4929
-1.421526 -43.21452
-0.6194478 -43.7693
-2.185048 -40.10076
-2.1364 -39.57934
-1.386476 -39.88489
-2.004286 -40.19982
-1.42001 -40.38935
-1.850658 -39.92978
-1.265411 -39.00763
-0.8973425 -39.63966
-1.063977 -40.17239
-0.9964318 -39.04951
-0.7614664 -38.83763
-1.787831 -41.26576
-2.4762 -40.58232
-1.527436 -40.75213
-1.164262 -39.44897
-0.8650281 -39.15466
0.6274997 -40.47661
-0.3433238 -39.14911
-1.631051 -40.24947
-2.862967 -38.11718
0.8069219 -35.42463
-1.10703 -35.89142
-1.578593 -36.45521
-1.500518 -35.87736
-1.278431 -36.40361
-1.489699 -38.30308
-1.069075 -37.00328
-1.718384 -35.84018
-1.501912 -35.03386
-1.659084 -35.66784
-2.220942 -35.76914
-1.312614 -35.04715
-1.119194 -35.82381
-1.096968 -37.16856
-1.217788 -39.28817
-2.266597 -39.39246
0.07824857 -35.46902
-0.9669255 -35.23358
-0.4255386 -36.48493
-1.626116 -36.15868
-1.406652 -36.64353
-1.585908 -36.7577
-1.703663 -34.36853
-2.229473 -33.40591
-1.417485 -34.75529
-1.666101 -35.30028
-0.469246 -35.46174
-0.278793 -35.12478
-2.077246 -34.78423
-1.26404 -35.91076
-1.109463 -35.64244
-1.10264 -33.76237
-1.415779 -33.48582
-1.564025 -33.91981
-1.197646 -34.22634
-1.585942 -33.5112
-1.516347 -33.55552
-1.757201 -33.19852
-1.727382 -33.73382
-0.4125209 -33.83392
-0.7607067 -33.83258
-1.112818 -33.6179
-0.2532136 -34.23736
-1.400042 -37.67275
0.01160121 -35.74498
-1.105797 -34.06919
-0.9812776 -33.32773
-0.5703838 -35.18975
-1.237877 -33.91483
-1.557612 -32.97442
-1.141548 -32.5483
-0.9197666 -33.18449
-0.214536 -31.9681
0.1892175 -37.45218
-1.492675 -36.26177
-1.597381 -38.55375
-1.825138 -38.75496
-0.4282775 -38.20597
-1.052224 -38.23468
-1.836483 -37.62125
-1.173345 -36.94954
-1.003625 -36.29022
-0.7564167 -36.25367
-0.9736656 -37.45366
-2.358799 -37.35544
-1.470884 -37.16241
-1.912395 -36.26428
-2.339554 -36.52492
-1.225045 -34.93717
-0.3916362 -34.51143
-1.486698 -34.25575
-1.44982 -34.30186
-1.399142 -34.57806
-1.571896 -34.59323
-0.8464515 -33.48734
-1.013044 -32.75534
-1.691723 -35.8995
-0.8117947 -38.80057
-0.1517975 -40.53819
0.1466616 -39.64408
-0.9985458 -39.66747
-1.625148 -38.87478
-1.006465 -37.61774
-1.650702 -35.69486
-0.7938594 -34.74241
-1.999232 -35.09714
-0.9594123 -34.37692
-0.7315122 -37.14239
-1.483908 -38.86735
-0.9494583 -40.01382
-1.317794 -37.40724
-1.351695 -37.42235
-1.367955 -37.08766
-0.9286853 -37.1426
-1.426043 -37.49501
-1.93488 -38.42187
-1.607106 -38.22767
-1.422733 -37.80314
-0.6980696 -37.6934
-1.27773 -35.93549
-1.929968 -34.33579
-1.656946 -36.11687
-1.280008 -37.16355
-1.232075 -37.42017
-1.764092 -36.71419
-1.742242 -39.7272
-2.02032 -40.17934
-1.265992 -39.32444
-1.628063 -41.06728
-1.898132 -40.75795
-1.124696 -41.08948
-1.242281 -40.81215
-1.732454 -41.31311
-2.22059 -41.1408
-1.822562 -41.12027
-0.6897177 -41.16323
-2.249302 -41.25893
-1.635178 -40.19535
-0.08137648 -41.08092
-1.418674 -40.99886
-1.68806 -40.40715
-1.260006 -41.23115
-1.450578 -39.46906
-1.440961 -39.1847
-1.301297 -39.50309
0.5192737 -40.29049
0.6140205 -42.50783
-0.1957845 -43.05857
-1.598069 -42.47218
-1.564398 -43.35452
-1.365651 -40.13921
-1.926132 -38.3959
-1.876673 -35.41158
-1.342573 -33.78142
-0.9554074 -33.99465
-1.681877 -34.48321
-0.04997056 -32.42897
-1.408754 -33.96368
-1.227762 -36.0074
-1.661943 -34.42576
-2.4345 -35.18083
-2.114364 -34.56565
-2.019557 -32.75041
-1.837665 -33.64901
-1.842373 -32.26595
-1.286394 -31.73676
-1.712359 -30.03328
-1.458677 -29.96708
-1.57246 -30.28426
-1.455758 -30.16259
-1.619633 -28.19701
-1.816804 -29.96302
-2.345426 -28.795
-1.061571 -27.24618
-0.8111875 -29.11368
-1.817671 -28.51237
-0.0954177 -28.92981
0.7596829 -27.55162
-0.6194401 -30.15375
-0.4485876 -28.41616
-1.09063 -28.24605
-2.052144 -28.23078
-1.595698 -29.21951
-0.3395748 -29.2411
-1.471019 -30.83865
0.379996 -32.9574
-1.30553 -32.29479
-1.234237 -35.65908
-0.7647931 -33.66311
-1.159264 -33.9065
-1.611571 -35.22656
-1.862552 -34.05065
-1.520605 -33.90279
-1.214167 -34.51767
-1.335181 -30.4572
-0.7892528 -33.19782
