"comp1" "comp2"
0.1089942 3.442338
0.2314155 3.341761
0.1328458 3.001285
0.179091 1.776789
0.1521636 2.688655
0.1359887 1.922851
0.1305016 2.157624
0.1496099 1.722219
0.1997356 1.826468
0.1524704 4.391565
0.104185 2.599611
0.1370133 2.400146
0.1533431 3.215396
0.1559219 2.849004
0.1136631 2.445082
0.1033852 4.227364
0.08999032 2.755176
0.1491224 4.827636
0.1493316 2.222622
0.1345257 3.146782
0.1057327 1.095294
0.1239088 4.215691
0.1585036 2.673306
0.1156906 2.569318
0.08349607 2.768915
0.1423897 2.819113
0.1980607 3.376536
0.08758857 2.223768
0.1275288 2.392904
0.1095753 3.745253
0.1103114 2.457542
0.09010342 2.637012
0.08003455 3.236825
0.08382811 3.619905
0.1640287 2.380817
0.1490954 2.545254
0.1539944 1.759107
0.2043574 1.694438
0.142665 1.310246
0.1161753 2.745694
0.1482883 3.427793
0.1303012 1.704334
0.2015816 5.11155
0.09382368 2.596682
0.1138382 4.079713
0.156377 1.873844
0.1121263 1.575261
0.09620082 2.491899
0.07107751 4.841026
0.04270266 4.350858
0.08386016 3.714747
0.1159737 4.570695
0.129166 2.493487
0.09529605 4.599124
0.07796744 1.677085
0.08985544 3.034396
0.09366152 4.975485
0.1035396 3.865398
0.1547361 2.47197
0.06613962 3.950636
0.1463334 2.51472
0.1520473 2.817802
0.0770965 2.622693
0.1158182 2.762006
0.09362514 2.982206
0.07933427 2.94354
0.08652607 3.589492
0.1674265 3.156596
0.1257964 5.576972
0.1059802 3.119797
0.1417504 3.403177
0.103363 2.660706
0.1034234 2.800706
0.1102425 1.786344
0.0866468 1.351765
0.1323531 2.535272
0.1380706 2.026017
0.1363971 1.457975
0.1032469 0.8779709
0.1870246 2.240763
0.1084441 3.036898
0.1080295 3.54737
0.1875783 5.69468
0.1656639 3.462032
0.2104035 4.332471
0.1009606 3.244707
0.1137756 2.883673
0.1496108 1.851278
0.1855528 1.514129
0.1824858 1.738209
0.09623325 1.751895
0.1342918 2.641524
0.1219237 3.002002
0.1162624 3.322525
0.1901995 2.568118
0.1171451 3.312112
0.09780498 2.205364
0.12348 4.832124
0.1163888 4.493326
0.0744161 2.034317
0.07795736 2.299347
0.1474333 3.492813
0.1283706 2.397244
0.1473753 3.048446
0.08024741 2.587903
0.184724 3.339898
0.1550726 2.899954
0.2301043 3.299719
0.1996287 3.848974
0.1048687 2.073424
0.09383874 4.241321
0.09760822 2.083819
0.1734556 3.540483
0.1390857 1.652249
0.1458871 1.762436
0.1404895 4.521787
0.07011557 2.229383
0.0977419 3.974757
0.1695475 1.754791
0.1573737 3.777081
0.1326044 3.938168
0.1409554 3.128431
0.09092953 2.753013
0.1146316 2.243619
0.1465874 2.438583
0.1805823 3.229938
0.133135 2.045372
0.1054867 2.690799
0.1472696 3.03528
0.1531602 1.247349
0.09069064 1.947862
0.09963964 3.288914
0.07585106 2.907658
0.1755858 2.874392
0.1988158 2.269803
0.1268363 2.471214
0.1375224 1.784556
0.08427436 2.128787
0.1140386 4.427667
0.1633869 0.8813997
0.1705872 2.445203
0.1527119 2.052172
0.1361807 2.446196
0.1333525 1.7729
0.07609523 2.069572
0.1352358 2.150788
0.07579779 1.54968
0.135275 2.30774
0.1323546 3.209329
0.1202555 2.951701
0.1826837 1.7674
0.08407487 2.708594
0.06539528 3.408127
0.09467589 1.943404
0.1121476 1.861425
0.1587939 2.106205
0.1793829 1.599619
0.1379426 3.33846
0.1564497 3.24704
0.1324332 3.095352
0.2328637 3.577216
0.2085605 3.588818
0.2316345 2.894214
0.134269 3.075793
0.1676164 3.409945
0.1022018 2.228528
0.1027087 1.831375
0.2357614 1.623925
0.1235948 2.830333
0.08455165 3.469235
0.1055162 2.708414
0.133464 3.475005
0.1916241 1.982011
0.2040698 2.460131
0.1411734 2.053888
0.1894359 3.951263
0.1287667 3.483571
0.1782375 3.251873
0.1077277 2.724031
0.2097757 3.135903
0.1642645 2.884217
0.0937045 2.422734
0.1096824 2.539812
0.1725852 3.748132
0.1503099 2.655098
0.1506 2.011074
0.1165216 3.025443
0.1363809 2.165387
0.1334417 1.771722
0.1755149 3.071408
0.13408 3.99376
0.1269095 2.780863
0.1481989 1.977568
0.265492 3.442921
0.136733 1.924751
0.1016549 1.737491
0.1495827 2.049018
0.09212403 2.948441
0.1123393 3.411654
0.0935847 2.323307
0.09524046 3.388529
0.1103015 2.57078
0.09356962 2.636863
0.1421384 2.080517
0.1640365 2.862167
0.162183 3.00003
0.1416366 2.595002
0.06673093 1.800536
0.1074208 3.641361
0.1837718 1.843985
0.1145724 2.473092
0.1057497 1.920988
0.1031554 2.74449
0.1580147 2.836231
0.08991315 2.943213
0.09687169 2.391087
0.1220976 2.180441
0.1259506 2.612714
0.09630392 2.600745
0.1460371 2.76213
0.1219653 2.319708
0.08670542 2.505811
0.09233611 3.764051
0.1110874 3.009101
0.1123427 1.941489
0.1148454 2.628693
0.1067309 2.542231
0.08325544 4.080741
0.1234146 5.160468
0.1291931 3.8772
0.164245 1.303726
0.1430285 2.534306
0.2224834 3.048168
0.1091206 3.298389
0.09496385 3.050246
0.1038867 2.386556
0.07287058 1.558949
0.1194793 3.867185
0.1756699 1.673714
0.1519598 2.048126
0.1493892 3.241535
0.1539729 2.204432
0.09222242 1.686955
0.1188685 2.318104
0.07381821 3.406386
0.1508774 1.862465
0.1233527 2.090029
0.2026251 2.874281
0.1230027 1.78001
0.1348916 4.440703
0.09628454 1.401043
0.1601802 2.175796
0.1431039 3.241365
0.1455218 2.445366
0.1554762 1.750122
0.1288001 2.283973
0.1424914 2.142858
0.1137029 2.515602
0.09290895 1.910343
0.09855937 2.244675
0.1116816 2.376745
0.1365265 2.617893
0.07443011 3.402469
0.09421435 4.586116
0.1199421 4.677618
0.08139119 3.513304
0.09809583 2.792074
0.06216765 2.968266
0.08141626 3.005375
0.09048995 3.587177
0.09578308 3.37747
0.04786924 1.778495
0.08759952 2.339096
0.1373632 2.396849
0.0658404 2.554615
0.07617899 4.016248
0.1572396 3.52454
0.1545643 2.806524
0.1517386 1.847974
0.1774419 3.737808
0.135644 2.531248
0.1435305 3.26797
0.1215948 3.24966
0.09740633 1.484976
0.09285897 2.428043
0.1009924 2.29283
0.1225861 2.762185
0.08504367 4.868379
0.1526686 2.822455
0.08885609 3.4987
0.1099097 2.330303
0.08752323 2.411313
0.08611506 1.836015
0.141456 5.168082
