"tau2_1" "tau2_2"
0.1692544 3.03048
0.1576816 1.758337
0.1360181 2.941895
0.1391213 3.743723
0.1266961 3.181691
0.1383127 3.054286
0.1073558 2.256936
0.1628282 3.257676
0.1834132 1.914508
0.2065991 2.542038
0.06906239 2.525997
0.05620628 4.188437
0.1040467 1.54428
0.09594985 2.381469
0.09353809 2.140055
0.1066757 3.098018
0.07695705 3.165186
0.06509842 3.54986
0.1153514 1.91284
0.1430464 2.980678
0.2178753 2.893999
0.1506469 3.145742
0.1283817 2.29622
0.1393593 3.383972
0.07178778 2.245973
0.1144534 2.719924
0.1202737 2.865767
0.1536684 2.428764
0.1529557 1.999764
0.1810953 2.490012
0.1840777 5.161724
0.1342671 1.152735
0.08165481 2.638826
0.1371655 3.019872
0.1374847 2.637334
0.1269739 2.94261
0.09754945 3.363021
0.1027565 3.496719
0.1162867 2.86716
0.1070269 3.104578
0.1852291 1.677015
0.1204121 3.616508
0.1124315 2.906333
0.1140599 3.258128
0.1730823 2.940872
0.1524485 1.364697
0.1444727 2.780598
0.2196337 2.370989
0.1982628 1.766045
0.1148575 3.460715
0.1646244 2.509538
0.1681264 1.916402
0.1453166 3.523963
0.1242631 2.359937
0.1020456 1.81037
0.1145033 2.479012
0.1275186 2.417269
0.1195261 2.983542
0.08390125 2.587974
0.137589 3.9764
0.1347478 3.44986
0.06503771 2.210072
0.1463755 1.646726
0.1205864 2.824138
0.1636042 3.444314
0.07520741 3.0379
0.0906801 2.565425
0.1886825 1.871456
0.1288632 5.79378
0.1463867 3.389175
0.1293489 4.316647
0.1087237 2.733868
0.1282379 1.912324
0.09968861 3.220194
0.1715796 3.292467
0.12824 1.229502
0.1343182 2.388967
0.1780805 3.014553
0.2169496 4.455871
0.1343626 2.872369
0.1279781 1.817864
0.1139686 2.740082
0.1679068 2.955002
0.1050025 2.331982
0.1536285 1.357792
0.08449838 4.526754
0.1280618 2.131397
0.1344142 2.923605
0.09133455 3.572051
0.1310928 2.807086
0.1872348 3.724426
0.1235235 3.528879
0.2135736 2.788693
0.1639123 1.688825
0.1766084 3.525484
0.09408015 1.974049
0.1262752 1.878778
0.1039375 3.158336
0.08320531 2.198192
0.1375345 2.799799
0.1370047 1.645035
0.07198912 1.462596
0.1161038 2.341347
0.1546793 2.402196
0.0876775 1.760791
0.08858604 2.595944
0.1173783 3.128749
0.1818806 3.550593
0.1492662 1.805839
0.1405913 2.408635
0.136808 1.514831
0.1035804 2.000474
0.1397907 2.270131
0.08460101 2.463416
0.1681012 2.965956
0.1306559 4.286668
0.102291 2.090385
0.1881318 1.636868
0.09311686 1.597923
0.1329641 1.854232
0.1908983 2.488946
0.1858128 3.167268
0.1286918 2.983917
0.1227643 2.317797
0.1917057 1.967193
0.1610788 3.902573
0.1617844 2.081135
0.1390802 3.25108
0.07010962 3.61749
0.1750949 3.636508
0.1959445 3.214397
0.08031101 4.209505
0.1440877 2.518292
0.1007162 2.40868
0.1240471 2.202385
0.08886227 2.506954
0.140386 3.369443
0.09403474 2.330269
0.1333683 3.143691
0.1770714 4.97634
0.09892436 2.702786
0.1378588 1.732592
0.08672433 3.867939
0.1043459 3.485202
0.08834495 3.443642
0.1045247 2.169277
0.07182055 2.372284
0.1018257 2.990353
0.123631 3.019961
0.0854083 1.931894
0.2034941 1.525714
0.1850683 1.6492
0.1007988 3.736846
0.09124587 2.56086
0.1296496 4.838829
0.154949 3.526871
0.1494296 2.329664
0.1726924 3.362298
0.1450288 4.002538
0.1597119 3.288501
0.0685207 2.177172
0.1050826 2.075103
0.1320605 2.508093
0.2029365 1.745988
0.1616354 2.98452
0.0909907 1.887468
0.1144306 1.94792
0.1356597 2.449926
0.1994545 2.6821
0.1315405 2.241672
0.1374 2.73491
0.06865564 2.98791
0.06810585 2.135266
0.1586177 3.737346
0.1430922 1.941738
0.1917218 3.019942
0.1055031 3.640681
0.1131678 1.741443
0.08831318 4.002546
0.1206152 2.003122
0.08928517 3.283491
0.2335647 2.250117
0.1728307 3.722286
0.1130184 3.955157
0.1512997 3.339718
0.1987312 3.56722
0.1906035 1.587951
0.1469738 1.657528
0.08346422 3.454532
0.1929041 2.35192
0.2005839 1.739845
0.1459545 2.738625
0.1572287 1.904374
0.1494325 2.848002
0.1102534 5.771764
0.09784066 2.416654
0.08331155 2.797051
0.09481534 2.581861
0.1425188 3.427164
0.168507 3.476767
0.1818131 3.87409
0.06795642 2.706208
0.09584099 2.392106
0.09861397 3.298158
0.2412775 3.115746
0.1509443 3.045478
0.1178834 4.523392
0.1352555 2.377139
0.1047375 1.961691
0.08227092 3.475753
0.09015636 2.540206
0.08659882 2.881853
0.05960267 2.449604
0.07121426 2.520579
0.09010988 2.037597
0.1362498 1.734951
0.1335557 2.817127
0.07953753 2.503611
0.09816638 2.127046
0.154758 2.739192
0.2105053 1.704131
0.171537 2.666995
0.1415258 2.478513
0.1577091 2.087223
0.09522733 4.214853
0.1479493 2.904403
0.1289015 1.140869
0.09370703 4.654198
0.1196053 2.697687
0.1173997 3.487863
0.112385 1.719942
0.1482323 3.68995
0.09073946 4.216125
0.1215838 3.484444
0.1491142 2.273495
0.1321894 1.519369
0.1229409 2.74579
0.09956065 2.345611
0.1573324 2.770819
0.1375795 2.285319
0.1087859 2.4211
0.1230493 3.930725
0.08483605 1.620944
0.1507752 1.589384
0.1046488 2.929698
0.1385871 2.368195
0.1089704 2.130586
0.0885896 3.639541
0.1149543 2.551391
0.1972723 1.404648
0.1111427 4.26901
0.1328984 1.7898
0.1464097 3.681995
0.125441 1.828748
0.0912293 3.294368
0.1052616 4.628424
0.1547528 1.630191
0.08044373 2.506974
0.07217557 2.03166
0.09270369 2.912821
0.09949527 2.536077
0.1155562 2.788232
0.1251333 2.069408
0.1120694 3.57343
0.09819899 2.134333
0.132528 2.899305
0.1891138 3.570116
0.1520573 3.252782
0.09281642 6.054637
0.1125209 1.73796
0.1206001 3.979662
0.09034713 2.19062
0.1342634 2.917186
0.152413 2.552509
0.1937014 2.428516
0.1320766 1.356038
0.1698358 2.400434
0.1577582 3.765751
0.07753207 2.202598
0.1300983 3.903307
0.08851784 2.879181
0.09692739 4.804333
0.07722318 2.053685
0.06079534 2.589638
0.1257753 4.019433
0.2052656 3.320806
0.1350069 1.388053
0.1657247 2.534216
0.1266583 2.215988
0.1049705 3.009071
0.06152001 3.325208
0.1079888 2.352448
0.1694202 4.762898
0.202155 1.704789
0.1139566 1.403348
0.1399504 2.161292
0.1589384 3.143272
0.1241047 3.748807
0.1524671 2.351582
0.1644523 3.218536
0.1420714 3.529388
0.2152862 2.56576
0.1248759 2.481301
0.1090042 2.604322
0.1273375 2.965766
0.1156064 2.719012
0.11156 1.958186
0.1222202 2.324012
0.1044493 2.675828
0.1857274 2.321876
0.1685367 1.418336
0.1220965 3.910561
0.1772653 2.732174
0.1186529 2.452604
0.1653666 2.68291
0.1022086 2.624805
0.1764286 1.582156
0.140463 3.211901
0.123224 1.302969
0.1896992 1.651203
0.07676546 4.115675
0.07741715 3.33952
0.07529731 1.853161
0.1426662 3.387655
0.0896181 2.454624
0.06037347 2.133613
0.06059668 3.041595
0.06924785 2.771933
0.09868192 2.715597
0.1093277 2.764645
0.1200959 2.966912
0.1300822 1.889632
0.1364498 2.80324
0.1533865 2.458556
0.1228795 3.023571
0.1274865 1.662966
0.112658 2.283633
0.09665548 4.057182
0.08087805 1.406591
0.06182518 2.829711
0.1267094 3.150793
0.1180356 3.295265
0.1220441 2.955505
0.1161076 1.846547
0.1063874 3.661292
0.1040928 2.439602
0.1704713 2.984907
0.1919795 3.668441
0.07593244 2.245898
0.06673765 1.703693
0.09567266 2.973245
0.08083157 3.589635
0.09878913 3.534399
0.09187367 4.139116
0.1389377 3.793588
0.2031671 2.889843
0.1567176 2.435231
0.1719016 2.104093
0.2406429 3.84279
0.1585654 3.67319
0.1465505 3.275433
0.161053 3.570004
0.153294 2.522628
0.1527022 2.495269
0.1002092 3.812039
0.1649581 3.893887
0.1155687 2.964489
0.1182643 3.513555
0.1337461 2.486527
0.1444042 2.043665
0.07502312 2.820413
0.1329299 2.795728
0.1292171 2.516431
0.1860764 3.699401
0.1490934 3.570924
0.1406903 2.969077
0.1000468 3.277542
0.139763 3.728694
0.1571426 2.62861
0.1209931 3.007948
0.1427061 3.245524
0.2038712 3.224145
0.09717677 1.962707
0.1577187 2.752702
0.1188215 1.634642
0.09340568 1.644524
0.1581194 2.891599
0.1737149 1.638911
0.1051732 2.190309
0.102597 2.77613
0.07872516 3.630822
0.06831571 3.648288
0.147624 2.25742
0.1220128 1.699698
0.1248389 3.555566
0.162243 1.904361
0.1175473 2.815281
0.1368072 2.726214
0.1767493 2.316407
0.1079221 2.62236
0.1370406 2.527346
0.1289192 4.189584
0.1181404 4.10897
0.09645196 2.481114
0.114763 2.153505
0.1461023 3.229708
0.2051977 1.326712
0.1850667 2.479534
0.09157318 3.284466
0.1705257 2.383692
0.2139204 3.476264
0.1457214 4.288709
0.1859145 1.714945
0.1223363 2.528825
0.1788483 2.675392
0.2226062 1.987646
0.1163126 3.326747
0.1332955 0.8458071
0.1243098 2.036177
0.1679684 0.9838489
0.1108985 3.292284
0.1359906 2.405822
0.2378238 2.86708
0.1916038 1.936589
0.1570076 3.122971
0.1089619 3.074321
0.1525501 1.559871
0.0754268 2.706398
0.1078202 1.290669
0.05945823 1.7773
0.1521341 1.470108
0.1506927 2.449229
0.119555 1.79144
0.126814 2.932428
0.1522603 2.979891
0.1953411 2.900943
0.1649211 2.490037
0.1002408 2.297346
0.06530634 2.334383
0.09585693 2.544742
0.09823518 1.950653
0.1070444 5.191463
0.1464001 2.349701
0.1603836 2.430963
0.1013154 2.181523
0.1229426 2.212733
0.2803694 2.5316
0.0994451 4.205127
0.1697365 3.013623
0.2746715 2.272085
0.1653408 3.242606
0.1280397 1.772175
0.1440922 2.971129
0.1197295 1.453895
0.1346088 4.903694
0.07488977 1.986535
0.1649246 3.96993
0.1143446 2.568105
0.08599449 2.578812
0.08032485 2.619639
0.1492835 3.337883
0.1067193 2.275804
0.1059045 3.854429
0.08522889 2.024503
0.1205662 1.993106
0.09112583 4.524428
0.1512474 6.269129
0.1553621 1.948229
0.1338137 2.714869
0.09266876 2.797198
0.05312429 3.420822
0.1456622 2.306059
0.09327521 2.411661
0.1146854 2.30468
0.117291 3.935716
0.1492575 2.638215
0.1978397 1.649705
0.176679 2.54992
0.1414295 2.754408
0.101935 1.304495
0.139861 3.579638
0.07713144 2.303021
0.08335487 2.36405
0.0988904 5.332616
0.1443481 2.854114
