nu alpha 
2.549967 0.2553599 
2.430318 0.4686533 
1.611544 0.08604942 
1.557901 0.4047852 
1.780312 0.2717787 
1.181844 0.1469577 
1.921668 0.486116 
1.663391 0.483037 
1.912305 0.05192627 
2.232408 0.3734517 
2.746572 0.2889445 
2.439907 0.3541538 
1.692432 0.3430102 
1.957784 0.4204886 
2.447603 0.3756489 
1.217006 0.1661286 
2.261494 0.1151614 
1.156843 0.49139 
2.079076 0.488504 
2.054107 0.3621475 
2.397233 0.05797981 
4.192147 0.0289726 
3.677876 0.3164897 
4.840927 0.06787201 
3.412487 0.3861298 
2.31403 0.2299303 
3.95519 0.4129977 
2.744467 0.08329752 
1.476814 0.4946746 
1.569615 0.2758071 
1.494875 0.3946657 
1.498886 0.4864066 
1.24988 0.413091 
1.173109 0.1676858 
1.355646 0.3902787 
1.494689 0.4845593 
1.597672 0.3546106 
1.512072 0.394463 
1.595327 0.06607278 
1.363107 0.4827371 
1.122994 0.1199942 
4.37193 0.1813359 
2.222904 0.485372 
2.950266 0.2993541 
2.209463 0.4372502 
3.8453 0.3209579 
3.191311 0.2417426 
2.02416 0.4860864 
2.486881 0.363448 
1.713089 0.1755277 
3.877319 0.3867325 
1.390992 0.4213628 
2.049658 0.324331 
1.996605 0.3584853 
1.992502 0.3387103 
1.733301 0.06967715 
1.436643 0.4478574 
1.437522 0.2859518 
1.094703 0.4410898 
1.604496 0.4782417 
2.101039 0.2231392 
2.306881 0.3521954 
5.402862 0.1343612 
4.715863 0.4952378 
10.06776 0.09750266 
5.67128 0.1818641 
7.600137 0.07221657 
7.348962 0.2196513 
2.235253 0.355525 
2.340858 0.3006911 
1.898619 0.2200374 
2.678625 0.3615366 
7.857503 0.371787 
2.81494 0.1887339 
3.249975 0.2437026 
5.708114 0.3594467 
2.611693 0.4168451 
1.475295 0.4607294 
1.860608 0.1120452 
1.721735 0.3739572 
2.04088 0.2219383 
2.367739 0.3962289 
1.652889 0.3874563 
1.67163 0.4716467 
1.717711 0.4634498 
1.574798 0.4767522 
0.9885038 0.0398746 
1.227383 0.3992897 
1.397508 0.3957189 
1.177661 0.2477886 
1.067374 0.4427324 
0.8128246 0.4085967 
1.023323 0.4795041 
1.094021 0.4948747 
1.104224 0.3606849 
1.385786 0.3666592 
1.031435 0.4734157 
2.109908 0.3556761 
1.50999 0.4365003 
1.593359 0.4567542 
1.203906 0.3473712 
1.524904 0.04766135 
1.829118 0.4199433 
1.73372 0.1559074 
2.22926 0.3885909 
4.487701 0.2914543 
3.17736 0.2714032 
4.551913 0.3092467 
2.667803 0.2458664 
2.112699 0.3315997 
2.815345 0.4180588 
1.770699 0.4576034 
1.425663 0.4039456 
2.408406 0.2807534 
1.771395 0.4136281 
1.418771 0.3116984 
1.32463 0.4208269 
2.357647 0.3753271 
1.722476 0.4394568 
3.684879 0.443463 
1.990413 0.183157 
1.343486 0.2513758 
1.739707 0.4776536 
1.609051 0.3212716 
1.813866 0.4664574 
1.239765 0.2727406 
1.292252 0.214058 
1.625281 0.2869 
1.90901 0.3836125 
1.98276 0.1398797 
1.481608 0.4344069 
1.621163 0.2631539 
1.437819 0.1706601 
1.740333 0.1308414 
1.153348 0.3921144 
1.084715 0.4088758 
1.384268 0.1608686 
1.203044 0.1861721 
1.146236 0.4575334 
1.09351 0.2433222 
1.511687 0.4641707 
1.112355 0.3215369 
1.587645 0.1534087 
1.41168 0.2061259 
1.937708 0.1803379 
1.492832 0.1886619 
4.672092 0.3462675 
3.675052 0.2962648 
1.663159 0.4660017 
1.457748 0.1551999 
1.956016 0.4912753 
1.776018 0.4189088 
1.5153 0.472116 
1.084692 0.453876 
1.316914 0.4730268 
1.725471 0.4246649 
1.466647 0.3664925 
1.42629 0.3505188 
1.349057 0.1142845 
1.413892 0.3383062 
2.204747 0.2314315 
1.425772 0.2349625 
2.300621 0.1844736 
2.267721 0.4273128 
2.975891 0.2781618 
3.001244 0.3561037 
2.43977 0.23914 
2.064609 0.1740943 
2.653206 0.1991505 
1.966288 0.1964743 
2.226502 0.3898556 
1.953741 0.1850566 
1.811915 0.3044422 
2.177216 0.345653 
2.007781 0.3335888 
2.045314 0.3655178 
1.927555 0.4224717 
1.850825 0.2282273 
1.570883 0.3831055 
1.735817 0.4501084 
2.091139 0.3700596 
2.891324 0.3848468 
2.118463 0.4953273 
2.579707 0.2820577 
1.784272 0.3986327 
2.444112 0.407598 
2.301673 0.2317107 
4.473489 0.2606622 
2.527432 0.2894929 
2.523332 0.4361927 
2.848061 0.4231702 
3.914513 0.2919401 
2.874354 0.1071125 
2.677884 0.1641659 
3.246835 0.253005 
2.892376 0.1587777 
1.372539 0.05918731 
1.343387 0.2871457 
1.44616 0.4211871 
1.775278 0.3068607 
2.21244 0.2391759 
1.576981 0.4151749 
2.265431 0.4458751 
1.83789 0.4437038 
0.9233352 0.1665438 
1.575872 0.07687963 
1.60718 0.3890722 
0.9737634 0.3294524 
1.141974 0.4883922 
1.916596 0.3338705 
1.383354 0.03534931 
1.401519 0.4617189 
1.610575 0.3821535 
1.173001 0.2115325 
1.514475 0.4535246 
1.573473 0.4723582 
2.079921 0.3819694 
2.284476 0.3273585 
1.852613 0.1760268 
1.518221 0.2073308 
1.775107 0.4532169 
1.529758 0.4888742 
3.857608 0.327939 
2.76356 0.4452823 
2.801682 0.3838273 
2.416051 0.1397677 
2.603948 0.332165 
1.890511 0.1172063 
2.190708 0.3713964 
1.849002 0.4706218 
2.062814 0.4817059 
2.913 0.3834784 
2.342465 0.1515035 
2.912826 0.1604797 
3.793772 0.2235817 
2.655249 0.3510542 
2.462183 0.1351389 
1.645208 0.1114297 
1.427419 0.2750758 
1.520878 0.06260764 
1.511532 0.3019148 
1.103031 0.445711 
1.160121 0.3448134 
1.2476 0.3706699 
0.7778084 0.1911184 
1.618403 0.4187933 
1.153247 0.3140202 
1.677206 0.4926812 
1.369192 0.1556826 
1.876844 0.2009799 
2.036269 0.2416869 
1.040253 0.1611892 
1.69304 0.2792611 
1.876827 0.2954797 
2.762107 0.2279782 
2.138206 0.3767632 
2.562618 0.2238059 
2.825274 0.1310202 
3.005085 0.3660093 
2.46705 0.1516741 
3.2602 0.1966196 
13.34635 0.1956553 
4.057405 0.4883514 
10.84511 0.1795748 
14.04637 0.0879752 
2.021184 0.2146261 
3.632556 0.1594949 
2.591301 0.4277285 
1.771277 0.1888213 
1.819599 0.1622455 
2.83375 0.06682 
1.311107 0.05114124 
2.281519 0.4269359 
2.441737 0.2045487 
2.6993 0.2850797 
2.012722 0.2481227 
1.987651 0.3916011 
1.45725 0.1452059 
2.236058 0.3167377 
1.798395 0.2485464 
2.104489 0.1445361 
1.891783 0.2081744 
1.708592 0.2805713 
1.266584 0.3497557 
1.192935 0.4616659 
1.757098 0.1480637 
1.505126 0.3099433 
1.769356 0.1165302 
1.045943 0.3069443 
2.124074 0.2349722 
1.617353 0.1786838 
1.680139 0.09691733 
1.251481 0.499738 
1.341611 0.3688065 
2.559679 0.4498576 
1.033991 0.3477614 
0.9681256 0.4696915 
1.343087 0.4416346 
1.085682 0.1819567 
1.163153 0.2216149 
1.092166 0.2926622 
1.230168 0.4456826 
1.317207 0.4719944 
1.129115 0.439999 
1.219843 0.2506812 
1.888939 0.4734923 
0.9386703 0.4939328 
0.9135181 0.2085876 
1.465564 0.4224507 
1.160822 0.3006498 
1.381934 0.4268595 
0.8011276 0.3304618 
1.241354 0.4176785 
0.996661 0.0419501 
1.340364 0.3323514 
1.247062 0.1282025 
1.427717 0.327239 
1.713363 0.2461288 
1.757542 0.4726008 
1.402153 0.3574518 
1.559831 0.4190346 
1.114081 0.3782849 
1.413165 0.3572804 
1.582457 0.1547717 
2.126144 0.1203625 
1.707179 0.3970825 
1.576442 0.2667667 
1.146672 0.4711268 
1.873743 0.4606462 
4.329462 0.269618 
2.236197 0.4957825 
2.548773 0.3666522 
3.207161 0.312032 
1.896566 0.1365167 
2.007956 0.4446363 
3.310788 0.2474229 
2.422718 0.3176937 
1.5255 0.4164016 
1.680399 0.06736999 
1.285225 0.2767264 
1.420993 0.4716501 
1.804984 0.3483876 
1.732052 0.113573 
1.558928 0.04062402 
1.682705 0.4208633 
1.898716 0.2437036 
1.663746 0.2326884 
1.279446 0.377981 
1.736562 0.3907025 
2.045523 0.06660895 
1.812988 0.2511267 
1.799603 0.2723862 
1.626792 0.3580583 
1.626686 0.2550801 
1.972513 0.03885355 
1.229118 0.3714984 
2.037783 0.4904512 
2.936419 0.3627475 
1.553745 0.1386665 
1.288797 0.4072256 
1.639019 0.4616389 
1.832769 0.2770517 
2.051255 0.3281831 
1.724746 0.4007479 
1.316098 0.4601446 
1.591678 0.4759706 
2.473002 0.03651451 
2.370569 0.1531744 
4.474249 0.3517625 
2.333942 0.4723843 
1.607016 0.2902295 
1.794978 0.2857749 
2.26606 0.4976055 
1.969604 0.3815348 
3.078071 0.2786354 
2.799089 0.4175446 
1.850686 0.2657422 
3.604405 0.09134194 
3.916442 0.2722816 
2.870419 0.3677902 
3.947306 0.2108934 
5.498145 0.3621167 
4.701375 0.3200715 
6.054082 0.1348397 
2.675511 0.4682976 
2.478775 0.3774555 
2.344875 0.1957656 
2.648356 0.2807813 
2.136721 0.4336635 
2.235785 0.1983192 
1.274597 0.2115924 
1.342253 0.3735451 
2.569548 0.2813145 
1.737374 0.3914413 
1.545821 0.2432546 
1.414888 0.2941855 
1.146469 0.3026362 
1.143388 0.1607138 
1.2465 0.3164966 
1.582076 0.4036337 
1.285195 0.3782899 
1.790296 0.2904709 
1.30273 0.155893 
0.9202167 0.378772 
1.389839 0.4774258 
1.698512 0.2695586 
2.035844 0.1193688 
2.381464 0.208883 
1.423067 0.4641556 
1.310694 0.3785222 
1.706136 0.1792387 
1.496254 0.4182679 
