p_1 p_2 
0.19223 0.80777 
0.2211081 0.7788919 
0.2000347 0.7999653 
0.1490691 0.8509309 
0.2617752 0.7382248 
0.141058 0.858942 
0.1905146 0.8094854 
0.1754077 0.8245923 
0.1459299 0.8540701 
0.2754266 0.7245734 
0.2402512 0.7597488 
0.2509264 0.7490736 
0.2346864 0.7653136 
0.148628 0.851372 
0.1769835 0.8230165 
0.109823 0.890177 
0.256745 0.743255 
0.2162351 0.7837649 
0.1857504 0.8142496 
0.1636149 0.8363851 
0.1794345 0.8205655 
0.185383 0.814617 
0.2280544 0.7719456 
0.1464628 0.8535372 
0.1635173 0.8364827 
0.1766804 0.8233196 
0.1752221 0.8247779 
0.1956329 0.8043671 
0.1417337 0.8582663 
0.1896507 0.8103493 
0.1962399 0.8037601 
0.2593346 0.7406654 
0.185008 0.814992 
0.079364 0.920636 
0.1914992 0.8085008 
0.2019529 0.7980471 
0.2042838 0.7957162 
0.1483505 0.8516495 
0.1611049 0.8388951 
0.1937091 0.8062909 
0.2066877 0.7933123 
0.1977644 0.8022356 
0.1695208 0.8304792 
0.2004652 0.7995348 
0.243971 0.756029 
0.1988296 0.8011704 
0.1796999 0.8203001 
0.1608991 0.8391009 
0.1707187 0.8292813 
0.168708 0.831292 
0.2419231 0.7580769 
0.117101 0.882899 
0.2776986 0.7223014 
0.1235431 0.8764569 
0.1317294 0.8682706 
0.27704 0.72296 
0.2172045 0.7827955 
0.1610509 0.8389491 
0.1459417 0.8540583 
0.1740321 0.8259679 
0.250329 0.749671 
0.2544814 0.7455186 
0.2439667 0.7560333 
0.1587869 0.8412131 
0.1779207 0.8220793 
0.197548 0.802452 
0.2469253 0.7530747 
0.2126741 0.7873259 
0.171367 0.828633 
0.1322424 0.8677576 
0.2192577 0.7807423 
0.2298157 0.7701843 
0.2442783 0.7557217 
0.183857 0.816143 
0.2181571 0.7818429 
0.2851145 0.7148855 
0.2906326 0.7093674 
0.1487778 0.8512222 
0.2333716 0.7666284 
0.1177958 0.8822042 
0.147865 0.852135 
0.1093015 0.8906985 
0.1745589 0.8254411 
0.1909252 0.8090748 
0.2267055 0.7732945 
0.09758765 0.9024124 
0.1433757 0.8566243 
0.1975939 0.8024061 
0.1963057 0.8036943 
0.2352487 0.7647513 
0.1681658 0.8318342 
0.2409048 0.7590952 
0.2208514 0.7791486 
0.2103594 0.7896406 
0.23972 0.76028 
0.2358086 0.7641914 
0.1745661 0.8254339 
0.1902374 0.8097626 
0.2168372 0.7831628 
0.193931 0.806069 
0.1711963 0.8288037 
0.2010929 0.7989071 
0.2138587 0.7861413 
0.122359 0.877641 
0.1683338 0.8316662 
0.1351775 0.8648225 
0.1864262 0.8135738 
0.1765163 0.8234837 
0.2284762 0.7715238 
0.1806315 0.8193685 
0.2519467 0.7480533 
0.2747618 0.7252382 
0.2020645 0.7979355 
0.1478265 0.8521735 
0.1507213 0.8492787 
0.1895687 0.8104313 
0.2469022 0.7530978 
0.1724406 0.8275594 
0.2130132 0.7869868 
0.1878208 0.8121792 
0.1299243 0.8700757 
0.1898583 0.8101417 
0.1790584 0.8209416 
0.2020752 0.7979248 
0.1998544 0.8001456 
0.2485966 0.7514034 
0.1697964 0.8302036 
0.1740301 0.8259699 
0.195407 0.804593 
0.2097926 0.7902074 
0.2447129 0.7552871 
0.2556405 0.7443595 
0.1636757 0.8363243 
0.2397943 0.7602057 
0.2504941 0.7495059 
0.2554153 0.7445847 
0.1792274 0.8207726 
0.1715954 0.8284046 
0.1907589 0.8092411 
0.1170651 0.8829349 
0.1555768 0.8444232 
0.2245539 0.7754461 
0.2456812 0.7543188 
0.1429901 0.8570099 
0.1668687 0.8331313 
0.1353839 0.8646161 
0.2059937 0.7940063 
0.2187515 0.7812485 
0.2498949 0.7501051 
0.2265032 0.7734968 
0.2750259 0.7249741 
0.2022539 0.7977461 
0.1737331 0.8262669 
0.2199488 0.7800512 
0.2160247 0.7839753 
0.2200417 0.7799583 
0.144536 0.855464 
0.1924081 0.8075919 
0.1534903 0.8465097 
0.1459557 0.8540443 
0.2596401 0.7403599 
0.1803865 0.8196135 
0.2113692 0.7886308 
0.2225385 0.7774615 
0.2291382 0.7708618 
0.2395486 0.7604514 
0.2118142 0.7881858 
0.2157174 0.7842826 
0.2133118 0.7866882 
0.1909095 0.8090905 
0.1861523 0.8138477 
0.1433394 0.8566606 
0.2371791 0.7628209 
0.2338852 0.7661148 
0.1879431 0.8120569 
0.0969622 0.9030378 
0.1289913 0.8710087 
0.1665353 0.8334647 
0.1861986 0.8138014 
0.2016638 0.7983362 
0.2303158 0.7696842 
0.2584582 0.7415418 
0.2168845 0.7831155 
0.1831354 0.8168646 
0.2186089 0.7813911 
0.1513215 0.8486785 
0.2299336 0.7700664 
0.1806194 0.8193806 
0.1720165 0.8279835 
0.2158586 0.7841414 
0.1849848 0.8150152 
0.2457956 0.7542044 
0.2299637 0.7700363 
0.2356197 0.7643803 
0.180379 0.819621 
0.1843079 0.8156921 
0.2412959 0.7587041 
0.2040526 0.7959474 
0.2081043 0.7918957 
0.2034919 0.7965081 
0.2043623 0.7956377 
0.1750407 0.8249593 
0.1524245 0.8475755 
0.2053703 0.7946297 
0.1808174 0.8191826 
0.2401748 0.7598252 
0.1944046 0.8055954 
0.2010795 0.7989205 
0.2395974 0.7604026 
0.2084779 0.7915221 
0.2013225 0.7986775 
0.1600686 0.8399314 
0.1413347 0.8586653 
0.2169935 0.7830065 
0.2467879 0.7532121 
0.1563514 0.8436486 
0.161977 0.838023 
0.1867053 0.8132947 
0.1380319 0.8619681 
0.2041218 0.7958782 
0.159801 0.840199 
0.2600386 0.7399614 
0.2183181 0.7816819 
