"tau2_1" "tau2_2"
0.2757623 0.008454613
0.2614021 0.01033122
0.2841001 0.008541877
0.4761412 0.01539263
0.2708988 0.0100414
0.4514444 0.01846493
0.6285425 0.0129482
1.376101 0.01519797
0.6416382 0.01386626
0.7232302 0.009990405
0.571571 0.02156999
0.2229278 0.008621935
0.8043055 0.01062174
0.2257492 0.01268478
0.2305646 0.01385281
0.8446448 0.0123933
0.4811302 0.007293984
0.212234 0.01106898
0.5094968 0.006513421
0.130699 0.01213198
0.1312073 0.0140853
0.411378 0.01790928
0.3377101 0.01216027
0.9591511 0.01267108
0.2479802 0.01205972
0.4535752 0.009688614
0.8674776 0.01038686
0.4322158 0.00980903
0.4544664 0.006628212
0.3394975 0.01147854
0.3041639 0.01468629
0.6917203 0.01416974
0.4160219 0.01029916
0.497246 0.01334193
0.3628604 0.01380017
0.4796962 0.01313693
0.5249503 0.01379784
0.1900192 0.01433858
0.2744844 0.01027448
0.1536866 0.01087643
0.408414 0.01311642
0.4052374 0.01365626
0.4003487 0.01490924
0.4357481 0.01255376
0.30928 0.01471081
0.2730788 0.01987508
0.1634207 0.02326182
0.2814047 0.01581322
0.4261638 0.01626297
0.2636633 0.01247109
1.426752 0.011377
0.2268534 0.01052953
0.3784767 0.01021341
0.4876223 0.01451081
0.2688487 0.01966338
0.523298 0.01273861
0.8784733 0.01037573
1.44659 0.01859814
0.5524324 0.00784341
0.7571612 0.008211147
0.3634166 0.01021245
0.5946206 0.0112982
0.2715784 0.008239471
0.2176293 0.01171357
0.1206674 0.01082345
0.1826464 0.008450982
0.2383588 0.009649362
0.2299136 0.01279911
0.4989511 0.01867706
0.3284566 0.009212508
0.656286 0.01442385
0.5602572 0.0111071
0.3834027 0.01248477
0.7237265 0.01165727
0.4027162 0.0119932
0.2784307 0.0101128
0.5144655 0.01340419
0.3852026 0.01046149
0.3308585 0.01239443
0.1496963 0.01223386
0.3895646 0.01121266
0.5367611 0.01044048
0.5442503 0.01549809
0.4365808 0.01022811
0.8541857 0.00907453
0.2675843 0.009075937
0.2430629 0.01029897
0.240555 0.01043714
0.2078825 0.008722474
0.3725095 0.008421884
0.4873596 0.01251455
0.4251595 0.01881172
0.5550165 0.007836142
0.3817945 0.009958047
0.2040256 0.01089545
0.8203992 0.01003707
0.9119636 0.009163103
0.3392416 0.01154114
1.309726 0.01122829
0.4269811 0.01434033
0.3195521 0.01091582
0.205859 0.01138317
0.7116251 0.01183589
0.4671907 0.009125815
0.3097379 0.01891845
0.4350945 0.01329176
0.1054303 0.01038241
0.2165302 0.007587809
0.2111097 0.009913608
0.4663535 0.01658731
0.2351278 0.01634128
0.438398 0.01514015
0.4042417 0.01293894
0.1588492 0.01303519
0.3854774 0.01602475
0.1840896 0.01475515
0.2998751 0.01472034
0.3606928 0.01710455
0.3058893 0.01147461
0.3567497 0.009338407
0.3204545 0.01367484
0.3331395 0.01241555
0.1789382 0.01547818
0.4283903 0.008068141
0.5352729 0.01235396
0.8430325 0.01321497
0.4649362 0.01019337
0.7592921 0.01310705
1.379479 0.01419112
0.4088408 0.01006269
0.4199474 0.009897795
0.6011331 0.01303447
0.17091 0.01156958
0.1981721 0.01152049
0.4736716 0.005053964
0.6320259 0.0127985
0.154795 0.01055312
0.3814339 0.005959997
0.5561795 0.007564087
0.7943755 0.007592036
0.7104451 0.007736222
0.2365134 0.01512778
0.4878422 0.02430852
0.2447629 0.009355115
0.1584443 0.01479245
0.3218311 0.01017737
0.174791 0.01093815
0.2842097 0.01224395
0.7441034 0.009711713
0.09949083 0.01281019
0.3465262 0.01415767
0.3329407 0.01580454
0.09463603 0.0199962
0.3127903 0.01300187
0.2405483 0.01221978
0.6612017 0.01202403
0.3055268 0.0104776
0.5872254 0.01391963
0.2175826 0.01043334
0.7369702 0.01248775
0.4112623 0.0119739
0.5075508 0.01522594
0.1825491 0.01313683
0.2112231 0.01208883
0.4575964 0.01593419
1.039645 0.01327808
0.7175193 0.009219147
0.2571991 0.01526226
0.2997693 0.009842847
0.4994803 0.007400018
0.8094076 0.01017089
0.2815315 0.007480728
0.4590197 0.006911639
0.2857265 0.007020604
0.255011 0.008864054
0.1920402 0.01149237
0.317027 0.01632185
0.1874238 0.01127637
0.3603882 0.01028623
0.3857524 0.01253508
0.4239558 0.01504795
0.4661408 0.009996973
0.2641805 0.01094134
0.1096448 0.01719793
0.1557286 0.01109911
0.2919824 0.01109344
0.3712805 0.01510195
0.1985883 0.01250104
0.3819162 0.0108385
0.327604 0.01216195
0.449611 0.01283233
0.2719256 0.0152752
0.3584519 0.02082415
0.6414607 0.0143457
0.2151621 0.01036304
0.1516444 0.009296175
0.4613914 0.01100862
0.4801788 0.008705452
0.2707398 0.01146875
0.3854524 0.009402883
0.3619638 0.007912427
0.6440545 0.009647796
0.2525491 0.01127831
0.2646158 0.01067931
0.1474992 0.01227623
0.1727118 0.01042482
0.3660121 0.01053465
0.4415228 0.005888137
0.2250225 0.01079641
0.2808416 0.01612317
0.1223092 0.01443028
0.2487121 0.01274462
0.762045 0.01277935
0.3271024 0.009150948
0.3996526 0.008042489
1.319409 0.008837441
0.6711522 0.01151892
0.6415135 0.01480608
0.4548545 0.009821413
0.1490439 0.01115985
0.1423388 0.01170049
0.5831048 0.008383275
0.5007407 0.008025456
0.4015405 0.008967137
0.259835 0.01065278
0.8493391 0.009989942
0.7529689 0.008545776
0.3201834 0.01210782
0.7721357 0.009533512
0.5558095 0.01216056
1.020439 0.01589131
0.2712323 0.01232614
0.4492754 0.009330945
0.1877257 0.01173615
0.3340378 0.01097334
0.4007882 0.01621957
0.2989044 0.009803151
1.203939 0.009648186
0.1648056 0.01102137
0.2271397 0.01997769
0.6550017 0.0219522
0.5414499 0.01891413
0.78187 0.0161278
0.5231737 0.01931514
1.398006 0.01200496
0.2414734 0.009476293
0.8370137 0.0121283
0.2945858 0.007457954
0.1896194 0.009081467
0.3634229 0.009799015
0.2555591 0.01481076
0.5500805 0.01069778
0.1676293 0.01260428
0.2090998 0.01184523
0.596666 0.01214882
0.8076426 0.01479028
0.1646702 0.01861494
0.1691298 0.01328561
0.2352807 0.008980401
0.8781947 0.01231155
0.4173989 0.01070948
0.7494346 0.00865227
0.4459414 0.007803978
0.4522004 0.01318812
0.2363596 0.008842516
0.2100789 0.009685763
0.1569245 0.007682614
0.3386592 0.01644789
0.3610206 0.009937313
0.5585017 0.01177525
0.4933673 0.01123769
0.6546825 0.009952158
0.95067 0.01486357
0.09179612 0.01040046
0.2000186 0.01367783
0.3925919 0.01340988
1.008399 0.01381819
0.3305617 0.01210992
0.6150113 0.01455661
0.558197 0.01396471
0.3465306 0.01674661
0.263494 0.01112011
0.2469463 0.01264119
0.191492 0.01326354
0.1936557 0.01043961
0.4566108 0.02755753
0.1740661 0.01056097
0.5827068 0.01023735
0.3060604 0.01160173
0.4960711 0.01232795
0.347357 0.01098705
0.6133183 0.01071528
0.2574643 0.01218436
0.5175945 0.01508211
0.6362949 0.009594057
0.1143985 0.0132146
0.1157512 0.01540205
0.1856952 0.01504495
0.1792294 0.01088501
0.2002998 0.01910897
0.353466 0.00586005
0.7237284 0.006533677
0.3059971 0.007160233
0.3028967 0.01202922
0.2363194 0.01053148
0.1376369 0.01394054
0.2059596 0.01078076
0.2416173 0.014825
0.3217107 0.00687264
1.0684 0.008217502
0.2303764 0.01443995
0.2101533 0.01100246
0.2575535 0.01411634
0.145137 0.01461819
0.1567256 0.0110749
0.1785717 0.01149457
0.1754836 0.01243779
0.2655099 0.01324534
0.2943106 0.009721471
0.2554875 0.007189943
0.7238189 0.010143
0.3804846 0.01369993
0.2105916 0.0175733
0.1818634 0.01529902
0.2451941 0.01174156
0.5132853 0.01443571
0.5526967 0.01137249
0.8052343 0.01070738
0.2939777 0.01338025
1.227726 0.009193263
0.3852698 0.008643685
0.3975406 0.0101871
0.255901 0.009618904
0.8535959 0.01463331
0.3664849 0.01065748
0.2359989 0.009335471
0.254997 0.01109484
0.1946816 0.01268
0.2328632 0.01899857
0.4028119 0.01308367
0.7559341 0.01003972
0.6930522 0.01395159
0.4489526 0.01746091
0.4648297 0.01801563
0.1108621 0.01841327
0.4234007 0.01344573
0.3821422 0.01978081
0.5080204 0.01645653
0.549161 0.009578193
0.2645963 0.009313516
0.3458734 0.014988
0.5653141 0.008133315
0.5226288 0.007472519
0.2736891 0.007556257
0.3745908 0.006403285
0.4514035 0.008346907
0.671414 0.009264871
0.1859599 0.01178909
0.3551535 0.0108405
0.2087947 0.008600746
0.120393 0.02103231
0.3163616 0.01354086
0.5280358 0.009080464
0.756836 0.01044792
0.3501318 0.01055491
0.5275334 0.009961423
0.2737379 0.01002724
0.3155342 0.00830691
0.236635 0.01624828
0.3133235 0.01105738
0.3479084 0.01185915
0.1967609 0.01315282
0.2117009 0.0127493
0.1339392 0.01814225
0.1263963 0.01766125
0.2025764 0.01328372
0.4843668 0.02224273
0.746659 0.02079593
0.6247066 0.01857198
0.376716 0.01575783
0.666381 0.008725346
0.5120039 0.009803958
0.4550676 0.008257462
0.3792614 0.01152754
0.1743318 0.008949946
0.8794749 0.01194505
0.4084874 0.01245998
0.6793925 0.01432116
0.6203365 0.01353773
0.5413256 0.01343059
0.2671758 0.01076317
0.3447913 0.009554717
0.4235534 0.008731056
0.5354798 0.008454174
0.3658193 0.008207954
0.6420183 0.01631717
0.2595569 0.009960629
0.5735328 0.01044235
0.8189474 0.0104962
0.1908491 0.01292052
0.1970927 0.01034959
0.2779731 0.0166707
0.4175349 0.01187559
0.6274651 0.01379757
0.2926912 0.01206699
0.2756451 0.009611312
0.3232042 0.01166456
0.1096627 0.009413009
0.2276217 0.006464406
0.1656031 0.01134316
0.6870117 0.01629859
0.1702062 0.0133838
0.1398824 0.009719157
0.2318153 0.01677801
0.5393384 0.0123776
0.6541591 0.01120932
0.7151832 0.006639351
1.044993 0.01190521
1.64287 0.01152283
0.2514152 0.01295971
0.6755762 0.01035492
0.2795253 0.01598546
0.3989637 0.009422477
0.09349558 0.008952165
0.3184275 0.01024776
0.4337726 0.01725855
0.4744157 0.006216365
0.6691183 0.02008961
0.6654332 0.01114133
0.3785943 0.01270146
0.5207865 0.008315109
0.2981888 0.009920984
0.6405934 0.009479332
0.1783833 0.008339475
0.3449081 0.0156411
0.5210073 0.009739807
0.1745248 0.008879053
0.3926484 0.01260228
0.2362289 0.009997472
0.2458313 0.0096515
0.2568143 0.007038807
0.5804697 0.01332635
0.16527 0.009748956
0.2871964 0.01569857
0.4389785 0.006972173
0.3128997 0.007554169
0.3909351 0.01292658
0.3402834 0.01871484
0.343263 0.01821563
0.2876504 0.01307159
0.1952001 0.01065718
0.2939208 0.009104089
0.3170599 0.01497287
0.3569698 0.01361766
0.1591668 0.01000132
0.4893852 0.009093145
0.3629607 0.0121823
0.1524414 0.01335716
0.0827964 0.01287934
0.1135434 0.01505792
0.2650921 0.01440033
0.669807 0.01178075
0.2508981 0.01243078
0.3331581 0.01154948
0.3007194 0.008906146
0.7388157 0.00687551
0.3954848 0.02386054
0.4257581 0.006772024
0.200928 0.01348298
0.172328 0.01497985
0.3621421 0.01306896
0.4672508 0.01501551
0.3766273 0.01121143
0.1880156 0.01487973
0.1526159 0.008275734
0.2104095 0.009432761
0.1463606 0.008419054
0.1115117 0.01085791
0.1603128 0.008970001
0.07691782 0.00723819
0.1921252 0.01196952
0.1375941 0.009839107
0.3047369 0.01018228
0.2663272 0.01288764
0.1230819 0.009578368
0.2346032 0.01244389
0.1502987 0.01268631
0.2410902 0.01056512
0.4495259 0.02327545
0.2685235 0.009720111
0.45519 0.009826221
0.1834373 0.02119686
0.2323687 0.016663
0.2111751 0.01430673
0.08550671 0.01864674
0.380322 0.02006393
0.1727301 0.009312095
0.1895281 0.0109742
0.09600769 0.01019718
0.2217494 0.009397877
0.09950183 0.008235206
0.1573399 0.009817035
0.2846883 0.01371507
0.1450243 0.01684126
0.2365193 0.01464647
0.1883941 0.0121716
0.3552949 0.006537369
0.3873112 0.01403833
0.32909 0.01157124
0.498958 0.005992943
0.3961576 0.0151831
0.3965351 0.0123355
0.2093306 0.012228
0.1658091 0.01051555
0.2874618 0.01216845
0.18783 0.0231519
0.5904143 0.01485889
0.1549039 0.01582898
0.2470632 0.01153562
0.2188681 0.007872627
0.3901519 0.01287636
0.2811369 0.01126768
0.2570736 0.01016637
0.2804826 0.008728597
0.1754816 0.01066214
0.3545572 0.01395858
0.4815953 0.01218196
0.534269 0.01533552
0.3530427 0.01183974
0.1324438 0.01011245
0.3323919 0.02505987
0.3876954 0.009213597
0.7090974 0.01086314
0.1902538 0.018973
0.7536369 0.01177249
0.2994705 0.02042059
0.3236015 0.01162876
0.29524 0.008813487
0.2209414 0.0124982
0.3595496 0.009930864
0.7869998 0.01241866
0.6358221 0.01232098
0.6614885 0.01141078
0.6293067 0.009942621
0.3866446 0.01220639
0.3336832 0.01121169
1.396577 0.006901724
0.8629315 0.008354254
0.6406069 0.010956
0.2813245 0.01055006
0.5831186 0.009556289
0.4387204 0.01573301
0.2505638 0.01091547
0.4294789 0.009849159
0.3952137 0.01016368
0.2047907 0.01119918
0.5711627 0.01641728
0.1874453 0.008766502
0.6634927 0.01016206
0.3653349 0.006571537
0.4458574 0.01037195
0.2973375 0.007769292
0.868023 0.009353495
0.2826533 0.01284375
0.8812435 0.02021386
0.2315592 0.008756535
0.3025965 0.01286454
0.3021185 0.01201743
0.2172249 0.01104747
0.6399562 0.02190625
0.1771741 0.01641008
0.1186248 0.017099
0.3936467 0.01818381
0.3684355 0.01254768
0.6016769 0.01189678
0.4450125 0.006396602
0.36182 0.01073799
0.08379601 0.01366632
0.05103466 0.01054229
0.1432862 0.01269958
0.302835 0.01283054
0.1511018 0.008707853
0.1964699 0.01697706
0.258235 0.009858242
0.1633216 0.01435003
0.4660008 0.01480209
0.113696 0.01233792
0.1657441 0.008939412
0.3095949 0.008998052
0.5967109 0.01187554
0.4333427 0.006439525
0.5428419 0.007370756
0.2934672 0.01784221
0.6467439 0.01471021
1.119728 0.01077683
0.2969154 0.01594758
0.2162071 0.006941644
0.279488 0.01415905
0.454754 0.009852524
0.2067055 0.008984009
0.1590643 0.01331871
0.8763854 0.01397846
0.4187628 0.01794527
0.3289093 0.01849981
0.2028418 0.01202464
0.1746776 0.01120425
0.3825331 0.01286255
0.4780641 0.01286474
0.5128586 0.01380401
0.3734544 0.009411953
0.2643019 0.01205072
0.2915416 0.01270197
0.5324531 0.01199064
0.3015167 0.01102772
0.5284573 0.007745968
0.2347865 0.005373971
0.729296 0.009409898
0.4827586 0.01232244
0.9986141 0.009496018
0.302458 0.01468349
0.5017291 0.01292282
0.331311 0.01426241
0.1063492 0.009711349
0.1553842 0.01259368
0.5897027 0.008072754
0.3813601 0.009478737
0.22555 0.01209329
0.3004708 0.01149976
0.483596 0.00995736
0.4002784 0.01098869
0.3026891 0.01720226
0.3093669 0.01428894
0.4378955 0.006312716
0.2205591 0.007852113
0.2538137 0.01108075
0.2604774 0.01801692
0.295418 0.00810621
0.2095051 0.008505557
0.5963846 0.01290582
0.1919556 0.01486482
0.2552211 0.01936061
0.3289729 0.00949982
0.8110164 0.01098832
0.4564145 0.01192195
0.3325571 0.008487773
0.3053556 0.006918456
0.2856396 0.01288512
0.3757143 0.01196942
0.1356593 0.01285111
0.2286504 0.01455724
0.7606124 0.01976313
0.2905244 0.017643
0.5290381 0.02566482
0.6172018 0.01485685
0.1724449 0.01870388
0.1960986 0.009333611
0.2293494 0.01341775
0.2381314 0.01724367
0.2832996 0.01786996
0.359995 0.01746499
0.3811234 0.01417907
0.5199946 0.008324838
0.2036123 0.01648381
0.2716159 0.01558453
0.2865283 0.01127793
0.3132537 0.01369336
0.8423946 0.008371976
0.245559 0.008091148
0.5073785 0.009467514
0.2709146 0.01218256
0.7947995 0.009809135
0.1967522 0.01254553
0.4011379 0.01983119
0.3228387 0.01458994
0.4003611 0.008041608
0.09564674 0.01805789
0.2945685 0.01471518
0.313163 0.01171864
0.1633962 0.01500495
0.3287474 0.009020976
0.6190607 0.0167996
0.3165639 0.01079198
0.1370827 0.009078982
0.5150332 0.00852981
0.3650424 0.009965701
0.2794753 0.00808563
0.2564655 0.006550396
0.5287062 0.01079388
0.3158594 0.01671079
0.1835591 0.01650867
0.3762038 0.01564323
0.4225787 0.01084968
0.3411565 0.01714634
0.2222045 0.01165489
0.1897734 0.01303263
0.4957784 0.01057295
0.265869 0.01587855
0.7777397 0.01072053
0.1836429 0.00990164
0.376307 0.01314667
0.7385546 0.01067152
0.3122092 0.0131136
0.4156863 0.007694084
0.7435494 0.01038038
0.37619 0.008297629
0.3428733 0.01363425
0.6807879 0.01328952
0.1017675 0.01198841
0.1876089 0.0143738
0.3473267 0.008794862
