"p_1" "p_2"
0.2319791 0.7680209
0.2249867 0.7750133
0.2305521 0.7694479
0.2091102 0.7908898
0.2130505 0.7869495
0.2202833 0.7797167
0.2085803 0.7914197
0.2160447 0.7839553
0.2048871 0.7951129
0.2124921 0.7875079
0.2380268 0.7619732
0.2207218 0.7792782
0.2279572 0.7720428
0.2240958 0.7759042
0.208383 0.791617
0.2125225 0.7874775
0.2286728 0.7713272
0.2302481 0.7697519
0.2013923 0.7986077
0.2113079 0.7886921
0.1979396 0.8020604
0.1955571 0.8044429
0.2313271 0.7686729
0.2334 0.7666
0.2352444 0.7647556
0.1983369 0.8016631
0.2477378 0.7522622
0.202123 0.797877
0.2362269 0.7637731
0.2179015 0.7820985
0.215727 0.784273
0.1942606 0.8057394
0.2279709 0.7720291
0.2035481 0.7964519
0.2080985 0.7919015
0.2382794 0.7617206
0.2085044 0.7914956
0.2144941 0.7855059
0.1934106 0.8065894
0.1909111 0.8090889
0.237684 0.762316
0.224819 0.775181
0.2100137 0.7899863
0.2272655 0.7727345
0.2052847 0.7947153
0.2203461 0.7796539
0.2166772 0.7833228
0.2073798 0.7926202
0.2035153 0.7964847
0.2132925 0.7867075
0.2307078 0.7692922
0.2090824 0.7909176
0.2061436 0.7938564
0.2187032 0.7812968
0.1885385 0.8114615
0.2162055 0.7837945
0.2282919 0.7717081
0.1998072 0.8001928
0.2198714 0.7801286
0.1867904 0.8132096
0.1931463 0.8068537
0.2356544 0.7643456
0.2095576 0.7904424
0.2470601 0.7529399
0.2233062 0.7766938
0.234347 0.765653
0.2039085 0.7960915
0.2200908 0.7799092
0.2134006 0.7865994
0.2376804 0.7623196
0.2346797 0.7653203
0.212715 0.787285
0.2339143 0.7660857
0.2068613 0.7931387
0.1957044 0.8042956
0.2385182 0.7614818
0.2100479 0.7899521
0.2172607 0.7827393
0.2105291 0.7894709
0.211777 0.788223
0.2374147 0.7625853
0.1971526 0.8028474
0.2145181 0.7854819
0.2008263 0.7991737
0.2210361 0.7789639
0.231925 0.768075
0.2191984 0.7808016
0.2125584 0.7874416
0.2015157 0.7984843
0.1859195 0.8140805
0.2274899 0.7725101
0.2079929 0.7920071
0.2229832 0.7770168
0.2070574 0.7929426
0.2392508 0.7607492
0.2205868 0.7794132
0.2050399 0.7949601
0.2489796 0.7510204
0.2241318 0.7758682
0.2150474 0.7849526
0.2240663 0.7759337
0.2210634 0.7789366
0.2229317 0.7770683
0.2084721 0.7915279
0.2372604 0.7627396
0.2281582 0.7718418
0.2053378 0.7946622
0.2165227 0.7834773
0.2408891 0.7591109
0.2138152 0.7861848
0.2260362 0.7739638
0.2026124 0.7973876
0.2104992 0.7895008
0.2174234 0.7825766
0.2122895 0.7877105
0.2329613 0.7670387
0.2110408 0.7889592
0.2158693 0.7841307
0.2033403 0.7966597
0.2135385 0.7864615
0.238246 0.761754
0.2145376 0.7854624
0.247163 0.752837
0.2188109 0.7811891
0.2219049 0.7780951
0.2284074 0.7715926
0.2075257 0.7924743
0.2326261 0.7673739
0.2184545 0.7815455
0.2405557 0.7594443
0.2125442 0.7874558
0.214298 0.785702
0.2179389 0.7820611
0.2208401 0.7791599
0.2064795 0.7935205
0.2082099 0.7917901
0.2226231 0.7773769
0.2159813 0.7840187
0.2179081 0.7820919
0.1856879 0.8143121
0.207383 0.792617
0.1995576 0.8004424
0.2349381 0.7650619
0.2144904 0.7855096
0.2249531 0.7750469
0.2129488 0.7870512
0.2400679 0.7599321
0.213568 0.786432
0.2089729 0.7910271
0.2165087 0.7834913
0.2242518 0.7757482
0.2235746 0.7764254
0.2055569 0.7944431
0.2256643 0.7743357
0.2046323 0.7953677
0.2223943 0.7776057
