"Delta_1" "Delta_2"
-5.039207 0.9938593
-5.006366 1.00421
-4.957241 0.9451529
-4.926807 0.9620824
-4.392831 0.9478006
-4.601509 0.9233454
-4.281875 0.8926371
-4.284145 0.8936151
-4.445504 0.8897031
-4.050261 0.8957159
-3.993857 0.9113911
-3.551006 0.9509818
-3.602577 0.9835869
-3.71504 0.9405058
-3.666825 0.9451186
-3.889837 0.9263251
-4.006757 0.9354496
-3.674874 1.000842
-3.701188 0.9640907
-3.934889 0.9094229
-3.832944 0.9374275
-3.732458 0.9462507
-3.86877 0.9309468
-4.124824 0.9142311
-4.214857 0.9448172
-4.787012 0.9372875
-4.665037 0.9699984
-4.693635 0.9721578
-5.141793 0.9697187
-5.867442 0.924623
-5.579109 0.9295078
-5.853321 0.9544977
-4.925025 0.9624431
-4.692752 0.9779423
-5.143716 0.9604353
-5.480551 1.00087
-5.731619 0.9402682
-4.503385 1.00083
-4.437045 0.9327922
-4.571466 0.9133757
-4.87763 0.8882203
-4.227918 0.912875
-4.169113 0.856521
-4.410679 0.8514799
-4.289998 0.8784141
-4.103665 0.8644326
-4.378319 0.8838266
-4.802985 0.8503333
-4.761891 0.9406847
-4.972211 0.9422433
-5.250052 0.9334203
-4.595065 0.9272727
-4.65515 0.9074764
-4.924255 0.9338146
-5.136148 0.9309422
-5.275402 0.9661828
-5.620368 0.9603229
-5.940636 0.9557986
-5.486873 0.9738291
-5.330328 0.9752064
-5.04902 1.021107
-4.977063 1.054331
-5.606272 1.036151
-5.836036 0.9920598
-5.725637 0.9845251
-5.403262 0.9763278
-5.049356 0.9792026
-4.948485 0.9843582
-5.168293 0.9298978
-5.364601 0.9335029
-5.383463 0.9434721
-6.122993 0.9554289
-6.164206 0.9631422
-6.212427 1.010759
-5.732264 1.068224
-5.066512 1.031741
-5.756514 1.030664
-5.557412 1.030215
-5.60991 1.033448
-5.778162 0.9821909
-5.988563 0.9545386
-6.423272 0.9794832
-5.57516 0.996831
-5.437229 0.9758803
-4.66445 1.019642
-5.010812 1.010518
-5.120412 1.05954
-5.494462 1.015268
-5.213092 0.9836822
-4.66568 0.9985123
-4.922427 0.9668614
-4.359499 0.9511512
-4.497514 0.9899454
-4.310421 0.9837265
-3.880585 0.9572503
-3.996896 0.9604841
-4.175924 0.9127899
-4.744897 0.9559318
-4.989121 0.9443248
-4.447187 0.9674786
-4.850558 1.008661
-5.15213 1.005044
-5.119255 0.9878274
-4.839854 0.9506985
-4.927902 0.9216559
-5.162772 0.9677773
-5.075521 1.054054
-4.948976 1.033355
-4.559993 1.036214
-4.377524 0.9812654
-4.4949 1.01581
-4.924474 0.992561
-4.879111 0.9802473
-4.893323 0.9874978
-4.667964 0.9574288
-4.787935 0.957184
-4.4853 0.9638402
-4.288757 0.986065
-4.424106 0.9337241
-4.826707 0.9585776
-4.236168 0.9247393
-4.220709 0.9659849
-4.454661 0.9083838
-4.582793 0.8949136
-4.70546 0.8975051
-4.768107 0.9721412
-4.67596 0.96405
-4.891915 0.9612524
-4.284766 0.9594522
-4.200779 0.9499015
-3.929443 0.9157602
-3.877792 0.9039452
-4.713776 0.9394201
-4.495503 0.9470987
-4.562135 0.9227569
-4.416863 0.8852729
-4.277486 0.8720178
-4.212937 0.8832995
-4.755944 0.8820553
-4.186944 0.896296
-4.839396 0.9104335
-4.755675 0.9591476
-4.896424 0.9229258
-4.638402 0.9341447
-4.612497 0.9429063
-5.03948 0.9307403
-5.012285 0.9486266
-5.393497 0.9575045
-4.900266 0.9874767
-4.924655 1.018598
-4.836276 1.06158
-5.405539 1.033993
-5.022685 1.037188
-5.215847 0.9687404
-5.164721 0.9411869
-4.802359 0.9462035
-5.306657 1.002961
-5.556272 0.9974272
-5.65862 0.9916946
-5.049693 0.9600566
-4.808242 0.9339316
-4.601316 0.9867802
-4.63224 0.9819226
-4.522263 0.9724354
-4.033387 0.9246851
-4.318751 0.9181075
-4.150234 0.9056027
-3.958292 0.9133023
-4.230149 0.9464212
-4.117573 0.9771035
-4.250289 0.9563226
-4.355115 0.944887
-4.824237 0.9598373
-4.549374 0.942262
-4.667875 0.9289854
-4.9838 0.9428257
-4.667504 0.9268352
-4.244962 0.9194121
-4.250279 0.9051082
-4.10806 0.8987331
-4.244559 0.9328531
-4.64902 0.9664383
-4.898701 0.9617628
-4.938814 0.9149189
-4.904301 0.9469339
-5.128526 0.9693115
-5.304155 0.9939936
-4.869532 1.0017
-4.958926 0.9699612
-4.877073 0.898472
-4.79583 0.9101233
-4.261467 0.8945762
-4.392255 0.9181765
-4.675453 0.9421394
-4.974308 0.9675595
-4.502963 0.9567395
-4.466665 0.9657219
-4.000667 1.021051
-4.418864 1.021068
-4.380233 1.033652
-5.01698 1.019536
-4.329534 1.038719
-4.686043 1.008697
-4.792049 1.016627
-4.831669 1.024582
-4.776837 1.011373
-4.552038 0.950587
-4.974404 0.916243
-4.746696 0.9029253
-4.757303 0.9421944
-4.792155 0.9369786
-4.776458 0.9640433
-4.99135 0.9720798
-5.536639 0.9859192
-5.161714 1.041467
-5.884127 1.053242
-5.62101 1.038779
-5.40138 0.9864437
-5.443539 1.027529
-5.001544 0.9475271
-5.13681 0.977445
-5.041655 0.9751855
-4.621045 1.004366
-5.421362 1.00705
-5.014495 0.9636652
-5.07596 0.9973907
-4.7522 1.038184
-4.467385 1.019955
-4.517288 1.034282
-4.305445 1.029194
-4.247195 1.014093
-4.378788 0.9749622
-4.55915 0.9981588
-4.745304 0.9839469
-4.812396 0.9920048
-4.056253 0.9672337
-4.305847 0.9612502
-4.446645 0.936049
-4.405723 0.9075127
-5.01448 0.9193919
-5.045031 0.8638294
-5.079745 0.8580479
-5.070911 0.9541837
-4.583771 0.9349965
-4.343819 0.9426688
-4.823167 0.9901568
-4.7621 0.9516119
-4.817317 1.00155
-4.545155 1.028186
-4.651377 0.9945451
-4.823795 0.9994149
-4.532462 0.9770702
-4.202066 1.012426
-4.736855 1.000579
-4.723655 1.033409
-4.235207 0.9676096
-4.097333 0.9412966
-4.492023 1.002516
-4.262989 1.021541
-4.711571 0.9838199
-4.828242 0.9947353
-4.585281 1.014473
-4.929207 1.031422
-4.857079 0.9921318
-4.654674 1.036607
-4.624215 1.005105
-4.262855 0.9912961
-4.390044 0.9488649
-5.017833 0.9704603
-4.689789 0.9706907
-5.181081 0.9711975
-5.260639 0.9566073
-4.907945 1.002203
-4.408474 1.057873
-4.280236 0.9885972
-4.8764 1.007798
-4.710267 1.059196
-5.005728 1.041222
-5.416853 1.011197
-5.45064 0.9906037
-5.027536 1.036716
-5.256288 1.003813
-5.137035 1.036443
-5.195055 1.030209
-5.198626 1.023903
-5.632891 1.061701
-5.601146 1.079819
-6.166405 1.112928
-5.885688 1.017313
-5.528565 1.026708
-5.481942 1.003077
-5.186981 0.9730667
-5.103399 0.9967348
-4.974555 0.9865306
-5.571421 1.031873
-5.451433 1.051047
-5.118557 1.102323
-5.312865 1.03179
-4.975715 1.001873
-5.222032 0.9954168
-4.728841 1.043549
-4.450584 1.080834
-4.335995 1.054971
-5.105082 1.030194
-5.151068 1.015168
-4.832636 0.9943833
-4.740904 0.9903416
-4.67979 0.9412651
-4.371073 0.9541552
-4.155252 0.9768409
-4.021091 0.9872615
-4.387663 0.9988799
-4.290226 1.012074
-4.386082 0.9840444
-3.748451 0.9951968
-3.653439 1.01643
-3.708959 1.036637
-3.90849 1.035589
-4.705835 1.037233
-4.764599 1.031934
-4.783848 1.029695
-4.317445 1.063082
-4.21738 1.007397
-4.022642 0.962127
-4.338096 0.9470846
-4.447323 0.9407624
-4.365458 0.9256295
-4.027962 0.9006161
-4.021569 0.8793571
-4.656067 0.9470001
-4.563621 0.9685547
-4.044005 0.9491906
-3.875734 0.9346363
-4.025292 0.9478904
-4.558721 0.9532288
-4.082202 0.9625101
-4.166763 0.9725279
-4.27198 0.9837895
-3.778536 0.9208918
-4.040851 0.9339529
-4.596802 0.9553866
-4.634502 0.95504
-4.877548 0.9231391
-4.730202 0.9317714
-4.934767 0.9463197
-4.899476 1.009906
-4.943753 0.9969409
-4.916408 1.018393
-4.642615 0.9942162
-4.980757 0.9939269
-5.049238 1.01412
-4.515109 0.9605239
-4.427649 0.9547421
-4.177165 0.9448385
-4.498824 0.9261098
-4.811162 0.9373541
-4.632053 0.9659111
-5.075572 0.9421579
-4.626253 0.9215731
-4.616818 0.9242777
-4.866718 0.9343913
-4.929975 0.8832662
-5.36743 0.9310929
-5.531471 0.9782486
-5.240665 0.9944849
-5.380968 0.982328
-5.781988 0.9419535
-5.466251 0.968204
-5.330526 0.9863691
-5.439938 0.9274873
-5.380378 0.9274399
-5.118082 0.9773239
-5.131114 1.019911
-5.164937 1.023653
-5.446448 0.9942571
-5.828022 0.9782169
-5.237753 1.023293
-5.642286 0.9418204
-5.513035 1.001953
-5.448047 0.9822461
-5.543159 1.030593
-5.186059 1.031357
-5.528694 1.023747
-5.522589 0.9980653
-5.527388 1.027732
-5.875046 1.023207
-5.687973 1.044132
-5.401197 1.006467
-5.75503 1.049591
-5.711193 1.003453
-5.996684 1.009979
-5.868801 1.008114
-5.367432 1.022802
-5.369057 1.010576
-5.419616 1.000452
-5.925151 0.9689989
-6.046535 1.012345
-6.068937 1.031341
-6.090508 1.001459
