"p_1" "p_2"
0.09848083 0.9015192
0.2102102 0.7897898
0.2304048 0.7695952
0.2305342 0.7694658
0.2807683 0.7192317
0.217736 0.782264
0.1658433 0.8341567
0.1533715 0.8466285
0.2177249 0.7822751
0.2066473 0.7933527
0.1960752 0.8039248
0.178937 0.821063
0.1645549 0.8354451
0.136178 0.863822
0.1987267 0.8012733
0.161561 0.838439
0.1964587 0.8035413
0.181837 0.818163
0.1537069 0.8462931
0.1832167 0.8167833
0.1631068 0.8368932
0.1487245 0.8512755
0.2286385 0.7713615
0.2091331 0.7908669
0.2300887 0.7699113
0.2500365 0.7499635
0.2252674 0.7747326
0.1380927 0.8619073
0.2854601 0.7145399
0.1686151 0.8313849
0.1873091 0.8126909
0.191 0.809
0.1905683 0.8094317
0.1615548 0.8384452
0.2032686 0.7967314
0.1928289 0.8071711
0.2036711 0.7963289
0.1433882 0.8566118
0.1477249 0.8522751
0.1621088 0.8378912
0.1730499 0.8269501
0.1755311 0.8244689
0.1502767 0.8497233
0.25228 0.74772
0.1932825 0.8067175
0.1832863 0.8167137
0.2494443 0.7505557
0.1507303 0.8492697
0.1288522 0.8711478
0.1773655 0.8226345
0.1703201 0.8296799
0.1636458 0.8363542
0.1344634 0.8655366
0.173166 0.826834
0.1725457 0.8274543
0.244459 0.755541
0.1769241 0.8230759
0.2330689 0.7669311
0.2315059 0.7684941
0.1759936 0.8240064
0.1992044 0.8007956
0.2136949 0.7863051
0.1718295 0.8281705
0.180908 0.819092
0.1484648 0.8515352
0.184776 0.815224
0.1993466 0.8006534
0.1966614 0.8033386
0.1757984 0.8242016
0.1522562 0.8477438
0.1828037 0.8171963
0.2203638 0.7796362
0.1587595 0.8412405
0.1896261 0.8103739
0.1840411 0.8159589
0.1945207 0.8054793
0.1697787 0.8302213
0.2338427 0.7661573
0.1660673 0.8339327
0.1697571 0.8302429
0.1770523 0.8229477
0.3169604 0.6830396
0.1879971 0.8120029
0.1886402 0.8113598
0.1424167 0.8575833
0.2022284 0.7977716
0.1280379 0.8719621
0.3034721 0.6965279
0.1909672 0.8090328
0.1719728 0.8280272
0.1887426 0.8112574
0.234764 0.765236
0.1631165 0.8368835
0.1751297 0.8248703
0.1513629 0.8486371
0.1878408 0.8121592
0.2335681 0.7664319
0.1754943 0.8245057
0.1411523 0.8588477
0.20505 0.79495
0.1793906 0.8206094
0.1626868 0.8373132
0.1633456 0.8366544
0.1322763 0.8677237
0.2461852 0.7538148
0.1856071 0.8143929
0.1831265 0.8168735
0.2031847 0.7968153
0.152398 0.847602
0.2389185 0.7610815
0.1523566 0.8476434
0.1501808 0.8498192
0.1674578 0.8325422
0.2182302 0.7817698
