"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
0.05636727 3.982808 -24.9941 -4.53967 -10.16145 -5.113302
0.1174794 3.970252 -25.46797 -5.0407 -10.48098 -5.029356
0.03139625 3.980702 -24.83869 -5.428011 -10.22094 -4.982649
0.05660162 3.981645 -25.03468 -5.313181 -10.11 -5.012482
0.01012479 3.970578 -24.00585 -4.666029 -10.37854 -4.915945
0.04521381 3.948764 -24.54571 -4.225617 -10.10347 -4.908767
-0.004280335 3.978607 -25.06032 -4.50479 -9.879621 -5.051466
0.005461007 3.991067 -24.20343 -4.320925 -10.17799 -4.956292
0.02074167 3.983091 -24.94446 -4.49088 -10.31811 -4.966662
0.04925836 3.998397 -24.11392 -5.184815 -10.13232 -5.114897
0.02537478 3.96076 -25.64023 -4.316207 -10.50504 -5.19251
0.04528672 3.948322 -25.59374 -5.237569 -10.44938 -5.073987
-0.03515503 3.977289 -25.27785 -4.657715 -10.14869 -5.139386
-0.0106229 3.961727 -24.28301 -4.669748 -9.979437 -5.204257
0.04905151 3.992465 -24.46072 -4.437795 -10.12913 -4.995199
-0.02922836 3.976159 -24.53198 -5.087276 -10.26215 -4.885014
-0.02724778 4.00358 -25.64536 -3.83695 -10.44328 -5.337081
0.02054447 3.970906 -24.25914 -4.831243 -10.08451 -4.92624
0.09235755 3.979058 -24.04637 -4.319745 -10.01698 -4.871999
0.08906918 4.007935 -24.50497 -4.435405 -10.57077 -5.014245
0.03087141 3.976633 -24.40847 -5.093971 -9.996478 -5.011914
0.02666682 3.979334 -24.48799 -4.961868 -9.783647 -5.010899
0.008971057 3.977674 -24.52925 -4.513416 -10.20403 -4.818105
-0.01259025 3.978199 -24.58873 -4.896538 -10.13908 -5.194209
-0.01126828 3.980109 -24.43674 -4.569436 -10.4514 -5.016868
-0.01186268 3.997499 -24.85494 -4.177076 -10.51374 -4.990647
-0.04386844 3.991689 -24.43842 -4.777416 -10.15805 -5.230286
-0.01428328 3.984958 -23.57131 -4.858935 -10.38491 -4.941336
-0.06300857 3.984554 -25.11016 -3.997135 -10.15279 -5.12699
0.04597743 3.970104 -25.42153 -4.335474 -10.50873 -5.09326
0.01436017 3.984523 -25.15944 -4.486818 -10.1129 -5.223312
-0.007064986 3.964758 -25.12111 -4.459481 -10.70956 -5.116251
0.03696035 3.97836 -24.61716 -4.560175 -10.52644 -4.996727
0.03819026 3.957854 -24.65459 -4.455329 -10.18763 -4.903783
0.1035328 3.973133 -24.2712 -4.384052 -10.14914 -4.856798
0.05312082 3.977342 -24.34362 -4.75183 -10.18978 -4.864875
0.01789203 3.976849 -24.86881 -4.638073 -10.32336 -4.968097
0.02179171 4.007148 -24.6896 -4.153341 -10.37055 -4.98444
0.03409044 3.977346 -24.64605 -5.111412 -10.48113 -5.043855
0.0483458 3.942243 -25.18921 -3.785315 -10.33801 -4.874185
0.124499 3.988389 -24.96178 -4.058683 -10.63181 -5.125589
0.02352512 3.999495 -24.79942 -4.269134 -10.05853 -5.210682
0.05539088 3.980238 -24.4052 -4.53248 -10.13436 -5.07563
0.1027895 3.968651 -24.73914 -4.598576 -10.29121 -4.850763
0.06255999 3.973833 -23.95493 -4.743492 -10.04356 -4.871431
0.008557728 4.003859 -24.78313 -4.707195 -10.16719 -4.894856
0.08676186 3.992525 -23.98365 -4.973085 -10.16536 -5.003523
0.06989063 3.956241 -24.6523 -4.785261 -9.995426 -5.228423
0.06195055 4.019612 -23.33964 -5.332991 -9.965204 -4.995304
-0.0159347 3.96697 -23.89731 -4.88203 -10.1315 -4.870118
0.02951244 3.974386 -24.78888 -4.49956 -9.994538 -5.135124
0.0819101 3.956075 -25.21 -5.076712 -10.31147 -4.990386
-0.03631521 3.99413 -24.75526 -4.136265 -10.04111 -5.028577
-0.007474102 3.964822 -24.63669 -5.320128 -10.20753 -5.035759
-0.01352532 3.984584 -24.75099 -4.182301 -10.14965 -5.101698
0.02306191 3.962998 -24.53076 -5.177898 -9.881024 -4.994121
0.0003580715 3.973065 -24.10995 -4.8148 -10.06894 -5.044496
0.05212435 3.945597 -24.99318 -3.819386 -10.15535 -5.104374
-0.004006843 3.961493 -25.70504 -5.033128 -9.981783 -4.938425
0.09550545 3.954516 -25.35315 -4.684258 -10.50536 -5.086218
-0.05994628 3.967312 -24.51935 -4.574512 -10.07489 -4.980932
0.002321874 4.003552 -25.46251 -4.808062 -10.14977 -5.037783
-0.01010323 3.968723 -24.23943 -4.594105 -10.25877 -5.074005
-0.01962349 3.970986 -24.24156 -4.470999 -10.0571 -5.06601
0.06834469 3.971138 -24.84498 -4.164993 -10.45574 -4.908539
0.0506592 3.975177 -25.02556 -4.010784 -10.13881 -4.914485
-0.0230071 3.947529 -24.41735 -5.22221 -10.0837 -5.094015
-0.01649119 3.975926 -24.20854 -3.46541 -10.46347 -4.970156
0.08991392 3.984252 -24.68031 -4.571524 -10.27034 -5.109631
0.05395291 3.994267 -24.66011 -3.403685 -9.975242 -4.923409
0.01864089 3.967407 -24.12209 -5.057081 -10.12183 -4.977055
0.05276302 3.964916 -25.16769 -4.609433 -10.00393 -4.99382
0.04541492 3.97075 -24.43188 -4.789152 -9.920909 -4.988859
0.000135456 3.966535 -24.56395 -5.028588 -10.02945 -4.906509
0.07847041 3.969541 -25.1283 -4.763717 -10.44664 -4.981788
0.01797229 3.963902 -25.59225 -4.301593 -10.27991 -5.141887
-0.02683056 3.967106 -25.48629 -4.861208 -10.1917 -5.153344
-0.01343812 3.96221 -24.41846 -4.686449 -10.16482 -4.937956
0.05398613 3.957505 -24.18851 -4.797555 -10.38083 -4.949683
-0.01919084 3.99288 -24.37558 -4.922456 -10.3526 -5.041493
0.004548762 3.977887 -24.99972 -4.609004 -10.1151 -5.084113
0.003830878 3.997284 -24.76231 -4.943472 -10.32834 -5.024002
0.01413774 3.939727 -24.19259 -4.844144 -10.19198 -5.119995
0.03874713 3.995893 -23.93528 -4.01657 -10.41033 -5.163858
0.03729572 3.969452 -23.68914 -4.421741 -10.31034 -4.945614
0.02130848 3.977414 -24.5302 -4.755251 -10.33277 -5.066046
-0.01776709 3.982029 -23.63968 -5.184191 -10.09602 -4.978348
0.03795162 3.986571 -24.97024 -4.832142 -10.09957 -4.923221
0.01645206 3.996954 -25.09259 -4.67292 -10.54323 -5.062195
0.002077675 3.968219 -25.00387 -4.561813 -10.38104 -4.96096
0.05066852 3.977574 -24.82149 -3.961854 -10.29358 -4.921317
-0.00749948 3.967438 -24.47863 -3.779657 -10.03942 -5.139496
-0.04118576 3.989826 -24.85473 -3.224417 -10.05664 -5.076251
0.05812543 3.98887 -24.1325 -4.91626 -10.49376 -4.976842
0.001638158 3.975218 -24.43466 -4.871072 -10.20202 -4.970972
0.02398752 3.973276 -24.5836 -4.213472 -10.38354 -4.803763
0.08310454 3.985281 -25.79102 -4.720665 -10.20288 -4.979331
-0.01077603 3.994327 -27.05685 -3.951243 -9.999525 -5.073724
0.03657386 3.990068 -24.59945 -4.798811 -10.52367 -5.130304
0.06511089 3.969868 -24.58115 -5.039483 -10.32663 -4.995367
0.0849357 3.988552 -24.1636 -4.574751 -10.48414 -5.221564
0.08429995 3.975715 -24.43949 -4.25414 -10.18411 -5.122476
-0.02684258 3.979347 -25.57867 -4.655796 -10.126 -5.061177
0.08776274 3.954703 -24.21751 -4.594702 -10.02564 -4.986114
0.03280437 3.996037 -24.33722 -4.014304 -10.16126 -5.141002
0.0570171 3.987705 -24.82392 -4.551112 -10.26577 -5.046789
0.03864173 3.979946 -24.96041 -4.552597 -10.15698 -5.071258
0.009908644 3.981502 -24.28188 -5.139456 -10.3161 -4.967789
0.02627813 3.9951 -24.65968 -4.224473 -10.3654 -5.0636
-0.02506449 3.986202 -25.16649 -4.713777 -10.41013 -5.003255
0.01015151 3.987504 -24.66509 -4.307673 -10.63318 -4.946662
0.04376304 3.974417 -24.68523 -4.30732 -10.52273 -4.888872
0.01102096 3.976265 -24.3485 -4.393904 -10.26116 -5.108417
0.07691631 3.982266 -24.06042 -5.044835 -10.20996 -4.875189
-0.07269407 4.000011 -24.74127 -4.447038 -10.10334 -5.130038
0.1282372 3.962756 -24.74467 -4.708781 -10.71314 -5.110159
0.1078301 3.992822 -23.68442 -5.812556 -10.37975 -4.958425
0.03996522 3.996633 -24.22643 -4.61879 -10.09328 -5.0558
0.03293746 3.986392 -24.19441 -4.157156 -10.02371 -5.034381
-0.02313464 3.96704 -24.55593 -4.874078 -9.897675 -5.016969
-0.003707629 3.993927 -23.81807 -5.814875 -10.23741 -4.953352
-0.01757691 3.960077 -24.68564 -4.841904 -9.848487 -4.816953
0.09979169 3.96434 -25.18847 -3.266428 -9.928295 -4.973852
-0.04897894 3.995999 -24.64389 -4.469479 -10.11441 -5.082177
0.006835886 3.941101 -25.10008 -4.576072 -10.32907 -5.076925
0.08585815 3.990735 -24.50875 -4.204324 -10.31469 -5.052482
-0.005922404 3.964698 -25.52081 -4.320981 -10.18718 -4.961245
-0.0175955 3.970216 -24.4496 -4.816429 -9.9995 -5.23289
0.09305774 3.964277 -25.08777 -5.191692 -10.45179 -4.883678
0.03825969 3.986728 -24.85781 -4.878762 -10.16626 -5.089928
-0.01965617 3.9865 -23.97612 -4.846686 -10.00399 -5.064721
0.01353468 3.97144 -24.19587 -4.520617 -10.02207 -4.917185
0.004983441 3.9648 -25.2505 -5.671552 -9.974572 -5.073451
0.01319015 3.98141 -24.92398 -4.437415 -10.2061 -5.01768
0.02814495 3.964452 -24.75448 -4.259262 -10.33912 -5.131491
0.04310058 3.973102 -24.28477 -4.34716 -10.22461 -4.913607
0.09836105 3.999035 -24.25993 -4.421679 -10.15737 -4.958487
0.008380701 3.972144 -24.56494 -4.595872 -10.26591 -4.895463
-0.08061073 3.986499 -25.43704 -4.394153 -10.0567 -5.08284
0.02875272 3.992499 -25.34426 -4.578669 -10.37047 -5.127292
0.08071972 3.956043 -25.31803 -4.929284 -10.59863 -4.8961
-0.03129301 3.967332 -23.94698 -4.690036 -10.14729 -4.890439
0.03511009 3.999033 -24.64784 -4.847279 -10.1047 -4.845204
0.0783272 3.985772 -25.13784 -4.635795 -10.32133 -5.040091
0.01842628 4.000155 -25.38225 -4.765794 -10.35577 -5.238765
-0.09937426 4.000176 -24.72387 -4.459209 -10.17958 -5.177251
-0.06364387 3.993673 -25.22386 -4.637433 -10.19269 -4.935114
0.02753755 3.993973 -23.70981 -4.640513 -10.46673 -5.014342
-0.03277895 3.978955 -25.48954 -4.246051 -10.10788 -5.029912
0.000934516 3.988437 -24.81339 -4.181105 -10.04707 -4.974903
-0.003503826 3.96352 -25.00173 -4.573652 -10.14029 -4.988108
-0.04464156 3.975256 -24.63165 -4.769949 -9.954952 -5.129131
-0.04047771 3.977456 -24.98634 -3.817508 -10.1515 -4.986728
0.04134382 3.985311 -24.82715 -4.498633 -10.45879 -5.067721
-0.009079474 4.000739 -24.71711 -4.261209 -10.28856 -4.893531
0.02977561 3.967341 -23.97956 -3.564675 -10.60481 -5.067102
0.03801192 3.981344 -25.00537 -4.676505 -10.97388 -4.95256
-0.002393547 3.957968 -24.3927 -4.708562 -10.35506 -4.956961
0.01105636 3.988032 -23.57145 -4.731313 -10.11554 -5.133706
0.01112003 3.986023 -24.78955 -4.080579 -9.983496 -5.008855
0.07537654 4.001221 -24.54665 -4.622891 -10.14813 -5.127946
0.0293904 3.994376 -24.43888 -3.741628 -10.1245 -4.983303
-0.03543998 3.981748 -23.63085 -3.846301 -10.14033 -5.149446
0.01394619 3.981717 -25.03419 -4.897054 -10.03783 -5.111685
-0.05681372 3.985285 -24.23469 -5.510465 -9.792108 -5.072274
-0.04574431 3.981258 -24.55228 -4.440432 -10.32356 -4.998645
0.00545096 3.983897 -23.92929 -4.475534 -9.964498 -5.108888
0.07722122 3.979078 -24.14485 -3.810793 -9.968811 -5.022462
0.02287805 3.960163 -25.52485 -3.765468 -10.74438 -5.101278
-0.006505819 3.973475 -24.71827 -4.236304 -10.59272 -5.053972
-0.00662283 4.005133 -24.04233 -4.885951 -10.56729 -5.124848
0.03449436 3.972008 -24.41775 -4.523804 -10.86332 -4.942466
0.02108831 4.001014 -24.73769 -4.254148 -10.67114 -5.054123
-0.02854246 3.983234 -24.58609 -4.406857 -10.42163 -4.994946
0.03463907 3.970768 -24.85872 -4.698493 -10.67434 -5.031373
-0.02674651 3.979867 -24.4208 -4.767293 -9.899072 -5.189408
0.007621074 3.964152 -24.07531 -4.957869 -10.04732 -5.079742
-0.01370636 3.982745 -24.75038 -4.38505 -10.21544 -5.129255
-0.06297304 3.965963 -23.97884 -4.341757 -10.46631 -5.195385
0.04247933 3.979218 -24.85252 -4.670459 -10.62067 -5.090458
-0.05518317 3.991076 -23.64672 -4.511036 -10.26909 -5.020966
-0.009968529 3.973972 -24.70746 -4.595199 -10.14196 -5.171042
0.05189103 3.956953 -24.68757 -4.524028 -9.946197 -5.053177
0.0016932 3.973135 -24.40326 -4.305082 -10.40703 -4.956645
0.09939997 3.964242 -25.33866 -4.088499 -10.28366 -4.989258
-0.01754602 4.00476 -25.03317 -4.822974 -9.925501 -5.039248
-0.04142454 3.98805 -24.05574 -4.392397 -9.912563 -4.915662
0.0674009 3.987031 -24.55922 -4.362205 -10.11579 -4.942703
0.05455346 3.986179 -24.55551 -4.159639 -10.05489 -4.997995
-0.01736905 4.003425 -24.94833 -4.636917 -9.990733 -5.026159
0.1272596 3.971138 -24.72622 -4.309228 -10.50977 -5.186731
0.02977463 3.974838 -23.51534 -5.295231 -10.12279 -5.126736
-0.04915864 3.980553 -25.09257 -5.406034 -10.35792 -5.096356
0.08061923 3.962491 -25.04143 -4.710316 -10.52044 -4.920919
0.05682658 4.007387 -24.95243 -5.006011 -10.18287 -4.950693
0.09065006 3.977666 -24.10029 -5.255589 -10.19244 -4.988966
-0.02662276 3.985464 -24.19972 -4.69083 -9.984211 -5.107643
0.07035868 3.973476 -24.05185 -4.72659 -10.165 -5.075816
0.06568575 3.96083 -24.25549 -4.459158 -10.28241 -5.041636
-0.03660229 3.956602 -24.52566 -4.533633 -10.2106 -4.981554
-0.005417964 4.00755 -24.71585 -4.789624 -10.23847 -4.947523
0.02501188 3.963523 -24.83279 -4.548679 -10.58788 -5.107954
-0.0755591 3.972475 -23.66716 -4.452155 -10.19838 -5.028204
0.05113613 3.982727 -25.06493 -3.972477 -10.31668 -5.165296
0.04676913 3.986605 -24.30321 -4.283594 -10.06917 -5.123539
-0.03145586 3.984484 -24.44209 -4.4976 -10.13869 -5.12324
0.06750765 3.970282 -24.567 -4.43809 -10.21877 -5.087418
0.02650105 3.967887 -23.61494 -3.966839 -10.25045 -5.000225
0.02913141 3.980393 -24.83598 -4.705835 -10.2731 -5.080115
-0.03785883 3.961412 -24.2134 -5.213809 -10.08161 -5.024875
0.02198383 3.971044 -24.83229 -4.366873 -10.12792 -5.149015
-0.00618924 3.985271 -24.96084 -4.751964 -10.26591 -5.043159
-0.01015377 3.947085 -24.75048 -5.529708 -9.89561 -4.892432
0.005903898 3.946714 -25.65782 -5.249222 -10.17648 -5.121104
0.05516108 3.996771 -24.70396 -4.193244 -10.59917 -5.050151
0.0317564 3.972431 -25.20246 -5.001679 -10.49787 -5.034324
0.01894237 3.990988 -24.56481 -4.293616 -10.38363 -5.072896
-0.06151498 3.955533 -24.98047 -3.614199 -10.07017 -4.961295
0.0673182 3.995894 -24.20204 -4.824158 -10.08413 -5.002494
-0.02637747 3.976729 -24.64798 -4.619881 -10.1472 -5.259524
0.0821169 3.975557 -23.96173 -5.485559 -10.37831 -5.054189
0.1295037 3.985406 -24.82148 -4.139512 -10.73195 -4.986113
0.01998823 3.984009 -24.41822 -4.326057 -10.07274 -4.896408
0.09609841 3.95728 -23.97076 -4.323918 -9.908817 -5.007447
0.04389151 3.979777 -24.59428 -4.489303 -9.917324 -5.105973
0.09577545 3.994814 -24.82836 -3.990143 -9.881049 -4.802106
0.04687654 3.979296 -24.10107 -4.282828 -10.22625 -5.109466
0.04072103 3.984637 -25.17905 -4.618024 -10.14271 -5.143106
0.01301743 3.978967 -23.91577 -4.898817 -10.21067 -4.925967
0.0163164 3.983296 -25.70522 -5.140328 -10.48045 -4.937959
0.07202016 3.973506 -24.78071 -3.28964 -10.36332 -4.883705
-0.0302115 3.984606 -24.56504 -3.87867 -10.53731 -4.899813
0.0700246 3.97639 -24.16034 -4.637409 -10.44431 -5.063996
-0.01965877 4.002238 -24.98016 -4.775212 -10.01466 -4.940625
0.03643516 3.94901 -23.88652 -3.974775 -9.930178 -4.997832
0.02254609 3.975429 -24.65836 -3.984929 -10.24046 -5.128243
0.05683296 3.996674 -25.01262 -3.400416 -9.89164 -5.094607
-0.03598178 3.989081 -24.26022 -4.833102 -9.986981 -4.945324
-0.01388935 3.96141 -24.63031 -5.206705 -10.30192 -5.154706
0.03643546 3.995271 -24.49774 -4.852525 -10.42324 -5.179548
0.009547472 3.967568 -23.85182 -4.017539 -10.16345 -5.051586
-0.08300255 3.991635 -24.34859 -4.404969 -10.12623 -4.986374
-0.04386184 3.968453 -24.60164 -4.757523 -10.38169 -4.883654
0.0378685 3.977549 -23.88329 -3.726828 -10.34029 -5.089319
0.02579867 3.979693 -24.16888 -3.727842 -10.46576 -5.067339
-0.04805477 3.984882 -25.08191 -4.619842 -10.37878 -4.951402
-0.03469611 3.981579 -25.44717 -4.785442 -9.868887 -5.104983
0.0005540746 3.964744 -25.67871 -4.745583 -10.1342 -4.870987
-0.03151701 3.998284 -24.55302 -4.305136 -10.25015 -4.973637
0.04066106 3.97104 -23.51486 -5.802375 -10.2809 -4.972147
0.04771158 3.951951 -25.27183 -4.558131 -10.17525 -5.223217
0.01831325 3.994573 -24.6564 -5.270988 -10.47885 -5.073093
0.009016726 3.970448 -23.85614 -4.015178 -9.797409 -5.037919
0.00952918 3.977925 -25.03857 -4.395996 -9.70803 -5.201894
0.01230507 3.976106 -25.33851 -4.618498 -9.902508 -4.864381
-0.01608072 3.969411 -24.50483 -4.817064 -10.75612 -5.083197
-0.02108144 3.974835 -24.1255 -4.020623 -10.28441 -5.002238
0.0168056 3.984859 -23.2579 -4.80633 -9.992351 -4.844741
0.0850178 3.980664 -24.57795 -4.691086 -10.24397 -5.007342
0.003559355 3.965434 -24.83735 -4.404209 -10.45237 -5.125445
0.04893624 3.98031 -24.39675 -4.913903 -10.63699 -4.905663
0.0397249 3.960001 -24.52335 -4.580127 -10.25712 -5.053015
-0.03269102 3.977753 -25.07002 -4.627819 -9.894753 -5.135975
0.06954307 3.952212 -25.3521 -4.310407 -10.51237 -5.026974
0.06930896 3.964467 -25.09329 -4.730573 -10.47408 -5.030202
0.145193 3.979181 -25.201 -4.514699 -10.22436 -5.091762
0.03201435 3.973903 -24.77439 -4.853186 -9.928572 -5.031301
0.007706946 3.952949 -24.61289 -4.548605 -10.08078 -5.045248
0.04316974 3.958409 -23.83477 -4.794878 -10.06947 -5.11232
-0.02266704 3.995996 -24.55998 -4.743034 -10.02301 -4.783254
-0.01713069 3.960876 -24.94999 -4.444121 -10.42296 -5.009304
0.1183359 3.974514 -24.48649 -4.818683 -10.29481 -5.162454
0.02512084 3.99387 -25.60443 -3.970183 -10.10368 -5.063352
-0.008894623 3.978041 -24.3803 -4.657057 -9.954351 -5.378836
0.03793558 3.987965 -24.61622 -4.70707 -9.960011 -5.005026
0.018375 3.960253 -24.87635 -4.631592 -9.968144 -5.028063
0.09270276 3.955796 -24.73168 -4.787052 -10.06537 -5.161983
0.03278184 4.007246 -24.61208 -4.050192 -10.46263 -5.158724
-0.01930903 3.984781 -24.33355 -5.152167 -10.13866 -4.920062
0.05639731 3.977605 -24.77513 -5.242788 -10.36637 -5.036304
-0.009642101 3.990568 -25.0894 -4.949856 -10.3277 -5.040668
-0.01933577 3.98157 -24.54309 -4.933371 -10.13873 -5.067506
0.0660939 4.002788 -26.81069 -4.171646 -10.21622 -5.000972
-0.03552318 3.967787 -24.31691 -5.071533 -10.00406 -4.964734
0.05176855 3.97939 -24.66264 -5.131418 -10.58786 -4.894264
0.005583797 3.985967 -24.95224 -5.179763 -10.33002 -5.006384
-0.003028732 3.965481 -27.07556 -4.608422 -10.53529 -5.046816
-0.08540577 3.965972 -24.91018 -4.437995 -10.30477 -5.140623
0.03386024 4.001237 -24.97289 -4.714568 -10.60082 -4.980663
0.07958547 3.955709 -24.43501 -4.632471 -10.40058 -5.041363
0.05517999 3.982279 -24.16462 -4.944913 -10.27139 -4.95454
0.03087947 3.951047 -23.34764 -5.047054 -10.21058 -5.053344
0.03959103 4.002372 -24.7659 -4.119836 -10.41742 -4.987072
0.02220843 3.967994 -24.70125 -5.104404 -10.06262 -4.990132
0.01761071 3.989689 -24.7469 -4.915784 -10.18867 -4.986945
0.01652409 3.959428 -24.37017 -4.584309 -10.24699 -5.01956
0.0927008 3.947048 -24.02076 -4.408761 -10.48061 -4.883964
0.04581561 3.961664 -24.33784 -5.088135 -10.40888 -4.961234
0.06621681 3.976148 -24.3213 -4.745058 -9.929694 -5.023458
-0.001949274 3.986724 -25.04097 -4.181365 -10.19391 -4.997175
-0.04634322 3.988813 -24.61175 -4.797104 -10.2375 -4.907197
0.01319367 3.95844 -25.43897 -5.053002 -10.32561 -4.95386
-0.01385801 3.962398 -25.77513 -4.53283 -10.43836 -4.923524
0.03863514 3.981923 -23.91453 -4.576558 -10.28824 -5.265683
0.05837118 3.985007 -23.8221 -4.155518 -10.55387 -4.936903
0.07191718 3.986242 -24.46167 -5.190877 -10.10203 -4.935594
0.03939055 3.961942 -23.99484 -4.684766 -9.801694 -5.026067
-0.004813035 3.963706 -25.40685 -4.789745 -10.36332 -4.957764
-0.04474762 3.996322 -25.49974 -4.35251 -10.18067 -5.310139
0.08000372 3.941903 -24.84754 -4.311883 -10.4067 -4.913915
