"Delta_1" "Delta_2" "Delta_3"
1.032134 -2.420999 -2.014301
1.071603 -3.358738 -2.295102
1.021367 0.2024778 -2.150043
1.037769 -2.643397 -1.988979
1.120841 -2.149455 -2.368876
1.095828 -2.466261 -2.052459
1.049548 -3.093133 -1.755636
1.057823 -1.868848 -2.21443
1.028829 -0.8368873 -2.264159
1.036896 -1.847161 -2.099319
1.009704 -2.215768 -2.306157
1.010464 -2.96642 -2.060152
1.01308 -1.898437 -2.109886
0.9848964 -2.066669 -2.020388
0.9566159 -1.581273 -1.764898
1.001373 -2.072756 -2.253523
0.9804462 -1.798656 -2.331629
1.048327 -0.718482 -1.807301
1.075181 1.096733 -1.824942
1.060237 -1.189771 -2.34127
1.039651 -1.279096 -1.807751
1.028929 -2.664008 -1.808869
1.015199 -2.088454 -2.01804
1.019274 -2.703219 -2.186035
0.9708377 -1.126453 -2.260704
0.9754942 -0.9517694 -2.502287
1.002459 -0.4561748 -2.154105
1.015946 3.352299 -2.251346
0.9836155 -2.543607 -2.173004
1.035837 -2.381567 -2.238943
1.040208 -3.075951 -1.985153
1.051416 -2.866506 -2.748137
1.098286 -2.513926 -2.516946
1.10298 -2.067793 -2.302157
1.055633 -2.150844 -2.002393
1.066469 -1.580414 -1.786861
1.103921 -2.515615 -2.382124
1.085651 -2.197432 -2.252305
1.058188 -2.699839 -2.539542
1.092349 -2.708289 -2.428176
1.092433 -2.616299 -2.357474
1.10509 -2.413518 -2.224734
1.088724 -1.8109 -2.117191
1.099504 -2.647002 -2.193217
1.139449 -1.541285 -2.044309
1.17925 -1.307394 -2.293893
1.140249 1.11855 -2.061491
1.186006 0.3215477 -1.815593
1.110848 -1.313284 -1.831518
1.14894 -0.1125127 -2.286231
1.128682 -0.60021 -2.060164
1.093025 -3.119267 -2.029367
1.145345 -1.761124 -2.298881
1.036316 -1.512129 -2.070626
1.014508 -0.8108245 -2.074985
0.9909172 -1.790788 -1.725759
1.056094 0.143625 -1.975769
1.060628 -0.09049996 -1.816356
1.001501 -3.436503 -1.97367
1.084221 -3.307736 -2.208099
1.070058 -1.053178 -2.172924
1.029722 -3.511599 -2.251748
1.049061 -1.802192 -2.24792
1.02491 -1.727676 -1.980749
1.014547 -1.353208 -2.218882
1.039289 -0.3170028 -1.939445
0.9625924 -0.7219997 -1.675173
1.000353 3.9228 -2.375794
1.036912 -2.214582 -1.847431
1.027118 0.7196939 -1.763409
1.010959 -2.249895 -2.13354
0.9887745 -1.338351 -1.826544
1.075346 -2.721392 -1.882447
1.002282 -1.85654 -1.857875
0.9906265 -2.961372 -1.872521
0.9749768 -3.964423 -2.143369
0.964432 -3.868044 -2.140703
0.9807273 -1.890211 -2.212462
1.020194 -1.590069 -2.235655
1.026376 -0.8413493 -2.3039
1.085948 -2.220452 -2.293183
1.055563 -2.575318 -2.163484
0.9788756 -0.1929756 -2.03625
0.9713267 -0.3847326 -2.206861
1.03364 1.340489 -2.080823
1.002217 -1.809266 -2.154274
1.102403 -0.3033055 -2.22205
1.036179 -0.5411483 -1.929763
1.050191 -2.314491 -2.484734
1.035858 -1.797026 -2.331464
1.100417 -1.234671 -2.13754
1.071253 1.951759 -1.941373
1.040493 0.432965 -2.03043
0.9844405 -2.074219 -2.170821
0.993129 -2.011139 -2.097031
1.008071 -1.168329 -2.227445
1.049267 -3.57832 -1.800181
1.078042 -5.621524 -2.032391
1.045694 -1.559273 -2.321446
1.032776 -0.5621145 -2.047924
1.057253 -2.271135 -2.254734
1.056286 1.295939 -1.772018
1.068185 -3.712119 -2.246472
1.08238 -1.873287 -1.844541
1.083598 -0.0869554 -2.006511
1.048215 -2.262116 -2.185105
1.056039 -2.270071 -2.170916
1.067978 -2.234686 -2.441452
1.080876 2.072042 -2.106523
1.060241 -3.686871 -2.314118
1.084405 -0.9340676 -2.567476
1.024602 -1.855068 -2.231546
1.035717 -0.2981864 -1.998555
1.045598 1.101889 -2.02941
1.036982 0.08380354 -2.251104
1.081288 -2.346725 -2.43696
1.119305 -1.580644 -2.181118
1.078865 -2.424946 -2.188873
1.070855 -1.976259 -2.065082
1.101859 -1.761993 -2.079155
1.056113 -1.284746 -1.897974
1.061742 -2.22704 -1.822592
1.079188 1.610913 -1.717618
1.030114 -3.944996 -1.804045
1.041158 -2.460182 -2.273518
1.035371 -3.148451 -2.139392
0.9961723 -0.7934081 -1.975344
1.007783 -2.163344 -1.884275
1.048769 -3.015911 -2.110931
1.014756 -0.6124613 -1.953151
1.045772 -1.033814 -2.06812
1.087482 -0.9847767 -2.026464
1.061868 -3.67008 -1.975547
1.053592 -1.976044 -2.06561
1.049712 -0.6016224 -2.268516
1.04326 0.3002308 -2.072558
1.068679 -0.7249613 -2.025475
1.056255 0.691362 -2.285833
1.045863 -2.14082 -2.19684
1.049889 -3.307135 -2.331388
1.057194 -3.429331 -2.225568
1.041903 -0.6155565 -2.084556
1.059149 0.1827163 -1.819
1.047434 -2.50233 -2.100035
1.000543 -2.369407 -2.102492
0.9804002 -2.495196 -1.926316
0.957812 -2.716689 -2.018603
0.9263607 0.3204003 -2.083323
0.9783354 -3.24271 -2.065874
0.9649315 -2.201228 -1.768603
1.019397 -2.942374 -1.924772
1.011681 -1.771508 -1.8965
1.02303 -0.009658176 -2.13437
1.055318 -0.6419357 -2.126129
1.061752 -1.768889 -2.20137
1.003541 0.3742008 -2.463667
0.9179264 -2.573652 -2.650287
1.031699 -1.034815 -2.300125
1.011981 1.221112 -2.130582
0.9854569 -1.370259 -1.779893
1.055859 -1.521336 -2.022473
1.026482 1.832047 -1.900838
1.010995 1.585621 -1.967095
0.9854663 -2.430139 -1.535525
1.024111 -0.8572926 -1.615672
0.9838447 -2.1966 -2.172044
1.042614 -0.2484579 -1.88105
1.054313 0.205404 -1.934741
0.9778833 -3.206697 -2.609676
1.00677 -1.06771 -2.459277
0.9896673 -0.0109208 -2.400088
0.9693996 -1.206573 -2.569335
0.9684681 -0.4791817 -2.586293
0.9741736 -1.965491 -2.332861
1.004583 -3.115041 -2.430165
0.9632977 -2.436131 -1.511978
1.006154 -1.36399 -1.636791
1.000483 -2.497903 -2.248692
1.036088 -1.219922 -2.513378
1.030065 -1.230608 -2.503167
1.062994 2.385111 -2.282914
1.086589 -1.667439 -2.104407
1.148364 -0.415431 -1.634879
1.118806 -1.698146 -2.330476
1.103691 -2.050045 -2.177934
1.084754 -1.645305 -1.989551
1.057508 -1.337714 -2.171363
1.031949 -0.5786165 -2.099715
1.019942 -0.9053165 -2.047913
1.007372 1.190447 -1.792554
1.021403 -1.121705 -2.056894
0.9967843 0.9051409 -1.785459
0.9768718 0.5249719 -2.159954
0.9833066 -1.159758 -2.146385
0.9955133 -2.51542 -1.881306
0.9788903 -0.5866728 -1.73235
0.9614971 1.203636 -1.816502
0.9920895 0.3133558 -1.892502
1.007154 -1.067769 -2.064109
0.9867019 -1.901848 -1.940106
1.014168 -2.124624 -2.22006
0.9625765 -2.628554 -2.292073
0.9810177 0.4096131 -2.263555
0.9544415 -1.579271 -1.880395
0.991381 -0.2171568 -1.937693
1.023393 -1.305872 -2.033194
1.024224 -1.724524 -2.064562
1.005435 -0.9382529 -2.224187
1.063705 -1.198802 -2.098321
1.045995 -2.508727 -2.19291
1.042862 -2.371775 -2.022866
1.043646 -3.069691 -2.231771
1.051972 -3.161803 -2.036142
0.9791929 -3.258409 -2.035678
1.01054 -1.1602 -2.295326
1.044786 -3.062521 -2.247836
0.9932379 -1.919658 -2.293613
1.054426 -1.999073 -2.035389
1.004582 -1.012339 -1.744873
1.011585 -2.963505 -2.12032
1.023662 -0.987063 -2.236707
1.072984 -0.373772 -2.357803
1.104054 -1.926665 -2.185532
1.096406 -0.5078787 -1.760239
1.098208 -2.645001 -1.702359
1.089218 -1.47712 -1.795489
1.039152 0.009532204 -2.12818
1.030449 -3.086035 -2.047667
1.055286 -1.259036 -2.292196
1.063298 -3.302772 -2.631331
1.075186 0.7898873 -2.205077
0.985367 -1.709163 -2.420587
1.036266 -1.607277 -2.290529
1.024506 -0.9237711 -1.702406
1.022865 1.306185 -1.748124
0.9955168 0.5179409 -2.163361
1.018289 1.239642 -1.790526
1.03391 -2.703721 -1.90464
1.051235 0.7531161 -2.386917
0.99444 -0.3922598 -2.261409
0.9947361 1.16206 -1.749532
0.972284 0.8071073 -2.113388
1.003582 -2.345953 -2.331112
1.011561 -0.4816148 -2.272108
1.045449 0.2725455 -2.469973
0.9900837 -1.468851 -2.340374
0.968719 -3.615075 -1.635187
0.9946363 -3.173469 -1.944529
0.9973883 -1.325301 -2.038213
1.054093 0.827025 -2.10499
1.092343 -3.041922 -1.897315
1.098383 -2.652054 -1.974164
1.078121 0.4294196 -1.803897
1.065954 -3.408647 -1.325546
1.078134 -3.032359 -1.74959
1.033922 -2.693166 -2.666887
1.076282 -0.3230311 -2.206616
1.081253 1.194223 -2.073912
1.085658 -1.753407 -2.110768
1.031189 -1.725057 -2.223275
1.009076 -1.404765 -2.317973
1.044775 -1.579163 -2.115769
0.990272 0.5815918 -1.954998
0.9964709 -2.893073 -2.074854
1.070065 -2.818882 -2.202375
1.102576 -2.871984 -2.140679
1.10355 -2.795064 -1.880954
1.08984 -1.466439 -1.960706
1.069042 -1.122976 -1.836076
0.9940141 -1.341087 -1.864733
0.960729 -1.634069 -2.104173
0.9795809 -1.65882 -1.822082
0.9479183 -1.733934 -1.856141
0.949138 -2.196228 -1.809346
0.9909007 -1.759403 -1.616281
1.0365 -1.361013 -1.995807
1.101142 -2.013191 -2.085695
1.058686 -1.791108 -2.271012
1.102796 -2.675775 -2.274058
1.046362 -2.28216 -2.193751
1.054443 -1.867712 -2.246229
1.039104 -0.2276753 -2.06869
1.079113 -4.194733 -2.171307
1.102991 -2.734792 -1.958668
1.035531 -2.317029 -2.542057
1.038439 -2.92479 -2.359176
1.074221 -4.875486 -2.393566
1.07663 -3.63898 -2.675289
1.106842 -2.304736 -2.566732
1.097816 -0.002191937 -2.344956
1.075171 -1.717863 -2.314651
1.048336 2.726742 -2.19625
1.048012 -1.683632 -2.402247
1.133226 2.617876 -2.223818
1.079964 -3.61008 -1.942121
1.079165 1.4394 -2.2552
1.123337 -0.3922315 -2.348916
1.111132 -1.032185 -2.594049
1.075756 -0.6576204 -1.869223
0.9781199 -2.070672 -1.838352
1.031671 -3.16812 -2.134132
1.075591 -3.938744 -2.455933
1.072582 -3.576326 -2.317993
1.079328 -1.861615 -2.201639
1.043917 1.627228 -2.426796
1.04019 -2.052479 -1.710003
1.033955 -0.8052657 -1.426914
0.9871917 -2.241716 -2.101926
1.011702 -2.685075 -1.86431
0.9734884 -1.46374 -1.723597
0.9931414 -1.983258 -1.317176
0.9318902 -0.03935611 -1.627867
0.9920693 -0.686585 -2.311811
1.053695 -1.619338 -2.223368
1.061444 -0.39625 -2.121523
1.02621 -2.52785 -2.223398
1.046532 -2.131469 -2.128593
0.979159 -1.72511 -2.69165
0.9619779 -1.845585 -2.125728
0.9605265 0.6347808 -2.10814
0.9721035 -2.168707 -2.646197
1.03773 -2.626632 -1.725348
1.022728 -0.4619892 -2.175517
1.02092 -1.907122 -2.531975
1.011505 0.337544 -2.38297
1.006742 -0.1701896 -2.268114
1.017695 1.77541 -2.406925
1.059192 -2.975367 -2.374068
1.0545 0.9925038 -2.007228
1.019294 0.5168448 -1.752311
0.9807754 -0.7486567 -1.653096
0.9985148 -0.01811319 -1.615835
0.9520539 0.9359056 -2.039124
0.9499356 -0.9460015 -2.28601
0.9771061 -0.1631496 -2.160474
0.95766 -1.878657 -2.163674
0.9659619 -1.815495 -2.149925
1.003846 0.08239166 -1.766748
1.008835 -0.8325613 -1.834224
1.048136 2.474479 -1.845444
1.008651 -2.354252 -1.92505
1.003808 -1.982244 -2.091109
1.010658 -3.61811 -1.960934
0.9985888 -3.225497 -1.810499
0.9656299 -0.2649174 -1.94668
1.058014 -2.122523 -1.812807
1.030058 -1.849854 -2.143853
0.9865532 0.4099886 -2.340696
1.013603 -2.61699 -2.207985
1.02241 -2.374242 -2.213697
1.013685 -2.544461 -2.047733
1.038117 -1.71935 -2.076785
1.013324 -1.434994 -1.953384
1.041884 -0.01493677 -2.290365
1.017785 -1.294657 -2.216658
1.029407 0.8446905 -2.014864
0.9773444 -0.04720708 -2.111912
1.035934 -2.835794 -2.102558
1.050498 -2.021068 -1.985516
1.078073 -0.551041 -2.070577
1.097457 -0.4504539 -1.908628
1.110724 -3.189299 -1.884121
1.000841 -2.600732 -2.673293
1.01931 -3.354796 -2.38944
1.043589 -3.554201 -2.096758
1.084578 -1.976448 -2.050474
1.084324 -2.726843 -2.137657
1.077029 0.7319583 -2.470682
1.090696 -1.675431 -2.041011
1.07605 2.434751 -2.201696
1.104084 -3.299828 -2.337514
1.114662 -3.357929 -2.455661
1.068287 -0.2249434 -2.663619
1.146069 -1.975932 -2.305495
1.101787 -1.208752 -2.198849
1.11543 1.500916 -2.299174
1.098738 0.7463957 -2.461963
1.082662 0.1008491 -2.307046
0.9985268 0.3766395 -2.095052
1.012229 -1.615002 -1.44653
0.9489374 -1.644999 -1.802896
0.9638412 -1.145126 -2.03853
0.9667687 -3.196899 -2.106478
0.987398 -2.168059 -1.924267
1.006845 -2.583041 -2.104954
1.03535 -3.363677 -2.422832
1.070726 -2.847602 -2.06403
1.094453 -2.06769 -2.550531
1.025959 -2.787156 -2.777133
1.043448 -1.773439 -2.500931
1.098737 -2.094406 -2.65628
0.9804072 -0.6294698 -2.487408
0.8676787 -1.38141 -1.754028
0.936748 -1.853334 -2.048486
1.022579 -1.576655 -2.272426
1.100522 -2.770624 -1.820528
1.078809 -2.342001 -2.650956
1.066408 -3.817744 -2.375644
1.032564 -2.519463 -2.181694
1.014809 -2.702267 -2.310704
1.045428 -1.783282 -2.218526
1.085515 -3.159388 -2.509475
1.099671 -2.032494 -2.703225
1.099142 -2.596479 -2.318468
1.112525 1.094475 -2.343017
1.073331 -1.787981 -2.50232
1.082257 -1.67744 -2.544464
1.104194 -2.660045 -2.362698
1.072532 -3.286098 -2.208243
1.078462 -3.123173 -2.266057
1.101287 -1.745716 -2.343207
1.096799 -2.160639 -2.277774
1.103744 -2.335893 -2.13872
1.062614 -1.613476 -2.084072
1.08026 -1.270311 -1.987783
1.016999 -1.163223 -2.048943
1.082583 -2.545778 -2.0919
1.087593 -2.562561 -1.65476
1.052036 -3.750428 -1.886956
1.03618 -2.412087 -1.999517
1.082789 0.607546 -1.866457
1.138641 -1.974185 -1.737169
1.088395 1.086753 -1.921855
1.070472 -0.6450585 -1.976229
1.08311 1.076689 -1.58236
1.075491 -2.263695 -1.918384
1.060524 -2.32312 -2.13981
1.07736 -3.700543 -2.35887
1.089729 -4.19363 -2.254604
1.116233 -3.392492 -2.378075
1.069322 -3.744839 -1.875971
1.069782 -1.764815 -2.341175
1.082603 -2.357845 -2.188859
1.107766 -4.020897 -2.090745
1.039517 -3.775072 -2.022644
1.012399 -2.626212 -2.14894
1.030443 -0.5059152 -2.216014
0.9946325 -2.176081 -2.100655
1.00774 -1.092541 -1.727887
1.003374 -2.691825 -1.995814
1.022952 1.026098 -2.124661
0.9752036 -2.278114 -2.122959
0.9800669 -0.9904253 -2.254401
0.9550229 -1.304995 -1.834416
0.9496751 -2.093223 -1.826393
0.9523931 0.5205224 -2.423712
0.995244 1.014849 -2.281067
0.9901442 -3.221411 -1.978884
0.955489 -0.8922803 -1.753881
0.9802781 -2.862455 -1.952335
1.010332 -2.554934 -1.869227
0.9710766 -0.9040382 -1.779228
0.9893876 -1.482097 -2.3218
0.9830587 -2.865909 -2.348036
