tau2_1 tau2_2 
1.757213 0.1704326 
1.738608 0.04168743 
1.169435 0.02262333 
1.870658 0.6339778 
0.1630649 0.04504306 
0.8637958 0.2323934 
3.137208 0.5222709 
1.143002 0.3318388 
3.366526 0.05159678 
2.459348 0.143022 
0.8121609 0.369617 
3.476914 0.09383842 
3.798607 0.09918466 
0.8842248 0.639779 
2.603388 0.9425829 
1.820277 0.9059662 
1.754826 1.48587 
1.181161 0.2141462 
5.130607 0.2321074 
3.563717 0.02656107 
1.941617 0.07286587 
2.172931 0.9713287 
1.53004 0.08845307 
0.9343432 0.03982376 
9.080913 0.04202745 
4.346649 0.06347753 
1.793534 0.06669206 
0.3440774 0.06656918 
0.5016359 0.1306063 
4.292709 0.07427885 
2.227049 0.06391721 
4.019854 0.1310053 
0.7807881 0.03972314 
0.3792293 0.1074779 
1.716099 0.0128635 
2.603026 0.1908153 
0.5615711 0.2324458 
6.317666 0.01769167 
0.8131775 0.03581455 
2.251409 0.1100761 
0.7268251 0.0749591 
2.21932 0.09989923 
2.868 0.7068207 
4.879944 0.04472649 
1.570071 0.04210731 
0.925702 0.2757182 
7.129213 0.04695014 
2.270098 0.1172524 
1.630918 0.04033837 
3.233904 0.2078943 
1.554428 0.07619872 
3.211179 0.07465413 
0.6846458 0.2105083 
2.177799 0.1439989 
3.06615 0.04082761 
0.765455 0.07497662 
2.940688 0.4408779 
2.201057 0.2977066 
1.507418 0.1418042 
6.332785 0.04096898 
4.391813 0.1271977 
1.602068 0.4992613 
2.616738 0.3197506 
2.286593 0.697197 
5.044485 0.3506781 
1.496628 0.08955984 
2.711931 0.1749883 
3.106714 1.865204 
1.29723 0.608743 
6.684029 0.1223483 
0.7017586 0.08179841 
1.895681 0.1208972 
1.261808 0.1372278 
5.182037 0.271428 
4.516443 0.6229661 
2.119701 0.1877801 
5.098456 0.2489151 
3.508384 0.0576987 
1.437512 0.05136087 
2.693696 0.1869903 
1.47016 0.2641931 
0.8501044 0.9988537 
1.920839 0.2285389 
2.93563 0.132419 
1.557966 0.1161232 
1.750813 0.029992 
0.7906799 0.02497702 
1.560679 0.3027013 
2.146009 0.1593507 
2.205749 0.5282835 
5.60595 0.2489972 
0.876429 0.0395935 
0.8315979 0.04905775 
0.7238645 0.05177534 
4.039489 0.0724208 
0.2447441 0.07594831 
0.4879181 0.0441485 
0.5029531 0.5960208 
1.047562 0.2698388 
1.473505 0.1175877 
0.3616543 0.03032821 
3.058657 0.05375185 
12.65181 0.4738617 
1.308551 0.1039209 
1.231261 0.04715264 
1.728272 0.264358 
1.210555 0.4810761 
3.493574 0.08265739 
0.153102 0.3565671 
0.1465787 0.3960762 
0.5787077 0.2174596 
2.509031 0.1018312 
1.319471 0.2465246 
2.149144 0.5102667 
0.2390486 0.0824465 
0.2715581 0.04798594 
0.9657557 0.06216919 
1.811777 0.1474136 
4.00282 0.01296684 
2.56944 1.788328 
0.4623918 0.09147111 
0.5988381 0.1442154 
2.065769 0.4892834 
0.3615456 0.0925641 
0.9953394 0.4386192 
2.044185 0.5802919 
0.7001279 5.05121 
2.64123 1.065609 
1.180362 0.08520362 
1.534575 0.08005483 
0.4364398 0.1287862 
2.592201 0.05025208 
1.521993 0.01909448 
8.052967 0.1751562 
0.3189165 0.02599272 
0.3237048 0.02487214 
3.252764 0.03826198 
0.8754314 0.1061959 
0.1499419 0.07898852 
0.822947 0.09251415 
1.697646 0.02146677 
3.769107 0.03296624 
2.200529 0.5212058 
3.512453 0.04500993 
1.612598 0.1486872 
0.9783464 0.6244025 
1.354881 0.08602819 
8.307131 0.1061397 
5.37225 0.03510412 
1.812825 1.087312 
1.462624 0.2739706 
3.368085 0.1301287 
2.411004 0.2057768 
1.94478 0.2361816 
2.055236 0.138441 
3.095503 0.4265002 
1.034063 0.02151975 
3.18572 0.4088944 
1.429774 0.6273376 
1.795761 0.009086996 
0.7279685 0.1921963 
1.717789 0.1198595 
2.611575 0.4793298 
0.6675687 0.1263105 
5.498177 0.4039023 
3.869663 1.51272 
3.812531 0.04500426 
0.7126198 0.2561978 
3.238521 0.01421114 
1.17941 0.03451754 
0.9076904 0.101978 
0.7318079 0.07031456 
0.1526015 0.0520716 
0.3181695 0.3107493 
0.9262657 0.05873516 
1.818717 0.1723461 
0.3596155 0.01527503 
0.6452925 0.1269233 
7.35594 0.1300406 
2.481278 0.09662606 
2.707305 0.1104668 
1.640458 0.01898181 
1.466276 0.03463329 
2.122075 0.6048463 
3.01248 0.6719481 
1.141759 0.02202809 
0.2732946 0.5961303 
0.6256422 0.906429 
3.956235 0.2361578 
1.640433 0.9010877 
1.00356 0.3504156 
0.4237394 0.1596856 
3.513876 0.2338237 
2.144307 0.09065844 
1.407914 0.02071704 
0.6355247 0.03016216 
0.8712469 0.4141323 
0.6446874 0.6638558 
1.880123 0.3341576 
1.998314 0.3096374 
11.4592 0.1156616 
11.45133 0.3509324 
0.8429726 0.5502869 
3.396551 0.08727118 
0.2402579 0.183452 
2.419831 0.1263115 
5.358676 0.1986281 
1.708062 0.2255667 
1.56135 0.06627095 
1.442814 0.05235066 
1.410423 0.04584376 
1.978368 0.2291352 
2.678562 0.3623558 
2.581263 0.04074761 
2.733072 0.05934035 
3.234847 0.1524105 
1.471864 0.07473486 
3.365532 1.226253 
2.749236 0.03919029 
2.023731 0.0244982 
2.548617 0.2026924 
1.138393 0.2549716 
2.327081 0.08811626 
3.185268 0.09599088 
0.7790229 0.05561575 
3.588492 0.01894457 
1.685427 0.02607965 
1.211611 0.1889813 
1.381677 0.1427898 
0.9200577 0.2822117 
0.1677956 0.1321819 
0.0656075 0.03821401 
1.559114 0.5540342 
0.3686047 0.1176346 
0.7149733 0.1091177 
0.5827464 0.02620219 
1.269458 0.07857665 
5.0004 0.1275816 
1.014395 0.04735729 
0.9600154 0.1308547 
0.5604189 0.04225266 
0.1123466 0.05349504 
0.5736063 0.0503721 
3.633228 0.368624 
1.156465 0.08260862 
2.330596 2.327983 
1.130901 0.04994479 
1.816182 0.1195619 
1.934479 0.1309075 
1.324396 0.2872072 
