Delta_1 Delta_2 
4.592524 -3.433413 
5.948422 -3.504627 
5.609293 -3.687625 
5.264502 -3.631986 
6.997809 -3.445427 
5.162795 -2.466876 
3.876445 -2.654676 
2.865797 -2.320679 
2.870562 -2.039487 
4.628967 -2.431844 
4.903151 -2.610614 
4.902982 -2.889088 
4.212422 -2.584225 
5.220374 -2.800715 
5.453628 -2.240584 
5.952001 -2.69455 
4.892714 -2.421266 
4.71461 -2.484051 
2.91166 -2.228713 
4.544262 -2.115242 
3.508152 -1.761787 
4.444791 -1.987296 
2.405925 -2.191369 
3.038927 -2.479922 
-11.3304 -3.330252 
4.787546 -3.005743 
3.89781 -3.275451 
3.637623 -3.151298 
4.377235 -2.78903 
2.138121 -2.577739 
6.069454 -2.852765 
5.739553 -2.824895 
6.099032 -2.750102 
4.644883 -2.641475 
7.908621 -3.25388 
9.513954 -3.675667 
9.194079 -3.291563 
6.731204 -4.114198 
5.020966 -3.575785 
4.512575 -3.200305 
4.59795 -1.982369 
4.480057 -1.862639 
3.736209 -2.143707 
4.44262 -2.529481 
7.599394 -2.58287 
4.48197 -2.562885 
3.836532 -2.595301 
5.365421 -2.914626 
6.292404 -2.889716 
6.541415 -2.852951 
5.294018 -3.375961 
4.203198 -3.730904 
6.622112 -2.981166 
9.174494 -2.956349 
7.922458 -2.681065 
8.621781 -2.071228 
5.251839 -2.140338 
4.924078 -2.070616 
4.480333 -2.213641 
3.849299 -2.381875 
6.623773 -2.491406 
6.797073 -2.491345 
6.823298 -2.439313 
4.987313 -2.669951 
3.829342 -2.369575 
3.252204 -2.252005 
2.152329 -2.461098 
3.206992 -2.047157 
2.68235 -1.888435 
1.605193 -1.952676 
0.9339053 -1.750081 
2.934417 -2.070352 
5.07858 -2.468445 
1.739594 -2.439178 
2.843288 -2.352999 
1.645908 -2.161763 
2.841321 -2.256576 
2.45187 -1.987132 
5.724565 -2.389255 
6.59364 -2.210873 
5.341416 -2.581149 
4.196058 -2.570793 
3.566141 -3.043067 
3.225929 -2.886581 
2.201776 -3.194668 
5.336062 -2.563089 
5.658175 -2.382084 
4.962632 -2.046625 
5.44393 -2.797962 
5.065232 -1.80989 
4.725874 -2.072335 
4.468731 -2.130083 
5.880934 -2.543461 
3.999948 -2.924335 
4.124531 -3.483417 
4.961555 -3.479054 
2.867719 -3.492625 
7.385766 -3.977418 
7.839442 -3.534223 
7.422689 -3.653527 
6.575555 -2.846497 
3.955625 -1.684812 
3.706065 -2.184788 
5.670911 -2.710522 
7.392146 -2.878217 
9.391 -3.046651 
12.96384 -2.650421 
7.352853 -3.189135 
8.423589 -3.02997 
6.840013 -2.41966 
2.106729 -2.381341 
3.282351 -2.548656 
4.225146 -2.233657 
0.5965901 -2.977501 
4.65584 -2.992256 
7.2892 -3.757151 
7.253739 -3.483047 
7.023088 -3.154367 
6.840715 -3.336606 
2.299451 -2.954133 
4.834093 -3.070778 
1.899683 -2.928872 
5.682024 -2.553516 
5.350435 -2.127956 
4.246374 -2.427585 
3.802728 -2.068359 
3.333257 -2.031962 
1.828724 -1.624857 
4.344232 -2.108285 
3.890978 -2.517765 
5.329727 -2.210187 
7.393498 -2.908162 
7.344726 -2.597177 
5.810452 -2.381528 
5.295335 -2.835751 
3.370887 -2.59971 
5.704817 -2.479008 
4.890589 -2.399508 
2.084723 -2.274086 
4.411264 -2.309233 
3.988961 -2.183748 
3.852785 -2.566295 
4.072927 -2.408341 
3.844858 -2.298103 
3.593117 -2.14096 
5.026147 -1.999726 
2.304333 -2.089958 
3.779903 -2.691177 
1.883585 -3.879733 
4.777968 -3.1048 
4.567358 -2.516042 
6.404737 -2.489568 
3.305467 -2.426844 
-6.818142 -1.996059 
5.755402 -3.238964 
5.587077 -2.949834 
3.934128 -2.86543 
4.352292 -2.989486 
4.927453 -3.415787 
7.604059 -3.858344 
8.196806 -3.860224 
10.10733 -3.382046 
7.833671 -4.018476 
6.638857 -3.018478 
6.634463 -2.568609 
7.744158 -2.733358 
8.342599 -2.351924 
7.998008 -1.994341 
7.278184 -1.702638 
7.371002 -2.214135 
6.457409 -2.685328 
6.257734 -2.570606 
6.583194 -2.413866 
7.165647 -2.657844 
6.705541 -2.218959 
7.073739 -2.444389 
6.513764 -2.775455 
7.782546 -3.060455 
6.702227 -3.093447 
6.655314 -2.917177 
3.281676 -2.831081 
1.427655 -2.388951 
5.87847 -3.009271 
5.417622 -2.048134 
2.210966 -2.441764 
4.191775 -2.294342 
4.324843 -2.535719 
4.249619 -2.389145 
2.761114 -2.482171 
3.015314 -2.647271 
3.258148 -1.929957 
3.515543 -1.478879 
3.914869 -1.942456 
3.453932 -1.385842 
3.088968 -1.389228 
3.174985 -2.082207 
2.604368 -2.199792 
2.943501 -2.575341 
3.267452 -2.271359 
3.124469 -2.342182 
3.098486 -2.526963 
1.977344 -2.162173 
3.108303 -2.322909 
3.071112 -2.115668 
5.016846 -2.548932 
3.667464 -2.301942 
4.608919 -2.099415 
5.590419 -2.35057 
4.897136 -2.228481 
4.482342 -2.200897 
2.057212 -2.419445 
3.034886 -2.336436 
4.030825 -1.374163 
4.899497 -1.172516 
5.104997 -1.688958 
3.60024 -1.682545 
2.042205 -1.820657 
0.9159433 -1.729864 
1.447719 -2.059344 
3.274319 -1.862938 
1.643088 -2.903057 
5.634463 -2.181464 
7.705884 -2.565585 
8.458645 -2.597778 
8.331967 -3.012746 
6.705863 -2.787615 
4.898208 -3.364245 
8.853805 -3.653053 
6.923955 -3.657503 
7.766889 -2.731041 
8.322451 -2.985927 
4.234819 -2.331514 
4.174678 -2.316798 
4.43447 -2.115172 
4.525607 -1.641595 
4.549341 -2.262298 
4.61389 -1.776974 
2.530481 -1.627793 
0.7499883 -2.106417 
1.227846 -2.191793 
2.378443 -2.478456 
5.350735 -2.570693 
3.207581 -2.640172 
3.549974 -2.884851 
2.67194 -2.940254 
5.752079 -2.344863 
4.688907 -2.564708 
4.883095 -2.170819 
3.584 -2.464715 
5.414689 -2.853694 
5.897981 -3.034417 
7.41856 -2.724504 
2.357338 -2.473267 
1.873217 -2.650605 
2.572134 -2.255108 
6.419888 -2.260788 
5.528604 -2.191977 
2.870695 -2.213377 
6.913389 -2.551853 
4.360193 -1.77985 
3.760066 -2.100005 
3.726543 -2.281749 
3.716012 -2.964684 
3.663529 -2.509103 
3.929563 -2.27176 
3.356006 -1.993416 
3.820969 -2.130696 
3.542317 -2.341425 
4.599877 -2.276106 
6.092551 -2.74565 
8.243015 -2.384209 
4.538334 -1.746212 
6.0855 -1.609455 
5.696358 -1.686654 
3.456727 -2.399912 
4.205631 -3.208214 
4.697869 -2.938965 
5.197961 -2.591157 
5.33934 -2.706835 
4.903475 -2.924018 
4.988186 -2.57725 
5.26686 -2.719443 
6.681836 -2.525757 
10.13684 -2.383664 
9.173215 -2.188875 
6.72112 -2.383876 
6.461643 -2.153818 
5.745739 -2.12009 
7.334112 -2.66985 
6.453323 -3.11411 
7.107131 -3.214796 
7.137092 -2.598977 
5.989891 -3.167555 
5.382232 -2.691103 
5.703367 -2.277886 
5.346716 -3.242428 
5.914377 -3.452957 
6.062496 -3.107069 
6.235087 -2.815135 
5.895928 -2.515398 
5.280554 -2.407367 
3.809817 -3.232563 
3.780488 -2.994402 
6.124315 -2.433204 
5.941049 -2.613666 
3.482586 -2.083967 
3.538914 -2.669875 
3.028154 -2.175967 
2.987506 -2.343516 
7.64613 -2.745741 
6.04293 -3.064179 
9.474973 -2.661378 
5.912556 -3.159969 
3.418328 -3.137195 
6.33563 -2.485439 
5.618186 -2.578926 
5.560715 -3.047943 
5.375996 -2.939621 
6.53587 -3.063066 
5.7229 -2.632112 
6.475509 -3.504863 
6.944241 -3.062009 
7.509414 -3.26309 
7.746464 -3.258077 
6.309552 -3.582289 
9.567292 -3.510824 
11.2264 -3.447693 
5.75758 -4.723705 
6.458179 -4.645781 
7.165791 -3.811963 
9.483836 -3.608788 
9.337374 -3.347382 
8.494903 -3.054537 
6.414431 -2.854408 
5.674098 -2.650476 
4.241878 -2.839446 
3.482641 -2.209738 
1.559289 -2.552984 
5.464152 -2.762831 
5.619835 -2.515804 
5.047818 -2.480546 
7.188572 -2.78993 
6.270302 -2.465248 
8.81978 -2.914364 
8.342461 -2.30587 
7.44436 -2.709645 
7.606359 -3.005771 
6.385041 -3.494181 
5.656321 -4.121092 
5.787503 -3.586372 
5.783769 -2.808642 
4.89164 -3.170697 
4.412035 -3.114462 
5.397802 -3.179199 
5.441341 -3.357488 
6.034922 -3.488905 
4.212394 -3.276242 
6.086231 -3.528502 
5.679153 -3.348987 
9.474823 -2.815256 
9.860042 -3.239158 
5.017389 -3.299424 
2.601131 -3.165264 
3.279333 -3.107316 
5.025963 -3.25942 
3.958193 -2.202904 
3.780466 -2.339718 
4.599084 -2.56741 
4.514513 -2.379007 
3.513442 -2.424509 
3.424354 -2.383573 
3.26988 -2.446552 
4.323691 -2.585474 
3.765641 -2.81893 
3.873819 -2.707435 
3.264552 -2.341618 
2.572437 -2.231679 
1.726429 -2.12594 
2.195938 -2.308818 
3.444399 -2.78325 
5.26357 -2.529609 
5.769071 -1.81365 
4.870711 -2.284829 
5.269218 -2.7986 
5.462167 -2.535099 
5.838182 -2.188291 
5.522462 -3.142518 
4.200977 -3.104085 
5.299253 -2.931532 
6.961754 -3.189507 
5.337463 -3.318034 
4.271394 -2.358189 
2.469692 -1.672866 
2.742191 -1.220461 
4.895711 -2.301623 
4.117084 -1.930831 
4.450602 -2.7449 
3.593837 -2.641579 
3.341673 -2.117984 
2.866703 -1.878562 
3.170735 -1.595057 
3.287906 -1.395579 
3.492833 -1.737091 
3.984874 -2.349086 
3.991798 -2.733113 
4.091944 -2.346997 
4.835623 -1.920554 
6.241372 -1.178744 
5.90212 -1.046963 
5.350683 -1.304332 
4.624567 -1.775523 
5.074468 -2.328807 
6.577728 -1.801518 
6.098118 -2.178835 
6.264308 -1.434627 
4.97878 -1.738988 
2.949743 -1.910472 
7.107176 -2.477113 
6.640199 -2.210335 
7.316424 -1.933824 
8.356075 -1.712534 
7.541963 -1.959153 
4.320557 -2.687845 
4.97791 -2.563025 
5.783565 -2.847146 
5.756682 -2.750709 
6.11232 -2.648642 
7.564245 -2.497778 
6.94989 -1.963306 
6.530225 -2.389159 
5.02582 -3.14773 
9.520361 -3.148714 
5.38535 -2.228512 
5.627648 -1.99977 
3.558458 -2.709525 
4.095053 -1.930993 
3.842824 -2.280414 
3.219824 -2.032188 
2.529141 -1.604038 
0.4168047 -1.805287 
2.205807 -1.483189 
3.569794 -2.293231 
3.770157 -1.692425 
3.954268 -1.892915 
2.6222 -2.289666 
3.503474 -2.598344 
3.004599 -2.984192 
3.329365 -3.248077 
4.114266 -3.06839 
6.806722 -2.66854 
7.049068 -3.0516 
2.283731 -2.852878 
5.140176 -3.138304 
3.669593 -2.838536 
3.66238 -3.462206 
4.638081 -2.998698 
4.287501 -2.617565 
6.041482 -2.829114 
4.428619 -2.578808 
4.184385 -2.8866 
3.286346 -2.495001 
5.585733 -2.043146 
7.261252 -2.202572 
5.262882 -2.323269 
3.792112 -2.257219 
4.434682 -2.387742 
2.622475 -2.344787 
2.42526 -2.054459 
3.213393 -2.271364 
5.828563 -2.455011 
4.308111 -2.735377 
4.221408 -2.048048 
3.793716 -2.186445 
2.615183 -1.720959 
1.313768 -1.538522 
2.200768 -1.44953 
1.084043 -1.351455 
2.204937 -1.799286 
0.9265147 -1.860734 
1.431395 -1.385915 
2.753618 -1.389987 
3.562943 -1.49965 
2.092768 -1.260085 
2.491979 -2.15067 
3.580406 -2.67163 
6.027626 -2.286114 
6.530885 -2.246913 
5.537612 -2.742161 
4.382584 -2.087319 
4.856761 -2.066362 
4.324279 -2.622178 
3.468583 -2.119956 
0.9055616 -2.324992 
4.200912 -2.370272 
4.884598 -2.076577 
5.816414 -2.559717 
6.137787 -2.760076 
4.829538 -2.18105 
2.999101 -2.644691 
4.647416 -2.371712 
5.479474 -2.598444 
6.19145 -2.522708 
4.773161 -2.429267 
5.18316 -2.141621 
5.361438 -2.110063 
4.185724 -2.813214 
5.050078 -2.128816 
3.482039 -1.927013 
4.6006 -1.905888 
2.880496 -2.157218 
2.713924 -2.653278 
4.051053 -2.74159 
3.528362 -1.984587 
5.187765 -2.986185 
4.664893 -3.08368 
5.936137 -3.111362 
6.951256 -3.597844 
6.243528 -3.577468 
3.730777 -2.285152 
3.334581 -1.957075 
2.38533 -1.634375 
2.221272 -1.91203 
2.689709 -1.597961 
4.187445 -1.375743 
4.712567 -1.779796 
4.315176 -2.261714 
4.559218 -1.635079 
4.906004 -2.656363 
2.444552 -2.80421 
4.074414 -3.285589 
2.532929 -2.782444 
2.717702 -2.73121 
0.4122426 -2.476909 
3.067993 -2.334527 
2.466278 -1.781165 
2.481017 -1.93364 
2.242221 -1.710591 
2.693674 -2.057478 
2.776633 -2.542193 
4.459103 -3.139935 
2.928673 -2.793167 
3.903692 -2.654036 
3.89907 -2.691196 
1.80809 -2.488129 
4.793321 -2.721138 
5.788776 -2.324458 
5.769169 -2.451997 
3.496715 -2.606026 
3.654193 -2.408791 
4.13702 -2.708515 
7.203071 -2.228748 
6.430311 -2.605667 
6.520861 -2.984325 
3.92301 -2.34836 
3.595998 -2.529141 
2.611054 -2.304437 
3.983877 -2.281594 
5.470901 -2.648989 
7.900533 -2.982415 
6.909481 -2.714046 
8.772151 -3.283541 
7.605512 -3.263213 
4.884628 -2.656175 
5.810218 -3.227308 
4.818981 -3.168775 
4.585282 -2.903906 
4.596784 -2.812413 
5.138416 -2.930193 
5.526327 -2.758334 
6.02002 -3.118224 
5.730295 -1.888743 
5.372453 -1.830818 
5.493642 -2.150944 
4.360609 -2.765804 
4.568854 -2.245555 
5.538912 -2.12359 
4.327014 -2.45578 
2.024441 -1.851791 
1.986159 -1.778615 
2.161869 -2.125381 
1.670101 -1.867371 
1.623093 -1.780613 
3.695791 -1.874575 
4.516472 -2.134215 
4.913869 -2.663363 
6.435566 -1.641113 
5.355703 -1.568477 
5.52655 -2.548155 
4.343884 -2.563546 
6.249198 -2.861562 
3.432805 -3.125426 
4.506538 -3.366558 
3.040762 -3.084734 
4.084056 -3.191644 
1.744471 -3.193946 
3.035689 -3.243579 
4.141014 -3.286973 
4.854214 -3.642363 
4.033199 -2.951141 
2.970367 -2.857167 
2.89227 -2.224707 
4.536153 -2.26853 
2.631462 -2.693364 
3.382585 -2.755692 
4.848563 -3.002585 
2.411982 -2.379914 
3.09884 -2.72162 
3.875331 -2.546823 
5.043437 -2.339295 
4.878887 -2.146368 
5.501857 -2.422433 
4.971486 -2.638384 
4.975538 -3.024451 
4.888201 -2.473512 
4.554124 -2.721817 
3.147304 -2.578741 
3.746255 -2.508699 
2.856233 -2.345361 
0.9188781 -2.450996 
3.865388 -2.350419 
2.765268 -2.095437 
3.867907 -2.307112 
2.402718 -3.062645 
4.753951 -3.207504 
7.250195 -3.524749 
8.504663 -3.609129 
8.190519 -3.645661 
5.38168 -3.324765 
6.505954 -3.756751 
5.949256 -3.755483 
5.872273 -3.940088 
6.441949 -2.82758 
7.485826 -1.935814 
4.909734 -2.477483 
2.429096 -2.639136 
3.738183 -2.938451 
4.523094 -2.184171 
5.129775 -2.293346 
5.192853 -2.155572 
6.676025 -2.911513 
6.740077 -2.722007 
5.072809 -2.905824 
4.674377 -3.502372 
5.188122 -3.362972 
3.965974 -3.693209 
3.941252 -3.50432 
5.804295 -3.290992 
8.849173 -3.850282 
7.624186 -3.418264 
5.226047 -2.618155 
6.254967 -2.187615 
6.281244 -1.604495 
3.312015 -1.783284 
1.761263 -2.009552 
4.25244 -1.968135 
5.839253 -2.265093 
6.607908 -1.7647 
6.10384 -1.765449 
4.536388 -1.812141 
4.568565 -2.211345 
4.528992 -2.236928 
2.221358 -2.653502 
3.305796 -2.634891 
2.895303 -2.562067 
3.088208 -2.541702 
2.769736 -2.781661 
1.722537 -3.135179 
5.943397 -2.526183 
8.144459 -2.529852 
9.533994 -2.833985 
9.100905 -2.37927 
9.131515 -2.304296 
9.150303 -2.012393 
6.990788 -2.70398 
3.920077 -2.486011 
3.846854 -2.502874 
5.313054 -2.629704 
6.049292 -2.398601 
4.563789 -2.742038 
5.702524 -2.963446 
4.38317 -2.760613 
5.138264 -2.628176 
4.465368 -2.862849 
4.124073 -2.146815 
4.270867 -2.272281 
4.620395 -2.634522 
5.313349 -2.579342 
4.335391 -2.578882 
5.041114 -1.626502 
5.078447 -1.465979 
5.257245 -1.306883 
4.703434 -1.397244 
3.856655 -2.394775 
4.182594 -2.529682 
4.450015 -3.222503 
6.569166 -2.720254 
5.475256 -2.103115 
5.586063 -2.229918 
6.164748 -1.774971 
7.316584 -1.911619 
8.101131 -2.584581 
4.383103 -2.106338 
6.393172 -2.597058 
4.240499 -2.712984 
4.001126 -2.757085 
3.359711 -2.314855 
2.193245 -2.460112 
2.066314 -2.482387 
3.138884 -2.601471 
4.276454 -2.743792 
7.462275 -3.488533 
8.287142 -3.874631 
6.04863 -3.635915 
9.712984 -3.961138 
9.413684 -4.447386 
8.33251 -4.102414 
6.600337 -4.193737 
5.899796 -3.92757 
5.606936 -3.49667 
7.063791 -3.604186 
6.167395 -4.460713 
7.652377 -4.091237 
7.050877 -3.789249 
8.319153 -3.359502 
4.195186 -3.170943 
3.601253 -3.400599 
3.25545 -2.350291 
2.992294 -2.075307 
1.763432 -1.948503 
5.651575 -2.118507 
4.240144 -2.143331 
3.265386 -1.923365 
2.813808 -2.022634 
2.748958 -2.161803 
2.747889 -1.729192 
2.130229 -1.710347 
2.676076 -1.736093 
2.510126 -1.957238 
4.142061 -1.766618 
4.582457 -1.969048 
4.185238 -1.544377 
3.659577 -2.142092 
2.392129 -1.662837 
5.497211 -1.932582 
4.098927 -2.080881 
5.112912 -2.329082 
3.741336 -2.435449 
6.433733 -2.373477 
6.836189 -2.607091 
5.520151 -2.720491 
5.092072 -2.476092 
5.535924 -2.496541 
3.75503 -3.011276 
2.675245 -2.893734 
0.257353 -2.870012 
7.305967 -3.038027 
3.398631 -2.797257 
4.653261 -2.344769 
4.611216 -2.367979 
5.779829 -1.474456 
5.052566 -2.35047 
5.749154 -3.031992 
6.104537 -2.582012 
6.831922 -3.393469 
7.052335 -2.847294 
7.423094 -3.158383 
7.994303 -3.236461 
7.820958 -2.618984 
7.132262 -3.118416 
4.834584 -3.097973 
6.448749 -3.230912 
6.183823 -3.541534 
5.629365 -3.281425 
6.151705 -3.417041 
5.788031 -2.704937 
4.800944 -3.212557 
4.781999 -2.691425 
3.621132 -2.727098 
4.251224 -2.640559 
4.891825 -2.357358 
5.72999 -2.261079 
5.159139 -2.496612 
4.012203 -2.282866 
2.963929 -2.150966 
3.405957 -1.891813 
2.017068 -1.728587 
1.68628 -1.940296 
2.89744 -2.250781 
4.077711 -2.504697 
1.384599 -1.743773 
1.513362 -2.043424 
2.00058 -2.076617 
4.245473 -1.696232 
1.710635 -1.618034 
1.800908 -1.757421 
3.604639 -2.062453 
4.716009 -2.029961 
2.542515 -1.561945 
3.959965 -1.964393 
3.294295 -2.572559 
4.032577 -3.395888 
2.998729 -2.786805 
4.046825 -3.078409 
5.810432 -2.697368 
2.600984 -3.485298 
4.187274 -3.059713 
4.948402 -2.770007 
3.76091 -2.82031 
4.381106 -3.12056 
3.910151 -2.851714 
5.039479 -2.772682 
6.96703 -2.934046 
6.173078 -2.930014 
6.045004 -2.92779 
5.851118 -3.16144 
3.291097 -2.721369 
4.071057 -2.993839 
4.663828 -2.107696 
5.110614 -2.421681 
3.368395 -2.621381 
-3.097727 -3.002669 
4.777985 -2.869463 
5.450392 -2.656806 
4.93826 -2.625882 
5.273452 -2.772213 
5.943895 -2.116433 
5.471917 -2.657379 
6.016829 -2.62101 
7.967281 -2.567239 
8.32051 -2.998489 
7.552313 -3.707591 
5.150997 -3.383729 
6.320658 -3.132229 
6.198845 -2.591863 
3.660921 -2.386536 
3.675627 -2.750479 
1.890453 -2.286349 
1.902216 -2.178655 
3.670059 -2.205907 
5.458773 -2.574512 
3.399574 -2.346505 
3.235141 -2.626973 
3.574545 -3.385101 
8.3886 -3.276696 
7.504773 -3.010544 
10.45055 -3.513844 
8.784133 -3.247786 
7.921758 -2.396112 
4.805346 -2.409676 
5.444589 -2.81772 
4.936027 -2.674451 
3.994457 -2.50132 
5.288829 -2.358253 
6.909031 -3.025553 
6.514763 -2.613156 
3.480527 -2.905968 
3.794721 -2.493402 
3.768774 -2.484627 
4.08694 -2.336908 
3.076763 -2.331924 
4.590395 -2.250448 
2.701969 -2.164354 
2.525256 -2.153456 
4.372218 -2.215507 
5.373085 -2.214085 
4.956752 -1.823686 
6.052242 -1.940839 
5.153214 -2.219083 
5.927787 -2.352779 
4.654345 -2.78776 
6.249686 -3.014535 
4.799847 -2.809654 
8.577854 -2.791619 
7.955787 -2.604106 
5.523638 -3.571092 
3.734959 -3.416021 
5.461611 -2.989371 
6.176356 -2.336566 
8.443205 -2.576352 
5.789766 -2.88257 
4.02504 -2.445842 
3.659154 -2.661975 
4.077824 -3.055541 
4.991644 -2.528491 
4.479622 -2.232211 
6.355747 -2.568515 
6.358861 -2.415248 
6.135472 -2.426072 
5.745045 -2.820409 
3.573876 -2.725646 
3.12136 -2.799372 
3.364136 -2.697751 
3.596644 -3.484959 
3.068415 -2.722719 
4.018672 -2.282016 
4.973829 -2.2518 
6.495798 -2.264721 
4.390856 -2.657498 
5.564277 -2.877424 
4.388791 -3.332807 
3.90479 -2.803991 
4.329995 -2.872581 
4.963342 -2.675745 
4.271189 -4.000011 
6.64398 -2.720301 
7.495392 -2.915563 
7.972383 -3.043866 
3.783894 -2.280437 
4.218103 -2.657072 
3.292095 -2.945886 
1.953848 -2.063325 
3.549362 -2.156732 
4.327461 -2.408365 
3.282477 -2.448553 
1.671708 -1.919732 
2.748904 -2.195133 
2.776237 -2.308986 
2.503684 -2.264154 
3.689828 -1.981823 
7.48416 -2.319325 
8.833166 -2.305078 
10.00358 -2.723257 
9.413097 -2.748758 
9.856211 -3.620148 
