tau2_1 tau2_2 
1.254365 0.2313845 
1.885517 0.2791335 
0.6575299 0.208062 
1.409437 0.1922272 
0.2513129 0.158758 
0.6155756 0.1355726 
0.3613268 0.2932999 
0.3182921 0.2108031 
0.08884946 0.07627632 
0.6161683 0.05363892 
0.1294055 0.08247175 
0.288039 0.1179508 
0.08256159 0.3529344 
0.1238704 0.335228 
3.641018 0.1238326 
2.816557 0.1373807 
0.7932629 0.3001152 
0.06094145 0.1672562 
3.103945 0.2434083 
0.1783276 0.4011509 
0.134034 0.1913517 
0.5789361 0.02989819 
0.0590485 0.1493867 
0.6181996 0.2801868 
3.1096 0.908749 
0.03504968 0.07296974 
1.507871 0.7672724 
0.08283232 0.6129258 
0.8834734 0.2409771 
5.25495 0.137093 
0.09892469 0.1600268 
4.517919 0.1067375 
0.388193 0.4872835 
0.486464 0.2021394 
0.3467791 0.1430258 
1.283219 0.2328311 
0.4096565 0.5262505 
0.2030334 0.1291006 
0.09770635 0.269113 
0.2479725 0.7687713 
1.018952 0.2194504 
0.2714651 0.8810389 
0.7103094 0.4273312 
0.6950127 0.7789973 
1.292372 0.2453007 
0.6854546 0.5774761 
0.3228923 0.06236066 
0.0569254 0.1499883 
1.688489 0.1605607 
0.7684644 0.1238034 
1.32196 0.1857274 
0.213487 0.0637325 
0.7450371 0.2013106 
0.4275623 0.04406139 
0.4612977 0.103481 
0.2417733 0.1198088 
0.07752292 0.1709538 
2.699258 0.04626548 
0.05315324 0.08124483 
0.3160388 0.247062 
0.7947135 0.0672888 
1.75722 0.04982998 
0.08265787 0.5543621 
4.630732 0.1553508 
0.7160732 0.2637494 
0.6849927 0.04014456 
0.3023444 0.1142173 
0.150738 0.4489489 
0.3562034 0.1170276 
1.937355 0.04299213 
4.567645 0.1620321 
1.281471 0.2052618 
0.05486815 0.3242943 
1.215992 0.3755879 
0.0289368 0.1678807 
0.8363741 0.06695532 
0.9399096 0.1042639 
0.9604618 0.2409245 
0.1651756 0.0345396 
0.7362277 0.09973661 
7.175209 0.1909124 
14.81599 0.3608013 
2.561525 0.04566678 
0.03016093 0.1416806 
0.1758913 0.1405506 
2.412404 0.3360212 
2.805512 0.1865008 
0.1977199 0.2058247 
0.6102387 1.052412 
14.91265 0.2445463 
2.989944 0.1231891 
3.136079 0.1495673 
0.9264344 0.2324499 
0.6258791 0.08853263 
0.1684942 0.3197998 
0.06753947 0.6964366 
10.73057 0.07667207 
0.4505711 0.3035137 
0.3626893 0.2812567 
4.732531 0.05392629 
2.382639 0.2449275 
1.4653 0.08896322 
0.6224761 0.2592716 
0.2000558 0.1912953 
0.3369458 0.1790603 
0.4641537 0.2029442 
0.6860879 0.2449731 
0.9500912 0.3101997 
1.001782 0.01747539 
0.01821415 0.04026303 
0.05484518 0.2447861 
0.9086449 0.6867745 
0.8710974 0.2493686 
2.938891 0.2704332 
2.597055 0.1843938 
0.6082964 0.2793072 
0.1486816 0.3411275 
1.517734 0.5935895 
0.2835577 0.6115672 
1.317353 0.2012165 
1.000718 0.5465472 
2.250901 0.4069054 
0.1725996 0.09567082 
0.8740021 0.2028426 
0.06009254 0.3015056 
1.65079 0.09066742 
2.468827 0.03102254 
0.3929163 0.1489119 
1.434953 0.2478882 
0.1389246 0.2234581 
0.02853328 0.6135274 
1.490558 0.1831829 
0.1382615 0.04113871 
0.2610093 0.2175849 
1.942607 0.3540332 
0.1925872 0.5180634 
1.631901 0.1803637 
0.08367965 0.1876058 
0.719214 0.2255637 
1.172992 0.1903902 
1.461898 0.1021106 
1.900189 0.2703103 
1.287628 0.07131377 
0.4184461 0.06285071 
1.1197 0.1942458 
0.4285172 0.2835317 
