nu alpha 
2.20068 0.4170846 
2.422015 0.4479509 
2.104551 0.1489292 
2.433172 0.4270429 
1.971318 0.2912751 
1.37673 0.1876443 
2.661319 0.4295041 
3.124195 0.3221151 
1.542117 0.3424721 
2.401198 0.2073154 
2.279925 0.3429367 
2.630701 0.2217598 
1.375981 0.3491926 
1.912918 0.1416037 
2.267077 0.3582837 
2.145692 0.291338 
1.922667 0.1491188 
2.362527 0.07361995 
2.143877 0.4408214 
1.505997 0.3367082 
2.101749 0.02279111 
1.915101 0.1371726 
1.799541 0.3880985 
1.657982 0.4267046 
2.280331 0.2383377 
1.852403 0.226566 
2.378342 0.09684211 
1.838031 0.2236015 
1.208898 0.4154752 
1.681707 0.4054133 
1.860463 0.1097984 
2.777148 0.377132 
2.299235 0.3375725 
2.284045 0.08387145 
2.166616 0.1780529 
1.352908 0.373363 
2.511099 0.3085234 
1.679974 0.4307536 
1.265051 0.4639063 
2.230414 0.3883141 
1.977203 0.3850699 
1.84874 0.2433881 
2.125175 0.296061 
1.715681 0.3384255 
2.350935 0.2326169 
3.644299 0.4084304 
5.501994 0.4203351 
4.088617 0.4512654 
3.259493 0.272516 
2.700058 0.09690269 
4.384941 0.3631559 
2.363619 0.3478318 
2.786311 0.2895991 
4.778632 0.2565345 
2.900409 0.2166327 
2.355451 0.1306843 
2.722569 0.2839933 
2.596183 0.3426047 
2.77624 0.3172785 
2.000885 0.2286909 
1.865776 0.122004 
3.27571 0.2242497 
2.588699 0.4693501 
3.56425 0.366153 
3.000888 0.4724288 
2.592662 0.3171262 
6.312939 0.2387595 
1.753736 0.4964369 
1.623283 0.4022129 
4.076361 0.2225167 
2.700621 0.390997 
1.475823 0.3274897 
3.611748 0.2982964 
2.320529 0.4112037 
2.86166 0.4559491 
1.587922 0.04238186 
1.802052 0.1595385 
2.102003 0.4719387 
1.547647 0.1541618 
3.171171 0.1745891 
3.355789 0.3677699 
2.581234 0.2785932 
1.852677 0.3282849 
3.322224 0.3559608 
2.639544 0.4463315 
3.078204 0.4189926 
3.245671 0.3039324 
1.708977 0.1018479 
1.844532 0.3187442 
1.321091 0.2617803 
1.89817 0.4735054 
1.586922 0.1051535 
2.509107 0.2259766 
2.246838 0.04999531 
2.070866 0.3249618 
2.82348 0.4006684 
2.265855 0.2545707 
3.704608 0.4422067 
4.027973 0.1876052 
2.611918 0.4174665 
2.536878 0.1074865 
1.626044 0.4023003 
1.787295 0.2535036 
1.6095 0.1869595 
1.838087 0.4887722 
1.489115 0.07813016 
1.71831 0.2869876 
2.805508 0.1271767 
1.769143 0.4359506 
1.889202 0.189815 
1.838039 0.3603622 
2.453592 0.4856872 
1.715241 0.2934318 
2.243298 0.3873172 
1.454031 0.4442878 
1.192598 0.4457179 
1.550296 0.3873128 
1.673571 0.09952784 
1.291191 0.401358 
1.108603 0.1983698 
1.536606 0.3851292 
1.794878 0.1552582 
1.470456 0.4819274 
2.133576 0.3793968 
2.68702 0.2171167 
4.808842 0.2447097 
3.427504 0.2204554 
3.947937 0.4777073 
5.475581 0.3610305 
5.220947 0.2734681 
3.46722 0.2326714 
3.638232 0.3179901 
2.402299 0.1182199 
2.248516 0.1290966 
1.172492 0.3319023 
1.845107 0.4341912 
1.909482 0.0695174 
1.597398 0.4550733 
1.340036 0.1979277 
2.021981 0.3610007 
1.357562 0.1653484 
1.753924 0.4849279 
2.282619 0.244459 
3.637761 0.05148682 
2.124145 0.25797 
2.467323 0.2666793 
2.769618 0.268754 
2.506077 0.4273065 
4.110765 0.04501757 
2.372985 0.3876031 
3.586071 0.342438 
3.376436 0.3623924 
6.634773 0.02167772 
4.422838 0.08041196 
4.222188 0.3857411 
1.520335 0.3798975 
2.756262 0.2992476 
3.212907 0.2237666 
3.040365 0.4807633 
3.320507 0.3816265 
1.987764 0.326098 
3.784835 0.3186864 
2.53088 0.1396759 
2.692889 0.4230289 
5.103184 0.1838445 
2.114003 0.4973458 
2.797398 0.09236881 
2.000579 0.4622718 
1.56954 0.2538625 
1.29599 0.4827403 
2.312824 0.2406575 
2.337303 0.2928317 
2.932369 0.2680329 
1.4661 0.270903 
2.385403 0.183928 
1.835248 0.08140266 
1.798546 0.3820833 
2.357937 0.487101 
2.28177 0.3972459 
2.065441 0.1440133 
2.626385 0.3243424 
2.498265 0.3919953 
3.799105 0.3970147 
1.717333 0.2432663 
2.213552 0.4457023 
1.616637 0.4140186 
2.086485 0.4719849 
1.845575 0.04478645 
2.765086 0.138155 
2.057263 0.483674 
2.345553 0.3233267 
2.227827 0.4515421 
1.494253 0.4107167 
1.581152 0.2115545 
1.42873 0.3086113 
1.399176 0.3870213 
1.301102 0.4471587 
1.848832 0.3359449 
1.834826 0.1542774 
1.404584 0.08276967 
2.056651 0.3855555 
3.092256 0.3002723 
1.837356 0.2572282 
1.830868 0.1685508 
4.254094 0.2911358 
2.760245 0.1116835 
3.065434 0.316838 
3.170327 0.4902942 
3.579409 0.1997848 
2.287193 0.4659227 
1.764959 0.2040198 
3.011808 0.4696074 
2.068431 0.259399 
3.141934 0.4817443 
6.25681 0.2266111 
3.739311 0.2928579 
2.679132 0.3333667 
3.13266 0.4604392 
2.858991 0.3720325 
2.559623 0.2333345 
2.283515 0.3141019 
1.186048 0.31542 
1.632943 0.3951546 
1.74615 0.1756184 
2.657087 0.3988932 
1.834346 0.4635129 
2.798731 0.09080757 
2.239975 0.1487143 
1.778586 0.3707683 
1.553934 0.4037771 
1.596849 0.1560605 
1.697913 0.2353812 
2.35903 0.1504286 
2.521253 0.08111075 
1.699123 0.3685551 
4.712661 0.1368804 
3.401254 0.1322134 
2.545062 0.2549759 
6.253554 0.2587393 
2.267843 0.3146554 
3.340572 0.3308635 
2.805369 0.2831825 
3.741657 0.1420067 
4.575087 0.1156124 
2.24951 0.2644736 
2.330916 0.2515312 
1.505612 0.2103547 
1.818986 0.2572541 
2.211739 0.4539975 
2.182307 0.09493728 
1.446155 0.02178656 
2.040699 0.3084703 
2.504926 0.1774736 
1.952027 0.4734282 
2.622248 0.434989 
2.803079 0.2577053 
2.043757 0.4178861 
1.575402 0.4012841 
1.710893 0.2929341 
1.825443 0.2022396 
1.810681 0.2261314 
2.054447 0.4032721 
2.287666 0.09685059 
3.247966 0.3219798 
1.650948 0.315135 
2.96045 0.1634882 
1.685392 0.351056 
2.695248 0.3076214 
2.990965 0.2551829 
2.266903 0.4019151 
2.30143 0.2837509 
2.171209 0.2920966 
2.244055 0.4006641 
3.138773 0.05448379 
4.78924 0.2211913 
3.558745 0.1933894 
4.271224 0.171927 
3.609506 0.1809549 
2.688617 0.4888409 
1.292412 0.4111438 
1.773271 0.09055279 
2.049572 0.4210488 
1.691163 0.1617284 
2.320055 0.08327342 
1.629321 0.4484973 
1.55048 0.2214523 
3.515037 0.1379169 
1.802486 0.3660171 
2.163084 0.4958201 
2.735056 0.07196432 
3.710418 0.1601644 
3.381067 0.3574783 
2.952889 0.09310942 
2.540925 0.484704 
1.769994 0.298655 
2.696157 0.4584869 
1.779292 0.1602974 
1.943969 0.2880144 
2.076646 0.1691133 
1.869823 0.3590626 
2.688274 0.4552999 
1.690024 0.3306545 
2.358495 0.4490849 
2.361602 0.3990912 
1.466497 0.1439687 
1.368108 0.4162167 
1.815464 0.3693827 
1.293582 0.2708293 
1.141122 0.230998 
1.127013 0.4693541 
1.395518 0.3802316 
2.906144 0.3679261 
2.886056 0.1963577 
1.33878 0.3754885 
1.158569 0.1061575 
1.580471 0.0864929 
1.496335 0.4937604 
2.617239 0.441583 
1.657281 0.2388949 
2.947733 0.2832813 
1.967117 0.3062427 
1.899151 0.0801335 
1.722895 0.4460036 
1.61977 0.09998379 
1.847087 0.2796943 
1.926328 0.1235478 
2.297179 0.3684769 
2.031768 0.4818064 
1.921794 0.1114183 
2.937074 0.2972437 
1.827589 0.4859148 
2.503777 0.1104478 
2.789348 0.2581939 
2.21606 0.3744619 
4.481992 0.05356674 
2.676313 0.3428469 
7.010526 0.1578912 
5.080186 0.3818995 
2.637554 0.4207952 
2.476455 0.488869 
1.30832 0.341099 
1.210654 0.2098187 
2.179394 0.4884956 
1.604358 0.2246642 
2.769013 0.3352389 
2.546466 0.2396152 
4.591856 0.251745 
3.024617 0.3993472 
2.162269 0.3052181 
1.393814 0.4016252 
1.959686 0.2617109 
1.760209 0.2770408 
1.957525 0.3982637 
3.166372 0.232328 
3.108318 0.1351513 
3.702273 0.4027666 
2.103299 0.3832278 
3.211285 0.4282082 
2.159095 0.2192001 
2.842146 0.4242396 
1.837317 0.227157 
2.063707 0.4722422 
1.576299 0.1312052 
1.249077 0.4204592 
1.826178 0.2428131 
1.950889 0.097842 
0.8326373 0.4389992 
1.660386 0.3290721 
1.995693 0.4181414 
1.778494 0.3984918 
1.671193 0.1050511 
2.647881 0.2674464 
1.900497 0.4350978 
2.079876 0.2923237 
1.415068 0.1373129 
1.570683 0.3539924 
2.519561 0.4454291 
2.104017 0.2573772 
1.382984 0.292608 
1.215928 0.2556539 
2.021854 0.08162321 
2.198856 0.2145373 
1.502287 0.4383963 
2.033988 0.4766429 
1.479675 0.4750115 
1.668797 0.3426629 
2.279743 0.3193765 
2.701961 0.4442446 
3.444086 0.3015083 
2.61351 0.3969487 
3.308622 0.4438629 
2.25154 0.4116141 
2.768206 0.3841464 
2.638442 0.3954085 
3.132887 0.2657777 
1.601661 0.3848771 
2.000485 0.4237008 
2.243137 0.3111393 
9.565567 0.02845119 
2.48783 0.2510952 
5.04036 0.2955441 
4.219655 0.2085044 
2.703117 0.4750613 
1.603447 0.2145177 
2.546762 0.194704 
1.923235 0.1499953 
1.313069 0.3429782 
1.866282 0.2477176 
1.797441 0.1526494 
2.856562 0.3464577 
2.212975 0.3407417 
3.162303 0.1895262 
2.738048 0.4448648 
2.34166 0.1151489 
1.698944 0.02001423 
2.045577 0.4634198 
2.72377 0.2789184 
2.105439 0.2211301 
2.581759 0.467562 
3.045015 0.06407132 
1.037377 0.4668118 
3.03611 0.3585948 
1.434196 0.3807231 
1.347833 0.4323279 
2.720967 0.1071353 
3.35011 0.479985 
1.221387 0.3249976 
1.889389 0.4139252 
1.579447 0.2098732 
1.895822 0.3706535 
1.317818 0.415894 
2.036898 0.1713385 
0.9084511 0.2915776 
1.298026 0.4066801 
2.019244 0.3844925 
1.819346 0.08322844 
2.610642 0.1881504 
1.002649 0.4928309 
1.677438 0.3574207 
2.576623 0.2048146 
2.044084 0.4880295 
1.5957 0.1184773 
1.455438 0.3549266 
2.145883 0.3430437 
1.408264 0.3727167 
1.502205 0.3154199 
2.950353 0.4048674 
1.264374 0.2788973 
1.662533 0.3034676 
2.710171 0.1805921 
1.75594 0.4918687 
1.732177 0.0601692 
1.314974 0.2811756 
1.60505 0.07075571 
1.832472 0.4365144 
1.58368 0.3611163 
1.127308 0.472155 
1.203347 0.2962342 
1.486632 0.1995986 
2.444335 0.2591989 
2.62572 0.3026447 
2.390772 0.108389 
3.532995 0.1392018 
2.191329 0.4507562 
2.097148 0.3895773 
5.131439 0.1897595 
6.28802 0.1561304 
3.642898 0.1932231 
3.014992 0.07845405 
3.650318 0.1504283 
2.543817 0.1571482 
1.89313 0.2495895 
1.712168 0.4419199 
1.861018 0.07063355 
2.206173 0.3498185 
1.602425 0.1834853 
1.572922 0.2534554 
1.423051 0.3638519 
1.919625 0.07590289 
1.814729 0.4326026 
3.609408 0.4820875 
1.340889 0.4546909 
2.503264 0.402086 
1.661081 0.1800477 
2.303547 0.3868903 
2.321414 0.1102327 
2.429599 0.3271981 
2.792276 0.2491711 
2.696894 0.1349976 
2.851246 0.4042231 
2.08178 0.3931793 
1.840853 0.2861263 
1.409427 0.317289 
1.423252 0.176638 
2.407584 0.3370162 
2.782368 0.1855271 
3.229989 0.1198062 
1.679696 0.4095069 
2.166963 0.3632484 
1.886758 0.2839761 
1.825306 0.4448329 
2.376588 0.3472212 
2.291665 0.2043764 
1.459709 0.4160831 
1.920244 0.1777504 
1.337088 0.06166712 
1.523931 0.2985529 
2.118149 0.3238406 
1.817947 0.4994557 
2.595111 0.3398245 
1.3651 0.2771246 
1.700917 0.09920113 
1.462687 0.06463449 
2.173713 0.0308313 
1.852047 0.2989752 
2.771153 0.05269161 
2.442327 0.1959434 
3.0211 0.4089481 
2.069022 0.4878417 
2.627802 0.3739394 
1.710632 0.2092799 
1.720845 0.2016332 
2.109688 0.4281162 
2.460516 0.2591694 
2.104981 0.4265922 
1.727676 0.494665 
2.369346 0.2287868 
2.977749 0.1613745 
3.02316 0.4698268 
4.187725 0.3794143 
2.53933 0.3987393 
2.750722 0.1519691 
2.241493 0.2963162 
1.992445 0.4855754 
2.757978 0.1980154 
2.566672 0.1255016 
3.089333 0.44483 
2.523713 0.4139441 
1.702438 0.3089209 
2.492635 0.4749215 
2.345596 0.4141267 
2.869239 0.3001432 
2.054365 0.3769178 
2.676665 0.1308713 
1.221501 0.4594108 
2.231258 0.4562119 
1.805907 0.3425463 
1.524604 0.3503719 
2.747844 0.4615228 
3.094111 0.3330745 
3.165242 0.2921537 
2.160454 0.3146259 
3.333731 0.212415 
2.410354 0.4164024 
1.849689 0.06245213 
