"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-29.91933 -3.815459 22.53613 3.437929
-29.91177 -3.71634 22.50562 3.501878
-29.8873 -3.946227 23.02701 3.944225
-29.61996 -3.936433 22.50777 3.765928
-29.73287 -3.883962 22.95012 3.752495
-29.81345 -3.818452 22.70078 3.75107
-29.66382 -3.993718 22.96633 3.425802
-29.35652 -3.60355 22.52452 3.859613
-29.44345 -3.73971 22.58361 3.868886
-29.82751 -3.741899 22.25472 3.575096
-29.74724 -3.821251 22.41087 3.573746
-29.88291 -3.808509 22.42329 3.901248
-29.96832 -3.993733 22.05075 3.83866
-29.61413 -3.740762 22.39316 3.821422
-29.85135 -3.971113 21.47452 3.723416
-29.64707 -3.910108 22.30736 3.553246
-29.73946 -3.881656 22.16154 3.608343
-29.73142 -3.863326 21.66052 4.180016
-29.66736 -3.748263 22.3989 3.880592
-29.48469 -3.859895 21.95022 3.863135
-29.56148 -3.839027 22.47936 4.037663
-29.3376 -3.838666 22.63857 4.326304
-29.53645 -3.915629 22.55189 4.073662
-29.78502 -3.898436 22.6989 3.967424
-29.53446 -3.776753 22.29389 3.8381
-29.78194 -3.921562 21.32258 3.389594
-29.78626 -3.869211 22.61031 3.888412
-29.68807 -3.804441 21.97677 3.994333
-29.6479 -3.897158 22.834 4.089875
-29.63129 -3.84457 22.52247 3.825256
-29.87815 -3.73866 21.83429 3.891606
-29.73684 -3.920945 22.60794 3.749663
-29.50967 -3.942083 22.47275 4.134398
-29.5513 -3.875617 21.66587 4.050654
-29.77138 -3.831877 22.02043 4.031633
-29.97255 -3.836451 22.63697 3.364079
-29.78312 -3.880476 21.9466 3.467145
-29.84282 -3.59547 22.94354 3.718353
-30.02319 -3.766327 22.00046 4.005457
-30.04761 -3.914259 22.77179 3.522398
-29.80249 -3.914141 21.91727 3.497778
-29.90528 -3.857976 22.05579 3.851697
-29.89016 -3.946287 22.74172 3.972701
-29.69941 -3.964587 21.65532 3.582545
-30.02575 -3.782301 23.45535 3.528942
-29.62947 -3.935083 21.82125 3.798416
-29.66227 -3.854776 22.27178 3.853655
-29.95994 -3.796319 22.41846 3.88031
-29.83233 -3.818286 21.82022 3.685982
-30.02793 -3.641352 22.30622 3.556698
-29.85886 -3.832932 22.08556 3.701708
-29.68124 -3.72848 21.78655 3.926026
-29.79258 -3.731436 21.97136 3.763492
-30.1465 -3.742722 22.14411 3.566615
-29.8133 -3.88191 21.97609 3.644956
-29.88167 -3.663081 22.4829 4.036444
-29.59645 -3.874519 23.136 3.741142
-29.78587 -3.822445 21.56479 3.856462
-29.69394 -3.669544 22.10706 3.691952
-29.6467 -3.737416 21.67021 3.898966
-29.62396 -3.772403 22.03573 3.681757
-29.78327 -3.8448 22.19983 3.956515
-29.60919 -3.851445 22.27526 3.613386
-29.86838 -3.652431 22.1174 3.837424
-29.67669 -3.801057 22.28034 3.977164
-30.07952 -3.799043 21.86881 3.685903
-30.29727 -3.929751 21.74675 3.550044
-30.40947 -3.800905 22.12579 3.81406
-30.36623 -3.865211 22.13041 3.931604
-30.02604 -3.739281 21.98433 3.850852
-30.18519 -3.809371 22.2711 3.591698
-30.00959 -3.896448 21.93197 3.871408
-30.09909 -3.833962 22.3355 3.523453
-30.20805 -3.924639 22.39962 3.689547
-30.22924 -3.820684 22.86796 3.729024
-30.18755 -3.76374 22.12771 4.074796
-29.92476 -3.75728 22.5467 4.078468
-29.85656 -3.751856 22.38365 3.806996
-30.11366 -3.820187 22.2451 4.060476
-29.86683 -3.702346 21.92142 3.696047
-30.06386 -3.698884 22.40843 4.12596
-29.90524 -4.034247 22.31055 3.752456
-29.9685 -3.931168 22.21649 3.614085
-29.8278 -3.961235 22.45057 3.852532
-29.82131 -4.031043 22.48138 3.967497
-29.85698 -3.851309 22.25582 3.759013
-30.01574 -3.891686 22.27037 3.8237
-30.23876 -3.785969 22.78084 3.662723
-30.03119 -3.843876 21.84612 3.393833
-29.93349 -4.016978 23.53425 3.416392
-29.90359 -3.829748 22.39112 4.101508
-30.07226 -3.888859 22.55747 4.077813
-30.02369 -3.842573 22.58017 4.096794
-29.90997 -3.889675 21.94996 3.767668
-30.17644 -3.908137 21.4599 3.939071
-29.73172 -3.861155 22.23936 3.432234
-29.86342 -3.801645 22.58072 3.123266
-29.75961 -3.82935 22.17194 3.755361
-29.75953 -3.796175 22.38953 4.432633
-29.74921 -3.75292 22.36919 3.805112
-29.75906 -3.89748 22.76776 3.569522
-29.62148 -3.881395 22.3405 4.108962
-29.89275 -3.619534 22.16428 3.510033
-29.99969 -3.658073 22.43622 4.12262
-30.03645 -3.980564 22.18563 3.860522
-29.96558 -3.75912 22.8769 3.760886
-29.96726 -3.960556 22.10991 3.742624
-29.7303 -4.005027 21.85583 3.747729
-29.9065 -3.952996 22.05358 3.768266
-30.18867 -3.799099 22.69341 3.772549
-30.06878 -3.780272 22.26845 3.95696
-29.88673 -3.825193 22.51237 3.770185
-29.89337 -3.805013 22.32115 3.799274
-29.63269 -3.692222 22.18804 3.751343
-29.5716 -4.159722 22.24915 3.660039
-29.78763 -3.860559 21.84432 4.420344
-29.70645 -3.794726 22.26522 3.737224
-29.83569 -3.842772 22.78563 3.899575
-29.79382 -3.821436 23.12294 3.475732
-29.70392 -3.719703 22.48462 3.495997
-29.80061 -3.753716 21.8258 3.582283
-29.90392 -3.782855 22.20278 3.622509
-29.38768 -3.840513 22.04047 3.856681
-29.74984 -3.880697 22.26915 3.306544
-30.01228 -3.978488 23.2069 3.775235
-29.84872 -3.842718 21.53811 3.800223
-29.78131 -3.930039 22.29769 3.942351
-29.96199 -3.82528 22.03658 4.12052
-29.89747 -3.753754 21.62564 3.767989
-29.87364 -4.022033 21.71824 3.569712
-29.737 -3.770636 22.56602 3.799333
-29.52179 -3.974967 22.29443 4.126396
-29.8796 -3.843085 22.36394 3.928983
-29.89743 -3.986212 22.23578 3.923649
-29.85558 -3.720353 22.14138 3.694245
-29.85784 -3.965788 22.15776 3.286812
-29.79424 -3.804262 22.38848 3.340941
-29.72151 -3.736194 22.69641 3.807053
-29.84429 -3.877545 22.82095 4.001565
-29.82435 -3.789164 22.09017 3.562123
-29.88592 -3.77582 21.71533 3.685964
-29.86758 -3.925479 21.87254 4.066325
-29.97554 -3.909888 21.93621 3.644508
-30.11527 -3.944208 21.92266 3.37575
-29.97143 -3.816866 22.1314 3.621062
-29.893 -3.729717 22.41494 3.800973
-29.99948 -3.783063 21.82846 3.739928
-29.96968 -3.797853 22.22501 3.716045
-29.75565 -3.724127 22.44149 3.995315
-29.91981 -3.876911 23.13142 3.979259
-29.77743 -4.018479 22.32255 3.416258
-29.68754 -3.919056 21.96028 3.570361
-29.88117 -3.862978 22.29147 4.022215
-30.03582 -3.932684 21.63867 3.668593
-30.14231 -3.639186 22.35561 4.252849
-29.66716 -3.753657 21.9597 3.532977
-29.86008 -3.84054 22.04248 3.662351
-29.73933 -3.690481 22.55775 3.830617
-29.9443 -3.794115 22.15142 3.69863
-29.92622 -3.768954 22.07991 3.639294
-30.03173 -3.825433 21.70902 3.76105
-29.88815 -3.690808 22.26682 3.954458
-29.77627 -3.95544 22.17519 3.797963
-29.86303 -3.932512 22.04581 3.730079
-30.06076 -3.830662 22.81833 3.54072
-29.77578 -3.830869 22.39701 3.94724
-29.7749 -3.892366 22.42085 4.122936
-29.55133 -3.939889 22.68455 3.767922
-29.72578 -3.75173 22.2884 4.248756
-30.01343 -3.931371 22.47748 3.827192
-29.9648 -3.848995 22.21609 3.431125
-29.89971 -3.977562 21.86562 3.829738
-30.24794 -3.877458 22.3626 3.999412
-30.25179 -3.66598 22.32094 4.005794
-30.00102 -3.78989 21.98967 3.865002
-29.8516 -3.91249 21.64924 3.748945
-29.68688 -3.90735 22.58742 4.059748
-29.82613 -4.110112 23.07475 3.415087
-29.90645 -3.926883 22.26807 3.562327
-29.83373 -3.822484 21.87095 3.335439
-30.10868 -3.793885 22.24844 3.748494
-30.00716 -3.707704 22.40971 3.069453
-29.94106 -3.843293 22.26287 3.90571
-29.95505 -3.570849 22.36826 3.500656
-29.4653 -3.771763 21.82283 3.451523
-29.94477 -3.805629 23.2084 3.671544
-29.8915 -3.864289 22.04783 3.857417
-30.15356 -3.777191 22.0532 3.578654
-29.87535 -3.805442 22.11832 3.437022
-30.00837 -3.79268 22.03562 3.881764
-30.01827 -3.809198 22.33341 3.938052
-29.9348 -3.747003 22.20136 3.921247
-29.88434 -3.679293 21.78099 3.598421
-29.81006 -4.003727 21.93954 3.543155
-29.83282 -4.022211 21.79878 3.478186
-29.86099 -3.773294 22.17607 3.426988
-29.78865 -3.880664 21.8087 3.955643
-29.98923 -3.914054 22.81386 3.898082
-29.71036 -3.71624 21.60704 3.575164
-30.07623 -3.87336 22.85066 3.504212
-29.99062 -3.660869 22.12304 3.543392
-29.85084 -3.734691 21.65547 3.715033
-30.04379 -3.777796 22.50319 3.743461
-29.73216 -3.904146 22.2205 3.920687
-29.78899 -3.839776 22.30447 3.790716
-29.84827 -3.927273 22.31338 4.350532
-29.87555 -3.822458 22.38226 3.517899
-29.87148 -3.926951 22.41746 3.618848
-29.76432 -3.940311 21.7154 3.692442
-30.02797 -3.85207 22.96841 3.348216
-29.6301 -3.799427 22.1309 3.124787
-29.91915 -3.726028 22.2953 3.525564
-29.91328 -3.863834 22.7519 3.769941
-29.91549 -3.711568 22.32268 3.738006
-29.80459 -3.912532 22.06019 3.471487
-29.93868 -3.767916 22.29394 4.023226
-29.93802 -3.846048 22.02903 3.893932
-29.89918 -3.902472 22.54203 3.967656
-29.83714 -3.952229 21.90539 3.385283
-29.9678 -3.725675 21.99768 3.928766
-29.93416 -3.723209 22.20908 3.524402
-30.08211 -3.613241 21.79548 3.782365
-30.17732 -3.652133 22.10618 3.489964
-30.10486 -3.753964 22.10508 3.449661
-30.28644 -3.933937 21.74443 3.787572
-30.10595 -3.977595 22.22989 3.209669
-30.25849 -3.76355 21.79101 4.116543
-30.03677 -3.734838 22.02361 3.676025
-29.87696 -3.690854 22.20649 3.874339
-29.74256 -3.774212 22.48016 3.423873
-29.94994 -3.726057 22.19366 3.592325
-30.04516 -3.720312 22.38917 3.709639
-29.85657 -3.678982 22.31804 3.620736
-30.40992 -3.748156 22.66474 3.705426
-30.06578 -3.829168 22.11832 3.487613
-29.86262 -3.748602 22.15477 3.577884
-29.98314 -3.845324 22.37574 3.860573
-30.07578 -3.752881 22.21931 3.703143
-29.86606 -3.778349 22.20242 3.603324
-29.91431 -3.85245 22.07476 3.852891
-29.89509 -3.769469 21.6218 3.905234
-30.20781 -3.72465 21.92903 3.885138
-30.01386 -3.714976 21.65587 3.852348
-29.95906 -3.782157 22.4967 3.706037
-29.74517 -3.837434 21.54509 4.059866
-29.98885 -3.850916 22.48857 4.308221
-30.11257 -3.620923 22.19153 4.056348
-29.92679 -3.857115 22.50161 4.110084
-29.75359 -3.677621 22.65981 3.727133
-29.64156 -3.719617 22.30955 3.554716
-29.7464 -3.888063 23.07583 3.629772
-29.79777 -3.843457 22.40864 3.074766
-29.77959 -3.907302 22.47986 3.756573
-29.77305 -3.92409 22.08562 3.944291
-29.91244 -3.762765 22.80223 3.519899
-29.81925 -3.903107 22.85484 3.653912
-29.83389 -3.809737 22.63761 3.584544
-30.04104 -3.756226 22.19951 3.300672
-29.71856 -3.920586 22.81124 3.51008
-29.64522 -3.867077 22.09064 3.703904
-29.88954 -3.703742 22.21166 3.489155
-30.07132 -3.761872 22.16388 3.504652
-30.05731 -3.817358 22.31788 3.742005
-30.24384 -3.760234 21.98656 3.273606
-29.74986 -3.979125 22.44451 3.473079
-29.79609 -3.857368 22.79158 3.858478
-29.71337 -3.871024 22.26665 3.964981
-29.65041 -3.688429 22.51907 3.722824
-29.6616 -3.946867 22.42585 3.447135
-29.7478 -3.847479 22.0059 3.329947
-29.72359 -3.829244 22.35003 3.858901
-30.02268 -3.682833 22.11441 3.926433
-29.94187 -3.843629 22.60318 3.789944
-29.9458 -3.898379 22.86246 3.590892
-29.87995 -3.866123 22.7449 3.536491
-29.61256 -3.922142 22.573 3.910678
-29.49384 -3.794652 22.73635 3.463791
-29.73277 -4.034529 22.05962 3.739697
-29.58628 -3.783542 22.41806 4.124403
-29.81318 -3.792334 22.48828 3.760154
-29.92965 -3.884604 22.39164 3.669779
-29.82423 -3.892871 22.06083 3.955412
-29.941 -3.782292 22.35654 3.813885
-30.10917 -4.050179 22.20677 4.025917
-29.88194 -3.851203 21.95934 3.346304
-29.60151 -3.875009 22.62615 3.38875
-29.91264 -3.834779 22.86132 3.99097
-29.9298 -3.922741 21.87065 3.564645
-29.62369 -3.835794 22.3334 3.851149
-29.75063 -3.714932 22.12097 3.899448
-29.90974 -3.891237 22.07806 3.763261
-30.16905 -3.73497 22.89049 3.639661
-30.0457 -3.791648 22.34502 3.440372
-29.89853 -3.713761 22.1011 3.773143
-30.13639 -3.826009 22.48202 4.302505
-30.01574 -3.860634 21.37036 3.598491
-30.10831 -3.848869 21.45863 3.943173
-29.70219 -3.757661 22.04563 3.474703
-29.86989 -3.934874 22.48722 3.452155
-29.75969 -3.888643 21.78484 3.537356
-29.60447 -4.061984 22.57479 3.865193
-29.74377 -3.790774 22.78428 3.769129
-29.6798 -3.795697 22.73587 3.44925
-29.60084 -3.756095 23.05514 3.532055
-29.80201 -3.82503 22.96024 3.650205
-29.69659 -3.815666 22.52078 3.41852
-29.79801 -3.981553 22.52114 3.877636
-29.66926 -3.780161 22.55132 3.803931
-29.75683 -3.902414 22.16247 4.174668
-29.66642 -3.99462 22.70099 4.10758
-29.77611 -3.757445 22.13373 3.933746
-29.70266 -3.974655 22.15429 3.771821
-29.87446 -3.889459 22.06944 3.786384
-29.9071 -3.651486 22.21047 3.554423
-30.07593 -3.866122 22.41299 3.424459
-29.63218 -3.726579 22.59533 3.620563
-29.887 -3.943178 22.59896 3.731425
-29.80961 -3.991566 22.33783 4.050256
-29.87172 -3.905816 22.31602 3.771546
-29.89094 -3.845284 21.82197 3.77052
-30.15338 -3.825957 22.41841 3.435726
-30.14168 -3.833041 22.4048 3.686764
-30.30426 -3.778221 22.13075 3.865435
-29.9974 -3.833914 22.82682 3.845499
-29.96687 -3.802494 21.97092 4.04725
-29.82288 -3.794638 22.08315 3.397868
-29.94363 -3.811668 22.23131 4.147843
-29.84625 -3.891929 21.84075 3.295072
-29.79544 -3.746003 22.51345 4.162802
-29.76793 -3.95744 21.6753 3.731261
-29.84431 -3.845233 22.1912 3.808887
-29.73951 -3.7868 22.39036 3.656998
-29.82362 -3.822132 22.73457 3.399718
-29.96868 -3.95404 22.18095 3.50252
-29.92172 -3.93865 22.29563 3.925882
-29.58094 -3.972468 22.45246 3.606003
-29.87868 -4.003479 22.84912 3.992109
-30.09788 -3.906963 22.1505 3.589833
-29.80989 -3.62039 22.05659 3.844625
-30.00262 -3.967874 22.06853 4.050122
-30.08119 -3.828168 22.21422 3.882879
-29.6878 -3.991175 22.10895 3.707336
-29.91159 -3.745134 22.09756 3.92504
-29.99694 -3.74717 21.88929 3.978182
-30.0777 -3.872335 22.20904 3.507433
-30.0497 -3.929534 22.44719 3.702699
-29.95943 -3.779006 22.05807 3.945536
-30.09579 -3.704916 22.61582 3.95662
-29.80822 -3.745349 22.00019 3.673238
-29.97424 -3.962097 21.92269 3.479706
-29.63318 -3.814129 23.22954 4.00191
-29.77378 -3.91716 21.8233 4.071055
-29.8581 -3.926757 22.0646 4.138246
-29.8201 -3.957287 21.91665 3.690639
-29.98602 -3.913482 21.91779 3.308934
-29.7648 -3.896498 21.9399 4.18933
-29.90392 -3.86444 22.19878 3.744035
-29.83222 -3.815557 21.9002 3.973299
-29.79801 -3.67559 22.35922 3.832541
-29.99976 -3.859154 22.49667 4.315312
-29.74342 -3.997728 22.25224 3.920066
-29.9004 -3.85691 22.14835 3.91864
-29.74886 -3.65275 22.25442 3.625492
-29.71786 -3.862255 21.8928 3.798921
-29.92252 -3.804501 22.26326 3.429571
-29.82758 -3.820088 21.88997 3.812923
-29.96694 -3.997404 21.89708 3.179747
-29.98164 -3.874368 22.11935 4.027494
-29.72661 -3.7521 21.91181 3.900437
-29.63777 -3.830973 22.00196 3.622145
-29.62349 -3.777132 23.04476 3.256348
-29.78181 -3.840325 22.18098 3.251299
-30.01332 -3.749239 22.40338 3.755499
-29.93119 -3.787426 21.99691 4.015659
-29.75614 -3.841929 22.13164 3.856312
-30.23015 -3.688718 21.79946 3.684528
-29.83453 -3.592004 22.73725 4.01323
-29.90373 -3.88531 22.05945 3.392294
-30.19897 -3.809082 22.26537 3.856458
-30.03915 -3.876794 22.51107 4.15669
-29.8049 -3.658771 22.12921 3.610738
-29.87539 -3.892837 22.18719 3.938979
-30.21974 -3.837552 22.27173 3.772802
-29.81726 -3.918476 22.00603 3.985776
-29.69668 -3.716127 21.90948 4.174249
-29.58664 -3.738351 21.8063 4.016233
-29.65855 -3.856609 21.79793 3.933831
-29.77272 -3.835154 22.43433 3.646968
-29.7443 -3.890569 22.5456 3.918611
-29.89995 -3.799617 22.40265 3.743335
-30.07205 -3.812753 22.63221 3.963163
-29.97841 -3.494501 21.82544 4.066568
-30.12746 -3.554566 23.12386 3.587796
